,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
0,Ind-c6bf_37_plants-3,plants,Plant#kingdom,amod>,tropical,ADJ,1,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
8,Ace-0af3_103_maple-24,maple,Acer_pseudoplatanus#species,amod>,sycamore,ADJ,21,amod> sycamore,0.6507444274553984,0.25142533444947124,Dicotyledon__class,taxongroup_topic,5,26
9,Flo-338d_215_dandelions-35,dandelions,Taraxacum#genus,amod>,many,ADJ,34,amod> many,0.4105039627622995,-0.05584456860252371,Dicotyledon__class,taxongroup_topic,5,26
4,Nep-5975_182_plants-7,plants,Plant#kingdom,amod>,tropical,ADJ,5,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
0,Pap271d_4_poppies-2,poppies,Papaver_radicatum#species,amod>,arctic,ADJ,1,amod> arctic,0.4945071682746756,0.10095297822612329,Dicotyledon__class,taxongroup_topic,5,26
5,Urt-a4f1_2_nettle-8,nettle,Stinging_nettle#species,amod>,common,ADJ,7,amod> common,0.3819927097338287,-0.020564996601708962,Dicotyledon__class,taxongroup_topic,5,26
6,Nep-5975_202_Nepenthes-12,Nepenthes,Nepenthes#genus,nmod<conj>cc>,and,CCONJ,9,nmod<conj>cc> and,0.5194525163693003,0.03972992106686467,Dicotyledon__class,taxongroup_topic,5,26
13,Nep-5975_67_Nepenthes-2,Nepenthes,Nepenthes#genus,nsubj<advcl<,relatives,NOUN,17,nsubj<advcl< ...,0.6455511070378712,0.05268786961185482,Dicotyledon__class,taxongroup_topic,5,26
11,Ros-0df4_2_Rosaceae-20,Rosaceae,Rosaceae#family,nmod<conj>cc>,or,CCONJ,24,nmod<conj>cc> ...,0.3771867824780454,-0.0700334177404252,Dicotyledon__class,taxongroup_topic,5,26
8,Nep-5975_2_plants-16,plants,Plant#kingdom,amod>,tropical,ADJ,14,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
9,Nep-5975_159_plants-13,plants,Plant#kingdom,amod>,tropical,ADJ,11,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
9,Nep-5975_161_plant-25,plant,Plant#kingdom,amod>,tropical,ADJ,23,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
6,Nepfa56_10_plants-9,plants,Plant#kingdom,amod>,tropical,ADJ,7,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
7,Nepfa56_6_plant-10,plant,Plant#kingdom,amod>,tropical,ADJ,8,amod> tropical,0.6381124932207105,0.04353437748685743,Dicotyledon__class,taxongroup_topic,5,26
5,Nep-5975_2_plants-9,plants,Plant#kingdom,amod>,carnivorous,ADJ,8,amod> ...,0.438173822814305,-0.1851824300363743,Dicotyledon__class,taxongroup_topic,5,26
8,Aca-0b77_83_acacia-4,acacia,Acacia#genus,nmod<conj>cc>,and,CCONJ,12,nmod<conj>cc> and,0.5194525163693003,0.03972992106686467,Dicotyledon__class,taxongroup_topic,5,26
1,Bee-f189_36_beeches-3,beeches,European_Beech#species,amod>,southern,ADJ,2,amod> southern,0.5961701667839104,0.16618099322443378,Dicotyledon__class,taxongroup_topic,5,26
14,Hed-8dc6_39_beech-78,beech,European_Beech#species,amod>,oriental,ADJ,77,amod> ...,0.014144708442789505,0.10820463279955585,Dicotyledon__class,taxongroup_topic,5,26
10,Fag-86d1_91_beech-79,beech,European_Beech#species,amod>,golden,ADJ,78,amod> ...,0.26432073533816375,0.22322432819292343,Dicotyledon__class,taxongroup_topic,5,26
2,Bla-30a4_96_blackberries-11,blackberries,Blackberry#species,nsubj<advcl<,selective,ADJ,4,nsubj<advcl< ...,0.5874126754919357,-0.029318428668228383,Dicotyledon__class,taxongroup_topic,5,26
7,Bla-30a4_96_blackberries-11,blackberries,Blackberry#species,amod>,wild,ADJ,10,amod> wild,0.2900669883785093,-0.10952101013816297,Dicotyledon__class,taxongroup_topic,5,26
8,Mag-8f64_19_dicotyledons-14,dicotyledons,Dicotyledon#class,amod>,primitive,ADJ,13,amod> ...,0.3296054142719157,-0.2113726396289133,Dicotyledon__class,taxongroup_topic,5,26
9,Ros-4632_109_families-15,families,Rosaceae#family,amod>,important,ADJ,12,amod> ...,0.2588580805335073,-0.15678746528807008,Dicotyledon__class,taxongroup_topic,5,26
6,Ros-0df4_9_roses-10,roses,Rosaceae#family,amod>,compact,ADJ,7,amod> ...,0.16028552861883097,0.2967843217800714,Dicotyledon__class,taxongroup_topic,5,26
7,Ros-0df4_9_roses-10,roses,Rosaceae#family,amod>,miniature,ADJ,9,amod> ...,0.21932036871529567,0.11100464169701571,Dicotyledon__class,taxongroup_topic,5,26
0,Ros-0df4_145_roses-2,roses,Rosaceae#family,amod>,wild,ADJ,1,amod> wild,0.2900669883785093,-0.10952101013816297,Dicotyledon__class,taxongroup_topic,5,26
9,Syc-34df_5_sycamore-126,sycamore,Acer_pseudoplatanus#species,amod>,white,ADJ,125,amod> ...,0.24372181129639015,0.4463619197511402,Dicotyledon__class,taxongroup_topic,5,26
5,Syc-34df_5_sycamore-132,sycamore,Acer_pseudoplatanus#species,amod>,white,ADJ,131,amod> ...,0.24372181129639015,0.4463619197511402,Dicotyledon__class,taxongroup_topic,5,26
3,Fag-86d1_2_beech-6,beech,European_Beech#species,amod>,european,ADJ,5,amod> european,-0.7917506111657662,0.6103120299353156,Dicotyledon__class,taxongroup_topic,6,19
9,Tar-a465_39_dandelions-16,dandelions,Taraxacum#genus,amod>,false,ADJ,15,amod> ...,-0.48067179279848626,0.45969311656222706,Dicotyledon__class,taxongroup_topic,6,19
10,Ase-acb4_112_dandelion-12,dandelion,Taraxacum#genus,amod>,european,ADJ,11,amod> european,-0.7917506111657662,0.6103120299353156,Dicotyledon__class,taxongroup_topic,6,19
5,Pas-0433_4_Passiflora-37,Passiflora,Passiflora#genus,compound<conj<conj>,pop,NOUN,35,compound<conj<conj> ...,0.8508689906330349,-0.09221802401498243,Dicotyledon__class,taxongroup_topic,6,19
7,Man-d37a_36_Rhizophora-53,Rhizophora,Rhizophora#genus,amod>,genus,ADJ,52,amod> ...,-0.580401933628456,0.41182096449488315,Dicotyledon__class,taxongroup_topic,6,19
1,Vio-0709_50_Viola-4,Viola,Viola_plant#genus,amod>,fresh,ADJ,2,amod> ...,-0.5080655846745787,0.6285571069477182,Dicotyledon__class,taxongroup_topic,6,19
5,Dar-3710_15_Viola-28,Viola,Viola_plant#genus,compound<conj<conj>,Viola,PROPN,25,compound<conj<conj> ...,0.8473273690291256,0.07595990666667599,Dicotyledon__class,taxongroup_topic,6,19
3,Gir-427d_11_acacia-16,acacia,Acacia#genus,compound<conj<conj>,fruit,NOUN,7,compound<conj<conj> ...,0.7860827311303763,0.15469649031055194,Dicotyledon__class,taxongroup_topic,6,19
4,Gir-427d_11_acacia-16,acacia,Acacia#genus,compound<conj<conj>,flower,NOUN,10,compound<conj<conj> ...,0.7989467262464789,0.03484795407065305,Dicotyledon__class,taxongroup_topic,6,19
3,Fag-261e_30_beeches-6,beeches,European_Beech#species,amod>,southern,ADJ,5,amod> southern,-0.7345398642631156,0.585230197782333,Dicotyledon__class,taxongroup_topic,6,19
12,Hed-8dc6_39_beech-22,beech,European_Beech#species,amod>,green,ADJ,21,amod> ...,-0.4791857710296153,0.49164775534633964,Dicotyledon__class,taxongroup_topic,6,19
7,Fag-261e_21_beeches-10,beeches,European_Beech#species,amod>,southern,ADJ,9,amod> southern,-0.7345398642631156,0.585230197782333,Dicotyledon__class,taxongroup_topic,6,19
4,Com-f222_530_beeches-12,beeches,European_Beech#species,amod>,red,ADJ,11,amod> red,-0.5611839431535619,0.5665370663815066,Dicotyledon__class,taxongroup_topic,6,19
