feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<obl>nmod> ...,0.174,0.68,0.412,0.31,3,Dicotyledon__class,location_comment
conj<nmod> plantation,0.172,0.684,0.082,0.846,3,Dicotyledon__class,location_comment
conj<obl<aux:pass> be,0.172,0.684,0.169,0.689,3,Dicotyledon__class,location_comment
conj<nmod>compound> forest,-0.169,0.689,-0.247,0.555,3,Dicotyledon__class,location_comment
case>fixed> as,0.164,0.698,0.047,0.912,3,Dicotyledon__class,location_comment
nsubj:pass< use,0.161,0.704,0.247,0.555,2,Dicotyledon__class,location_comment
conj<conj>compound> brownfield,0.157,0.711,0.247,0.555,2,Dicotyledon__class,location_comment
conj<obl< ...,-0.157,0.711,-0.165,0.696,4,Dicotyledon__class,location_comment
acl:relcl> ...,-0.154,0.716,-0.247,0.555,1,Dicotyledon__class,location_comment
obl< native,-0.153,0.718,0.0,1.0,2,Dicotyledon__class,location_comment
nmod<nmod<amod> ...,0.146,0.73,-0.082,0.846,4,Dicotyledon__class,location_comment
nmod<nmod< ...,0.143,0.736,0.082,0.846,3,Dicotyledon__class,location_comment
conj<conj> garden,-0.135,0.75,0.0,1.0,2,Dicotyledon__class,location_comment
conj<obj<nsubj> it,0.12,0.778,0.187,0.657,4,Dicotyledon__class,location_comment
acl:relcl> provide,0.113,0.791,-0.126,0.766,2,Dicotyledon__class,location_comment
obj<parataxis<advmod> ...,0.112,0.792,0.247,0.555,3,Dicotyledon__class,location_comment
nsubj<advcl>mark> ...,-0.109,0.796,-0.203,0.63,3,Dicotyledon__class,location_comment
conj<obl<nsubj:pass> ...,0.093,0.827,0.056,0.895,3,Dicotyledon__class,location_comment
obl<obl> ...,0.069,0.871,0.027,0.949,7,Dicotyledon__class,location_comment
conj<obl>case> in,0.068,0.874,0.094,0.826,3,Dicotyledon__class,location_comment
compound<obl<advmod> ...,0.06,0.889,-0.082,0.846,3,Dicotyledon__class,location_comment
nmod<case> for,0.057,0.894,-0.109,0.797,3,Dicotyledon__class,location_comment
nmod<obl< favour,0.056,0.895,0.082,0.846,2,Dicotyledon__class,location_comment
compound> oak,-0.054,0.899,-0.078,0.854,3,Dicotyledon__class,location_comment
obl< plan,0.051,0.904,0.082,0.846,2,Dicotyledon__class,location_comment
conj<obj< invades,-0.049,0.908,-0.082,0.846,3,Dicotyledon__class,location_comment
nsubj:pass<obl>conj> ...,0.049,0.909,0.082,0.846,3,Dicotyledon__class,location_comment
conj<obj< ...,-0.048,0.91,-0.082,0.846,1,Dicotyledon__class,location_comment
compound> ...,-0.046,0.914,-0.056,0.895,3,Dicotyledon__class,location_comment
nmod<nmod< habitat,0.043,0.919,-0.082,0.846,2,Dicotyledon__class,location_comment
nmod<obl<nsubj:pass> ...,0.031,0.941,0.016,0.971,3,Dicotyledon__class,location_comment
conj<amod> disturb,0.03,0.943,-0.082,0.846,3,Dicotyledon__class,location_comment
nsubj:pass<advcl> ...,-0.026,0.951,-0.124,0.77,4,Dicotyledon__class,location_comment
nsubj:pass<advcl>mark> ...,-0.024,0.955,-0.261,0.532,5,Dicotyledon__class,location_comment
conj<obj<advmod> readily,0.022,0.96,-0.247,0.555,3,Dicotyledon__class,location_comment
conj<obl<aux> ...,-0.012,0.978,0.0,1.0,2,Dicotyledon__class,location_comment
conj<obl<nsubj> ...,0.008,0.985,-0.169,0.689,3,Dicotyledon__class,location_comment
