feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod>case> by,0.965,0.0,0.764,0.027,3,Dicotyledon__class,taxongroup_comment
case> ...,0.96,0.0,0.932,0.001,11,Dicotyledon__class,taxongroup_comment
nmod>case> ...,0.951,0.0,0.764,0.027,5,Dicotyledon__class,taxongroup_comment
obj<obl>case> in,0.949,0.0,0.866,0.005,5,Dicotyledon__class,taxongroup_comment
nmod>case> in,0.949,0.0,0.764,0.027,20,Dicotyledon__class,taxongroup_comment
obj<obl>case> ...,0.936,0.001,0.764,0.027,5,Dicotyledon__class,taxongroup_comment
nmod>case> of,0.927,0.001,0.701,0.053,7,Dicotyledon__class,taxongroup_comment
cc> and,0.922,0.001,0.801,0.017,15,Dicotyledon__class,taxongroup_comment
nsubj< adapt,0.921,0.001,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
obj<obl>case> at,0.917,0.001,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
case> on,0.91,0.002,0.764,0.027,3,Dicotyledon__class,taxongroup_comment
nmod>case> with,0.906,0.002,0.764,0.027,5,Dicotyledon__class,taxongroup_comment
nmod< ...,0.906,0.002,0.873,0.005,35,Dicotyledon__class,taxongroup_comment
cc> as,0.894,0.003,0.764,0.027,3,Dicotyledon__class,taxongroup_comment
compound> waterwheel,0.889,0.003,0.866,0.005,4,Dicotyledon__class,taxongroup_comment
compound<case> of,0.886,0.003,0.764,0.027,15,Dicotyledon__class,taxongroup_comment
case> in,0.882,0.004,0.951,0.0,11,Dicotyledon__class,taxongroup_comment
nsubj:pass<obl>case> into,0.877,0.004,0.764,0.027,4,Dicotyledon__class,taxongroup_comment
conj<nmod<amod> ...,0.874,0.005,0.866,0.005,5,Dicotyledon__class,taxongroup_comment
nmod<amod> largest,0.872,0.005,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
cc> or,0.865,0.006,0.577,0.134,5,Dicotyledon__class,taxongroup_comment
obl<nsubj> it,0.863,0.006,0.756,0.03,2,Dicotyledon__class,taxongroup_comment
nmod<obj< show,0.857,0.007,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
nmod< plant,0.855,0.007,0.764,0.027,3,Dicotyledon__class,taxongroup_comment
conj<compound> ...,0.852,0.007,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
nmod<nsubj> ...,0.852,0.007,0.436,0.28,10,Dicotyledon__class,taxongroup_comment
obl< ...,0.852,0.007,0.712,0.048,28,Dicotyledon__class,taxongroup_comment
conj<nsubj> ...,0.85,0.008,0.587,0.126,8,Dicotyledon__class,taxongroup_comment
conj> ...,0.848,0.008,0.552,0.156,29,Dicotyledon__class,taxongroup_comment
compound<case> in,0.844,0.008,0.577,0.134,3,Dicotyledon__class,taxongroup_comment
nmod<amod> ...,0.843,0.009,0.764,0.027,24,Dicotyledon__class,taxongroup_comment
nmod>case> from,0.842,0.009,0.756,0.03,2,Dicotyledon__class,taxongroup_comment
nmod<obj< ...,0.839,0.009,0.655,0.078,11,Dicotyledon__class,taxongroup_comment
compound< family,0.837,0.01,0.577,0.134,4,Dicotyledon__class,taxongroup_comment
nmod< family,0.832,0.01,0.756,0.03,4,Dicotyledon__class,taxongroup_comment
case> 's,0.831,0.011,0.756,0.03,2,Dicotyledon__class,taxongroup_comment
nmod> ...,0.829,0.011,0.381,0.352,51,Dicotyledon__class,taxongroup_comment
nmod<amod> know,0.828,0.011,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
case> of,0.822,0.012,0.939,0.001,46,Dicotyledon__class,taxongroup_comment
nmod<nsubj<appos> ...,-0.818,0.013,-0.577,0.134,3,Dicotyledon__class,taxongroup_comment
compound< communities,0.817,0.013,0.577,0.134,2,Dicotyledon__class,taxongroup_comment
