relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Cro-5646_356_chimpanzees-17	Cro-5646_356_rainforest-11	Cro-5646_356_chimpanzees-17_4799	356	Cro-5646_356_rainforest-11_3811	356	0	chimpanzee	rainforest	100.0
location	Lar-2baf_25_gibbon-2	Lar-2baf_25_rainforest-25	Lar-2baf_25_gibbon-2_2665	25	Lar-2baf_25_rainforest-25_3811	25	0	Lar gibbon	rainforest	100.0
location	Des-000c_369_Humans-1	Des-000c_369_deserts-7	Des-000c_369_Humans-1_5103	369	Des-000c_369_deserts-7_3805	369	0	human	desert	100.0
location	Hum-c1bb_131_humans-5	Hum-c1bb_131_desert-24	Hum-c1bb_131_humans-5_5103	131	Hum-c1bb_131_desert-24_3805	131	0	human	desert	100.0
location	Ter-7888_164_human-9	Ter-7888_164_wetlands-16	Ter-7888_164_human-9_2552	164	Ter-7888_164_wetlands-16_4542	164	0	Human	wetlands	100.0
location	Wet-a585_50_human-24	Wet-a585_50_wetland-11	Wet-a585_50_human-24_2552	50	Wet-a585_50_wetland-11_4542	50	0	Human	wetlands	100.0
location	Wet-a585_351_human-52	Wet-a585_351_wetlands-40	Wet-a585_351_human-52_2552	351	Wet-a585_351_wetlands-40_4542	351	0	Human	wetlands	100.0
location	Wet-a585_315_human-21	Wet-a585_315_wetlands-14	Wet-a585_315_human-21_2552	315	Wet-a585_315_wetlands-14_4542	315	0	Human	wetlands	100.0
location	Wet-a585_370_human-10	Wet-a585_370_wetland-5	Wet-a585_370_human-10_2552	370	Wet-a585_370_wetland-5_4542	370	0	Human	wetlands	100.0
location	Wet-a585_265_human-45	Wet-a585_265_wetlands-9	Wet-a585_265_human-45_2552	265	Wet-a585_265_wetlands-9_4542	265	0	Human	wetlands	100.0
location	Swa-2b6f_36_humans-3	Swa-2b6f_36_wetlands-16	Swa-2b6f_36_humans-3_5103	36	Swa-2b6f_36_wetlands-16_4542	36	0	human	wetlands	100.0
location	Wet-a585_50_human-24	Wet-a585_50_wetlands-19	Wet-a585_50_human-24_2552	50	Wet-a585_50_wetlands-19_4542	50	0	Human	wetlands	100.0
location	Com-0bc9_51_human-29	Com-0bc9_51_wetlands-18	Com-0bc9_51_human-29_2552	51	Com-0bc9_51_wetlands-18_4542	51	0	Human	wetlands	100.0
location	Com-a681_63_human-7	Com-a681_63_wetlands-26	Com-a681_63_human-7_2552	63	Com-a681_63_wetlands-26_4542	63	0	Human	wetlands	100.0
location	Wet-a585_50_human-24	Wet-a585_50_wetlands-27	Wet-a585_50_human-24_2552	50	Wet-a585_50_wetlands-27_4542	50	0	Human	wetlands	100.0
location	Wet-a585_50_human-24	Wet-a585_50_wetlands-22	Wet-a585_50_human-24_2552	50	Wet-a585_50_wetlands-22_4542	50	0	Human	wetlands	100.0
location	Wil-57af_286_human-65	Wil-57af_286_wetlands-45	Wil-57af_286_human-65_2552	286	Wil-57af_286_wetlands-45_4542	286	0	Human	wetlands	100.0
location	Swa-2b6f_36_human-24	Swa-2b6f_36_wetlands-16	Swa-2b6f_36_human-24_2552	36	Swa-2b6f_36_wetlands-16_4542	36	0	Human	wetlands	100.0
location	Gol-1dbf_264_human-23	Gol-1dbf_264_wetlands-2	Gol-1dbf_264_human-23_2552	264	Gol-1dbf_264_wetlands-2_4542	264	0	Human	wetlands	100.0
location	Wet-a585_414_human-29	Wet-a585_414_wetlands-20	Wet-a585_414_human-29_2552	414	Wet-a585_414_wetlands-20_4542	414	0	Human	wetlands	100.0
location	Pum-f726_67_humans-31	Pum-f726_67_mountain-12	Pum-f726_67_humans-31_5103	67	Pum-f726_67_mountain-12_4527	67	0	human	mountains	100.0
location	Bur-d18a_159_human-23	Bur-d18a_159_urban-2	Bur-d18a_159_human-23_2552	159	Bur-d18a_159_urban-2_4540	159	0	Human	urban	100.0
location	Mou-ec99_122_humans-5	Mou-ec99_122_Mountains-3	Mou-ec99_122_humans-5_5103	122	Mou-ec99_122_Mountains-3_4527	122	0	human	mountains	100.0
location	Eur-3ec7_324_humans-12	Eur-3ec7_324_farmland-14	Eur-3ec7_324_humans-12_5103	324	Eur-3ec7_324_farmland-14_4509	324	0	human	farmland	100.0
location	Wil-57af_286_humans-58	Wil-57af_286_wetlands-45	Wil-57af_286_humans-58_5103	286	Wil-57af_286_wetlands-45_4542	286	0	human	wetlands	100.0
location	Des-000c_372_Human-3	Des-000c_372_Desert-1	Des-000c_372_Human-3_2552	372	Des-000c_372_Desert-1_3805	372	0	Human	desert	100.0
location	Eur-3ec7_322_human-53	Eur-3ec7_322_farmland-6	Eur-3ec7_322_human-53_2552	322	Eur-3ec7_322_farmland-6_4509	322	0	Human	farmland	100.0
location	Des-000c_399_Human-3	Des-000c_399_Desert-1	Des-000c_399_Human-3_2552	399	Des-000c_399_Desert-1_3805	399	0	Human	desert	100.0
location	Des-000c_368_Human-3	Des-000c_368_Desert-1	Des-000c_368_Human-3_2552	368	Des-000c_368_Desert-1_34	368	0	Human	Desert	100.0
location	Des-000c_464_Human-3	Des-000c_464_Desert-1	Des-000c_464_Human-3_2552	464	Des-000c_464_Desert-1_34	464	0	Human	Desert	100.0
location	Pan-3679_196_human-32	Pan-3679_196_Mountains-13	Pan-3679_196_human-32_2552	196	Pan-3679_196_Mountains-13_1366	196	0	Human	Mountains	100.0
location	Sil1841_2_sifakas-6	Sil1841_2_rainforest-24	Sil1841_2_sifakas-6_5475	2	Sil1841_2_rainforest-24_3811	2	0	silky sifaka	rainforest	100.0
location	Sil-6383_116_sifakas-6	Sil-6383_116_rainforest-5	Sil-6383_116_sifakas-6_4467	116	Sil-6383_116_rainforest-5_3811	116	0	sifakas	rainforest	100.0
location	Sil-6383_133_sifakas-5	Sil-6383_133_rainforest-4	Sil-6383_133_sifakas-5_4467	133	Sil-6383_133_rainforest-4_3811	133	0	sifakas	rainforest	100.0
location	Sil-6383_38_sifaka-22	Sil-6383_38_rainforests-16	Sil-6383_38_sifaka-22_4467	38	Sil-6383_38_rainforests-16_3811	38	0	sifakas	rainforest	100.0
location	Gol-1dbf_249_human-28	Gol-1dbf_249_Mountains-7	Gol-1dbf_249_human-28_2552	249	Gol-1dbf_249_Mountains-7_1366	249	0	Human	Mountains	100.0
location	Fro-2392_562_human-35	Fro-2392_562_deserts-25	Fro-2392_562_human-35_2552	562	Fro-2392_562_deserts-25_34	562	0	Human	Desert	100.0
location	Hou-905b_8_human-29	Hou-905b_8_deserts-25	Hou-905b_8_human-29_2552	8	Hou-905b_8_deserts-25_34	8	0	Human	Desert	100.0
location	Sil-6383_85_sifaka-33	Sil-6383_85_rainforest-14	Sil-6383_85_sifaka-33_5475	85	Sil-6383_85_rainforest-14_3811	85	0	silky sifaka	rainforest	100.0
location	Sil-6383_85_sifakas-15	Sil-6383_85_rainforest-14	Sil-6383_85_sifakas-15_5475	85	Sil-6383_85_rainforest-14_3811	85	0	silky sifaka	rainforest	100.0
location	Sil-6383_103_sifaka-3	Sil-6383_103_rainforest-13	Sil-6383_103_sifaka-3_5475	103	Sil-6383_103_rainforest-13_3811	103	0	silky sifaka	rainforest	100.0
location	Sil-6383_51_sifaka-11	Sil-6383_51_rainforest-35	Sil-6383_51_sifaka-11_5475	51	Sil-6383_51_rainforest-35_3811	51	0	silky sifaka	rainforest	100.0
location	Sil1841_7_sifakas-4	Sil1841_7_rainforest-9	Sil1841_7_sifakas-4_5475	7	Sil1841_7_rainforest-9_3811	7	0	silky sifaka	rainforest	100.0
location	Sil-6383_103_sifakas-14	Sil-6383_103_rainforest-13	Sil-6383_103_sifakas-14_5475	103	Sil-6383_103_rainforest-13_3811	103	0	silky sifaka	rainforest	100.0
location	Sil-6383_51_sifakas-36	Sil-6383_51_rainforest-35	Sil-6383_51_sifakas-36_5475	51	Sil-6383_51_rainforest-35_3811	51	0	silky sifaka	rainforest	100.0
location	Cho-a88d_109_humans-10	Cho-a88d_109_mountain-15	Cho-a88d_109_humans-10_5103	109	Cho-a88d_109_mountain-15_4527	109	0	human	mountains	100.0
location	Mou-ec99_144_humans-5	Mou-ec99_144_Mountains-3	Mou-ec99_144_humans-5_5103	144	Mou-ec99_144_Mountains-3_4527	144	0	human	mountains	100.0
location	Ant-44b4_254_humans-11	Ant-44b4_254_Mountains-25	Ant-44b4_254_humans-11_5103	254	Ant-44b4_254_Mountains-25_1366	254	0	human	Mountains	100.0
location	Kea-483e_44_humans-14	Kea-483e_44_mountains-26	Kea-483e_44_humans-14_5103	44	Kea-483e_44_mountains-26_4527	44	0	human	mountains	100.0
location	Ame-35ae_345_humans-8	Ame-35ae_345_Mountains-19	Ame-35ae_345_humans-8_5103	345	Ame-35ae_345_Mountains-19_1366	345	0	human	Mountains	100.0
location	Eth-d9c8_180_human-8	Eth-d9c8_180_Mountains-4	Eth-d9c8_180_human-8_2552	180	Eth-d9c8_180_Mountains-4_1366	180	0	Human	Mountains	100.0
location	Sil-6383_85_sifaka-27	Sil-6383_85_rainforest-14	Sil-6383_85_sifaka-27_5475	85	Sil-6383_85_rainforest-14_3811	85	0	silky sifaka	rainforest	100.0
location	Nea-dd93_670_human-52	Nea-dd93_670_Mountains-13	Nea-dd93_670_human-52_2552	670	Nea-dd93_670_Mountains-13_1366	670	0	Human	Mountains	100.0
location	Sil-6383_38_sifakas-4	Sil-6383_38_rainforests-16	Sil-6383_38_sifakas-4_4467	38	Sil-6383_38_rainforests-16_3811	38	0	sifakas	rainforest	100.0
location	Car-e78c_34_humans-7	Car-e78c_34_farmland-31	Car-e78c_34_humans-7_5103	34	Car-e78c_34_farmland-31_4509	34	0	human	farmland	100.0
location	Coufb07_6_humans-20	Coufb07_6_mountain-3	Coufb07_6_humans-20_5103	6	Coufb07_6_mountain-3_4527	6	0	human	mountains	100.0
location	Sia-b899_21_siamang-2	Sia-b899_21_rainforest-25	Sia-b899_21_siamang-2_5474	21	Sia-b899_21_rainforest-25_3811	21	0	siamang	rainforest	100.0
location	Rhy-f7f8_145_human-17	Rhy-f7f8_145_Mountains-6	Rhy-f7f8_145_human-17_2552	145	Rhy-f7f8_145_Mountains-6_1366	145	0	Human	Mountains	100.0
location	Mou-ec99_128_humans-5	Mou-ec99_128_Mountains-3	Mou-ec99_128_humans-5_5103	128	Mou-ec99_128_Mountains-3_4527	128	0	human	mountains	100.0
location	Fos-88c7_151_sifakas-13	Fos-88c7_151_rainforest-12	Fos-88c7_151_sifakas-13_4467	151	Fos-88c7_151_rainforest-12_3811	151	0	sifakas	rainforest	100.0
location	Sia-b899_118_siamang-25	Sia-b899_118_rainforest-17	Sia-b899_118_siamang-25_5474	118	Sia-b899_118_rainforest-17_3811	118	0	siamang	rainforest	100.0
location	Urb-afa1_122_Human-2	Urb-afa1_122_Urban-6	Urb-afa1_122_Human-2_2552	122	Urb-afa1_122_Urban-6_1380	122	0	Human	Urban	100.0
location	Sil-6383_70_sifaka-3	Sil-6383_70_rainforest-13	Sil-6383_70_sifaka-3_4467	70	Sil-6383_70_rainforest-13_3811	70	0	sifakas	rainforest	100.0
location	Sil-6383_38_sifaka-12	Sil-6383_38_rainforests-16	Sil-6383_38_sifaka-12_4467	38	Sil-6383_38_rainforests-16_3811	38	0	sifakas	rainforest	100.0
location	Sil-6383_72_sifaka-4	Sil-6383_72_rainforest-3	Sil-6383_72_sifaka-4_4467	72	Sil-6383_72_rainforest-3_3811	72	0	sifakas	rainforest	100.0
location	Wet-a585_175_human-5	Wet-a585_175_Wetland-1	Wet-a585_175_human-5_2552	175	Wet-a585_175_Wetland-1_1382	175	0	Human	Wetlands	100.0
location	Sum-fc8d_13_orangutans-3	Sum-fc8d_13_swamp-8	Sum-fc8d_13_orangutans-3_3445	13	Sum-fc8d_13_swamp-8_3808	13	0	Sumatran orangutan	swamp	100.0
location	Wet-a585_82_human-22	Wet-a585_82_Wetlands-1	Wet-a585_82_human-22_2552	82	Wet-a585_82_Wetlands-1_1382	82	0	Human	Wetlands	100.0
location	Sil-6383_119_sifakas-16	Sil-6383_119_rainforest-15	Sil-6383_119_sifakas-16_4467	119	Sil-6383_119_rainforest-15_3811	119	0	sifakas	rainforest	100.0
location	Wet-a585_196_human-5	Wet-a585_196_Wetland-1	Wet-a585_196_human-5_2552	196	Wet-a585_196_Wetland-1_1382	196	0	Human	Wetlands	100.0
location	Bar-2af9_2_sylvanus-6	Bar-2af9_2_Mountains-23	Bar-2af9_2_sylvanus-6_1639	2	Bar-2af9_2_Mountains-23_1366	2	0	Macaca sylvanus	Mountains	87.0
location	Gra-9199_42_lemurs-42	Gra-9199_42_rainforest-40	Gra-9199_42_lemurs-42_4069	42	Gra-9199_42_rainforest-40_3811	42	0	mouse lemurs	rainforest	83.0
location	Des-000c_27_People-1	Des-000c_27_deserts-7	Des-000c_27_People-1_5105	27	Des-000c_27_deserts-7_34	27	0	people	Desert	83.0
location	Des-000c_191_people-2	Des-000c_191_deserts-5	Des-000c_191_people-2_5105	191	Des-000c_191_deserts-5_34	191	0	people	Desert	83.0
location	Tar-bf27_68_people-40	Tar-bf27_68_desert-45	Tar-bf27_68_people-40_5105	68	Tar-bf27_68_desert-45_34	68	0	people	Desert	83.0
location	Des-000c_191_people-2	Des-000c_191_deserts-31	Des-000c_191_people-2_5105	191	Des-000c_191_deserts-31_34	191	0	people	Desert	83.0
location	Des-000c_374_People-1	Des-000c_374_deserts-6	Des-000c_374_People-1_5105	374	Des-000c_374_deserts-6_34	374	0	people	Desert	83.0
location	Bee-1811_566_people-29	Bee-1811_566_desert-7	Bee-1811_566_people-29_5105	566	Bee-1811_566_desert-7_34	566	0	people	Desert	83.0
location	Sna-dfa9_524_people-45	Sna-dfa9_524_desert-56	Sna-dfa9_524_people-45_5105	524	Sna-dfa9_524_desert-56_34	524	0	people	Desert	83.0
location	Eas-e034_29_gorillas-2	Eas-e034_29_rainforest-8	Eas-e034_29_gorillas-2_4883	29	Eas-e034_29_rainforest-8_3811	29	0	mountain gorilla	rainforest	83.0
location	Tar-bf27_68_people-40	Tar-bf27_68_desert-33	Tar-bf27_68_people-40_5105	68	Tar-bf27_68_desert-33_34	68	0	people	Desert	83.0
location	Wet-a585_243_people-6	Wet-a585_243_coastal-14	Wet-a585_243_people-6_5105	243	Wet-a585_243_coastal-14_1353	243	0	people	Coastal	83.0
location	Wet-a585_243_people-6	Wet-a585_243_coastal-21	Wet-a585_243_people-6_5105	243	Wet-a585_243_coastal-21_1353	243	0	people	Coastal	83.0
location	Gra-9199_42_lemurs-16	Gra-9199_42_rainforest-40	Gra-9199_42_lemurs-16_4069	42	Gra-9199_42_rainforest-40_3811	42	0	mouse lemurs	rainforest	83.0
location	Nom-aef8_29_peoples-39	Nom-aef8_29_desert-12	Nom-aef8_29_peoples-39_5105	29	Nom-aef8_29_desert-12_34	29	0	people	Desert	83.0
location	Nom-aef8_29_peoples-6	Nom-aef8_29_desert-12	Nom-aef8_29_peoples-6_5105	29	Nom-aef8_29_desert-12_3805	29	0	people	desert	83.0
location	Nom-aef8_29_peoples-21	Nom-aef8_29_desert-12	Nom-aef8_29_peoples-21_5105	29	Nom-aef8_29_desert-12_34	29	0	people	Desert	83.0
location	Big-0af3_123_people-13	Big-0af3_123_mountains-26	Big-0af3_123_people-13_5105	123	Big-0af3_123_mountains-26_4527	123	0	people	mountains	83.0
location	Sag-0ea8_204_People-1	Sag-0ea8_204_desert-4	Sag-0ea8_204_People-1_5105	204	Sag-0ea8_204_desert-4_3805	204	0	people	desert	83.0
location	Big-0af3_123_people-6	Big-0af3_123_mountains-26	Big-0af3_123_people-6_5105	123	Big-0af3_123_mountains-26_4527	123	0	people	mountains	83.0
location	Wil-57af_394_people-25	Wil-57af_394_mountain-24	Wil-57af_394_people-25_5105	394	Wil-57af_394_mountain-24_4527	394	0	people	mountains	83.0
location	Mou-c296_212_people-20	Mou-c296_212_mountain-13	Mou-c296_212_people-20_5105	212	Mou-c296_212_mountain-13_4527	212	0	people	mountains	83.0
location	Mou-ec99_140_people-7	Mou-ec99_140_mountain-6	Mou-ec99_140_people-7_5105	140	Mou-ec99_140_mountain-6_4527	140	0	people	mountains	83.0
location	Tun-c63e_17_peoples-8	Tun-c63e_17_tundra-3	Tun-c63e_17_peoples-8_5105	17	Tun-c63e_17_tundra-3_4539	17	0	people	tundra	83.0
location	Wet-a585_335_people-16	Wet-a585_335_wetlands-10	Wet-a585_335_people-16_5105	335	Wet-a585_335_wetlands-10_4542	335	0	people	wetlands	83.0
location	Wes-5663_23_colobus-3	Wes-5663_23_rainforest-13	Wes-5663_23_colobus-3_5611	23	Wes-5663_23_rainforest-13_3811	23	0	red colobus	rainforest	83.0
location	Tai-3286_267_peoples-101	Tai-3286_267_Taiga-34	Tai-3286_267_peoples-101_5105	267	Tai-3286_267_Taiga-34_1373	267	0	people	Taiga	83.0
location	Eth-d9c8_180_people-34	Eth-d9c8_180_Mountains-4	Eth-d9c8_180_people-34_5105	180	Eth-d9c8_180_Mountains-4_1366	180	0	people	Mountains	83.0
location	Ame-35ae_345_people-35	Ame-35ae_345_Mountains-19	Ame-35ae_345_people-35_5105	345	Ame-35ae_345_Mountains-19_1366	345	0	people	Mountains	83.0
location	Tai-3286_267_peoples-101	Tai-3286_267_Taiga-58	Tai-3286_267_peoples-101_5105	267	Tai-3286_267_Taiga-58_1373	267	0	people	Taiga	83.0
location	Tai-3286_267_peoples-101	Tai-3286_267_Taiga-63	Tai-3286_267_peoples-101_5105	267	Tai-3286_267_Taiga-63_1373	267	0	people	Taiga	83.0
location	Tai-3286_267_peoples-101	Tai-3286_267_Taiga-80	Tai-3286_267_peoples-101_5105	267	Tai-3286_267_Taiga-80_1373	267	0	people	Taiga	83.0
location	Tor-f32e_169_peoples-26	Tor-f32e_169_mountain-2	Tor-f32e_169_peoples-26_5105	169	Tor-f32e_169_mountain-2_4527	169	0	people	mountains	83.0
location	Tai-3286_267_peoples-101	Tai-3286_267_Tundra-32	Tai-3286_267_peoples-101_5105	267	Tai-3286_267_Tundra-32_1379	267	0	people	Tundra	83.0
location	Urb-4dae_210_people-25	Urb-4dae_210_Urban-11	Urb-4dae_210_people-25_5105	210	Urb-4dae_210_Urban-11_1380	210	0	people	Urban	83.0
location	Wet-a585_333_people-13	Wet-a585_333_Wetlands-1	Wet-a585_333_people-13_5105	333	Wet-a585_333_Wetlands-1_1382	333	0	people	Wetlands	83.0
location	Eci-644a_103_humans-6	Eci-644a_103_forest-2	Eci-644a_103_humans-6_5103	103	Eci-644a_103_forest-2_4538	103	0	human	tropical coniferous forest	66.0
location	Eth-d9c8_194_humans-6	Eth-d9c8_195_Mountains-21	Eth-d9c8_194_humans-6_5103	194	Eth-d9c8_195_Mountains-21_1366	195	1	human	Mountains	50.0
location	Col-6d94_256_humans-12	Col-6d94_255_parkland-25	Col-6d94_256_humans-12_5103	256	Col-6d94_255_parkland-25_4529	255	1	human	parkland	50.0
location	Oli-d722_138_baboon-3	Oli-d722_137_deserts-11	Oli-d722_138_baboon-3_5280	138	Oli-d722_137_deserts-11_3805	137	1	olive baboon	desert	50.0
location	Cro-5646_274_colobus-8	Cro-5646_275_Rainforest-17	Cro-5646_274_colobus-8_5610	274	Cro-5646_275_Rainforest-17_42	275	1	western red colobus	Rainforest	50.0
location	Slo-4b9b_148_lorises-17	Slo-4b9b_149_rainforests-16	Slo-4b9b_148_lorises-17_5480	148	Slo-4b9b_149_rainforests-16_3811	149	1	slow lorises	rainforest	50.0
location	Sia-b899_117_siamang-12	Sia-b899_118_rainforest-17	Sia-b899_117_siamang-12_5474	117	Sia-b899_118_rainforest-17_3811	118	1	siamang	rainforest	50.0
location	Ruf-995b_4_lemur-33	Ruf-995b_5_rainforests-20	Ruf-995b_4_lemur-33_5407	4	Ruf-995b_5_rainforests-20_3811	5	1	red ruffed lemur	rainforest	50.0
location	Ruf-995b_4_lemur-22	Ruf-995b_5_rainforests-20	Ruf-995b_4_lemur-22_5407	4	Ruf-995b_5_rainforests-20_3811	5	1	red ruffed lemur	rainforest	50.0
location	Mee-4cdd_206_humans-6	Mee-4cdd_205_farmlands-16	Mee-4cdd_206_humans-6_5103	206	Mee-4cdd_205_farmlands-16_4509	205	1	human	farmland	50.0
location	Fie-7e8b_79_humans-8	Fie-7e8b_80_tundra-5	Fie-7e8b_79_humans-8_5103	79	Fie-7e8b_80_tundra-5_4539	80	1	human	tundra	50.0
location	Sil-6383_73_indri-39	Sil-6383_72_rainforest-3	Sil-6383_73_indri-39_5123	73	Sil-6383_72_rainforest-3_3811	72	1	indri	rainforest	50.0
