relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Gra-2e39_78_snake-2	Gra-2e39_80_marshes-16	Gra-2e39_78_snake-2_3859	78	Gra-2e39_80_marshes-16_3807	80	2	grass snake	marsh	33.333
location	Add-f0f0_68_snake-12	Add-f0f0_70_hedgerows-40	Add-f0f0_68_snake-12_3859	68	Add-f0f0_70_hedgerows-40_4519	70	2	grass snake	hedgerows	33.333
location	Gra-2e39_82_snake-2	Gra-2e39_80_marshes-16	Gra-2e39_82_snake-2_3859	82	Gra-2e39_80_marshes-16_3807	80	2	grass snake	marsh	33.333
location	Cen-cfeb_63_python-4	Cen-cfeb_61_swamps-18	Cen-cfeb_63_python-4_1240	63	Cen-cfeb_61_swamps-18_3808	61	2	Python	swamp	33.333
location	Cen-cfeb_59_pythons-3	Cen-cfeb_61_swamps-18	Cen-cfeb_59_pythons-3_4445	59	Cen-cfeb_61_swamps-18_3808	61	2	python	swamp	33.333
location	Add-f0f0_68_snake-8	Add-f0f0_70_hedgerows-40	Add-f0f0_68_snake-8_3859	68	Add-f0f0_70_hedgerows-40_4519	70	2	grass snake	hedgerows	33.333
location	Boa-7d46_57_constrictors-2	Boa-7d46_55_rainforest-8	Boa-7d46_57_constrictors-2_1737	57	Boa-7d46_55_rainforest-8_3811	55	2	Boa constrictor	rainforest	33.333
location	Boa-7d46_58_constrictor-2	Boa-7d46_56_rivers-8	Boa-7d46_58_constrictor-2_1737	58	Boa-7d46_56_rivers-8_4533	56	2	Boa constrictor	rivers and streams	33.333
location	Bur-98f9_55_pythons-14	Bur-98f9_54_forest-12	Bur-98f9_55_pythons-14_1240	55	Bur-98f9_54_forest-12_1378	54	1	Python	Tropical coniferous forest	33.0
location	Bur-98f9_53_pythons-2	Bur-98f9_54_forest-12	Bur-98f9_53_pythons-2_1240	53	Bur-98f9_54_forest-12_4538	54	1	Python	tropical coniferous forest	33.0
location	The6675_1_snakes-3	The6675_2_mountains-18	The6675_1_snakes-3_3504	1	The6675_2_mountains-18_4527	2	1	Tibetan spring snake	mountains	33.0
location	Boi-9f0e_72_dendrophila-3	Boi-9f0e_74_Mangrove-5	Boi-9f0e_72_dendrophila-3_1742	72	Boi-9f0e_74_Mangrove-5_1363	74	2	Boiga dendrophila	Mangroves	29.0
location	Sho-489b_124_snakes-17	Sho-489b_126_wetlands-9	Sho-489b_124_snakes-17_3861	124	Sho-489b_126_wetlands-9_4542	126	2	water snake	wetlands	27.667
location	Moo-69c5_27_viper-7	Moo-69c5_29_moorland-2	Moo-69c5_27_viper-7_278	27	Moo-69c5_29_moorland-2_4526	29	2	Common viper	moorland	27.667
location	Moo-69c5_27_viper-7	Moo-69c5_25_moorlands-5	Moo-69c5_27_viper-7_278	27	Moo-69c5_25_moorlands-5_4526	25	2	Common viper	moorland	27.667
location	Bur-98f9_57_pythons-14	Bur-98f9_55_marsh-3	Bur-98f9_57_pythons-14_211	57	Bur-98f9_55_marsh-3_3807	55	2	Burmese python	marsh	27.667
location	Cen-cfeb_58_python-18	Cen-cfeb_61_swamps-18	Cen-cfeb_58_python-18_1241	58	Cen-cfeb_61_swamps-18_3808	61	3	Pythons	swamp	25.0
location	Rai-7e47_50_constrictors-23	Rai-7e47_53_rainforest-11	Rai-7e47_50_constrictors-23_4709	50	Rai-7e47_53_rainforest-11_3811	53	3	boa constrictor	rainforest	25.0
location	Ind-afd0_26_python-2	Ind-afd0_23_swamps-13	Ind-afd0_26_python-2_1241	26	Ind-afd0_23_swamps-13_3808	23	3	Pythons	swamp	25.0
location	Ind-afd0_20_python-2	Ind-afd0_23_swamps-13	Ind-afd0_20_python-2_1241	20	Ind-afd0_23_swamps-13_3808	23	3	Pythons	swamp	25.0
location	Gra-2e39_77_snake-3	Gra-2e39_80_marshes-16	Gra-2e39_77_snake-3_3859	77	Gra-2e39_80_marshes-16_3807	80	3	grass snake	marsh	25.0
location	Boa-7d46_57_constrictors-2	Boa-7d46_54_rainforests-14	Boa-7d46_57_constrictors-2_1737	57	Boa-7d46_54_rainforests-14_3811	54	3	Boa constrictor	rainforest	25.0
location	Add-f0f0_68_snake-8	Add-f0f0_71_wetlands-5	Add-f0f0_68_snake-8_3859	68	Add-f0f0_71_wetlands-5_4542	71	3	grass snake	wetlands	25.0
location	Gra-2e39_83_snake-2	Gra-2e39_80_marshes-16	Gra-2e39_83_snake-2_3859	83	Gra-2e39_80_marshes-16_3807	80	3	grass snake	marsh	25.0
location	Boa-7d46_59_constrictors-2	Boa-7d46_56_rivers-8	Boa-7d46_59_constrictors-2_1737	59	Boa-7d46_56_rivers-8_4533	56	3	Boa constrictor	rivers and streams	25.0
location	Add-f0f0_68_snake-12	Add-f0f0_71_wetlands-5	Add-f0f0_68_snake-12_148	68	Add-f0f0_71_wetlands-5_4542	71	3	Grass snake	wetlands	25.0
location	Boa-7d46_51_constrictor-7	Boa-7d46_54_rainforests-14	Boa-7d46_51_constrictor-7_1737	51	Boa-7d46_54_rainforests-14_3811	54	3	Boa constrictor	rainforest	25.0
location	Boa-7d46_58_constrictor-2	Boa-7d46_55_rainforest-8	Boa-7d46_58_constrictor-2_1737	58	Boa-7d46_55_rainforest-8_3811	55	3	Boa constrictor	rainforest	25.0
location	Bur-98f9_52_python-14	Bur-98f9_54_forest-12	Bur-98f9_52_python-14_1240	52	Bur-98f9_54_forest-12_4538	54	2	Python	tropical coniferous forest	22.0
location	Cen-cfeb_131_python-5	Cen-cfeb_129_rainforest-6	Cen-cfeb_131_python-5_207	131	Cen-cfeb_129_rainforest-6_3811	129	2	Indian rock python	rainforest	22.0
location	Boi-9f0e_41_dendrophila-2	Boi-9f0e_38_swamps-24	Boi-9f0e_41_dendrophila-2_1742	41	Boi-9f0e_38_swamps-24_3808	38	3	Boiga dendrophila	swamp	21.75
location	Boi-9f0e_41_dendrophila-2	Boi-9f0e_38_rainforests-19	Boi-9f0e_41_dendrophila-2_1742	41	Boi-9f0e_38_rainforests-19_3811	38	3	Boiga dendrophila	rainforest	21.75
location	Boi-9f0e_41_dendrophila-2	Boi-9f0e_38_mangrove-8	Boi-9f0e_41_dendrophila-2_1742	41	Boi-9f0e_38_mangrove-8_4524	38	3	Boiga dendrophila	mangroves	21.75
location	Bur-98f9_74_python-7	Bur-98f9_77_rainforest-6	Bur-98f9_74_python-7_211	74	Bur-98f9_77_rainforest-6_3811	77	3	Burmese python	rainforest	20.75
location	Ind-afd0_26_python-2	Ind-afd0_23_marshes-15	Ind-afd0_26_python-2_212	26	Ind-afd0_23_marshes-15_3807	23	3	Indian python	marsh	20.75
location	Ind-afd0_20_python-2	Ind-afd0_23_marshes-15	Ind-afd0_20_python-2_212	20	Ind-afd0_23_marshes-15_3807	23	3	Indian python	marsh	20.75
location	Add-f0f0_76_Adder-1	Add-f0f0_72_wetlands-22	Add-f0f0_76_Adder-1_275	76	Add-f0f0_72_wetlands-22_4542	72	4	Adder	wetlands	20.0
location	Ame-c3c3_35_python-3	Ame-c3c3_39_rainforests-9	Ame-c3c3_35_python-3_2869	35	Ame-c3c3_39_rainforests-9_3811	39	4	Amethystine python	rainforest	20.0
location	San-6e1f_35_taipan-22	San-6e1f_39_desert-14	San-6e1f_35_taipan-22_5126	35	San-6e1f_39_desert-14_3805	39	4	inland taipan	desert	20.0
location	Add-f0f0_68_snake-8	Add-f0f0_72_wetlands-22	Add-f0f0_68_snake-8_3859	68	Add-f0f0_72_wetlands-22_4542	72	4	grass snake	wetlands	20.0
location	Add-f0f0_68_snake-12	Add-f0f0_72_wetlands-22	Add-f0f0_68_snake-12_3859	68	Add-f0f0_72_wetlands-22_4542	72	4	grass snake	wetlands	20.0
location	Bla-d6a7_2_krait-6	Bla-d6a7_5_reef-6	Bla-d6a7_2_krait-6_4677	2	Bla-d6a7_5_reef-6_4532	5	3	black-banded sea krait	reefs	20.0
location	Ame-c3c3_43_python-6	Ame-c3c3_39_rainforests-9	Ame-c3c3_43_python-6_5244	43	Ame-c3c3_39_rainforests-9_3811	39	4	amethystine python	rainforest	20.0
location	Add-f0f0_76_Adder-1	Add-f0f0_71_wetlands-5	Add-f0f0_76_Adder-1_275	76	Add-f0f0_71_wetlands-5_4542	71	5	Adder	wetlands	16.667
location	Boa-7d46_51_constrictor-7	Boa-7d46_56_rivers-8	Boa-7d46_51_constrictor-7_1737	51	Boa-7d46_56_rivers-8_4533	56	5	Boa constrictor	rivers and streams	16.667
location	Boa-7d46_61_constrictors-7	Boa-7d46_56_rivers-8	Boa-7d46_61_constrictors-7_4709	61	Boa-7d46_56_rivers-8_4533	56	5	boa constrictor	rivers and streams	16.667
location	Rai-7e47_50_constrictors-23	Rai-7e47_55_Rainforest-1	Rai-7e47_50_constrictors-23_4709	50	Rai-7e47_55_Rainforest-1_42	55	5	boa constrictor	Rainforest	16.667
location	Add-f0f0_77_adders-16	Add-f0f0_72_wetlands-22	Add-f0f0_77_adders-16_3918	77	Add-f0f0_72_wetlands-22_4542	72	5	adder	wetlands	16.667
location	Bur-98f9_81_python-11	Bur-98f9_77_rainforest-6	Bur-98f9_81_python-11_211	81	Bur-98f9_77_rainforest-6_3811	77	4	Burmese python	rainforest	16.6
location	Moo-69c5_27_viper-7	Moo-69c5_31_Moorland-1	Moo-69c5_27_viper-7_278	27	Moo-69c5_31_Moorland-1_4526	31	4	Common viper	moorland	16.6
location	Bla-d6a7_4_erabu-15	Bla-d6a7_8_reef-14	Bla-d6a7_4_erabu-15_4678	4	Bla-d6a7_8_reef-14_4532	8	4	erabu	reefs	16.6
location	Bur-98f9_57_pythons-14	Bur-98f9_54_forest-12	Bur-98f9_57_pythons-14_4445	57	Bur-98f9_54_forest-12_1378	54	3	python	Tropical coniferous forest	16.5
location	Bur-98f9_51_python-10	Bur-98f9_54_forest-12	Bur-98f9_51_python-10_4446	51	Bur-98f9_54_forest-12_1378	54	3	pythons	Tropical coniferous forest	16.5
location	Add-f0f0_68_snake-8	Add-f0f0_71_lakes-23	Add-f0f0_68_snake-8_3859	68	Add-f0f0_71_lakes-23_4522	71	3	grass snake	lakes and ponds	16.5
location	Add-f0f0_68_snake-12	Add-f0f0_71_lakes-23	Add-f0f0_68_snake-12_3859	68	Add-f0f0_71_lakes-23_4522	71	3	grass snake	lakes and ponds	16.5
location	Boi-9f0e_7_dendrophila-2	Boi-9f0e_2_mangrove-7	Boi-9f0e_7_dendrophila-2_1742	7	Boi-9f0e_2_mangrove-7_4524	2	5	Boiga dendrophila	mangroves	14.5
location	Boi-9f0e_44_snake-26	Boi-9f0e_38_swamps-24	Boi-9f0e_44_snake-26_4711	44	Boi-9f0e_38_swamps-24_3808	38	6	mangrove cat snake	swamp	14.286
location	Boa-7d46_61_constrictors-7	Boa-7d46_55_rainforest-8	Boa-7d46_61_constrictors-7_4709	61	Boa-7d46_55_rainforest-8_3811	55	6	boa constrictor	rainforest	14.286
location	Boi-9f0e_44_snake-7	Boi-9f0e_38_swamps-24	Boi-9f0e_44_snake-7_4711	44	Boi-9f0e_38_swamps-24_3808	38	6	mangrove cat snake	swamp	14.286
location	Cen-cfeb_67_pythons-3	Cen-cfeb_61_swamps-18	Cen-cfeb_67_pythons-3_3151	67	Cen-cfeb_61_swamps-18_3808	61	6	African rock python	swamp	14.286
location	Cen-cfeb_67_python-9	Cen-cfeb_61_swamps-18	Cen-cfeb_67_python-9_3151	67	Cen-cfeb_61_swamps-18_3808	61	6	African rock python	swamp	14.286
location	Add-f0f0_77_adders-16	Add-f0f0_71_wetlands-5	Add-f0f0_77_adders-16_3918	77	Add-f0f0_71_wetlands-5_4542	71	6	adder	wetlands	14.286
location	Boi-9f0e_44_snake-7	Boi-9f0e_38_rainforests-19	Boi-9f0e_44_snake-7_4711	44	Boi-9f0e_38_rainforests-19_3811	38	6	mangrove cat snake	rainforest	14.286
location	Boi-9f0e_44_snake-26	Boi-9f0e_38_rainforests-19	Boi-9f0e_44_snake-26_4711	44	Boi-9f0e_38_rainforests-19_3811	38	6	mangrove cat snake	rainforest	14.286
location	Moo-69c5_27_viper-7	Moo-69c5_32_moorland-3	Moo-69c5_27_viper-7_3919	27	Moo-69c5_32_moorland-3_4526	32	5	common viper	moorland	13.833
location	Bur-98f9_50_python-15	Bur-98f9_55_marsh-3	Bur-98f9_50_python-15_211	50	Bur-98f9_55_marsh-3_3807	55	5	Burmese python	marsh	13.833
location	Bur-98f9_50_python-15	Bur-98f9_54_forest-12	Bur-98f9_50_python-15_4445	50	Bur-98f9_54_forest-12_1378	54	4	python	Tropical coniferous forest	13.2
location	Cen-cfeb_65_python-4	Cen-cfeb_61_swamps-18	Cen-cfeb_65_python-4_3151	65	Cen-cfeb_61_swamps-18_3808	61	4	African rock python	swamp	13.2
location	Cen-cfeb_57_python-8	Cen-cfeb_61_swamps-18	Cen-cfeb_57_python-8_207	57	Cen-cfeb_61_swamps-18_3808	61	4	Indian rock python	swamp	13.2
location	Bur-98f9_58_Python-15	Bur-98f9_54_forest-12	Bur-98f9_58_Python-15_4446	58	Bur-98f9_54_forest-12_4538	54	4	pythons	tropical coniferous forest	13.2
location	Cro-5646_352_python-45	Cro-5646_356_rainforest-11	Cro-5646_352_python-45_207	352	Cro-5646_356_rainforest-11_3811	356	4	Indian rock python	rainforest	13.2
location	Bur-98f9_58_python-5	Bur-98f9_54_forest-12	Bur-98f9_58_python-5_4446	58	Bur-98f9_54_forest-12_1378	54	4	pythons	Tropical coniferous forest	13.2
location	Cro-5646_352_Python-47	Cro-5646_356_rainforest-11	Cro-5646_352_Python-47_207	352	Cro-5646_356_rainforest-11_3811	356	4	Indian rock python	rainforest	13.2
location	Boa-7d46_61_constrictors-7	Boa-7d46_54_rainforests-14	Boa-7d46_61_constrictors-7_4709	61	Boa-7d46_54_rainforests-14_3811	54	7	boa constrictor	rainforest	12.5
location	Bot-5a32_62_lance-16	Bot-5a32_69_rainforest-5	Bot-5a32_62_lance-16_1761	62	Bot-5a32_69_rainforest-5_3811	69	7	Fer-de-lance	rainforest	12.5
location	Boi-9f0e_45_snakes-18	Boi-9f0e_38_swamps-24	Boi-9f0e_45_snakes-18_4711	45	Boi-9f0e_38_swamps-24_3808	38	7	mangrove cat snake	swamp	12.5
location	Boi-9f0e_45_snakes-18	Boi-9f0e_38_rainforests-19	Boi-9f0e_45_snakes-18_4711	45	Boi-9f0e_38_rainforests-19_3811	38	7	mangrove cat snake	rainforest	12.5
location	Ind-afd0_17_pythons-5	Ind-afd0_23_swamps-13	Ind-afd0_17_pythons-5_212	17	Ind-afd0_23_swamps-13_3808	23	6	Indian python	swamp	11.857
location	Bur-98f9_34_python-8	Bur-98f9_28_marshes-6	Bur-98f9_34_python-8_211	34	Bur-98f9_28_marshes-6_3807	28	6	Burmese python	marsh	11.857
location	Bur-98f9_49_pythons-24	Bur-98f9_55_marsh-3	Bur-98f9_49_pythons-24_211	49	Bur-98f9_55_marsh-3_3807	55	6	Burmese python	marsh	11.857
location	Bur-98f9_34_pythons-30	Bur-98f9_28_marshes-6	Bur-98f9_34_pythons-30_211	34	Bur-98f9_28_marshes-6_3807	28	6	Burmese python	marsh	11.857
location	Ind-afd0_17_pythons-5	Ind-afd0_23_marshes-15	Ind-afd0_17_pythons-5_212	17	Ind-afd0_23_marshes-15_3807	23	6	Indian python	marsh	11.857
location	Boi-9f0e_46_snake-28	Boi-9f0e_38_swamps-24	Boi-9f0e_46_snake-28_4711	46	Boi-9f0e_38_swamps-24_3808	38	8	mangrove cat snake	swamp	11.111
location	Boi-9f0e_46_snake-28	Boi-9f0e_38_rainforests-19	Boi-9f0e_46_snake-28_4711	46	Boi-9f0e_38_rainforests-19_3811	38	8	mangrove cat snake	rainforest	11.111
location	Add-f0f0_79_viper-3	Add-f0f0_72_wetlands-22	Add-f0f0_79_viper-3_3919	79	Add-f0f0_72_wetlands-22_4542	72	7	common viper	wetlands	10.375
location	Sho-489b_119_snakes-12	Sho-489b_126_wetlands-9	Sho-489b_119_snakes-12_3861	119	Sho-489b_126_wetlands-9_4542	126	7	water snake	wetlands	10.375
location	Moo-69c5_27_viper-7	Moo-69c5_20_Moorland-1	Moo-69c5_27_viper-7_278	27	Moo-69c5_20_Moorland-1_1365	20	7	Common viper	Moorland	10.375
location	Ame-c3c3_30_python-11	Ame-c3c3_39_rainforests-9	Ame-c3c3_30_python-11_5244	30	Ame-c3c3_39_rainforests-9_3811	39	9	amethystine python	rainforest	10.0
location	Bot-5a32_64_lance-10	Bot-5a32_69_rainforest-5	Bot-5a32_64_lance-10_4723	64	Bot-5a32_69_rainforest-5_3811	69	5	fer-de-lance	rainforest	10.0
location	Boa-7d46_65_constrictors-6	Boa-7d46_56_rivers-8	Boa-7d46_65_constrictors-6_4709	65	Boa-7d46_56_rivers-8_4533	56	9	boa constrictor	rivers and streams	10.0
location	Ame-c3c3_30_python-4	Ame-c3c3_39_rainforests-9	Ame-c3c3_30_python-4_5244	30	Ame-c3c3_39_rainforests-9_3811	39	9	amethystine python	rainforest	10.0
location	Rai-7e47_50_constrictors-23	Rai-7e47_41_rainforest-13	Rai-7e47_50_constrictors-23_4709	50	Rai-7e47_41_rainforest-13_3811	41	9	boa constrictor	rainforest	10.0
location	Ind-afd0_31_python-2	Ind-afd0_23_marshes-15	Ind-afd0_31_python-2_212	31	Ind-afd0_23_marshes-15_3807	23	8	Indian python	marsh	9.222
location	Ind-afd0_31_python-2	Ind-afd0_23_swamps-13	Ind-afd0_31_python-2_212	31	Ind-afd0_23_swamps-13_3808	23	8	Indian python	swamp	9.222
location	Sto-c148_154_snake-39	Sto-c148_162_marshes-11	Sto-c148_154_snake-39_3861	154	Sto-c148_162_marshes-11_3807	162	8	water snake	marsh	9.222
location	Add-f0f0_79_viper-3	Add-f0f0_71_wetlands-5	Add-f0f0_79_viper-3_278	79	Add-f0f0_71_wetlands-5_4542	71	8	Common viper	wetlands	9.222
location	Ind-afd0_15_python-7	Ind-afd0_23_swamps-13	Ind-afd0_15_python-7_211	15	Ind-afd0_23_swamps-13_3808	23	8	Burmese python	swamp	9.222
location	Bla-d6a7_4_erabu-15	Bla-d6a7_12_reef-12	Bla-d6a7_4_erabu-15_4678	4	Bla-d6a7_12_reef-12_4532	12	8	erabu	reefs	9.222
location	Bur-98f9_49_pythons-24	Bur-98f9_54_forest-12	Bur-98f9_49_pythons-24_211	49	Bur-98f9_54_forest-12_4538	54	5	Burmese python	tropical coniferous forest	9.13
location	Tre-008a_41_python-22	Tre-008a_31_rainforests-7	Tre-008a_41_python-22_5244	41	Tre-008a_31_rainforests-7_3811	31	10	amethystine python	rainforest	9.091
location	Boa-7d46_65_constrictors-6	Boa-7d46_55_rainforest-8	Boa-7d46_65_constrictors-6_4709	65	Boa-7d46_55_rainforest-8_3811	55	10	boa constrictor	rainforest	9.091
location	Boi-9f0e_47_dendrophila-2	Boi-9f0e_38_swamps-24	Boi-9f0e_47_dendrophila-2_1742	47	Boi-9f0e_38_swamps-24_3808	38	9	Boiga dendrophila	swamp	8.7
location	Boi-9f0e_47_dendrophila-2	Boi-9f0e_38_mangrove-8	Boi-9f0e_47_dendrophila-2_1742	47	Boi-9f0e_38_mangrove-8_4524	38	9	Boiga dendrophila	mangroves	8.7
location	Boi-9f0e_47_dendrophila-2	Boi-9f0e_38_rainforests-19	Boi-9f0e_47_dendrophila-2_1742	47	Boi-9f0e_38_rainforests-19_3811	38	9	Boiga dendrophila	rainforest	8.7
location	Bot-5a32_63_lance-11	Bot-5a32_69_rainforest-5	Bot-5a32_63_lance-11_4723	63	Bot-5a32_69_rainforest-5_3811	69	6	fer-de-lance	rainforest	8.571
location	Boa-7d46_65_constrictors-6	Boa-7d46_54_rainforests-14	Boa-7d46_65_constrictors-6_4709	65	Boa-7d46_54_rainforests-14_3811	54	11	boa constrictor	rainforest	8.333
