relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Gob-6481_31_gobies-9	Gob-6481_34_mangrove-40	Gob-6481_31_gobies-9_5016	31	Gob-6481_34_mangrove-40_4524	34	3	gobies	mangroves	25.0
location	Sald767_5_family-2	Sald767_8_ocean-6	Sald767_5_family-2_789	5	Sald767_8_ocean-6_4530	8	3	Salmon family	open ocean	25.0
location	Cro-9102_313_gigas-33	Cro-9102_310_swamps-7	Cro-9102_313_gigas-33_1541	313	Cro-9102_310_swamps-7_3808	310	3	Arapaima gigas	swamp	21.75
location	Com-264e_32_seadragon-3	Com-264e_35_reefs-15	Com-264e_32_seadragon-3_3066	32	Com-264e_35_reefs-15_4532	35	3	Common seadragon	reefs	20.75
location	Cro-9102_313_Arapaima-32	Cro-9102_310_swamps-7	Cro-9102_313_Arapaima-32_1542	313	Cro-9102_310_swamps-7_3808	310	3	Arapaima	swamp	20.75
location	Cro-9102_313_arapaima-30	Cro-9102_310_swamps-7	Cro-9102_313_arapaima-30_4619	313	Cro-9102_310_swamps-7_3808	310	3	arapaima	swamp	20.75
location	Bil-e183_47_billfish-12	Bil-e183_50_ocean-19	Bil-e183_47_billfish-12_4636	47	Bil-e183_50_ocean-19_4530	50	3	billfish	open ocean	20.75
location	Sald767_12_family-9	Sald767_8_ocean-6	Sald767_12_family-9_789	12	Sald767_8_ocean-6_4530	8	4	Salmon family	open ocean	20.0
location	Bio-20c0_83_fishes-19	Bio-20c0_79_ocean-10	Bio-20c0_83_fishes-19_3990	83	Bio-20c0_79_ocean-10_4515	79	4	ray-finned fishes	deep ocean	20.0
location	Sal-702e_13_Salmonidae-1	Sal-702e_9_estuaries-13	Sal-702e_13_Salmonidae-1_788	13	Sal-702e_9_estuaries-13_4517	9	4	Salmonidae	estuaries	20.0
location	Sald767_12_family-8	Sald767_8_ocean-6	Sald767_12_family-8_789	12	Sald767_8_ocean-6_4530	8	4	Salmon family	open ocean	20.0
location	Sar-0f18_40_fishes-17	Sar-0f18_43_estuaries-15	Sar-0f18_40_fishes-17_3990	40	Sar-0f18_43_estuaries-15_4517	43	3	ray-finned fishes	estuaries	18.75
location	Bro-dfd8_5_trout-2	Bro-dfd8_7_rivers-23	Bro-dfd8_5_trout-2_1806	5	Bro-dfd8_7_rivers-23_4533	7	2	Sea trout	rivers and streams	18.26
location	Bro-dfd8_5_trout-35	Bro-dfd8_7_rivers-23	Bro-dfd8_5_trout-35_4742	5	Bro-dfd8_7_rivers-23_4533	7	2	sea trout	rivers and streams	18.26
location	Gob-6481_50_Gobiidae-1	Gob-6481_46_waters-14	Gob-6481_50_Gobiidae-1_2376	50	Gob-6481_46_waters-14_4512	46	4	Gobiidae	brackish water	17.4
location	Wet-a585_291_characid-12	Wet-a585_296_wetland-17	Wet-a585_291_characid-12_4064	291	Wet-a585_296_wetland-17_4542	296	5	characids	wetlands	16.667
location	Gob-6481_29_gobies-6	Gob-6481_34_mangrove-40	Gob-6481_29_gobies-6_5016	29	Gob-6481_34_mangrove-40_4524	34	5	gobies	mangroves	16.667
location	Gob-6481_29_gobies-9	Gob-6481_34_mangrove-40	Gob-6481_29_gobies-9_5016	29	Gob-6481_34_mangrove-40_4524	34	5	gobies	mangroves	16.667
location	Gob-6481_29_gobies-13	Gob-6481_34_mangrove-40	Gob-6481_29_gobies-13_5016	29	Gob-6481_34_mangrove-40_4524	34	5	gobies	mangroves	16.667
location	Wet-a585_291_characid-12	Wet-a585_296_wetlands-30	Wet-a585_291_characid-12_4064	291	Wet-a585_296_wetlands-30_4542	296	5	characids	wetlands	16.667
location	Sal-702e_4_Salmo-17	Sal-702e_9_estuaries-13	Sal-702e_4_Salmo-17_1260	4	Sal-702e_9_estuaries-13_4517	9	5	Salmo	estuaries	16.667
location	Sal-702e_4_Salmo-5	Sal-702e_9_estuaries-13	Sal-702e_4_Salmo-5_1260	4	Sal-702e_9_estuaries-13_4517	9	5	Salmo	estuaries	16.667
location	Com-264e_39_seadragon-4	Com-264e_35_reefs-15	Com-264e_39_seadragon-4_3066	39	Com-264e_35_reefs-15_4532	35	4	Common seadragon	reefs	16.6
location	Com-264e_31_seadragon-2	Com-264e_35_reefs-15	Com-264e_31_seadragon-2_3066	31	Com-264e_35_reefs-15_4532	35	4	Common seadragon	reefs	16.6
location	Com-264e_39_seadragon-63	Com-264e_35_reefs-15	Com-264e_39_seadragon-63_3066	39	Com-264e_35_reefs-15_4532	35	4	Common seadragon	reefs	16.6
location	Com-264e_39_seadragon-70	Com-264e_35_reefs-15	Com-264e_39_seadragon-70_3066	39	Com-264e_35_reefs-15_4532	35	4	Common seadragon	reefs	16.6
location	Bil-e183_46_billfish-10	Bil-e183_50_ocean-19	Bil-e183_46_billfish-10_4636	46	Bil-e183_50_ocean-19_4530	50	4	billfish	open ocean	16.6
location	Sal-702e_4_salar-6	Sal-702e_9_estuaries-13	Sal-702e_4_salar-6_1591	4	Sal-702e_9_estuaries-13_4517	9	5	Salmo salar	estuaries	14.5
location	Pel-cab2_33_anglerfish-17	Pel-cab2_39_ocean-20	Pel-cab2_33_anglerfish-17_4598	33	Pel-cab2_39_ocean-20_1354	39	6	anglerfish	Deep ocean	14.286
location	Gob6890_7_Gobies-1	Gob6890_1_reef-4	Gob6890_7_Gobies-1_2375	7	Gob6890_1_reef-4_4532	1	6	Gobies	reefs	14.286
location	Wet-a585_291_characid-12	Wet-a585_297_wetlands-32	Wet-a585_291_characid-12_4064	291	Wet-a585_297_wetlands-32_4542	297	6	characids	wetlands	14.286
location	Atl-12cc_28_sailfish-2	Atl-12cc_22_ocean-11	Atl-12cc_28_sailfish-2_1586	28	Atl-12cc_22_ocean-11_4530	22	6	Atlantic sailfish	open ocean	14.286
location	Bro-dfd8_4_trout-34	Bro-dfd8_7_rivers-23	Bro-dfd8_4_trout-34_4742	4	Bro-dfd8_7_rivers-23_4533	7	3	sea trout	rivers and streams	13.695
location	Bro-dfd8_4_trout-43	Bro-dfd8_7_rivers-23	Bro-dfd8_4_trout-43_4742	4	Bro-dfd8_7_rivers-23_4533	7	3	sea trout	rivers and streams	13.695
location	Bro-dfd8_4_trout-12	Bro-dfd8_7_rivers-23	Bro-dfd8_4_trout-12_4742	4	Bro-dfd8_7_rivers-23_4533	7	3	sea trout	rivers and streams	13.695
location	Bro-dfd8_4_trout-56	Bro-dfd8_7_rivers-23	Bro-dfd8_4_trout-56_1806	4	Bro-dfd8_7_rivers-23_4533	7	3	Sea trout	rivers and streams	13.695
location	Bro-dfd8_11_Salmo-9	Bro-dfd8_7_rivers-23	Bro-dfd8_11_Salmo-9_1260	11	Bro-dfd8_7_rivers-23_4533	7	4	Salmo	rivers and streams	13.2
location	Fro-21e4_26_frogfishes-23	Fro-21e4_33_reefs-12	Fro-21e4_26_frogfishes-23_4993	26	Fro-21e4_33_reefs-12_4532	33	7	frogfish	reefs	12.5
location	Sar-0f18_36_Actinopterygii-18	Sar-0f18_43_estuaries-15	Sar-0f18_36_Actinopterygii-18_374	36	Sar-0f18_43_estuaries-15_4517	43	7	Actinopterygii	estuaries	12.5
location	Sal-702e_2_Salmonidae-1	Sal-702e_9_estuaries-13	Sal-702e_2_Salmonidae-1_788	2	Sal-702e_9_estuaries-13_4517	9	7	Salmonidae	estuaries	12.5
location	Bra-fdd7_38_fish-12	Bra-fdd7_33_water-2	Bra-fdd7_38_fish-12_5324	38	Bra-fdd7_33_water-2_1350	33	5	perch-like fishes	Brackish water	12.5
location	Bra-fdd7_38_fish-22	Bra-fdd7_33_water-2	Bra-fdd7_38_fish-22_5324	38	Bra-fdd7_33_water-2_1350	33	5	perch-like fishes	Brackish water	12.5
location	Bra-fdd7_38_fish-27	Bra-fdd7_33_water-2	Bra-fdd7_38_fish-27_5324	38	Bra-fdd7_33_water-2_1350	33	5	perch-like fishes	Brackish water	12.5
location	Com-264e_29_seadragons-26	Com-264e_35_reefs-15	Com-264e_29_seadragons-26_3066	29	Com-264e_35_reefs-15_4532	35	6	Common seadragon	reefs	11.857
location	Bro-dfd8_2_Salmo-5	Bro-dfd8_7_rivers-23	Bro-dfd8_2_Salmo-5_1260	2	Bro-dfd8_7_rivers-23_4533	7	5	Salmo	rivers and streams	11.0
location	Bro-dfd8_2_Salmo-26	Bro-dfd8_7_rivers-23	Bro-dfd8_2_Salmo-26_1260	2	Bro-dfd8_7_rivers-23_4533	7	5	Salmo	rivers and streams	11.0
location	Atl-12cc_29_albicans-3	Atl-12cc_22_ocean-11	Atl-12cc_29_albicans-3_1587	29	Atl-12cc_22_ocean-11_4530	22	7	Istiophorus albicans	open ocean	10.875
location	Bra-fdd7_38_fish-22	Bra-fdd7_44_water-2	Bra-fdd7_38_fish-22_5324	38	Bra-fdd7_44_water-2_1350	44	6	perch-like fishes	Brackish water	10.714
location	Bra-fdd7_38_fish-27	Bra-fdd7_44_water-2	Bra-fdd7_38_fish-27_5324	38	Bra-fdd7_44_water-2_1350	44	6	perch-like fishes	Brackish water	10.714
location	Bra-fdd7_38_fish-12	Bra-fdd7_44_water-2	Bra-fdd7_38_fish-12_5324	38	Bra-fdd7_44_water-2_1350	44	6	perch-like fishes	Brackish water	10.714
location	Aus-dd73_15_stickleback-6	Aus-dd73_21_rivers-5	Aus-dd73_15_stickleback-6_3523	15	Aus-dd73_21_rivers-5_4533	21	6	Three-spined stickleback	rivers and streams	10.714
location	Bil-e183_57_billfish-11	Bil-e183_50_ocean-19	Bil-e183_57_billfish-11_4636	57	Bil-e183_50_ocean-19_4530	50	7	billfish	open ocean	10.375
location	Sar-0f18_34_fishes-13	Sar-0f18_43_estuaries-15	Sar-0f18_34_fishes-13_3990	34	Sar-0f18_43_estuaries-15_4517	43	9	ray-finned fishes	estuaries	10.0
location	Sar-0f18_34_fishes-3	Sar-0f18_43_estuaries-15	Sar-0f18_34_fishes-3_3990	34	Sar-0f18_43_estuaries-15_4517	43	9	ray-finned fishes	estuaries	10.0
location	Fro-21e4_26_frogfishes-23	Fro-21e4_35_waters-9	Fro-21e4_26_frogfishes-23_4993	26	Fro-21e4_35_waters-9_4512	35	9	frogfish	brackish water	10.0
location	Fro-21e4_26_frogfishes-23	Fro-21e4_35_water-16	Fro-21e4_26_frogfishes-23_4993	26	Fro-21e4_35_water-16_4512	35	9	frogfish	brackish water	10.0
location	Sal-702e_18_Salmonidae-2	Sal-702e_9_estuaries-13	Sal-702e_18_Salmonidae-2_788	18	Sal-702e_9_estuaries-13_4517	9	9	Salmonidae	estuaries	10.0
location	Gob-6481_37_gobies-2	Gob-6481_46_waters-14	Gob-6481_37_gobies-2_5016	37	Gob-6481_46_waters-14_4512	46	9	gobies	brackish water	10.0
location	Wet-a585_291_characid-12	Wet-a585_282_wetlands-2	Wet-a585_291_characid-12_4064	291	Wet-a585_282_wetlands-2_4542	282	9	characids	wetlands	10.0
location	Atl-f357_20_salmo-11	Atl-f357_30_estuary-12	Atl-f357_20_salmo-11_4456	20	Atl-f357_30_estuary-12_4517	30	10	salmo	estuaries	9.091
location	Wet-a585_291_characid-12	Wet-a585_281_wetland-13	Wet-a585_291_characid-12_4064	291	Wet-a585_281_wetland-13_4542	281	10	characids	wetlands	9.091
location	Gob-6481_36_goby-13	Gob-6481_46_waters-14	Gob-6481_36_goby-13_5016	36	Gob-6481_46_waters-14_4512	46	10	gobies	brackish water	9.091
location	Gob-6481_36_goby-23	Gob-6481_46_waters-14	Gob-6481_36_goby-23_5016	36	Gob-6481_46_waters-14_4512	46	10	gobies	brackish water	9.091
location	Gob-6481_36_goby-5	Gob-6481_46_waters-14	Gob-6481_36_goby-5_5016	36	Gob-6481_46_waters-14_4512	46	10	gobies	brackish water	9.091
location	Atl-f357_20_Salmo-4	Atl-f357_30_estuary-12	Atl-f357_20_Salmo-4_1260	20	Atl-f357_30_estuary-12_4517	30	10	Salmo	estuaries	9.091
location	Wet-a585_291_characid-12	Wet-a585_281_wetlands-2	Wet-a585_291_characid-12_4064	291	Wet-a585_281_wetlands-2_4542	281	10	characids	wetlands	9.091
location	Gob-6481_57_gobies-3	Gob-6481_46_waters-14	Gob-6481_57_gobies-3_5016	57	Gob-6481_46_waters-14_4512	46	11	gobies	brackish water	8.333
location	Bil-e183_59_billfish-2	Bil-e183_50_ocean-19	Bil-e183_59_billfish-2_4636	59	Bil-e183_50_ocean-19_4530	50	9	billfish	open ocean	8.3
location	Atl-f357_20_salar-17	Atl-f357_30_estuary-12	Atl-f357_20_salar-17_1591	20	Atl-f357_30_estuary-12_4517	30	10	Salmo salar	estuaries	7.909
location	Atl-f357_20_salar-5	Atl-f357_30_estuary-12	Atl-f357_20_salar-5_1591	20	Atl-f357_30_estuary-12_4517	30	10	Salmo salar	estuaries	7.909
location	Fro-21e4_23_Antennariidae-15	Fro-21e4_33_reefs-12	Fro-21e4_23_Antennariidae-15_2315	23	Fro-21e4_33_reefs-12_4532	33	10	Antennariidae	reefs	7.909
location	Gob-6481_58_goby-3	Gob-6481_46_waters-14	Gob-6481_58_goby-3_5016	58	Gob-6481_46_waters-14_4512	46	12	gobies	brackish water	7.692
location	Fro-21e4_47_frogfishes-30	Fro-21e4_35_water-16	Fro-21e4_47_frogfishes-30_4993	47	Fro-21e4_35_water-16_4512	35	12	frogfish	brackish water	7.692
location	Fro-21e4_47_frogfishes-30	Fro-21e4_35_waters-9	Fro-21e4_47_frogfishes-30_4993	47	Fro-21e4_35_waters-9_4512	35	12	frogfish	brackish water	7.692
location	Bro-dfd8_15_Salmo-1	Bro-dfd8_7_rivers-23	Bro-dfd8_15_Salmo-1_1260	15	Bro-dfd8_7_rivers-23_4533	7	8	Salmo	rivers and streams	7.333
location	Lat-c298_4_fishes-44	Lat-c298_17_reef-24	Lat-c298_4_fishes-44_3990	4	Lat-c298_17_reef-24_4532	17	13	ray-finned fishes	reefs	7.143
location	Red-5937_30_piranhas-9	Red-5937_36_rivers-12	Red-5937_30_piranhas-9_5391	30	Red-5937_36_rivers-12_4533	36	6	red-bellied piranha	rivers and streams	7.071
location	Bil-e183_39_billfish-9	Bil-e183_50_ocean-19	Bil-e183_39_billfish-9_4636	39	Bil-e183_50_ocean-19_4530	50	11	billfish	open ocean	6.917
location	Bra-fdd7_38_fish-22	Bra-fdd7_28_rivers-23	Bra-fdd7_38_fish-22_5324	38	Bra-fdd7_28_rivers-23_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Bra-fdd7_38_fish-22	Bra-fdd7_28_rivers-13	Bra-fdd7_38_fish-22_5324	38	Bra-fdd7_28_rivers-13_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Bra-fdd7_38_fish-27	Bra-fdd7_28_rivers-13	Bra-fdd7_38_fish-27_5324	38	Bra-fdd7_28_rivers-13_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Bra-fdd7_38_fish-27	Bra-fdd7_28_rivers-23	Bra-fdd7_38_fish-27_5324	38	Bra-fdd7_28_rivers-23_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Bra-fdd7_38_fish-12	Bra-fdd7_28_rivers-13	Bra-fdd7_38_fish-12_5324	38	Bra-fdd7_28_rivers-13_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Bra-fdd7_38_fish-12	Bra-fdd7_28_rivers-23	Bra-fdd7_38_fish-12_5324	38	Bra-fdd7_28_rivers-23_4533	28	10	perch-like fishes	rivers and streams	6.818
location	Fro-21e4_23_Antennariidae-15	Fro-21e4_35_waters-9	Fro-21e4_23_Antennariidae-15_2315	23	Fro-21e4_35_waters-9_4512	35	12	Antennariidae	brackish water	6.692
location	Fro-21e4_23_Antennariidae-15	Fro-21e4_35_water-16	Fro-21e4_23_Antennariidae-15_2315	23	Fro-21e4_35_water-16_4512	35	12	Antennariidae	brackish water	6.692
location	Fro-21e4_47_frogfishes-30	Fro-21e4_33_reefs-12	Fro-21e4_47_frogfishes-30_4993	47	Fro-21e4_33_reefs-12_4532	33	14	frogfish	reefs	6.667
location	Sea-4a1d_143_fishes-46	Sea-4a1d_157_ocean-13	Sea-4a1d_143_fishes-46_3990	143	Sea-4a1d_157_ocean-13_4530	157	14	ray-finned fishes	open ocean	6.667
location	Bil-e183_62_billfish-8	Bil-e183_50_ocean-19	Bil-e183_62_billfish-8_4636	62	Bil-e183_50_ocean-19_4530	50	12	billfish	open ocean	6.385
location	Gob-6481_31_gobies-9	Gob-6481_46_waters-14	Gob-6481_31_gobies-9_5016	31	Gob-6481_46_waters-14_4512	46	15	gobies	brackish water	6.25
location	Com-264e_48_eques-29	Com-264e_35_reefs-15	Com-264e_48_eques-29_2680	48	Com-264e_35_reefs-15_4532	35	13	Phycodurus eques	reefs	6.214
location	Bil-e183_37_Billfish-1	Bil-e183_50_ocean-19	Bil-e183_37_Billfish-1_1588	37	Bil-e183_50_ocean-19_4530	50	13	Billfish	open ocean	5.929
location	Sal-702e_25_Salmo-8	Sal-702e_9_estuaries-13	Sal-702e_25_Salmo-8_1260	25	Sal-702e_9_estuaries-13_4517	9	16	Salmo	estuaries	5.882
location	Sal-702e_25_salmon-11	Sal-702e_9_estuaries-13	Sal-702e_25_salmon-11_1261	25	Sal-702e_9_estuaries-13_4517	9	16	Atlantic salmon and trout	estuaries	5.882
location	Gia-ae2f_156_Perciformes-5	Gia-ae2f_172_rivers-5	Gia-ae2f_156_Perciformes-5_3033	156	Gia-ae2f_172_rivers-5_4533	172	16	Perciformes	rivers and streams	5.882
location	Com-264e_18_seahorses-8	Com-264e_35_reefs-15	Com-264e_18_seahorses-8_4196	18	Com-264e_35_reefs-15_4532	35	17	seahorses and pipefish	reefs	5.556
location	Bil-e183_36_billfish-5	Bil-e183_50_ocean-19	Bil-e183_36_billfish-5_4636	36	Bil-e183_50_ocean-19_4530	50	14	billfish	open ocean	5.533
location	Gob-6481_19_Gobiidae-1	Gob-6481_34_mangrove-40	Gob-6481_19_Gobiidae-1_2376	19	Gob-6481_34_mangrove-40_4524	34	15	Gobiidae	mangroves	5.438
location	Gia-ae2f_154_catfish-20	Gia-ae2f_172_rivers-5	Gia-ae2f_154_catfish-20_1849	154	Gia-ae2f_172_rivers-5_4533	172	18	Catfish	rivers and streams	5.263
location	Gob-6481_16_Gobies-1	Gob-6481_34_mangrove-40	Gob-6481_16_Gobies-1_2375	16	Gob-6481_34_mangrove-40_4524	34	18	Gobies	mangroves	5.263
location	Fro-21e4_51_frogfish-7	Fro-21e4_33_reefs-12	Fro-21e4_51_frogfish-7_4993	51	Fro-21e4_33_reefs-12_4532	33	18	frogfish	reefs	5.263
location	Gob-6481_50_Gobiidae-1	Gob-6481_34_mangrove-40	Gob-6481_50_Gobiidae-1_2376	50	Gob-6481_34_mangrove-40_4524	34	16	Gobiidae	mangroves	5.118
location	Cro-9102_313_gigas-33	Cro-9102_297_swamps-21	Cro-9102_313_gigas-33_1541	313	Cro-9102_297_swamps-21_3808	297	16	Arapaima gigas	swamp	5.118
location	Wet-a585_291_characid-12	Wet-a585_310_wetland-3	Wet-a585_291_characid-12_4064	291	Wet-a585_310_wetland-3_4542	310	19	characids	wetlands	5.0
location	Bra-fdd7_38_fish-27	Bra-fdd7_52_water-13	Bra-fdd7_38_fish-27_5324	38	Bra-fdd7_52_water-13_4512	52	14	perch-like fishes	brackish water	5.0
location	Wet-a585_291_characid-12	Wet-a585_272_wetland-5	Wet-a585_291_characid-12_4064	291	Wet-a585_272_wetland-5_4542	272	19	characids	wetlands	5.0
location	Bra-fdd7_38_fish-22	Bra-fdd7_52_water-13	Bra-fdd7_38_fish-22_5324	38	Bra-fdd7_52_water-13_4512	52	14	perch-like fishes	brackish water	5.0
location	Bra-fdd7_38_fish-12	Bra-fdd7_52_water-13	Bra-fdd7_38_fish-12_5324	38	Bra-fdd7_52_water-13_4512	52	14	perch-like fishes	brackish water	5.0
