relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Gia-6202_56_ray-5	Gia-6202_56_reef-15	Gia-6202_56_ray-5_5211	56	Gia-6202_56_reef-15_4532	56	0	manta ray	reefs	100.0
location	Req-2240_3_shark-53	Req-2240_3_reef-42	Req-2240_3_shark-53_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Gia-6202_30_ray-4	Gia-6202_30_reef-2	Gia-6202_30_ray-4_5211	30	Gia-6202_30_reef-2_4532	30	0	manta ray	reefs	100.0
location	Req-2240_3_shark-33	Req-2240_3_reef-67	Req-2240_3_shark-33_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-56	Req-2240_3_reef-67	Req-2240_3_shark-56_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-43	Req-2240_3_reef-67	Req-2240_3_shark-43_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-68	Req-2240_3_reef-42	Req-2240_3_shark-68_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-56	Req-2240_3_reef-46	Req-2240_3_shark-56_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-47	Req-2240_3_reef-46	Req-2240_3_shark-47_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-50	Req-2240_3_reef-42	Req-2240_3_shark-50_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-68	Req-2240_3_reef-46	Req-2240_3_shark-68_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Gia-6202_22_ray-17	Gia-6202_22_reef-15	Gia-6202_22_ray-17_5211	22	Gia-6202_22_reef-15_4532	22	0	manta ray	reefs	100.0
location	Gia-6202_22_ray-4	Gia-6202_22_reef-15	Gia-6202_22_ray-4_5211	22	Gia-6202_22_reef-15_4532	22	0	manta ray	reefs	100.0
location	Gia-6202_22_ray-13	Gia-6202_22_reef-15	Gia-6202_22_ray-13_5211	22	Gia-6202_22_reef-15_4532	22	0	manta ray	reefs	100.0
location	Req-2240_3_shark-30	Req-2240_3_reef-67	Req-2240_3_shark-30_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Gia-6202_4_ray-19	Gia-6202_4_reef-17	Gia-6202_4_ray-19_5211	4	Gia-6202_4_reef-17_4532	4	0	manta ray	reefs	100.0
location	Gia-6202_23_ray-4	Gia-6202_23_reef-9	Gia-6202_23_ray-4_5211	23	Gia-6202_23_reef-9_4532	23	0	manta ray	reefs	100.0
location	Req-2240_3_shark-30	Req-2240_3_reef-46	Req-2240_3_shark-30_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-53	Req-2240_3_reef-67	Req-2240_3_shark-53_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Lem-ec0f_27_sharks-27	Lem-ec0f_27_ocean-35	Lem-ec0f_27_sharks-27_5464	27	Lem-ec0f_27_ocean-35_4530	27	0	sharks	open ocean	100.0
location	Req-2240_3_shark-33	Req-2240_3_reef-46	Req-2240_3_shark-33_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-43	Req-2240_3_reef-46	Req-2240_3_shark-43_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-39	Req-2240_3_reef-67	Req-2240_3_shark-39_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-39	Req-2240_3_reef-46	Req-2240_3_shark-39_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-63	Req-2240_3_reef-67	Req-2240_3_shark-63_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-68	Req-2240_3_reef-67	Req-2240_3_shark-68_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Man-d37a_166_sharks-14	Man-d37a_166_mangroves-21	Man-d37a_166_sharks-14_5166	166	Man-d37a_166_mangroves-21_4524	166	0	lemon shark	mangroves	100.0
location	Req-2240_3_shark-43	Req-2240_3_reef-42	Req-2240_3_shark-43_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_33_sharks-3	Req-2240_33_reef-13	Req-2240_33_sharks-3_5166	33	Req-2240_33_reef-13_4532	33	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-27	Req-2240_3_reef-67	Req-2240_3_shark-27_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-39	Req-2240_3_reef-42	Req-2240_3_shark-39_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-47	Req-2240_3_reef-42	Req-2240_3_shark-47_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-27	Req-2240_3_reef-42	Req-2240_3_shark-27_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_sharks-8	Req-2240_3_reef-42	Req-2240_3_sharks-8_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_sharks-8	Req-2240_3_reef-46	Req-2240_3_sharks-8_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Lem-ec0f_27_shark-4	Lem-ec0f_27_ocean-35	Lem-ec0f_27_shark-4_5464	27	Lem-ec0f_27_ocean-35_4530	27	0	sharks	open ocean	100.0
location	Req-2240_3_shark-36	Req-2240_3_reef-46	Req-2240_3_shark-36_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-27	Req-2240_3_reef-46	Req-2240_3_shark-27_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-59	Req-2240_3_reef-46	Req-2240_3_shark-59_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_sharks-8	Req-2240_3_reef-67	Req-2240_3_sharks-8_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-50	Req-2240_3_reef-67	Req-2240_3_shark-50_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-50	Req-2240_3_reef-46	Req-2240_3_shark-50_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_33_sharks-17	Req-2240_33_reef-13	Req-2240_33_sharks-17_5166	33	Req-2240_33_reef-13_4532	33	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-36	Req-2240_3_reef-42	Req-2240_3_shark-36_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-59	Req-2240_3_reef-67	Req-2240_3_shark-59_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-56	Req-2240_3_reef-42	Req-2240_3_shark-56_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-36	Req-2240_3_reef-67	Req-2240_3_shark-36_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-47	Req-2240_3_reef-67	Req-2240_3_shark-47_5166	3	Req-2240_3_reef-67_4532	3	0	lemon shark	reefs	100.0
location	Lem-ec0f_37_sharks-2	Lem-ec0f_37_mangroves-12	Lem-ec0f_37_sharks-2_2688	37	Lem-ec0f_37_mangroves-12_4524	37	0	Lemon shark	mangroves	100.0
location	Req-2240_3_shark-53	Req-2240_3_reef-46	Req-2240_3_shark-53_5166	3	Req-2240_3_reef-46_4532	3	0	lemon shark	reefs	100.0
location	Req-2240_3_shark-59	Req-2240_3_reef-42	Req-2240_3_shark-59_5166	3	Req-2240_3_reef-42_4532	3	0	lemon shark	reefs	100.0
location	Gia-6202_22_manta-16	Gia-6202_22_reef-15	Gia-6202_22_manta-16_5214	22	Gia-6202_22_reef-15_4532	22	0	manta	reefs	83.0
location	Gia-6202_56_manta-4	Gia-6202_56_reef-15	Gia-6202_56_manta-4_5214	56	Gia-6202_56_reef-15_4532	56	0	manta	reefs	83.0
location	Man-b368_190_manta-14	Man-b368_190_reef-5	Man-b368_190_manta-14_5214	190	Man-b368_190_reef-5_4532	190	0	manta	reefs	83.0
location	Gia-6202_4_manta-18	Gia-6202_4_reef-17	Gia-6202_4_manta-18_5214	4	Gia-6202_4_reef-17_4532	4	0	manta	reefs	83.0
location	Gia-6202_22_manta-3	Gia-6202_22_reef-15	Gia-6202_22_manta-3_5214	22	Gia-6202_22_reef-15_4532	22	0	manta	reefs	83.0
location	Man-b368_190_manta-6	Man-b368_190_reef-5	Man-b368_190_manta-6_5214	190	Man-b368_190_reef-5_4532	190	0	manta	reefs	83.0
location	Gia-6202_23_manta-3	Gia-6202_23_reef-9	Gia-6202_23_manta-3_5214	23	Gia-6202_23_reef-9_4532	23	0	manta	reefs	83.0
location	Gia-6202_22_manta-12	Gia-6202_22_reef-15	Gia-6202_22_manta-12_5214	22	Gia-6202_22_reef-15_4532	22	0	manta	reefs	83.0
location	Gia-6202_26_manta-3	Gia-6202_26_reef-2	Gia-6202_26_manta-3_5214	26	Gia-6202_26_reef-2_4532	26	0	manta	reefs	83.0
location	Gia-6202_4_Manta-11	Gia-6202_4_reef-17	Gia-6202_4_Manta-11_2804	4	Gia-6202_4_reef-17_4532	4	0	Manta	reefs	83.0
location	Gia-6202_23_manta-10	Gia-6202_23_reef-9	Gia-6202_23_manta-10_5214	23	Gia-6202_23_reef-9_4532	23	0	manta	reefs	83.0
location	Gia-6202_30_manta-3	Gia-6202_30_reef-2	Gia-6202_30_manta-3_5214	30	Gia-6202_30_reef-2_4532	30	0	manta	reefs	83.0
location	Sph-92be_2_sharks-7	Sph-92be_3_ocean-19	Sph-92be_2_sharks-7_5464	2	Sph-92be_3_ocean-19_4530	3	1	sharks	open ocean	50.0
location	Lem-ec0f_28_sharks-3	Lem-ec0f_27_ocean-35	Lem-ec0f_28_sharks-3_5464	28	Lem-ec0f_27_ocean-35_4530	27	1	sharks	open ocean	50.0
location	Lem-ec0f_26_sharks-5	Lem-ec0f_27_ocean-35	Lem-ec0f_26_sharks-5_5166	26	Lem-ec0f_27_ocean-35_4530	27	1	lemon shark	open ocean	50.0
location	Sha-8b9d_525_shark-12	Sha-8b9d_526_reef-21	Sha-8b9d_525_shark-12_5076	525	Sha-8b9d_526_reef-21_4532	526	1	hammerhead sharks	reefs	50.0
location	Sha-8b9d_525_sharks-17	Sha-8b9d_526_reef-21	Sha-8b9d_525_sharks-17_5076	525	Sha-8b9d_526_reef-21_4532	526	1	hammerhead sharks	reefs	50.0
location	Lem-ec0f_26_sharks-5	Lem-ec0f_27_mangroves-15	Lem-ec0f_26_sharks-5_5166	26	Lem-ec0f_27_mangroves-15_4524	27	1	lemon shark	mangroves	50.0
location	Gre-c669_67_sharks-33	Gre-c669_68_ocean-4	Gre-c669_67_sharks-33_5464	67	Gre-c669_68_ocean-4_4530	68	1	sharks	open ocean	50.0
location	Lem-ec0f_37_sharks-2	Lem-ec0f_38_estuaries-27	Lem-ec0f_37_sharks-2_2688	37	Lem-ec0f_38_estuaries-27_4517	38	1	Lemon shark	estuaries	50.0
location	Lem-ec0f_39_sharks-6	Lem-ec0f_38_estuaries-27	Lem-ec0f_39_sharks-6_5166	39	Lem-ec0f_38_estuaries-27_4517	38	1	lemon shark	estuaries	50.0
location	Sha-8b9d_525_sharks-37	Sha-8b9d_526_reef-21	Sha-8b9d_525_sharks-37_5076	525	Sha-8b9d_526_reef-21_4532	526	1	hammerhead sharks	reefs	50.0
location	Lem-ec0f_39_sharks-39	Lem-ec0f_38_estuaries-27	Lem-ec0f_39_sharks-39_5166	39	Lem-ec0f_38_estuaries-27_4517	38	1	lemon shark	estuaries	50.0
location	Gre-c669_67_fish-7	Gre-c669_68_ocean-4	Gre-c669_67_fish-7_5290	67	Gre-c669_68_ocean-4_4530	68	1	bony fish	open ocean	50.0
location	Lem-ec0f_72_sharks-16	Lem-ec0f_73_mangrove-26	Lem-ec0f_72_sharks-16_5166	72	Lem-ec0f_73_mangrove-26_4524	73	1	lemon shark	mangroves	50.0
location	Lem-ec0f_39_sharks-33	Lem-ec0f_38_estuaries-27	Lem-ec0f_39_sharks-33_5166	39	Lem-ec0f_38_estuaries-27_4517	38	1	lemon shark	estuaries	50.0
location	Lem-ec0f_28_sharks-3	Lem-ec0f_27_mangroves-15	Lem-ec0f_28_sharks-3_5166	28	Lem-ec0f_27_mangroves-15_4524	27	1	lemon shark	mangroves	50.0
location	Man-b368_189_ray-2	Man-b368_190_reef-5	Man-b368_189_ray-2_2799	189	Man-b368_190_reef-5_4532	190	1	Manta ray	reefs	50.0
location	Gre-c669_67_fish-38	Gre-c669_68_ocean-4	Gre-c669_67_fish-38_5290	67	Gre-c669_68_ocean-4_4530	68	1	bony fish	open ocean	50.0
location	Man-b368_189_Manta-1	Man-b368_190_reef-5	Man-b368_189_Manta-1_2804	189	Man-b368_190_reef-5_4532	190	1	Manta	reefs	41.5
location	Lem-ec0f_39_sharks-33	Lem-ec0f_37_mangroves-12	Lem-ec0f_39_sharks-33_5166	39	Lem-ec0f_37_mangroves-12_4524	37	2	lemon shark	mangroves	33.333
location	Eure30b_9_lamprey-14	Eure30b_7_rivers-4	Eure30b_9_lamprey-14_3998	9	Eure30b_7_rivers-4_4533	7	2	lampreys	rivers and streams	33.333
location	Ich-89df_451_sharks-19	Ich-89df_453_ocean-13	Ich-89df_451_sharks-19_5464	451	Ich-89df_453_ocean-13_4530	453	2	sharks	open ocean	33.333
location	Gre-c669_66_sharks-36	Gre-c669_68_ocean-4	Gre-c669_66_sharks-36_5464	66	Gre-c669_68_ocean-4_4530	68	2	sharks	open ocean	33.333
location	Gre-c669_66_sharks-5	Gre-c669_68_ocean-4	Gre-c669_66_sharks-5_5464	66	Gre-c669_68_ocean-4_4530	68	2	sharks	open ocean	33.333
location	Lem-ec0f_40_shark-28	Lem-ec0f_38_estuaries-27	Lem-ec0f_40_shark-28_5166	40	Lem-ec0f_38_estuaries-27_4517	38	2	lemon shark	estuaries	33.333
location	Lem4670_17_sharks-8	Lem4670_15_estuaries-41	Lem4670_17_sharks-8_5166	17	Lem4670_15_estuaries-41_4517	15	2	lemon shark	estuaries	33.333
location	Lem-ec0f_75_shark-6	Lem-ec0f_73_mangrove-26	Lem-ec0f_75_shark-6_5166	75	Lem-ec0f_73_mangrove-26_4524	73	2	lemon shark	mangroves	33.333
location	Lem-ec0f_39_sharks-6	Lem-ec0f_37_mangroves-12	Lem-ec0f_39_sharks-6_5166	39	Lem-ec0f_37_mangroves-12_4524	37	2	lemon shark	mangroves	33.333
location	Lem-ec0f_39_sharks-39	Lem-ec0f_37_mangroves-12	Lem-ec0f_39_sharks-39_5166	39	Lem-ec0f_37_mangroves-12_4524	37	2	lemon shark	mangroves	33.333
location	Lem-ec0f_35_sharks-2	Lem-ec0f_37_mangroves-12	Lem-ec0f_35_sharks-2_2688	35	Lem-ec0f_37_mangroves-12_4524	37	2	Lemon shark	mangroves	33.333
location	Lam-fc95_15_Lamprey-1	Lam-fc95_17_ocean-21	Lam-fc95_15_Lamprey-1_384	15	Lam-fc95_17_ocean-21_4530	17	2	Lampreys	open ocean	33.333
location	Com-8a84_120_lamprey-9	Com-8a84_119_rivers-17	Com-8a84_120_lamprey-9_3998	120	Com-8a84_119_rivers-17_4533	119	1	lampreys	rivers and streams	33.0
location	Lem-ec0f_30_shark-2	Lem-ec0f_27_ocean-35	Lem-ec0f_30_shark-2_2688	30	Lem-ec0f_27_ocean-35_4530	27	3	Lemon shark	open ocean	25.0
location	Eure30b_4_lampreys-2	Eure30b_7_rivers-4	Eure30b_4_lampreys-2_3998	4	Eure30b_7_rivers-4_4533	7	3	lampreys	rivers and streams	25.0
location	Lem-ec0f_30_shark-2	Lem-ec0f_27_mangroves-15	Lem-ec0f_30_shark-2_2688	30	Lem-ec0f_27_mangroves-15_4524	27	3	Lemon shark	mangroves	25.0
location	Lem-ec0f_76_shark-2	Lem-ec0f_73_mangrove-26	Lem-ec0f_76_shark-2_2688	76	Lem-ec0f_73_mangrove-26_4524	73	3	Lemon shark	mangroves	25.0
location	Lem-ec0f_35_sharks-2	Lem-ec0f_38_estuaries-27	Lem-ec0f_35_sharks-2_2688	35	Lem-ec0f_38_estuaries-27_4517	38	3	Lemon shark	estuaries	25.0
location	Req-2240_50_brevirostris-79	Req-2240_53_reef-81	Req-2240_50_brevirostris-79_2689	50	Req-2240_53_reef-81_4532	53	3	Negaprion brevirostris	reefs	21.75
location	Gre-c669_65_sharks-4	Gre-c669_68_ocean-4	Gre-c669_65_sharks-4_5059	65	Gre-c669_68_ocean-4_4530	68	3	white shark	open ocean	20.75
location	Lam-fc95_21_lampreys-17	Lam-fc95_17_ocean-21	Lam-fc95_21_lampreys-17_3998	21	Lam-fc95_17_ocean-21_4530	17	4	lampreys	open ocean	20.0
location	Lem-ec0f_23_shark-2	Lem-ec0f_27_ocean-35	Lem-ec0f_23_shark-2_2688	23	Lem-ec0f_27_ocean-35_4530	27	4	Lemon shark	open ocean	20.0
location	Sti-ddcd_2_fish-13	Sti-ddcd_6_ocean-38	Sti-ddcd_2_fish-13_4001	2	Sti-ddcd_6_ocean-38_1354	6	4	cartilaginous fish	Deep ocean	20.0
location	Lem-ec0f_22_sharks-28	Lem-ec0f_27_ocean-35	Lem-ec0f_22_sharks-28_5166	22	Lem-ec0f_27_ocean-35_4530	27	5	lemon shark	open ocean	16.667
location	Lem-ec0f_22_sharks-10	Lem-ec0f_27_ocean-35	Lem-ec0f_22_sharks-10_5166	22	Lem-ec0f_27_ocean-35_4530	27	5	lemon shark	open ocean	16.667
location	Lem-ec0f_22_sharks-4	Lem-ec0f_27_ocean-35	Lem-ec0f_22_sharks-4_5166	22	Lem-ec0f_27_ocean-35_4530	27	5	lemon shark	open ocean	16.667
location	Lem-ec0f_22_sharks-13	Lem-ec0f_27_ocean-35	Lem-ec0f_22_sharks-13_5166	22	Lem-ec0f_27_ocean-35_4530	27	5	lemon shark	open ocean	16.667
location	Eure30b_2_lamprey-8	Eure30b_7_rivers-4	Eure30b_2_lamprey-8_3998	2	Eure30b_7_rivers-4_4533	7	5	lampreys	rivers and streams	16.667
location	Nerefb6_33_sharks-5	Nerefb6_38_seas-2	Nerefb6_33_sharks-5_5464	33	Nerefb6_38_seas-2_4528	38	5	sharks	shallow seas	16.667
location	Spa-e46a_21_fish-7	Spa-e46a_26_ocean-27	Spa-e46a_21_fish-7_5290	21	Spa-e46a_26_ocean-27_4530	26	5	bony fish	open ocean	16.667
location	Lem-ec0f_33_sharks-2	Lem-ec0f_38_estuaries-27	Lem-ec0f_33_sharks-2_2688	33	Lem-ec0f_38_estuaries-27_4517	38	5	Lemon shark	estuaries	16.667
location	Man-b368_194_Manta-2	Man-b368_190_reef-5	Man-b368_194_Manta-2_2804	194	Man-b368_190_reef-5_4532	190	4	Manta	reefs	16.6
location	Bio-20c0_83_fishes-19	Bio-20c0_79_ocean-10	Bio-20c0_83_fishes-19_421	83	Bio-20c0_79_ocean-10_4515	79	4	Lobe-finned fishes	deep ocean	15.0
location	Req-2240_50_brevirostris-79	Req-2240_45_reef-3	Req-2240_50_brevirostris-79_2689	50	Req-2240_45_reef-3_4532	45	5	Negaprion brevirostris	reefs	14.5
location	Lem-ec0f_33_sharks-2	Lem-ec0f_27_ocean-35	Lem-ec0f_33_sharks-2_2688	33	Lem-ec0f_27_ocean-35_4530	27	6	Lemon shark	open ocean	14.286
location	Spa-e46a_32_lampreys-2	Spa-e46a_26_ocean-27	Spa-e46a_32_lampreys-2_3998	32	Spa-e46a_26_ocean-27_4530	26	6	lampreys	open ocean	14.286
location	Man-b368_165_ray-2	Man-b368_159_ocean-8	Man-b368_165_ray-2_2799	165	Man-b368_159_ocean-8_4530	159	6	Manta ray	open ocean	14.286
location	Lam-fc95_23_lampreys-3	Lam-fc95_17_ocean-21	Lam-fc95_23_lampreys-3_3998	23	Lam-fc95_17_ocean-21_4530	17	6	lampreys	open ocean	14.286
location	Lam-fc95_11_lampreys-3	Lam-fc95_17_ocean-21	Lam-fc95_11_lampreys-3_3998	11	Lam-fc95_17_ocean-21_4530	17	6	lampreys	open ocean	14.286
location	Gre-c669_73_shark-3	Gre-c669_68_ocean-4	Gre-c669_73_shark-3_5059	73	Gre-c669_68_ocean-4_4530	68	5	white shark	open ocean	13.833
location	Gre-c669_63_sharks-3	Gre-c669_68_ocean-4	Gre-c669_63_sharks-3_5059	63	Gre-c669_68_ocean-4_4530	68	5	white shark	open ocean	13.833
location	Man-b368_154_Manta-1	Man-b368_159_ocean-8	Man-b368_154_Manta-1_2804	154	Man-b368_159_ocean-8_4530	159	5	Manta	open ocean	13.833
location	Lem-ec0f_20_fish-4	Lem-ec0f_27_ocean-35	Lem-ec0f_20_fish-4_4001	20	Lem-ec0f_27_ocean-35_4530	27	7	cartilaginous fish	open ocean	12.5
location	Nerefb6_33_sharks-5	Nerefb6_40_seas-3	Nerefb6_33_sharks-5_5464	33	Nerefb6_40_seas-3_1367	40	7	sharks	Shallow seas	12.5
location	Lem-ec0f_20_sharks-7	Lem-ec0f_27_ocean-35	Lem-ec0f_20_sharks-7_5166	20	Lem-ec0f_27_ocean-35_4530	27	7	lemon shark	open ocean	12.5
location	Lam-fc95_10_lampreys-2	Lam-fc95_17_ocean-21	Lam-fc95_10_lampreys-2_3998	10	Lam-fc95_17_ocean-21_4530	17	7	lampreys	open ocean	12.5
location	Lam-fc95_24_lampreys-21	Lam-fc95_17_ocean-21	Lam-fc95_24_lampreys-21_3998	24	Lam-fc95_17_ocean-21_4530	17	7	lampreys	open ocean	12.5
location	Gre-c669_61_shark-3	Gre-c669_68_ocean-4	Gre-c669_61_shark-3_5057	61	Gre-c669_68_ocean-4_4530	68	7	great white shark	open ocean	12.5
location	Man-b368_165_Manta-1	Man-b368_159_ocean-8	Man-b368_165_Manta-1_2804	165	Man-b368_159_ocean-8_4530	159	6	Manta	open ocean	11.857
location	Raj-3022_43_sharks-17	Raj-3022_35_seas-17	Raj-3022_43_sharks-17_5464	43	Raj-3022_35_seas-17_1367	35	8	sharks	Shallow seas	11.111
location	Lem-ec0f_30_shark-2	Lem-ec0f_38_estuaries-27	Lem-ec0f_30_shark-2_2688	30	Lem-ec0f_38_estuaries-27_4517	38	8	Lemon shark	estuaries	11.111
location	Lam-fc95_9_lampreys-7	Lam-fc95_17_ocean-21	Lam-fc95_9_lampreys-7_3998	9	Lam-fc95_17_ocean-21_4530	17	8	lampreys	open ocean	11.111
location	Lam-fc95_25_lampreys-6	Lam-fc95_17_ocean-21	Lam-fc95_25_lampreys-6_3998	25	Lam-fc95_17_ocean-21_4530	17	8	lampreys	open ocean	11.111
location	Man-b368_167_rays-6	Man-b368_159_ocean-8	Man-b368_167_rays-6_5211	167	Man-b368_159_ocean-8_4530	159	8	manta ray	open ocean	11.111
location	Lem-ec0f_35_sharks-2	Lem-ec0f_27_ocean-35	Lem-ec0f_35_sharks-2_2688	35	Lem-ec0f_27_ocean-35_4530	27	8	Lemon shark	open ocean	11.111
location	Req-2240_50_brevirostris-79	Req-2240_43_reef-93	Req-2240_50_brevirostris-79_2689	50	Req-2240_43_reef-93_4532	43	7	Negaprion brevirostris	reefs	10.875
location	Gia-6202_15_rays-16	Gia-6202_22_reef-15	Gia-6202_15_rays-16_5213	15	Gia-6202_22_reef-15_4532	22	7	devil ray	reefs	10.375
location	Gia-6202_15_ray-3	Gia-6202_22_reef-15	Gia-6202_15_ray-3_5213	15	Gia-6202_22_reef-15_4532	22	7	devil ray	reefs	10.375
location	Man-b368_166_Manta-1	Man-b368_159_ocean-8	Man-b368_166_Manta-1_2804	166	Man-b368_159_ocean-8_4530	159	7	Manta	open ocean	10.375
location	Lam-fc95_26_Lamprey-1	Lam-fc95_17_ocean-21	Lam-fc95_26_Lamprey-1_384	26	Lam-fc95_17_ocean-21_4530	17	9	Lampreys	open ocean	10.0
location	Ich-89df_479_sharks-10	Ich-89df_470_seas-10	Ich-89df_479_sharks-10_5464	479	Ich-89df_470_seas-10_1367	470	9	sharks	Shallow seas	10.0
location	Raj-3022_44_Selachimorpha-16	Raj-3022_35_seas-17	Raj-3022_44_Selachimorpha-16_3303	44	Raj-3022_35_seas-17_4528	35	9	Selachimorpha	shallow seas	10.0
