feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod< ...,0.96,0.0,0.764,0.027,5,Arthropod__phylum,adaptation_comment
conj> ...,0.92,0.001,0.856,0.007,7,Arthropod__phylum,adaptation_comment
case> of,0.878,0.004,0.764,0.027,5,Arthropod__phylum,adaptation_comment
nmod>compound> ...,0.823,0.012,0.764,0.027,3,Arthropod__phylum,adaptation_comment
amod> other,0.822,0.012,0.756,0.03,2,Arthropod__phylum,adaptation_comment
nmod<obj< ...,0.822,0.012,0.577,0.134,3,Arthropod__phylum,adaptation_comment
nsubj> species,0.785,0.021,0.756,0.03,2,Arthropod__phylum,adaptation_comment
nmod>case> of,0.772,0.025,0.756,0.03,4,Arthropod__phylum,adaptation_comment
nsubj<cop> be,0.76,0.029,0.632,0.093,4,Arthropod__phylum,adaptation_comment
amod> many,0.737,0.037,0.577,0.134,2,Arthropod__phylum,adaptation_comment
nmod>case>fixed> as,0.734,0.038,0.655,0.078,4,Arthropod__phylum,adaptation_comment
acl:relcl> ...,0.727,0.041,0.846,0.008,6,Arthropod__phylum,adaptation_comment
nmod>conj> ...,0.691,0.058,0.436,0.28,10,Arthropod__phylum,adaptation_comment
nsubj<obj>conj> ...,-0.681,0.063,-0.577,0.134,1,Arthropod__phylum,adaptation_comment
obj<acl<conj> ...,0.674,0.067,0.655,0.078,3,Arthropod__phylum,adaptation_comment
nmod<det> ...,0.664,0.072,0.577,0.134,1,Arthropod__phylum,adaptation_comment
nmod<det> the,0.636,0.09,0.577,0.134,2,Arthropod__phylum,adaptation_comment
cop> be,0.624,0.098,0.83,0.011,15,Arthropod__phylum,adaptation_comment
nsubj<conj>cc> or,0.584,0.128,0.577,0.134,2,Arthropod__phylum,adaptation_comment
nmod>amod> ...,0.579,0.133,0.764,0.027,3,Arthropod__phylum,adaptation_comment
nsubj< include,0.524,0.183,0.412,0.31,2,Arthropod__phylum,adaptation_comment
amod> ...,0.505,0.202,0.342,0.406,18,Arthropod__phylum,adaptation_comment
amod< species,-0.498,0.209,-0.412,0.31,2,Arthropod__phylum,adaptation_comment
acl:relcl>nsubj> ...,0.485,0.223,0.577,0.134,1,Arthropod__phylum,adaptation_comment
nsubj> they,-0.476,0.233,-0.504,0.203,2,Arthropod__phylum,adaptation_comment
conj< ...,0.471,0.239,0.412,0.31,3,Arthropod__phylum,adaptation_comment
nsubj>compound> ...,0.461,0.251,0.514,0.192,6,Arthropod__phylum,adaptation_comment
nsubj<obj>conj> spider,-0.454,0.258,-0.412,0.31,2,Arthropod__phylum,adaptation_comment
acl:relcl>obj> they,0.447,0.267,0.412,0.31,2,Arthropod__phylum,adaptation_comment
nsubj<conj> ...,0.445,0.269,0.245,0.558,7,Arthropod__phylum,adaptation_comment
acl:relcl>obj> ...,0.432,0.286,0.412,0.31,1,Arthropod__phylum,adaptation_comment
amod> maternal,0.416,0.306,0.504,0.203,2,Arthropod__phylum,adaptation_comment
det> the,0.408,0.315,0.3,0.47,6,Arthropod__phylum,adaptation_comment
nsubj<conj>cc> and,0.403,0.322,0.399,0.328,4,Arthropod__phylum,adaptation_comment
case> ...,-0.385,0.346,-0.327,0.429,8,Arthropod__phylum,adaptation_comment
amod< ...,-0.359,0.382,-0.247,0.555,1,Arthropod__phylum,adaptation_comment
nsubj<obl>case> ...,0.349,0.397,0.282,0.499,3,Arthropod__phylum,adaptation_comment
nmod>case> ...,0.345,0.403,0.247,0.555,1,Arthropod__phylum,adaptation_comment
nsubj>det> the,0.344,0.404,0.252,0.547,4,Arthropod__phylum,adaptation_comment
nsubj> ...,0.339,0.411,0.371,0.365,11,Arthropod__phylum,adaptation_comment
compound< ...,0.336,0.416,0.247,0.555,3,Arthropod__phylum,adaptation_comment
nsubj>nmod> ...,0.332,0.421,0.327,0.429,3,Arthropod__phylum,adaptation_comment
nsubj<conj>amod> ...,0.331,0.423,0.592,0.122,4,Arthropod__phylum,adaptation_comment
obl< ...,-0.331,0.423,0.0,1.0,6,Arthropod__phylum,adaptation_comment
nmod> ...,0.33,0.424,0.498,0.209,9,Arthropod__phylum,adaptation_comment
compound> ambush,-0.295,0.478,-0.327,0.429,4,Arthropod__phylum,adaptation_comment
conj>cc> and,-0.279,0.504,-0.378,0.356,2,Arthropod__phylum,adaptation_comment
nsubj>det> ...,0.273,0.513,0.412,0.31,1,Arthropod__phylum,adaptation_comment
obl<aux:pass> be,0.265,0.526,0.078,0.854,3,Arthropod__phylum,adaptation_comment
acl:relcl>nsubj> that,0.245,0.559,0.371,0.365,5,Arthropod__phylum,adaptation_comment
advmod> ...,-0.225,0.592,-0.124,0.77,5,Arthropod__phylum,adaptation_comment
nsubj>amod> most,0.205,0.626,0.169,0.689,3,Arthropod__phylum,adaptation_comment
amod> main,0.204,0.628,0.0,1.0,2,Arthropod__phylum,adaptation_comment
det> ...,0.195,0.644,0.126,0.766,2,Arthropod__phylum,adaptation_comment
nmod>case> such,0.182,0.666,-0.171,0.685,4,Arthropod__phylum,adaptation_comment
nsubj< ...,0.172,0.685,0.2,0.634,10,Arthropod__phylum,adaptation_comment
nsubj>amod> ...,0.167,0.692,0.252,0.547,2,Arthropod__phylum,adaptation_comment
compound> ...,-0.141,0.739,-0.124,0.77,5,Arthropod__phylum,adaptation_comment
nsubj<obj> ...,-0.12,0.778,-0.13,0.758,5,Arthropod__phylum,adaptation_comment
