,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
1,Sol0749_5_spiders-2,spiders,Solifugae#order,nsubj<,have,VERB,3,nsubj< have,-0.23888220656520776,-0.17103588632180955,Arthropod__phylum,location_topic,0,3
4,Sol0749_5_spiders-2,spiders,Solifugae#order,nsubj<obj>,reputation,NOUN,6,nsubj<obj> ...,-0.15451393865956906,0.0036655798842155068,Arthropod__phylum,location_topic,0,3
3,Sol0749_3_spiders-2,spiders,Solifugae#order,nsubj<,killers,NOUN,5,nsubj< ...,-0.10358248707329756,0.25124070178282526,Arthropod__phylum,location_topic,0,3
2,Sol0749_7_spiders-6,spiders,Solifugae#order,case>,of,ADP,4,case> of,-0.21754064219409433,0.05956652277438314,Arthropod__phylum,location_topic,0,3
6,Eur-fdbd_294_Eurypterida-41,Eurypterida,Eurypterid#order,det>,the,DET,40,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
0,Dol-b828_61_spider-6,spider,Spider#order,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
3,Dol-b828_61_spider-6,spider,Spider#order,compound>,fishing,NOUN,5,compound> fishing,0.157968902559101,-0.01372022270327059,Arthropod__phylum,location_topic,3,12
0,Tid-b2db_86_crabs-2,crabs,Hermit_crab#superfamily,compound>,Hermit,NOUN,1,compound> Hermit,-0.17474297347909523,0.03261132210636537,Arthropod__phylum,location_topic,3,12
0,Euo-1402_51_spider-4,spider,Euophrys_omnisuperstes#species,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
2,Euo-1402_51_spider-4,spider,Euophrys_omnisuperstes#species,compound>,jumping,NOUN,3,compound> jumping,-0.019821432880189768,0.0069412753211514425,Arthropod__phylum,location_topic,3,12
0,Sol-e070_77_Solifugae-2,Solifugae,Solifugae#order,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
3,Sol-e070_77_Solifugae-2,Solifugae,Solifugae#order,nsubj<obj>amod>,warm,ADJ,5,nsubj<obj>amod> ...,-0.32811544874565524,-0.08447460389754383,Arthropod__phylum,location_topic,3,12
0,Sol-e070_108_Solifugae-2,Solifugae,Solifugae#order,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
11,Tar-bf27_14_birdeater-25,birdeater,Goliath_birdeater#species,det>,the,DET,23,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
12,Tar-bf27_14_birdeater-25,birdeater,Goliath_birdeater#species,compound>,goliath,NOUN,24,compound> ...,-0.3216294922458813,0.07061841908185834,Arthropod__phylum,location_topic,3,12
0,Tid-b2db_85_crab-5,crab,Hermit_crab#superfamily,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
3,Tid-b2db_85_crab-5,crab,Hermit_crab#superfamily,compound>,hermit,NOUN,4,compound> hermit,-0.3382646219613518,-0.016431834786354363,Arthropod__phylum,location_topic,3,12
9,Dol-b828_10_spider-29,spider,Dolomedes#genus,det>,the,DET,27,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
10,Dol-b828_10_spider-29,spider,Dolomedes#genus,compound>,raft,NOUN,28,compound> raft,-0.31907719010628294,-0.00554120487536873,Arthropod__phylum,location_topic,3,12
0,Dol-b828_70_spider-4,spider,Spider#order,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
2,Dol-b828_70_spider-4,spider,Spider#order,compound>,raft,NOUN,3,compound> raft,-0.31907719010628294,-0.00554120487536873,Arthropod__phylum,location_topic,3,12
0,Dol-b828_71_spider-4,spider,Dolomedes#genus,det>,the,DET,1,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
2,Dol-b828_71_spider-4,spider,Dolomedes#genus,compound>,raft,NOUN,3,compound> raft,-0.31907719010628294,-0.00554120487536873,Arthropod__phylum,location_topic,3,12
5,Dol-b828_71_spider-4,spider,Dolomedes#genus,compound<,live,NOUN,9,compound< ...,0.38952774194896234,-0.002467351155343439,Arthropod__phylum,location_topic,3,12
7,Tar-bf27_17_tarantula-10,tarantula,Tarantula#family,det>,the,DET,8,det> the,-0.3819316144575236,-0.06939955075012766,Arthropod__phylum,location_topic,3,12
10,Gol-167c_4_spider-13,spider,Spider#order,amod>,eat,VERB,12,amod> ...,0.30793554179277083,-0.24356230271022297,Arthropod__phylum,location_topic,2,8
2,Euo-1402_2_spider-7,spider,Jumping_spider#family,det>,the,DET,4,det> the,0.2924743529262654,-0.16749554430984462,Arthropod__phylum,location_topic,2,8
3,Euo-1402_2_spider-7,spider,Jumping_spider#family,amod>,Himalayan,ADJ,5,amod> Himalayan,0.28876914341804705,-0.29657332620687027,Arthropod__phylum,location_topic,2,8
7,Euo-1402_10_spiders-21,spiders,Jumping_spider#family,det>,the,DET,19,det> the,0.2924743529262654,-0.16749554430984462,Arthropod__phylum,location_topic,2,8
15,Whi-b4c3_159_wings-34,wings,Eurypterid#order,amod>,broad,ADJ,33,amod> broad,0.3125179470838211,-0.23569883417291954,Arthropod__phylum,location_topic,2,8
10,Sho-fcec_21_wings-16,wings,Eurypterid#order,amod>,broad,ADJ,15,amod> broad,0.3125179470838211,-0.23569883417291954,Arthropod__phylum,location_topic,2,8
7,Mal-994a_49_crabs-39,crabs,Hermit_crab#superfamily,nmod>case>,of,ADP,40,nmod>case> of,0.2993689755657934,-0.12409036602961253,Arthropod__phylum,location_topic,2,8
11,Dol-b828_10_spider-46,spider,Spider#order,det>,the,DET,43,det> the,0.2924743529262654,-0.16749554430984462,Arthropod__phylum,location_topic,2,8
12,Dol-b828_10_spider-46,spider,Spider#order,amod>,great,ADJ,44,amod> great,0.312640022091653,-0.30230073158640536,Arthropod__phylum,location_topic,2,8
5,Tar-bf27_28_tarantula-8,tarantula,Tarantula#family,det>,a,DET,7,det> a,0.3747872161804112,-0.14421089217140387,Arthropod__phylum,location_topic,2,8
9,Aus-dd73_37_pallipes-13,pallipes,Austropotamobius_pallipes#species,case>,to,ADP,11,case> to,0.2144099580255739,0.04946316063241291,Arthropod__phylum,location_topic,4,12
10,Aus-dd73_37_pallipes-13,pallipes,Austropotamobius_pallipes#species,compound>,Austropotamobius,PROPN,12,compound> Austropotamobius,0.13695873493580532,-0.19685392732016727,Arthropod__phylum,location_topic,4,12
6,Eur-fdbd_295_Eurypterida-9,Eurypterida,Eurypterid#order,case>,of,ADP,7,case> of,0.29417909343475407,0.2078029961368614,Arthropod__phylum,location_topic,4,12
7,Eur-fdbd_295_Eurypterida-9,Eurypterida,Eurypterid#order,det>,the,DET,8,det> the,0.5653613127477392,0.39521187775960287,Arthropod__phylum,location_topic,4,12
5,Eur-fdbd_322_Eurypterida-8,Eurypterida,Eurypterid#order,case>,within,ADP,6,case> ...,0.20084938904567462,0.21111283709916853,Arthropod__phylum,location_topic,4,12
6,Eur-fdbd_322_Eurypterida-8,Eurypterida,Eurypterid#order,det>,the,DET,7,det> the,0.5653613127477392,0.39521187775960287,Arthropod__phylum,location_topic,4,12
7,Eur-fdbd_334_Eurypterida-10,Eurypterida,Eurypterid#order,case>,of,ADP,8,case> of,0.29417909343475407,0.2078029961368614,Arthropod__phylum,location_topic,4,12
8,Eur-fdbd_334_Eurypterida-10,Eurypterida,Eurypterid#order,det>,the,DET,9,det> the,0.5653613127477392,0.39521187775960287,Arthropod__phylum,location_topic,4,12
3,Dol-b828_43_spiders-6,spiders,Spider#order,case>,of,ADP,4,case> of,0.29417909343475407,0.2078029961368614,Arthropod__phylum,location_topic,4,12
4,Dol-b828_43_spiders-6,spiders,Spider#order,compound>,fishing,NOUN,5,compound> fishing,-0.08852257967079041,0.04513797296304396,Arthropod__phylum,location_topic,4,12
2,Tid-b2db_84_crab-5,crab,Hermit_crab#superfamily,case>,of,ADP,3,case> of,0.29417909343475407,0.2078029961368614,Arthropod__phylum,location_topic,4,12
3,Tid-b2db_84_crab-5,crab,Hermit_crab#superfamily,compound>,Hermit,NOUN,4,compound> Hermit,0.19715684259139177,-0.10759189297162555,Arthropod__phylum,location_topic,4,12
3,Her-fb77_157_crabs-6,crabs,Hermit_crab#superfamily,case>,of,ADP,4,case> of,0.29417909343475407,0.2078029961368614,Arthropod__phylum,location_topic,4,12
