feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> jerrymunglum,0.196,0.641,0.247,0.555,2,Arthropod__phylum,location_topic
compound> Camel,0.194,0.645,0.343,0.406,3,Arthropod__phylum,location_topic
nsubj<obj>amod> ...,0.193,0.647,0.169,0.689,3,Arthropod__phylum,location_topic
appos< six,-0.191,0.651,-0.247,0.555,2,Arthropod__phylum,location_topic
appos> distribution,0.178,0.673,0.247,0.555,3,Arthropod__phylum,location_topic
conj<amod> fishing,0.177,0.675,0.247,0.555,3,Arthropod__phylum,location_topic
case> as,0.177,0.676,0.357,0.385,4,Arthropod__phylum,location_topic
nmod<nsubj<cop> be,-0.168,0.691,-0.082,0.846,3,Arthropod__phylum,location_topic
conj<conj> spider,0.168,0.692,0.247,0.555,6,Arthropod__phylum,location_topic
conj<appos<obl> species,0.167,0.693,0.247,0.555,2,Arthropod__phylum,location_topic
nsubj:pass< ...,0.165,0.696,0.261,0.532,6,Arthropod__phylum,location_topic
conj<obj< ...,-0.165,0.697,-0.082,0.846,1,Arthropod__phylum,location_topic
acl:relcl>obl>case> ...,0.148,0.727,0.412,0.31,3,Arthropod__phylum,location_topic
nmod<nmod< ...,-0.141,0.739,-0.203,0.63,3,Arthropod__phylum,location_topic
obl<nsubj:pass> they,0.132,0.755,0.126,0.766,2,Arthropod__phylum,location_topic
conj<conj>amod> wharf,0.128,0.762,0.247,0.555,2,Arthropod__phylum,location_topic
det> ...,-0.125,0.768,-0.082,0.846,2,Arthropod__phylum,location_topic
conj<conj>det> a,-0.124,0.769,-0.126,0.766,2,Arthropod__phylum,location_topic
conj<conj> scorpion,0.117,0.783,0.082,0.846,3,Arthropod__phylum,location_topic
conj<conj>compound> hermit,0.111,0.793,0.247,0.555,2,Arthropod__phylum,location_topic
nsubj<obj> ...,0.097,0.819,0.247,0.555,4,Arthropod__phylum,location_topic
obj<obl> ...,0.086,0.839,0.289,0.488,5,Arthropod__phylum,location_topic
obj<obl>case> ...,-0.086,0.839,0.047,0.912,3,Arthropod__phylum,location_topic
acl:relcl>obl> ...,0.086,0.84,-0.082,0.846,3,Arthropod__phylum,location_topic
nsubj:pass<obl>case> ...,-0.079,0.853,-0.082,0.846,3,Arthropod__phylum,location_topic
appos> ...,-0.076,0.857,0.164,0.699,8,Arthropod__phylum,location_topic
appos<appos>conj> ...,-0.066,0.877,-0.082,0.846,3,Arthropod__phylum,location_topic
conj<conj> crab,-0.065,0.878,-0.247,0.555,2,Arthropod__phylum,location_topic
conj<obl< ...,0.049,0.908,0.247,0.555,1,Arthropod__phylum,location_topic
obl<amod> ...,0.045,0.915,0.247,0.555,3,Arthropod__phylum,location_topic
nsubj<obj>det> ...,0.045,0.916,0.082,0.846,1,Arthropod__phylum,location_topic
appos> plantarius,0.028,0.947,0.0,1.0,2,Arthropod__phylum,location_topic
compound> dock,0.021,0.961,0.0,1.0,2,Arthropod__phylum,location_topic
det> a,0.017,0.969,-0.109,0.797,4,Arthropod__phylum,location_topic
