feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<aux> ...,0.746,0.033,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>case> in,0.745,0.034,0.655,0.078,3,Arthropod__phylum,taxongroup_topic
conj<conj> pseudoscorpion,0.738,0.036,0.655,0.078,7,Arthropod__phylum,taxongroup_topic
conj<conj>compound> cross,0.736,0.037,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
conj<obj<advmod> ...,0.736,0.037,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
nmod<appos> ...,0.736,0.037,0.577,0.134,5,Arthropod__phylum,taxongroup_topic
conj>amod> ...,0.735,0.038,0.791,0.019,16,Arthropod__phylum,taxongroup_topic
conj<conj< ...,0.734,0.038,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
nmod<case> by,0.732,0.039,0.218,0.604,3,Arthropod__phylum,taxongroup_topic
case> ...,0.731,0.039,0.434,0.282,15,Arthropod__phylum,taxongroup_topic
conj<nmod<nmod< bird,-0.73,0.04,-0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod<obl<advmod> not,0.729,0.04,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nsubj< spider,0.726,0.041,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
appos<conj>det> ...,0.726,0.041,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nmod<obl<advmod> as,0.725,0.042,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<conj> harvestmen,0.725,0.042,0.655,0.078,7,Arthropod__phylum,taxongroup_topic
conj<conj>compound> corn,0.723,0.043,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
conj<conj>compound> garden,0.722,0.043,0.577,0.134,12,Arthropod__phylum,taxongroup_topic
nmod<obl<nsubj> ...,0.722,0.043,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
amod> giant,0.722,0.043,0.756,0.03,4,Arthropod__phylum,taxongroup_topic
conj<mark> ...,0.72,0.044,0.436,0.28,3,Arthropod__phylum,taxongroup_topic
nsubj>det> the,0.719,0.045,0.678,0.065,5,Arthropod__phylum,taxongroup_topic
conj<det> a,0.716,0.046,0.764,0.027,4,Arthropod__phylum,taxongroup_topic
nsubj:pass<advmod> also,0.715,0.046,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nsubj<det> the,0.715,0.046,0.756,0.03,4,Arthropod__phylum,taxongroup_topic
conj<conj>cc> or,0.714,0.047,0.764,0.027,11,Arthropod__phylum,taxongroup_topic
advmod> also,0.714,0.047,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
conj<det> the,0.714,0.047,0.764,0.027,18,Arthropod__phylum,taxongroup_topic
nmod<nmod> animal,0.712,0.048,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<case> to,0.711,0.048,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>case> because,0.71,0.048,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<nmod< spider,0.71,0.049,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nsubj<nmod>case> ...,0.709,0.049,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
obl<nsubj:pass>det> ...,0.708,0.05,0.733,0.039,3,Arthropod__phylum,taxongroup_topic
conj<case> on,0.707,0.05,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod<amod> close,0.706,0.051,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod< group,0.706,0.051,0.289,0.488,4,Arthropod__phylum,taxongroup_topic
nsubj< use,0.705,0.051,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
appos<conj>det> the,0.704,0.051,0.764,0.027,3,Arthropod__phylum,taxongroup_topic
conj<nsubj> Solifugae,0.704,0.051,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
obl<acl< ...,0.703,0.052,0.655,0.078,5,Arthropod__phylum,taxongroup_topic
nsubj:pass<advmod> well,0.7,0.053,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
det> these,0.694,0.056,0.845,0.008,3,Arthropod__phylum,taxongroup_topic
nmod>det> a,0.694,0.056,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod>conj>amod> ...,0.694,0.056,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
case> to,0.692,0.057,0.655,0.078,5,Arthropod__phylum,taxongroup_topic
conj> crab,0.692,0.057,0.733,0.039,5,Arthropod__phylum,taxongroup_topic
nsubj:pass<advcl>nsubj> ...,0.691,0.058,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
conj<conj>compound> zigzag,0.687,0.06,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
conj<nmod<obj> insect,0.687,0.06,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
compound<conj<conj> ...,0.685,0.061,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
nmod>det> ...,0.684,0.061,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
conj<nsubj> arachnid,0.682,0.062,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>det> ...,0.682,0.063,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> for,0.681,0.063,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> as,0.68,0.064,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> ...,0.679,0.064,0.577,0.134,5,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> like,0.678,0.065,0.764,0.027,7,Arthropod__phylum,taxongroup_topic
amod> jumping,0.676,0.066,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
compound<nmod>compound> ...,0.674,0.067,0.732,0.039,3,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> with,0.673,0.067,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nsubj<conj>amod> ...,0.672,0.068,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
conj< insects,0.671,0.068,0.436,0.28,5,Arthropod__phylum,taxongroup_topic
conj<nmod>case> of,0.671,0.069,0.825,0.012,5,Arthropod__phylum,taxongroup_topic
nmod<nsubj<obj> ...,0.67,0.069,0.764,0.027,4,Arthropod__phylum,taxongroup_topic
nsubj< arthropod,0.668,0.07,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
conj<nmod<nmod> ...,0.667,0.071,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nsubj<aux> ...,0.666,0.071,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
conj<appos< ...,0.665,0.072,0.436,0.28,3,Arthropod__phylum,taxongroup_topic
compound> wolf,0.662,0.073,0.619,0.102,5,Arthropod__phylum,taxongroup_topic
acl>obl>det> ...,0.662,0.074,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
conj<conj>amod> black,0.662,0.074,0.577,0.134,13,Arthropod__phylum,taxongroup_topic
nsubj<nmod>case> of,0.661,0.074,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>det> the,0.659,0.075,0.655,0.078,4,Arthropod__phylum,taxongroup_topic
nmod>nmod>case> of,0.658,0.076,0.655,0.078,4,Arthropod__phylum,taxongroup_topic
appos<appos>amod> featured,0.658,0.076,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<conj>amod> wharf,-0.657,0.077,-0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<nmod<conj> ...,0.656,0.077,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nsubj:pass<conj> remove,0.656,0.078,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
obl<aux> have,0.656,0.078,0.733,0.039,3,Arthropod__phylum,taxongroup_topic
compound< family,0.653,0.079,0.764,0.027,4,Arthropod__phylum,taxongroup_topic
conj<nmod<amod> other,0.652,0.08,0.733,0.039,6,Arthropod__phylum,taxongroup_topic
obj<nsubj>amod> ...,0.652,0.08,0.55,0.158,7,Arthropod__phylum,taxongroup_topic
conj<nsubj> spider,0.651,0.08,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nmod< feed,0.651,0.081,0.378,0.356,2,Arthropod__phylum,taxongroup_topic
conj<conj>compound> zipper,0.65,0.081,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
nsubj<aux> can,0.649,0.082,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl>case> ...,0.648,0.082,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nsubj<nmod>case> to,0.648,0.082,0.481,0.227,4,Arthropod__phylum,taxongroup_topic
xcomp<nsubj:pass>det> the,0.644,0.085,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nsubj<conj>cc> and,0.643,0.086,0.549,0.159,16,Arthropod__phylum,taxongroup_topic
conj<conj>amod> golden,0.642,0.086,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
conj<conj> ...,0.638,0.089,0.609,0.109,107,Arthropod__phylum,taxongroup_topic
nmod<obl< ...,0.637,0.089,0.546,0.162,13,Arthropod__phylum,taxongroup_topic
nsubj<obl>det> all,0.637,0.09,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nmod<obl<cc> but,0.635,0.09,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
obl< ...,0.634,0.091,0.655,0.078,18,Arthropod__phylum,taxongroup_topic
nsubj<obj>det> a,0.633,0.092,0.733,0.039,3,Arthropod__phylum,taxongroup_topic
conj>compound> sea,0.631,0.093,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<conj> woodlice,0.63,0.094,0.63,0.094,6,Arthropod__phylum,taxongroup_topic
nsubj:pass<xcomp>det> ...,0.629,0.095,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
amod> ...,0.628,0.096,0.419,0.301,67,Arthropod__phylum,taxongroup_topic
obl<obl>det> ...,-0.627,0.096,-0.577,0.134,1,Arthropod__phylum,taxongroup_topic
appos<conj> spider,0.625,0.098,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<conj>amod> crown,0.622,0.099,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
