feat	count	weight	rel_role	group_name
advcl>advmod> ...	1.0	0.229	adaptation_comment	Arthropod__phylum
xcomp< ...	1.0	0.225	adaptation_comment	Arthropod__phylum
obl> ...	1.0	0.161	adaptation_comment	Arthropod__phylum
obl<advcl<nsubj> ...	1.0	0.234	adaptation_comment	Arthropod__phylum
obl<advcl< ...	1.0	0.205	adaptation_comment	Arthropod__phylum
obl<obj>nmod:poss> ...	1.0	0.381	adaptation_comment	Arthropod__phylum
obl>case> ...	1.0	0.289	adaptation_comment	Arthropod__phylum
obl>det> ...	1.0	0.279	adaptation_comment	Arthropod__phylum
xcomp<obl>nmod> ...	1.0	0.488	adaptation_comment	Arthropod__phylum
obl<advcl>conj> ...	1.0	0.293	adaptation_comment	Arthropod__phylum
obl<advcl>obj> ...	1.0	0.461	adaptation_comment	Arthropod__phylum
obl<advcl> ...	1.0	0.216	adaptation_comment	Arthropod__phylum
obl<advcl>advmod> ...	1.0	0.529	adaptation_comment	Arthropod__phylum
nsubj<xcomp>mark> ...	1.0	0.341	adaptation_comment	Arthropod__phylum
nsubj<xcomp> ...	1.0	0.202	adaptation_comment	Arthropod__phylum
nsubj<xcomp>obj> ...	1.0	0.415	adaptation_comment	Arthropod__phylum
nsubj<xcomp>obl> ...	1.0	0.368	adaptation_comment	Arthropod__phylum
conj>obj> ...	1.0	0.329	adaptation_comment	Arthropod__phylum
conj>obl>det> ...	1.0	0.353	adaptation_comment	Arthropod__phylum
conj>obl>nmod> ...	1.0	0.445	adaptation_comment	Arthropod__phylum
conj>nmod>case> ...	1.0	0.749	adaptation_comment	Arthropod__phylum
conj>nmod> ...	1.0	0.162	adaptation_comment	Arthropod__phylum
conj>nmod>conj> ...	1.0	0.706	adaptation_comment	Arthropod__phylum
compound<det> ...	1.0	0.434	adaptation_comment	Arthropod__phylum
nummod> ...	1.0	0.372	adaptation_comment	Arthropod__phylum
cc> ...	1.0	0.904	adaptation_comment	Arthropod__phylum
nsubj>acl> ...	1.0	0.413	adaptation_comment	Arthropod__phylum
nsubj>acl>obj> ...	1.0	0.294	adaptation_comment	Arthropod__phylum
obl<acl:relcl<obj< ...	1.0	0.343	adaptation_comment	Arthropod__phylum
obl<acl:relcl< ...	1.0	0.251	adaptation_comment	Arthropod__phylum
obl<nsubj> ...	1.0	0.74	adaptation_comment	Arthropod__phylum
obl<advmod> ...	1.0	0.204	adaptation_comment	Arthropod__phylum
obl<cop> ...	1.0	0.505	adaptation_comment	Arthropod__phylum
compound<nmod<nmod< ...	1.0	0.277	adaptation_comment	Arthropod__phylum
compound<nmod<case> ...	1.0	0.334	adaptation_comment	Arthropod__phylum
compound<nmod<det> ...	1.0	0.159	adaptation_comment	Arthropod__phylum
compound<nmod<amod> ...	1.0	0.372	adaptation_comment	Arthropod__phylum
compound<nmod< ...	1.0	0.233	adaptation_comment	Arthropod__phylum
compound<case> ...	1.0	0.114	adaptation_comment	Arthropod__phylum
compound<amod> ...	1.0	0.177	adaptation_comment	Arthropod__phylum
nmod>amod>compound> ...	1.0	0.221	adaptation_comment	Arthropod__phylum
advcl>cop> ...	1.0	0.338	adaptation_comment	Arthropod__phylum
nmod<obj<acl:relcl< ...	1.0	0.185	adaptation_comment	Arthropod__phylum
conj<cop> ...	1.0	0.194	adaptation_comment	Arthropod__phylum
conj<obl>case> ...	1.0	0.306	adaptation_comment	Arthropod__phylum
conj<obl>det> ...	1.0	0.401	adaptation_comment	Arthropod__phylum
conj<obl>nummod> ...	1.0	0.263	adaptation_comment	Arthropod__phylum
conj<obl> ...	1.0	0.257	adaptation_comment	Arthropod__phylum
obl<xcomp< ...	1.0	0.252	adaptation_comment	Arthropod__phylum
obl<advcl>mark> ...	1.0	0.452	adaptation_comment	Arthropod__phylum
obl<advcl>nsubj> ...	1.0	0.187	adaptation_comment	Arthropod__phylum
obl<advcl>aux> ...	1.0	0.416	adaptation_comment	Arthropod__phylum
acl:relcl>obl>det> ...	1.0	0.168	adaptation_comment	Arthropod__phylum
obl<xcomp<cc> ...	1.0	0.605	adaptation_comment	Arthropod__phylum
nsubj<obl>det> ...	1.0	0.328	adaptation_comment	Arthropod__phylum
nsubj<conj>nmod> ...	1.0	0.263	adaptation_comment	Arthropod__phylum
nsubj<obl>amod> ...	1.0	0.886	adaptation_comment	Arthropod__phylum
nsubj<obl>conj> ...	1.0	0.275	adaptation_comment	Arthropod__phylum
nsubj<obj>amod> ...	1.0	0.474	adaptation_comment	Arthropod__phylum
nsubj<obj>acl> ...	1.0	0.176	adaptation_comment	Arthropod__phylum
nsubj<obl>nmod> ...	1.0	0.317	adaptation_comment	Arthropod__phylum
nsubj<conj>case> ...	1.0	0.367	adaptation_comment	Arthropod__phylum
nsubj<conj>acl> ...	1.0	0.316	adaptation_comment	Arthropod__phylum
obl<xcomp<conj< ...	1.0	0.635	adaptation_comment	Arthropod__phylum
acl:relcl>aux> ...	1.0	0.416	adaptation_comment	Arthropod__phylum
acl:relcl>obj>det> ...	1.0	0.176	adaptation_comment	Arthropod__phylum
acl:relcl>obj>amod> ...	1.0	0.431	adaptation_comment	Arthropod__phylum
acl:relcl>obj>nmod> ...	1.0	0.312	adaptation_comment	Arthropod__phylum
conj>nsubj> ...	1.0	0.253	adaptation_comment	Arthropod__phylum
conj>advmod> ...	1.0	0.307	adaptation_comment	Arthropod__phylum
conj>obl>amod> ...	1.0	0.247	adaptation_comment	Arthropod__phylum
nmod> scorpion	1.0	0.48	adaptation_comment	Arthropod__phylum
obl<nsubj> that	1.0	0.789	adaptation_comment	Arthropod__phylum
obl<advmod> often	1.0	0.233	adaptation_comment	Arthropod__phylum
obl<cop> be	1.0	0.505	adaptation_comment	Arthropod__phylum
compound<nmod<case> for	1.0	0.343	adaptation_comment	Arthropod__phylum
compound<case> from	1.0	0.168	adaptation_comment	Arthropod__phylum
compound<amod> other	1.0	0.117	adaptation_comment	Arthropod__phylum
compound<det> the	1.0	0.454	adaptation_comment	Arthropod__phylum
conj<case> with	1.0	0.501	adaptation_comment	Arthropod__phylum
conj<obl<obj> prey	1.0	0.259	adaptation_comment	Arthropod__phylum
compound>conj>cc> and	1.0	0.451	adaptation_comment	Arthropod__phylum
cc> but	1.0	0.893	adaptation_comment	Arthropod__phylum
advmod> not	1.0	0.455	adaptation_comment	Arthropod__phylum
nmod>amod> large	1.0	0.415	adaptation_comment	Arthropod__phylum
nmod>conj> scorpion	1.0	0.667	adaptation_comment	Arthropod__phylum
nsubj<aux> may	1.0	0.472	adaptation_comment	Arthropod__phylum
nsubj<obl>case> on	1.0	0.478	adaptation_comment	Arthropod__phylum
nsubj<obl>det> the	1.0	0.363	adaptation_comment	Arthropod__phylum
nsubj<aux> can	1.0	0.485	adaptation_comment	Arthropod__phylum
nsubj<xcomp>mark> to	1.0	0.341	adaptation_comment	Arthropod__phylum
conj>cc> or	1.0	0.5	adaptation_comment	Arthropod__phylum
conj>obl>det> the	1.0	0.342	adaptation_comment	Arthropod__phylum
conj>nmod>case> in	1.0	0.928	adaptation_comment	Arthropod__phylum
nsubj<obj> spider	1.0	0.469	adaptation_comment	Arthropod__phylum
nsubj<obj>compound> fishing	1.0	0.399	adaptation_comment	Arthropod__phylum
nsubj<conj> spider	1.0	0.273	adaptation_comment	Arthropod__phylum
nsubj<nmod>case> on	1.0	0.574	adaptation_comment	Arthropod__phylum
nsubj<nmod>compound> land	1.0	0.367	adaptation_comment	Arthropod__phylum
det> some	1.0	0.718	adaptation_comment	Arthropod__phylum
nsubj<advmod> also	1.0	0.184	adaptation_comment	Arthropod__phylum
nsubj< use	1.0	0.435	adaptation_comment	Arthropod__phylum
nsubj<advcl>mark> to	1.0	0.735	adaptation_comment	Arthropod__phylum
nsubj<advcl> attract	1.0	0.806	adaptation_comment	Arthropod__phylum
case> on	1.0	0.898	adaptation_comment	Arthropod__phylum
nmod<nsubj> they	1.0	0.424	adaptation_comment	Arthropod__phylum
nmod<cop> be	1.0	0.33	adaptation_comment	Arthropod__phylum
nmod> spider	1.0	0.44	adaptation_comment	Arthropod__phylum
obl<mark> that	1.0	0.709	adaptation_comment	Arthropod__phylum
obl<nsubj:pass>det> these	1.0	0.494	adaptation_comment	Arthropod__phylum
obl<nsubj:pass> spider	1.0	0.477	adaptation_comment	Arthropod__phylum
obl< prey	1.0	0.236	adaptation_comment	Arthropod__phylum
nmod<obj<mark> to	1.0	0.314	adaptation_comment	Arthropod__phylum
nmod< spider	1.0	0.588	adaptation_comment	Arthropod__phylum
nsubj<aux> be	1.0	0.468	adaptation_comment	Arthropod__phylum
nmod<cc> or	1.0	0.458	adaptation_comment	Arthropod__phylum
nmod<case> by	1.0	0.543	adaptation_comment	Arthropod__phylum
obj<nsubj> that	1.0	0.737	adaptation_comment	Arthropod__phylum
nmod:poss> they	1.0	0.305	adaptation_comment	Arthropod__phylum
acl:relcl>xcomp>mark> to	1.0	0.403	adaptation_comment	Arthropod__phylum
nsubj<mark> when	1.0	0.587	adaptation_comment	Arthropod__phylum
conj<nsubj> species	1.0	0.488	adaptation_comment	Arthropod__phylum
conj<conj>cc> and	1.0	0.362	adaptation_comment	Arthropod__phylum
acl:relcl>nsubj> which	1.0	0.273	adaptation_comment	Arthropod__phylum
nsubj>compound> sea	1.0	0.665	adaptation_comment	Arthropod__phylum
nsubj> scorpion	1.0	0.274	adaptation_comment	Arthropod__phylum
obj<advcl>obj> egg	1.0	0.546	adaptation_comment	Arthropod__phylum
obl<nsubj:pass> it	1.0	0.452	adaptation_comment	Arthropod__phylum
obl<aux> may	1.0	0.894	adaptation_comment	Arthropod__phylum
case> as	1.0	0.92	adaptation_comment	Arthropod__phylum
conj>det> a	1.0	0.337	adaptation_comment	Arthropod__phylum
obl<cc> and	1.0	0.413	adaptation_comment	Arthropod__phylum
acl:relcl>cop> be	1.0	0.191	adaptation_comment	Arthropod__phylum
nsubj>nmod>det> the	1.0	0.166	adaptation_comment	Arthropod__phylum
parataxis< consume	1.0	1.109	adaptation_comment	Arthropod__phylum
nsubj> spider	1.0	0.267	adaptation_comment	Arthropod__phylum
nmod<obj< provide	1.0	0.714	adaptation_comment	Arthropod__phylum
obj<acl<det> a	1.0	0.261	adaptation_comment	Arthropod__phylum
nmod>case> in	1.0	0.826	adaptation_comment	Arthropod__phylum
obj<acl<amod> few	1.0	0.257	adaptation_comment	Arthropod__phylum
obj<mark> to	1.0	0.525	adaptation_comment	Arthropod__phylum
acl:relcl>aux> can	1.0	0.272	adaptation_comment	Arthropod__phylum
acl:relcl>obj>det> a	1.0	0.191	adaptation_comment	Arthropod__phylum
nsubj<obj> eyesight	1.0	0.51	adaptation_comment	Arthropod__phylum
nsubj<aux> have	1.0	0.483	adaptation_comment	Arthropod__phylum
det> these	1.0	0.686	adaptation_comment	Arthropod__phylum
nsubj<obl>case> in	1.0	0.413	adaptation_comment	Arthropod__phylum
conj>cc> but	1.0	0.554	adaptation_comment	Arthropod__phylum
conj<obl>case> in	1.0	0.41	adaptation_comment	Arthropod__phylum
advcl>mark> although	1.0	0.534	adaptation_comment	Arthropod__phylum
advcl>cop> be	1.0	0.338	adaptation_comment	Arthropod__phylum
conj<cop> be	1.0	0.194	adaptation_comment	Arthropod__phylum
obl<advcl>aux> can	1.0	0.416	adaptation_comment	Arthropod__phylum
conj<nsubj> they	1.0	0.607	adaptation_comment	Arthropod__phylum
conj>obl>case> on	1.0	0.215	adaptation_comment	Arthropod__phylum
obl<xcomp<cc> and	1.0	0.605	adaptation_comment	Arthropod__phylum
acl:relcl> live	1.0	0.378	adaptation_comment	Arthropod__phylum
acl:relcl>obl>det> the	1.0	0.186	adaptation_comment	Arthropod__phylum
nmod<det> a	1.0	0.499	adaptation_comment	Arthropod__phylum
nmod>compound>compound> ...	1.0	0.254	adaptation_comment	Arthropod__phylum
conj<conj> ...	47.0	0.673	adaptation_topic	Arthropod__phylum
compound> ...	45.0	0.396	adaptation_topic	Arthropod__phylum
amod> ...	24.0	0.569	adaptation_topic	Arthropod__phylum
conj< ...	23.0	0.683	adaptation_topic	Arthropod__phylum
conj> ...	21.0	0.969	adaptation_topic	Arthropod__phylum
nsubj< ...	19.0	0.419	adaptation_topic	Arthropod__phylum
det> ...	17.0	0.719	adaptation_topic	Arthropod__phylum
case> ...	16.0	0.824	adaptation_topic	Arthropod__phylum
nmod> ...	13.0	0.485	adaptation_topic	Arthropod__phylum
nmod>case> ...	13.0	0.747	adaptation_topic	Arthropod__phylum
nmod< ...	12.0	0.493	adaptation_topic	Arthropod__phylum
det> the	11.0	0.751	adaptation_topic	Arthropod__phylum
compound< ...	11.0	0.411	adaptation_topic	Arthropod__phylum
conj<conj>cc> ...	11.0	0.334	adaptation_topic	Arthropod__phylum
conj<conj>cc> and	11.0	0.362	adaptation_topic	Arthropod__phylum
conj>cc> ...	11.0	0.401	adaptation_topic	Arthropod__phylum
