,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
5,Dol-b828_70_bog-15,bog,Bog#habitat,compound<,pool,NOUN,16,compound< ...,-0.23827182870993474,0.14117499593196375,Arthropod__phylum,location_comment,3,9
2,Dol-b828_63_bog-5,bog,Bog#habitat,compound<,dwelling,NOUN,7,compound< ...,-0.19569418866036095,0.23471564079539153,Arthropod__phylum,location_comment,3,9
3,Dol-b828_76_wetlands-19,wetlands,Wetland#habitat,conj<case>,in,ADP,13,conj<case> in,0.2620907422316706,-0.19947666295037542,Arthropod__phylum,location_comment,3,9
4,Dol-b828_76_wetlands-19,wetlands,Wetland#habitat,conj<,scrubland,NOUN,14,conj< ...,0.16412404584394755,-0.25207737735508584,Arthropod__phylum,location_comment,3,9
6,Gol-167c_40_rainforest-9,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,compound<,region,NOUN,10,compound< region,-0.34280164622325887,0.3270708216314863,Arthropod__phylum,location_comment,3,9
2,Her-fb77_158_reef-6,reef,Reef#habitat,compound<,fish,NOUN,7,compound< fish,-0.16873135024101343,0.16713790946557283,Arthropod__phylum,location_comment,3,9
6,Sol-e070_99_desert-29,desert,Deserts_and_xeric_shrublands#habitat,compound<,region,NOUN,30,compound< region,-0.34280164622325887,0.3270708216314863,Arthropod__phylum,location_comment,3,9
6,Sol-e070_75_desert-11,desert,Deserts_and_xeric_shrublands#habitat,compound<,biome,NOUN,12,compound< ...,-0.3072116551041695,0.1037109611784401,Arthropod__phylum,location_comment,3,9
6,Wes-9ef7_47_wetland-12,wetland,Wetland#habitat,compound<,area,NOUN,13,compound< ...,-0.3130504968876663,0.30113498749618295,Arthropod__phylum,location_comment,3,9
6,Cro-4b5e_147_reef-20,reef,Reef#habitat,compound<,fish,NOUN,21,compound< fish,-0.16873135024101343,0.16713790946557283,Arthropod__phylum,location_comment,3,9
6,Aus-dd73_6_rivers-17,rivers,River#habitat,conj>,stream,NOUN,19,conj> stream,0.4626030732188573,0.19110092514738727,Arthropod__phylum,location_comment,1,6
7,Aus-dd73_6_rivers-17,rivers,River#habitat,conj>,canal,NOUN,21,conj> ...,0.47190670635214726,0.22268851206580795,Arthropod__phylum,location_comment,1,6
9,Aus-dd73_6_rivers-17,rivers,River#habitat,conj>,lakes,NOUN,24,conj> ...,0.4579862637319089,0.13111447608762847,Arthropod__phylum,location_comment,1,6
8,Six-3725_33_lakes-8,lakes,Lake#habitat,conj>,ponds,NOUN,10,conj> ponds,0.4610144496326178,0.1208291056901868,Arthropod__phylum,location_comment,1,6
14,Eur-fdbd_251_estuaries-28,estuaries,Estuary#habitat,conj>,deltas,NOUN,30,conj> ...,0.4250941497465497,0.135966308771801,Arthropod__phylum,location_comment,1,6
15,Eur-fdbd_251_estuaries-28,estuaries,Estuary#habitat,conj>,lagoon,NOUN,32,conj> ...,0.4434266309217931,0.1430604505697661,Arthropod__phylum,location_comment,1,6
18,Eur-fdbd_251_estuaries-28,estuaries,Estuary#habitat,conj>,ponds,NOUN,36,conj> ponds,0.4610144496326178,0.1208291056901868,Arthropod__phylum,location_comment,1,6
9,Mal-994a_82_ocean-12,ocean,Deep_sea#habitat,det>,the,DET,10,det> the,0.34399640167321077,0.41433831147123573,Arthropod__phylum,location_comment,1,6
11,Dolc856_8_marshes-29,marshes,Marsh#habitat,conj>,ponds,NOUN,31,conj> ponds,0.4610144496326178,0.1208291056901868,Arthropod__phylum,location_comment,1,6
7,Spi-b4d6_271_desert-12,desert,Deserts_and_xeric_shrublands#habitat,det>,the,DET,10,det> the,0.34399640167321077,0.41433831147123573,Arthropod__phylum,location_comment,1,6
5,Dol-b828_10_bogs-38,bogs,Bog#habitat,nmod<det>,which,DET,35,nmod<det> ...,0.2313091801848427,0.0670804862261266,Arthropod__phylum,location_comment,4,5
7,Dol-b828_10_bogs-38,bogs,Bog#habitat,case>,in,ADP,37,case> in,0.3343242770963333,0.2187360340061124,Arthropod__phylum,location_comment,4,5
0,Tid-b2db_80_zone-3,zone,Intertidal_zone#habitat,det>,the,DET,1,det> the,-0.36530046702333874,0.5135408706044576,Arthropod__phylum,location_comment,4,5
3,Tid-b2db_25_zone-7,zone,Intertidal_zone#habitat,case>,in,ADP,4,case> in,0.3343242770963333,0.2187360340061124,Arthropod__phylum,location_comment,4,5
4,Tid-b2db_25_zone-7,zone,Intertidal_zone#habitat,det>,the,DET,5,det> the,-0.36530046702333874,0.5135408706044576,Arthropod__phylum,location_comment,4,5
0,Whi-b4c3_216_wetlands-4,wetlands,Wetland#habitat,case>,in,ADP,1,case> in,0.3343242770963333,0.2187360340061124,Arthropod__phylum,location_comment,4,5
1,Whi-b4c3_216_wetlands-4,wetlands,Wetland#habitat,det>,the,DET,2,det> the,-0.36530046702333874,0.5135408706044576,Arthropod__phylum,location_comment,4,5
4,Mal-994a_82_zone-8,zone,Intertidal_zone#habitat,case>,from,ADP,5,case> ...,0.3138928282203664,0.19895676737767176,Arthropod__phylum,location_comment,4,5
5,Mal-994a_82_zone-8,zone,Intertidal_zone#habitat,det>,the,DET,6,det> the,-0.36530046702333874,0.5135408706044576,Arthropod__phylum,location_comment,4,5
5,Sol0749_9_deserts-15,deserts,Deserts_and_xeric_shrublands#habitat,obl<,live,VERB,11,obl< live,-0.17120673422432306,0.16476651322955863,Arthropod__phylum,location_comment,0,4
6,Sol0749_9_deserts-15,deserts,Deserts_and_xeric_shrublands#habitat,case>,in,ADP,12,case> in,-0.44075375727944466,0.16024576176704472,Arthropod__phylum,location_comment,0,4
1,Gol-167c_42_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,obl<,noticeable,ADJ,2,obl< ...,-0.23859964233956563,0.10980784224850086,Arthropod__phylum,location_comment,0,4
2,Gol-167c_42_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,case>,in,ADP,3,case> in,-0.44075375727944466,0.16024576176704472,Arthropod__phylum,location_comment,0,4
3,Gol-167c_42_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,det>,the,DET,4,det> the,0.0014630929820999422,0.5019218914114991,Arthropod__phylum,location_comment,0,4
4,Tid-b2db_88_zone-8,zone,Intertidal_zone#habitat,det>,the,DET,6,det> the,0.0014630929820999422,0.5019218914114991,Arthropod__phylum,location_comment,0,4
0,Tid-b2db_20_zone-5,zone,Intertidal_zone#habitat,det>,the,DET,1,det> the,0.0014630929820999422,0.5019218914114991,Arthropod__phylum,location_comment,0,4
7,Tar-bf27_21_desert-16,desert,Deserts_and_xeric_shrublands#habitat,conj<conj>,rainforest,NOUN,14,conj<conj> ...,0.33548782465289595,-0.0491473810803486,Arthropod__phylum,location_comment,5,2
8,Tar-bf27_21_desert-16,desert,Deserts_and_xeric_shrublands#habitat,conj<conj>,scrubland,NOUN,18,conj<conj> scrubland,0.33835128580039703,-0.06646509241104083,Arthropod__phylum,location_comment,5,2
