feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
list<list> bat,0.967,0.0,0.577,0.134,8,Bat__order,taxongroup_topic
list<list>compound> Desmodus,0.964,0.0,0.577,0.134,9,Bat__order,taxongroup_topic
list<list> rotundus,0.963,0.0,0.577,0.134,3,Bat__order,taxongroup_topic
list<list> dracula,0.954,0.0,0.577,0.134,3,Bat__order,taxongroup_topic
appos<appos> bat,0.946,0.0,0.764,0.027,18,Bat__order,taxongroup_topic
list<list> stocki,0.945,0.0,0.577,0.134,3,Bat__order,taxongroup_topic
nmod< species,0.944,0.0,0.655,0.078,12,Bat__order,taxongroup_topic
obj<acl< ...,-0.938,0.001,-0.577,0.134,1,Bat__order,taxongroup_topic
list<list> archaeodapte,0.938,0.001,0.577,0.134,3,Bat__order,taxongroup_topic
list<list> extant,0.937,0.001,0.577,0.134,3,Bat__order,taxongroup_topic
list<list> puntajudensis,0.934,0.001,0.577,0.134,3,Bat__order,taxongroup_topic
list<list> australis,0.933,0.001,0.577,0.134,2,Bat__order,taxongroup_topic
appos>compound> R.,0.93,0.001,0.805,0.016,22,Bat__order,taxongroup_topic
list<appos> Syconycteris,0.921,0.001,0.577,0.134,2,Bat__order,taxongroup_topic
nmod< bat,0.921,0.001,0.577,0.134,3,Bat__order,taxongroup_topic
nmod< ...,0.92,0.001,0.655,0.078,30,Bat__order,taxongroup_topic
list<list>compound> ...,0.918,0.001,0.577,0.134,1,Bat__order,taxongroup_topic
list<list>compound> rotundus,0.913,0.002,0.577,0.134,3,Bat__order,taxongroup_topic
list<list> extinct,0.91,0.002,0.577,0.134,9,Bat__order,taxongroup_topic
compound<nmod<det> a,-0.908,0.002,-0.577,0.134,2,Bat__order,taxongroup_topic
nmod< genus,0.906,0.002,0.577,0.134,3,Bat__order,taxongroup_topic
appos<appos>amod> little,0.903,0.002,0.577,0.134,3,Bat__order,taxongroup_topic
appos<appos>amod> greater,0.903,0.002,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<case> by,0.899,0.002,0.577,0.134,2,Bat__order,taxongroup_topic
conj<nsubj>nummod> ...,0.897,0.003,0.577,0.134,1,Bat__order,taxongroup_topic
appos<appos>amod> Siberian,0.895,0.003,0.577,0.134,3,Bat__order,taxongroup_topic
list<list>compound> vampire,0.894,0.003,0.577,0.134,6,Bat__order,taxongroup_topic
obj<conj>compound> horseshoe,0.888,0.003,0.577,0.134,3,Bat__order,taxongroup_topic
conj<nsubj>nummod> three,0.887,0.003,0.577,0.134,2,Bat__order,taxongroup_topic
obj<advcl>obj> ...,0.886,0.003,0.764,0.027,3,Bat__order,taxongroup_topic
appos<appos<advcl> live,0.882,0.004,0.577,0.134,4,Bat__order,taxongroup_topic
list<list>compound> Syconycteris,0.878,0.004,0.577,0.134,3,Bat__order,taxongroup_topic
conj<conj> bat,0.878,0.004,0.764,0.027,26,Bat__order,taxongroup_topic
compound>conj>cc> ...,0.878,0.004,0.577,0.134,1,Bat__order,taxongroup_topic
nmod<amod> common,0.873,0.005,0.577,0.134,2,Bat__order,taxongroup_topic
appos<appos> auritus,0.869,0.005,0.577,0.134,4,Bat__order,taxongroup_topic
nmod<conj> bat,0.863,0.006,0.577,0.134,3,Bat__order,taxongroup_topic
conj<nmod>case> ...,0.858,0.006,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<case> of,0.856,0.007,0.577,0.134,2,Bat__order,taxongroup_topic
cop> be,0.855,0.007,0.764,0.027,8,Bat__order,taxongroup_topic
appos<conj>det> the,0.853,0.007,0.764,0.027,10,Bat__order,taxongroup_topic
list<appos> puntajudensis,0.853,0.007,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<obj< ...,0.849,0.008,0.327,0.429,11,Bat__order,taxongroup_topic
conj<appos>compound> horseshoe,0.846,0.008,0.764,0.027,8,Bat__order,taxongroup_topic
case> by,0.843,0.009,0.577,0.134,2,Bat__order,taxongroup_topic
amod>obl:npmod> ...,0.842,0.009,0.866,0.005,5,Bat__order,taxongroup_topic
appos<appos>amod> eare,0.841,0.009,0.577,0.134,3,Bat__order,taxongroup_topic
nmod>case> ...,0.841,0.009,0.825,0.012,5,Bat__order,taxongroup_topic
xcomp<acl<nmod> bat,0.839,0.009,0.577,0.134,2,Bat__order,taxongroup_topic
xcomp<acl<nmod> ...,0.839,0.009,0.577,0.134,1,Bat__order,taxongroup_topic
case> from,0.837,0.01,0.626,0.097,10,Bat__order,taxongroup_topic
list<list>amod> Desmodus,0.836,0.01,0.577,0.134,6,Bat__order,taxongroup_topic
nsubj<obj> ...,0.835,0.01,0.764,0.027,26,Bat__order,taxongroup_topic
nmod<obj< have,0.833,0.01,0.577,0.134,2,Bat__order,taxongroup_topic
appos>compound> Syconycteris,0.83,0.011,0.764,0.027,3,Bat__order,taxongroup_topic
amod>obl>case> ...,0.83,0.011,0.577,0.134,1,Bat__order,taxongroup_topic
amod>amod> free,-0.827,0.011,-0.436,0.28,13,Bat__order,taxongroup_topic
appos> bat,0.825,0.012,0.536,0.171,15,Bat__order,taxongroup_topic
obl<nsubj:pass>amod> ...,0.824,0.012,0.866,0.005,5,Bat__order,taxongroup_topic
appos<appos>compound> lesser,0.82,0.013,0.577,0.134,3,Bat__order,taxongroup_topic
case> in,0.818,0.013,0.327,0.429,17,Bat__order,taxongroup_topic
nsubj<obj>det> ...,0.816,0.014,0.577,0.134,1,Bat__order,taxongroup_topic
amod>obl>case> to,0.816,0.014,0.577,0.134,2,Bat__order,taxongroup_topic
nmod<amod> ...,0.815,0.014,0.577,0.134,14,Bat__order,taxongroup_topic
appos<appos> Myotis,0.812,0.014,0.577,0.134,4,Bat__order,taxongroup_topic
flat<appos>conj> ...,0.809,0.015,0.577,0.134,7,Bat__order,taxongroup_topic
conj<aux:pass> be,0.808,0.015,0.764,0.027,4,Bat__order,taxongroup_topic
appos<appos<aux> have,0.801,0.017,0.577,0.134,4,Bat__order,taxongroup_topic
conj<parataxis>cop> be,0.798,0.017,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<conj> ...,0.796,0.018,0.577,0.134,7,Bat__order,taxongroup_topic
nmod<nsubj<conj> ...,0.795,0.018,0.577,0.134,5,Bat__order,taxongroup_topic
conj<nsubj>amod> most,0.795,0.018,0.577,0.134,3,Bat__order,taxongroup_topic
nsubj<conj>case> ...,-0.795,0.018,-0.436,0.28,3,Bat__order,taxongroup_topic
nmod<case> from,0.794,0.018,0.577,0.134,2,Bat__order,taxongroup_topic
nmod<nsubj<obl> ...,-0.794,0.019,-0.577,0.134,3,Bat__order,taxongroup_topic
nsubj>det> the,0.792,0.019,0.764,0.027,7,Bat__order,taxongroup_topic
parataxis<conj>det> the,0.791,0.019,0.577,0.134,3,Bat__order,taxongroup_topic
appos<appos>amod> brown,0.787,0.021,0.577,0.134,3,Bat__order,taxongroup_topic
conj<conj>appos> bat,0.785,0.021,0.577,0.134,4,Bat__order,taxongroup_topic
conj<conj>cc> and,0.785,0.021,0.546,0.162,31,Bat__order,taxongroup_topic
appos<compound> blossom,0.784,0.021,0.577,0.134,2,Bat__order,taxongroup_topic
appos<amod> eare,0.781,0.022,0.577,0.134,4,Bat__order,taxongroup_topic
obj<conj>compound> ...,0.781,0.022,0.577,0.134,1,Bat__order,taxongroup_topic
nmod< mammal,0.78,0.022,0.289,0.488,5,Bat__order,taxongroup_topic
conj<case> like,0.778,0.023,0.756,0.03,2,Bat__order,taxongroup_topic
case> of,0.778,0.023,0.218,0.604,36,Bat__order,taxongroup_topic
compound<conj<det> the,0.776,0.024,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<appos> ...,-0.775,0.024,-0.764,0.027,3,Bat__order,taxongroup_topic
nmod< range,0.774,0.024,0.577,0.134,3,Bat__order,taxongroup_topic
conj<appos>amod> ...,-0.77,0.025,-0.577,0.134,2,Bat__order,taxongroup_topic
nsubj< species,0.769,0.026,0.655,0.078,3,Bat__order,taxongroup_topic
conj<nmod<case> ...,0.767,0.026,0.577,0.134,3,Bat__order,taxongroup_topic
nmod<amod> other,0.767,0.026,0.577,0.134,2,Bat__order,taxongroup_topic
appos<amod> brown,0.764,0.027,0.577,0.134,4,Bat__order,taxongroup_topic
nmod<nummod> ...,-0.764,0.027,-0.577,0.134,2,Bat__order,taxongroup_topic
conj<parataxis> bat,0.763,0.028,0.577,0.134,3,Bat__order,taxongroup_topic
nmod< Megabats,0.763,0.028,0.577,0.134,2,Bat__order,taxongroup_topic
nmod<case> in,0.763,0.028,0.577,0.134,3,Bat__order,taxongroup_topic
conj<conj> mammal,0.762,0.028,0.577,0.134,2,Bat__order,taxongroup_topic
