feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod> ...,0.948,0.0,0.873,0.005,9,Bat__order,adaptation_comment
amod<case> with,0.87,0.005,0.845,0.008,3,Bat__order,adaptation_comment
obl<obl> ...,0.832,0.01,0.577,0.134,4,Bat__order,adaptation_comment
case> ...,0.824,0.012,0.825,0.012,5,Bat__order,adaptation_comment
amod<acl:relcl>nmod> ...,0.81,0.015,0.577,0.134,3,Bat__order,adaptation_comment
nmod< ...,0.793,0.019,0.873,0.005,4,Bat__order,adaptation_comment
amod<det> the,0.78,0.022,0.577,0.134,3,Bat__order,adaptation_comment
nsubj> bat,0.768,0.026,0.764,0.027,3,Bat__order,adaptation_comment
conj> ...,0.69,0.058,0.764,0.027,7,Bat__order,adaptation_comment
det> this,0.682,0.062,0.62,0.101,3,Bat__order,adaptation_comment
nsubj> ...,0.681,0.063,0.756,0.03,2,Bat__order,adaptation_comment
nsubj< ...,0.669,0.07,0.733,0.039,3,Bat__order,adaptation_comment
conj>cc> and,0.664,0.072,0.655,0.078,4,Bat__order,adaptation_comment
nsubj> majority,0.663,0.073,0.756,0.03,2,Bat__order,adaptation_comment
nmod> ...,0.662,0.074,0.733,0.039,3,Bat__order,adaptation_comment
nsubj>compound> ...,0.661,0.074,0.764,0.027,3,Bat__order,adaptation_comment
amod< ...,-0.637,0.089,-0.683,0.062,15,Bat__order,adaptation_comment
cop> be,0.63,0.094,0.436,0.28,7,Bat__order,adaptation_comment
conj>cc> ...,0.591,0.122,0.577,0.134,1,Bat__order,adaptation_comment
amod<det> ...,0.59,0.123,0.378,0.356,2,Bat__order,adaptation_comment
nmod>case> ...,0.56,0.149,0.546,0.162,3,Bat__order,adaptation_comment
det> ...,-0.52,0.186,-0.412,0.31,1,Bat__order,adaptation_comment
amod<nmod<nmod> number,0.496,0.211,0.504,0.203,2,Bat__order,adaptation_comment
amod<obl< ...,0.481,0.228,0.436,0.28,4,Bat__order,adaptation_comment
obl< ...,0.48,0.228,0.514,0.192,4,Bat__order,adaptation_comment
amod<amod> ...,-0.464,0.247,-0.495,0.212,5,Bat__order,adaptation_comment
case> during,0.458,0.254,0.436,0.28,3,Bat__order,adaptation_comment
amod<det> a,0.457,0.255,0.592,0.122,3,Bat__order,adaptation_comment
amod<nmod<nsubj> it,-0.443,0.271,-0.378,0.356,2,Bat__order,adaptation_comment
nsubj:pass<obl> ...,0.422,0.298,0.327,0.429,3,Bat__order,adaptation_comment
nsubj:pass<obl>case> ...,0.415,0.306,0.577,0.134,1,Bat__order,adaptation_comment
amod<nmod<nmod> ...,0.412,0.31,0.405,0.319,3,Bat__order,adaptation_comment
amod<nmod< ...,0.396,0.331,0.265,0.526,3,Bat__order,adaptation_comment
amod<compound> ...,-0.387,0.344,-0.289,0.488,4,Bat__order,adaptation_comment
amod<case> of,0.377,0.358,0.405,0.319,4,Bat__order,adaptation_comment
amod<obj< ...,-0.374,0.361,-0.394,0.334,3,Bat__order,adaptation_comment
compound<case> to,0.365,0.375,0.247,0.555,2,Bat__order,adaptation_comment
amod< structure,0.356,0.387,0.289,0.488,4,Bat__order,adaptation_comment
compound<obl< ...,-0.351,0.394,-0.327,0.429,4,Bat__order,adaptation_comment
obl<obl>case> ...,0.345,0.402,0.412,0.31,4,Bat__order,adaptation_comment
obl<nsubj> ...,0.334,0.419,0.247,0.555,3,Bat__order,adaptation_comment
amod<nmod< one,0.315,0.448,0.378,0.356,2,Bat__order,adaptation_comment
nsubj:pass< ...,-0.301,0.47,-0.282,0.499,3,Bat__order,adaptation_comment
amod<nmod<nsubj> ...,0.298,0.474,0.247,0.555,1,Bat__order,adaptation_comment
compound> ...,0.286,0.493,0.056,0.895,3,Bat__order,adaptation_comment
nsubj:pass<aux:pass> be,-0.21,0.617,-0.169,0.689,3,Bat__order,adaptation_comment
compound< ...,-0.187,0.657,-0.265,0.526,5,Bat__order,adaptation_comment
amod<case> ...,0.169,0.689,0.082,0.846,1,Bat__order,adaptation_comment
compound<case> ...,-0.106,0.803,-0.252,0.547,6,Bat__order,adaptation_comment
compound<nmod< ...,0.102,0.81,0.126,0.766,4,Bat__order,adaptation_comment
nsubj:pass<obl>case> in,0.099,0.815,0.126,0.766,2,Bat__order,adaptation_comment
compound< site,-0.081,0.848,-0.082,0.846,3,Bat__order,adaptation_comment
amod<case> to,0.044,0.918,0.126,0.766,2,Bat__order,adaptation_comment
advmod> ...,-0.042,0.921,0.027,0.948,5,Bat__order,adaptation_comment
