	i	j	irad	group	g_N
0	adaptation_comment	adaptation_comment	0.0	Bat__order	1459
1	adaptation_comment	adaptation_topic	0.5875050152203227	Bat__order	1459
2	adaptation_comment	free_topic	0.4507736656230159	Bat__order	1459
3	adaptation_comment	location_comment	0.6321450391863395	Bat__order	1459
4	adaptation_comment	location_topic	0.6671413641312061	Bat__order	1459
5	adaptation_comment	taxongroup_comment	0.5201288839524816	Bat__order	1459
6	adaptation_comment	taxongroup_topic	0.523708485750285	Bat__order	1459
7	adaptation_topic	adaptation_comment	0.5875050152203227	Bat__order	1459
8	adaptation_topic	adaptation_topic	0.0	Bat__order	1459
9	adaptation_topic	free_topic	0.4297246424898298	Bat__order	1459
10	adaptation_topic	location_comment	0.6752584948661542	Bat__order	1459
11	adaptation_topic	location_topic	0.5010391305017757	Bat__order	1459
12	adaptation_topic	taxongroup_comment	0.30702586760774986	Bat__order	1459
13	adaptation_topic	taxongroup_topic	0.3039978043765801	Bat__order	1459
14	free_topic	adaptation_comment	0.4507736656230159	Bat__order	1459
15	free_topic	adaptation_topic	0.4297246424898298	Bat__order	1459
16	free_topic	free_topic	0.0	Bat__order	1459
17	free_topic	location_comment	0.6427019075591454	Bat__order	1459
18	free_topic	location_topic	0.6492578332880081	Bat__order	1459
19	free_topic	taxongroup_comment	0.297792256649447	Bat__order	1459
20	free_topic	taxongroup_topic	0.29036854850653027	Bat__order	1459
21	location_comment	adaptation_comment	0.6321450391863395	Bat__order	1459
22	location_comment	adaptation_topic	0.6752584948661542	Bat__order	1459
23	location_comment	free_topic	0.6427019075591454	Bat__order	1459
24	location_comment	location_comment	0.0	Bat__order	1459
25	location_comment	location_topic	0.6931471805599453	Bat__order	1459
26	location_comment	taxongroup_comment	0.6396534192655863	Bat__order	1459
27	location_comment	taxongroup_topic	0.6268174913433082	Bat__order	1459
28	location_topic	adaptation_comment	0.6671413641312061	Bat__order	1459
29	location_topic	adaptation_topic	0.5010391305017757	Bat__order	1459
30	location_topic	free_topic	0.6492578332880081	Bat__order	1459
31	location_topic	location_comment	0.6931471805599453	Bat__order	1459
32	location_topic	location_topic	0.0	Bat__order	1459
33	location_topic	taxongroup_comment	0.5893303481203545	Bat__order	1459
34	location_topic	taxongroup_topic	0.582552069823592	Bat__order	1459
35	taxongroup_comment	adaptation_comment	0.5201288839524816	Bat__order	1459
36	taxongroup_comment	adaptation_topic	0.30702586760774986	Bat__order	1459
37	taxongroup_comment	free_topic	0.297792256649447	Bat__order	1459
38	taxongroup_comment	location_comment	0.6396534192655863	Bat__order	1459
39	taxongroup_comment	location_topic	0.5893303481203545	Bat__order	1459
40	taxongroup_comment	taxongroup_comment	0.0	Bat__order	1459
41	taxongroup_comment	taxongroup_topic	0.09415538903220738	Bat__order	1459
42	taxongroup_topic	adaptation_comment	0.523708485750285	Bat__order	1459
43	taxongroup_topic	adaptation_topic	0.3039978043765801	Bat__order	1459
44	taxongroup_topic	free_topic	0.29036854850653027	Bat__order	1459
45	taxongroup_topic	location_comment	0.6268174913433082	Bat__order	1459
46	taxongroup_topic	location_topic	0.582552069823592	Bat__order	1459
47	taxongroup_topic	taxongroup_comment	0.09415538903220738	Bat__order	1459
48	taxongroup_topic	taxongroup_topic	0.0	Bat__order	1459
