feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> bird,0.984,0.0,0.655,0.078,12,Bat__order,free_topic
conj<case> ...,0.972,0.0,0.866,0.005,5,Bat__order,free_topic
conj<conj> ...,0.961,0.0,0.577,0.134,71,Bat__order,free_topic
conj<conj> frog,0.96,0.0,0.577,0.134,3,Bat__order,free_topic
conj<conj> rodent,0.956,0.0,0.577,0.134,3,Bat__order,free_topic
conj<conj> insect,0.943,0.0,0.655,0.078,4,Bat__order,free_topic
conj<conj> species,0.935,0.001,0.577,0.134,3,Bat__order,free_topic
acl>obj> ...,0.931,0.001,0.577,0.134,3,Bat__order,free_topic
conj<conj> egg,0.93,0.001,0.577,0.134,4,Bat__order,free_topic
conj<conj> pipistrelle,0.93,0.001,0.577,0.134,7,Bat__order,free_topic
nmod< species,0.922,0.001,0.764,0.027,3,Bat__order,free_topic
obl<nsubj> they,0.912,0.002,0.577,0.134,2,Bat__order,free_topic
appos<advmod> ...,0.908,0.002,0.577,0.134,1,Bat__order,free_topic
conj<conj> lizard,0.905,0.002,0.577,0.134,6,Bat__order,free_topic
appos<nmod< bat,0.904,0.002,0.577,0.134,2,Bat__order,free_topic
conj> ...,0.903,0.002,0.61,0.108,41,Bat__order,free_topic
compound<nmod<cc> and,-0.9,0.002,-0.845,0.008,3,Bat__order,free_topic
amod>obl>case> in,0.894,0.003,0.756,0.03,2,Bat__order,free_topic
conj<conj> P.,0.894,0.003,0.577,0.134,4,Bat__order,free_topic
conj> bat,0.893,0.003,0.764,0.027,4,Bat__order,free_topic
nmod< genus,0.893,0.003,0.577,0.134,2,Bat__order,free_topic
nsubj<advmod> likely,0.89,0.003,0.655,0.078,3,Bat__order,free_topic
appos<advmod> mainly,0.889,0.003,0.577,0.134,2,Bat__order,free_topic
nmod<obj< kill,0.889,0.003,0.577,0.134,2,Bat__order,free_topic
conj> kangaroo,0.876,0.004,0.577,0.134,2,Bat__order,free_topic
compound<cc> and,0.875,0.004,0.109,0.797,6,Bat__order,free_topic
case> such,0.87,0.005,0.866,0.005,7,Bat__order,free_topic
case> by,0.863,0.006,0.702,0.052,18,Bat__order,free_topic
nmod<obj< ...,0.848,0.008,0.577,0.134,7,Bat__order,free_topic
conj>nmod>conj> bat,0.844,0.008,0.577,0.134,2,Bat__order,free_topic
compound<compound> ...,0.84,0.009,0.724,0.042,13,Bat__order,free_topic
conj> whale,0.84,0.009,0.756,0.03,2,Bat__order,free_topic
conj> dolphin,0.822,0.012,0.577,0.134,4,Bat__order,free_topic
nmod<det> the,0.82,0.013,0.655,0.078,20,Bat__order,free_topic
nmod<nmod< ...,0.818,0.013,0.577,0.134,7,Bat__order,free_topic
case> to,0.818,0.013,0.791,0.019,6,Bat__order,free_topic
obl<nsubj:pass>compound> ...,0.818,0.013,0.77,0.025,5,Bat__order,free_topic
nmod< range,0.814,0.014,0.577,0.134,2,Bat__order,free_topic
nmod<det> a,0.811,0.015,0.577,0.134,6,Bat__order,free_topic
conj> Carnivora,0.806,0.016,0.577,0.134,2,Bat__order,free_topic
case> from,0.804,0.016,0.674,0.067,5,Bat__order,free_topic
appos<compound> ...,0.8,0.017,0.73,0.04,5,Bat__order,free_topic
case> in,0.798,0.018,0.847,0.008,24,Bat__order,free_topic
amod>amod> free,0.795,0.018,0.764,0.027,4,Bat__order,free_topic
nsubj<nsubj> ...,-0.792,0.019,-0.577,0.134,1,Bat__order,free_topic
appos<nmod> ...,-0.788,0.02,-0.289,0.488,5,Bat__order,free_topic
conj>amod> ...,0.788,0.02,0.587,0.126,11,Bat__order,free_topic
case> 's,0.785,0.021,0.77,0.025,6,Bat__order,free_topic
conj> pipistrelle,0.785,0.021,0.756,0.03,2,Bat__order,free_topic
obl<obl>det> the,-0.78,0.022,-0.327,0.429,3,Bat__order,free_topic
case> ...,0.778,0.023,0.83,0.011,18,Bat__order,free_topic
conj<conj> pterosaur,0.777,0.023,0.577,0.134,4,Bat__order,free_topic
nmod<obl<nsubj> ...,0.777,0.023,0.577,0.134,3,Bat__order,free_topic
nsubj<cop> be,0.777,0.023,0.736,0.038,19,Bat__order,free_topic
case> of,0.776,0.024,0.728,0.041,35,Bat__order,free_topic
nmod< ...,0.776,0.024,0.741,0.036,43,Bat__order,free_topic
amod> mexican,0.77,0.025,0.674,0.067,5,Bat__order,free_topic
nsubj<obl>nmod> ...,0.769,0.026,0.809,0.015,7,Bat__order,free_topic
acl>obj> fox,0.766,0.027,0.756,0.03,2,Bat__order,free_topic
conj< ...,0.765,0.027,0.594,0.12,32,Bat__order,free_topic
conj< rodent,0.761,0.028,0.733,0.039,3,Bat__order,free_topic
acl:relcl>nsubj> that,-0.757,0.03,-0.764,0.027,3,Bat__order,free_topic
nsubj<advmod> typically,0.756,0.03,0.756,0.03,2,Bat__order,free_topic
conj>amod> eared,0.756,0.03,0.764,0.027,3,Bat__order,free_topic
conj<conj>cc> ...,0.755,0.03,0.577,0.134,1,Bat__order,free_topic
conj<nsubj< ...,0.752,0.031,0.481,0.227,5,Bat__order,free_topic
nmod< number,0.751,0.032,0.577,0.134,2,Bat__order,free_topic
conj<conj>cc> or,0.75,0.032,0.577,0.134,2,Bat__order,free_topic
conj>amod> other,0.746,0.034,0.577,0.134,2,Bat__order,free_topic
compound> World,-0.744,0.034,-0.577,0.134,2,Bat__order,free_topic
compound<appos> ...,0.739,0.036,0.456,0.256,5,Bat__order,free_topic
conj<conj>cc> and,0.736,0.037,0.655,0.078,35,Bat__order,free_topic
conj< bird,0.733,0.039,0.709,0.049,13,Bat__order,free_topic
conj<obl>case> ...,-0.731,0.039,-0.63,0.094,2,Bat__order,free_topic
nmod<obl< use,0.728,0.041,0.577,0.134,3,Bat__order,free_topic
conj>cc> and,0.725,0.042,0.586,0.127,44,Bat__order,free_topic
nsubj:pass<obl>case> in,0.723,0.043,0.63,0.094,2,Bat__order,free_topic
obl<obl> ...,0.72,0.044,0.753,0.031,12,Bat__order,free_topic
nmod< those,0.717,0.045,0.577,0.134,2,Bat__order,free_topic
nsubj<obl>acl:relcl> ...,0.716,0.046,0.764,0.027,3,Bat__order,free_topic
compound<compound> World,0.716,0.046,0.577,0.134,2,Bat__order,free_topic
conj<det> the,0.714,0.047,0.546,0.162,7,Bat__order,free_topic
cc> and,0.712,0.047,0.708,0.05,22,Bat__order,free_topic
case> as,0.71,0.049,0.63,0.094,4,Bat__order,free_topic
nsubj<advmod> also,0.709,0.049,0.289,0.488,4,Bat__order,free_topic
nmod<obl< share,0.709,0.049,0.756,0.03,2,Bat__order,free_topic
appos<case> of,0.706,0.05,0.756,0.03,2,Bat__order,free_topic
nmod<conj> ...,0.705,0.051,0.577,0.134,4,Bat__order,free_topic
case> for,0.705,0.051,0.481,0.227,6,Bat__order,free_topic
nmod>nmod> ...,0.702,0.052,0.577,0.134,3,Bat__order,free_topic
conj< moth,0.7,0.053,0.63,0.094,2,Bat__order,free_topic
nmod>nmod>case> ...,0.695,0.056,0.577,0.134,3,Bat__order,free_topic
conj<nsubj> ...,0.691,0.057,0.627,0.096,7,Bat__order,free_topic
flat<conj> ...,-0.689,0.059,-0.577,0.134,3,Bat__order,free_topic
obj<advcl>mark> if,-0.689,0.059,-0.577,0.134,2,Bat__order,free_topic
nmod>conj> ...,0.687,0.06,0.436,0.28,6,Bat__order,free_topic
cc> or,0.686,0.06,0.577,0.134,2,Bat__order,free_topic
conj>amod> small,0.686,0.06,0.577,0.134,2,Bat__order,free_topic
obj<advcl>mark> to,-0.685,0.061,-0.577,0.134,2,Bat__order,free_topic
compound<conj<appos> ...,-0.684,0.061,-0.577,0.134,3,Bat__order,free_topic
conj>cc> ...,0.682,0.062,0.733,0.039,3,Bat__order,free_topic
conj<nsubj< inhabin,0.68,0.064,0.577,0.134,2,Bat__order,free_topic
flat> ...,-0.677,0.065,-0.845,0.008,3,Bat__order,free_topic
obl<acl<case> of,0.676,0.066,0.733,0.039,3,Bat__order,free_topic
nsubj<amod> ...,-0.673,0.067,-0.733,0.039,5,Bat__order,free_topic
conj>nmod>conj> ...,0.672,0.068,0.63,0.094,2,Bat__order,free_topic
obj<nsubj> maker,-0.672,0.068,-0.577,0.134,2,Bat__order,free_topic
amod>obl:npmod> leaf,-0.668,0.07,-0.733,0.039,3,Bat__order,free_topic
appos<det> the,-0.668,0.07,-0.577,0.134,7,Bat__order,free_topic
nsubj<obj>compound> ...,0.664,0.073,0.63,0.094,2,Bat__order,free_topic
conj> bird,0.664,0.073,0.243,0.563,8,Bat__order,free_topic
conj<obl<obl> ...,0.663,0.073,0.701,0.053,7,Bat__order,free_topic
advcl<nsubj> ...,0.663,0.073,0.62,0.101,3,Bat__order,free_topic
appos<compound> West,0.66,0.075,0.577,0.134,2,Bat__order,free_topic
nmod<obl< ...,0.659,0.076,0.218,0.604,4,Bat__order,free_topic
case> on,0.657,0.077,0.674,0.067,4,Bat__order,free_topic
nmod<amod> ...,0.656,0.077,0.741,0.036,19,Bat__order,free_topic
nmod>case> ...,0.648,0.082,0.274,0.512,9,Bat__order,free_topic
compound> maple,-0.648,0.083,-0.218,0.604,3,Bat__order,free_topic
appos<det> a,-0.647,0.083,-0.729,0.04,4,Bat__order,free_topic
nsubj:pass<obl>nmod> ...,0.646,0.083,0.732,0.039,3,Bat__order,free_topic
nsubj<advcl> ...,0.646,0.084,0.518,0.188,12,Bat__order,free_topic
compound<nsubj> ...,-0.644,0.085,-0.62,0.101,3,Bat__order,free_topic
compound<obl<cop> be,0.644,0.085,0.436,0.28,3,Bat__order,free_topic
nmod>det> a,0.643,0.086,0.577,0.134,2,Bat__order,free_topic
conj>nmod>case> ...,0.638,0.089,0.733,0.039,3,Bat__order,free_topic
acl:relcl>nsubj> which,-0.637,0.089,-0.62,0.101,3,Bat__order,free_topic
nmod>case> in,0.637,0.09,0.546,0.162,6,Bat__order,free_topic
nsubj<obj>nmod> km/h,0.636,0.09,0.577,0.134,2,Bat__order,free_topic
conj<conj>nmod> stability,0.635,0.091,0.577,0.134,2,Bat__order,free_topic
acl:relcl>nsubj> ...,0.635,0.091,0.577,0.134,1,Bat__order,free_topic
compound<cop> ...,-0.634,0.091,-0.577,0.134,1,Bat__order,free_topic
obl<nsubj>det> these,0.633,0.092,0.63,0.094,2,Bat__order,free_topic
