token	relrole	arcpath	lemma	upos	widx	token
Hum13cf_11_migration-24	adaptation_comment	case>	for	ADP	22	Hum13cf_11_migration-24
Hum13cf_11_migration-24	adaptation_comment	det>	this	DET	23	Hum13cf_11_migration-24
Mex-2908_82_nocturnal-7	adaptation_comment	amod<nsubj>amod>	mexican	ADJ	1	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<nsubj>amod>	tailed	VERB	4	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<nsubj>	bat	NOUN	5	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<cop>	be	AUX	6	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<	forager	NOUN	8	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<conj>cc>	and	CCONJ	9	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<conj>	begin	VERB	10	Mex-2908_82_nocturnal-7
Mex-2908_82_nocturnal-7	adaptation_comment	amod<conj>xcomp>	feed	VERB	11	Mex-2908_82_nocturnal-7
Mex-2908_106_social-9	adaptation_comment	amod<nmod<obj<	discover	VERB	4	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<nmod<det>	some	DET	5	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<nmod<nummod>	15	NUM	6	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<nmod<	type	NOUN	7	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<case>	of	ADP	8	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<	call	NOUN	10	Mex-2908_106_social-9
Mex-2908_106_social-9	adaptation_comment	amod<nmod<acl>	make	VERB	11	Mex-2908_106_social-9
Bat-2d5b_353_Social-8	adaptation_comment	amod<appos<appos<	bat	NOUN	1	Bat-2d5b_353_Social-8
Bat-2d5b_353_Social-8	adaptation_comment	amod<appos<	behaviour	NOUN	3	Bat-2d5b_353_Social-8
Bat-2d5b_353_Social-8	adaptation_comment	amod<appos<conj>	history	NOUN	6	Bat-2d5b_353_Social-8
Bat-2d5b_353_Social-8	adaptation_comment	amod<	structure	NOUN	9	Bat-2d5b_353_Social-8
Col-e01a_22_social-4	adaptation_comment	amod<nmod<	Colony	NOUN	1	Col-e01a_22_social-4
Col-e01a_22_social-4	adaptation_comment	amod<case>	of	ADP	2	Col-e01a_22_social-4
Col-e01a_22_social-4	adaptation_comment	amod<det>	some	DET	3	Col-e01a_22_social-4
Col-e01a_22_social-4	adaptation_comment	amod<	insects	NOUN	5	Col-e01a_22_social-4
Col-e01a_22_social-4	adaptation_comment	amod<nmod<nsubj:pass<	deem	VERB	8	Col-e01a_22_social-4
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<obl<nsubj>	species	NOUN	3	Bat-2d5b_357_hibernation-7
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<obl<aux>	may	AUX	4	Bat-2d5b_357_hibernation-7
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<obl<	swarm	VERB	5	Bat-2d5b_357_hibernation-7
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<case>	at	ADP	6	Bat-2d5b_357_hibernation-7
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<	site	NOUN	8	Bat-2d5b_357_hibernation-7
Bat-2d5b_357_hibernation-7	adaptation_comment	compound<obl<obl>	approach	NOUN	11	Bat-2d5b_357_hibernation-7
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<obl<xcomp<	serve	VERB	3	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<obl<mark>	to	PART	4	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<obl<	introduce	VERB	5	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<obl<obj>	young	NOUN	6	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<case>	to	ADP	7	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<	site	NOUN	9	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<conj>compound>	signal	NOUN	11	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<conj>	reproduction	NOUN	12	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<conj>nmod>	adult	NOUN	14	Bat-2d5b_358_hibernation-8
Bat-2d5b_358_hibernation-8	adaptation_comment	compound<obl<conj>	allow	VERB	16	Bat-2d5b_358_hibernation-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<obl<nsubj:pass>	system	NOUN	3	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<obl<aux:pass>	be	AUX	4	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<obl<	structure	VERB	5	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<case>	to	ADP	6	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<det>	a	DET	7	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<	diet	NOUN	9	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<acl>advmod>	sometimes	ADV	10	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<acl>	restrict	VERB	11	Meg-fd01_174_herbivorous-8
Meg-fd01_174_herbivorous-8	adaptation_comment	amod<acl>obl>	fruit	NOUN	14	Meg-fd01_174_herbivorous-8
Bat-2d5b_249_nocturnal-16	adaptation_comment	amod<nsubj<obl>	bird	NOUN	3	Bat-2d5b_249_nocturnal-16
Bat-2d5b_249_nocturnal-16	adaptation_comment	amod<	bat	NOUN	17	Bat-2d5b_249_nocturnal-16
Bat-2d5b_249_nocturnal-16	adaptation_comment	amod<nsubj<	have	VERB	18	Bat-2d5b_249_nocturnal-16
Bat-2d5b_249_nocturnal-16	adaptation_comment	amod<nsubj<obj>	conflict	NOUN	20	Bat-2d5b_249_nocturnal-16
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<obl<acl:relcl<	sensitivity	NOUN	14	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<obl<nsubj>	which	PRON	18	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<obl<	correspond	VERB	19	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<case>	with	ADP	20	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<nmod:poss>	they	PRON	21	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<compound>	activity	NOUN	23	Meg-fd01_199_nocturnal-22
Meg-fd01_199_nocturnal-22	adaptation_comment	amod<	patterns	NOUN	24	Meg-fd01_199_nocturnal-22
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<obl<amod<	measure	VERB	6	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<obl<	equal	ADJ	16	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<case>	to	ADP	17	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<case>conj>	exceed	VERB	19	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<amod>	other	ADJ	20	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	conj>cc>	or	CCONJ	22	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	conj>	crepuscular	ADJ	23	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<	animal	NOUN	24	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>case>	such	ADJ	25	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>det>	the	DET	27	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>compound>	house	NOUN	28	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>	mouse	NOUN	29	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>conj>	cat	NOUN	32	Meg-fd01_200_nocturnal-21
Meg-fd01_200_nocturnal-21	adaptation_comment	amod<nmod>conj>	rabbit	NOUN	36	Meg-fd01_200_nocturnal-21
Bat-2d5b_266_nocturnal-4	adaptation_comment	nsubj>amod>	most	ADJ	1	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	nsubj>	microbat	NOUN	2	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	cop>	be	AUX	3	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>cc>	and	CCONJ	5	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>	megabat	NOUN	6	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>cop>	be	AUX	7	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>advmod>	typically	ADV	8	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>	diurnal	ADJ	9	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>conj>cc>	or	CCONJ	10	Bat-2d5b_266_nocturnal-4
Bat-2d5b_266_nocturnal-4	adaptation_comment	conj>conj>	crepuscular	ADJ	11	Bat-2d5b_266_nocturnal-4
Com-a11e_17_pollinators-5	adaptation_comment	nsubj>	they	PRON	1	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	cop>	be	AUX	2	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advmod>	probably	ADV	3	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	amod>	important	ADJ	4	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>mark>	as	SCONJ	7	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>nsubj>	they	PRON	8	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>	carry	VERB	9	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>nmod:npmod>	time	NOUN	11	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>case>	as	ADP	12	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>amod>	much	ADJ	13	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>	pollen	NOUN	14	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>case>	as	ADP	15	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>obl>	bird	NOUN	16	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>advcl>mark>	while	SCONJ	17	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>advcl>advmod>	also	ADV	18	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>advcl>	travel	VERB	19	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>advcl>advmod>	further	ADV	20	Com-a11e_17_pollinators-5
Com-a11e_17_pollinators-5	adaptation_comment	advcl>advcl>obl>	night	NOUN	23	Com-a11e_17_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	nsubj>compound>	tSyconycteris	NOUN	1	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	nsubj>	bat	NOUN	2	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	cop>	be	AUX	3	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	amod>	primary	ADJ	4	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>nsubj>case>	as	ADP	6	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>nsubj>det>	the	DET	7	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>nsubj>	pollen	NOUN	8	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>nsubj>nmod>	flower	NOUN	12	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>	stick	VERB	13	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>obl>case>	to	ADP	14	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>obl>nmod:poss>	they	PRON	15	Syc-8f11_9_pollinators-5
Syc-8f11_9_pollinators-5	adaptation_comment	conj>obl>	fur	NOUN	16	Syc-8f11_9_pollinators-5
Bro-acd0_13_hibernation-17	adaptation_comment	compound<obl<acl:relcl<	cafe	NOUN	11	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<obl<nsubj>	which	PRON	12	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<obl<cop>	be	AUX	13	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<obl<	important	ADJ	14	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<case>	as	ADP	15	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<compound>	winter	NOUN	16	Bro-acd0_13_hibernation-17
Bro-acd0_13_hibernation-17	adaptation_comment	compound<	site	NOUN	18	Bro-acd0_13_hibernation-17
Tor-e831_57_nocturnal-12	adaptation_comment	amod<nmod<nsubj>	Torpor	PROPN	1	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<nmod<	increase	VERB	2	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<nmod<obj>	fitness	NOUN	3	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<nmod<nmod>	case	NOUN	6	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<case>	with	ADP	10	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<det>	the	DET	11	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<amod>	common	ADJ	13	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<compound>	spiny	NOUN	14	Tor-e831_57_nocturnal-12
Tor-e831_57_nocturnal-12	adaptation_comment	amod<	mouse	NOUN	15	Tor-e831_57_nocturnal-12
Hem0083_4_suckers-2	adaptation_comment	nsubj<	take	VERB	3	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<obj>det>	a	DET	4	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<obj>	variety	NOUN	5	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<obj>nmod>	form	NOUN	7	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<parataxis>nsubj>	many	ADJ	9	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<parataxis>	parasitic	ADJ	12	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<parataxis>obl>	invertebrate	NOUN	16	Hem0083_4_suckers-2
Hem0083_4_suckers-2	adaptation_comment	nsubj<parataxis>obl>	mammal	NOUN	19	Hem0083_4_suckers-2
Bat-2d5b_362_social-26	adaptation_comment	amod<conj<nsubj>	sharing	NOUN	2	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<conj<aux>	may	AUX	6	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<conj<	occur	VERB	7	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<conj<obl>	species	NOUN	10	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<cc>	and	CCONJ	23	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<nsubj>	these	PRON	24	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<det>	strengthen	DET	25	Bat-2d5b_362_social-26
Bat-2d5b_362_social-26	adaptation_comment	amod<	bond	NOUN	27	Bat-2d5b_362_social-26
Com-2ad3_8_social-19	adaptation_comment	amod<nmod<nsubj>	it	PRON	1	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<nmod<cop>	be	AUX	2	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<nmod<	one	NUM	3	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<nmod<nmod>	species	NOUN	10	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<nmod<nmod>	number	NOUN	13	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<case>	such	ADJ	17	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<case>fixed>	as	ADP	18	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<	grooming	NOUN	20	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<conj>cc>	and	CCONJ	21	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<conj>compound>	food	NOUN	22	Com-2ad3_8_social-19
Com-2ad3_8_social-19	adaptation_comment	amod<conj>	share	NOUN	23	Com-2ad3_8_social-19
Com-2ad3_8_social-7	adaptation_comment	amod<nmod<nsubj>	it	PRON	1	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<nmod<cop>	be	AUX	2	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<nmod<	one	NUM	3	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<case>	of	ADP	4	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<det>	the	DET	5	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	advmod>	most	ADV	6	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<case>	of	ADP	8	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<compound>	bat	NOUN	9	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<	species	NOUN	10	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<nmod<nmod>	number	NOUN	13	Com-2ad3_8_social-7
Com-2ad3_8_social-7	adaptation_comment	amod<nmod<nmod>	grooming	NOUN	20	Com-2ad3_8_social-7
Vam-5657_51_social-3	adaptation_comment	amod<det>	the	DET	1	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<amod>	basic	ADJ	2	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<	structure	NOUN	4	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nmod>case>	of	ADP	5	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nmod>compound>	roosting	NOUN	6	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nmod>	bat	NOUN	7	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nsubj:pass<aux:pass>	be	AUX	8	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nsubj:pass<	make	VERB	9	Vam-5657_51_social-3
Vam-5657_51_social-3	adaptation_comment	amod<nsubj:pass<obl>	group	NOUN	12	Vam-5657_51_social-3
Vam-5657_54_social-4	adaptation_comment	amod<obj<nsubj>	behavior	NOUN	2	Vam-5657_54_social-4
Vam-5657_54_social-4	adaptation_comment	amod<obj<	suggest	VERB	3	Vam-5657_54_social-4
Vam-5657_54_social-4	adaptation_comment	amod<	thermoregulation	NOUN	5	Vam-5657_54_social-4
Bat-2d5b_359_social-8	adaptation_comment	amod<obj<nsubj>	species	NOUN	2	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<obj<	have	VERB	3	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<det>	a	DET	4	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<compound>compound>	fission	NOUN	5	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<compound>	fusion	NOUN	7	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<	structure	NOUN	9	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>advmod>	where	ADV	11	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>amod>	large	ADJ	12	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>	number	NOUN	13	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>nmod>	congregate	NOUN	16	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>nmod>	area	NOUN	20	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>nmod>	up	NOUN	25	Bat-2d5b_359_social-8
Bat-2d5b_359_social-8	adaptation_comment	amod<acl:relcl>conj>	mixing	NOUN	27	Bat-2d5b_359_social-8
Gre-c26f_42_nocturnal-8	adaptation_comment	obl>case>	like	ADP	1	Gre-c26f_42_nocturnal-8
Gre-c26f_42_nocturnal-8	adaptation_comment	obl>amod>	most	ADJ	2	Gre-c26f_42_nocturnal-8
Gre-c26f_42_nocturnal-8	adaptation_comment	obl>	bat	NOUN	3	Gre-c26f_42_nocturnal-8
Gre-c26f_42_nocturnal-8	adaptation_comment	nsubj>compound>	bulldog	NOUN	5	Gre-c26f_42_nocturnal-8
Gre-c26f_42_nocturnal-8	adaptation_comment	nsubj>	bat	NOUN	6	Gre-c26f_42_nocturnal-8
Gre-c26f_42_nocturnal-8	adaptation_comment	cop>	be	AUX	7	Gre-c26f_42_nocturnal-8
Bul-4be2_6_social-7	adaptation_comment	amod<obj<det>	the	DET	2	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<obj<nummod>	two	NUM	3	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<obj<compound>	species	NOUN	4	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<obj<	exhibin	NOUN	5	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<amod>	different	ADJ	6	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	conj>cc>	and	CCONJ	8	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	conj>	foraging	ADJ	9	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<	behavior	NOUN	10	Bul-4be2_6_social-7
Bul-4be2_6_social-7	adaptation_comment	amod<obj<nsubj<	tend	VERB	12	Bul-4be2_6_social-7
Hor-ab9c_172_Hibernation-1	adaptation_comment	nsubj:pass<aux:pass>	be	AUX	2	Hor-ab9c_172_Hibernation-1
Hor-ab9c_172_Hibernation-1	adaptation_comment	nsubj:pass<	use	VERB	3	Hor-ab9c_172_Hibernation-1
Hor-ab9c_172_Hibernation-1	adaptation_comment	nsubj:pass<obl>case>	by	ADP	4	Hor-ab9c_172_Hibernation-1
