relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
adaptation	Gia-2984_44_cuttlefish-4	Gia-2984_30_predators-8	Gia-2984_44_cuttlefish-4_1611	44	Gia-2984_30_predators-8_3977	30	14	Australian giant cuttlefish	predator	5.533
adaptation	Spa-e46a_44_scallop-10	Spa-e46a_26_spawning-7	Spa-e46a_44_scallop-10_5321	44	Spa-e46a_26_spawning-7_3982	26	18	scallops	spawning	5.263
adaptation	Cam-4bd8_61_officinalis-37	Cam-4bd8_45_Camouflage-1	Cam-4bd8_61_officinalis-37_1932	61	Cam-4bd8_45_Camouflage-1_319	45	16	Sepia officinalis	Camouflage	5.118
adaptation	Eur-c08e_64_Cone-34	Eur-c08e_80_predators-16	Eur-c08e_64_Cone-34_1968	64	Eur-c08e_80_predators-16_359	80	16	Cones	Predator	4.882
adaptation	Gia-2984_44_cuttlefish-39	Gia-2984_61_spawning-21	Gia-2984_44_cuttlefish-39_1611	44	Gia-2984_61_spawning-21_3982	61	17	Australian giant cuttlefish	spawning	4.611
adaptation	Gia-2984_44_cuttlefish-4	Gia-2984_61_spawning-21	Gia-2984_44_cuttlefish-4_1611	44	Gia-2984_61_spawning-21_3982	61	17	Australian giant cuttlefish	spawning	4.611
adaptation	Oct-f4f7_30_dofleini-7	Oct-f4f7_12_predators-6	Oct-f4f7_30_dofleini-7_2931	30	Oct-f4f7_12_predators-6_359	12	18	Enteroctopus dofleini	Predator	4.579
adaptation	Oct-f4f7_30_dofleini-7	Oct-f4f7_12_camouflage-16	Oct-f4f7_30_dofleini-7_2931	30	Oct-f4f7_12_camouflage-16_3947	12	18	Enteroctopus dofleini	camouflage	4.579
adaptation	Cut-3792_238_sepia-9	Cut-3792_260_Camouflage-14	Cut-3792_238_sepia-9_4465	238	Cut-3792_260_Camouflage-14_319	260	22	sepia	Camouflage	4.348
adaptation	Spa-e46a_44_scallop-10	Spa-e46a_21_spawning-13	Spa-e46a_44_scallop-10_5321	44	Spa-e46a_21_spawning-13_3982	21	23	scallops	spawning	4.167
adaptation	Cut-3792_236_sepia-6	Cut-3792_260_Camouflage-14	Cut-3792_236_sepia-6_4465	236	Cut-3792_260_Camouflage-14_319	260	24	sepia	Camouflage	4.0
adaptation	Hum-2735_23_devil-21	Hum-2735_43_camouflage-34	Hum-2735_23_devil-21_5108	23	Hum-2735_43_camouflage-34_3947	43	20	red devil	camouflage	3.952
adaptation	Gia-2984_2_cuttlefish-3	Gia-2984_15_semelparous-4	Gia-2984_2_cuttlefish-3_1611	2	Gia-2984_15_semelparous-4_3980	15	13	Australian giant cuttlefish	semelparous	3.857
adaptation	Gia-2984_2_cuttlefish-11	Gia-2984_15_semelparous-4	Gia-2984_2_cuttlefish-11_1611	2	Gia-2984_15_semelparous-4_3980	15	13	Australian giant cuttlefish	semelparous	3.857
adaptation	Eur-c08e_64_Cone-34	Eur-c08e_85_predator-24	Eur-c08e_64_Cone-34_1968	64	Eur-c08e_85_predator-24_359	85	21	Cones	Predator	3.773
adaptation	Gia-d1de_2_octopus-17	Gia-d1de_28_Predators-7	Gia-d1de_2_octopus-17_2930	2	Gia-d1de_28_Predators-7_3977	28	26	North Pacific giant octopus	predator	3.704
adaptation	Cut-3792_234_sepia-4	Cut-3792_260_Camouflage-14	Cut-3792_234_sepia-4_4465	234	Cut-3792_260_Camouflage-14_319	260	26	sepia	Camouflage	3.704
adaptation	Cut-3792_233_sepia-10	Cut-3792_260_Camouflage-14	Cut-3792_233_sepia-10_4465	233	Cut-3792_260_Camouflage-14_319	260	27	sepia	Camouflage	3.571
adaptation	Gre-e890_93_sepia-15	Gre-e890_120_predators-9	Gre-e890_93_sepia-15_4465	93	Gre-e890_120_predators-9_3977	120	27	sepia	predator	3.571
adaptation	Gre-e890_93_sepia-15	Gre-e890_122_Predators-1	Gre-e890_93_sepia-15_4465	93	Gre-e890_122_Predators-1_3977	122	29	sepia	predator	3.333
adaptation	Gre-e890_93_sepia-15	Gre-e890_123_predators-5	Gre-e890_93_sepia-15_4465	93	Gre-e890_123_predators-5_3977	123	30	sepia	predator	3.226
adaptation	Gia-d1de_2_octopus-17	Gia-d1de_32_predators-7	Gia-d1de_2_octopus-17_2930	2	Gia-d1de_32_predators-7_3977	32	30	North Pacific giant octopus	predator	3.226
adaptation	Cor-7fba_135_snail-85	Cor-7fba_104_hibernation-10	Cor-7fba_135_snail-85_5088	135	Cor-7fba_104_hibernation-10_3959	104	31	garden snail	hibernation	3.125
adaptation	Cor-7fba_135_snail-32	Cor-7fba_104_hibernation-10	Cor-7fba_135_snail-32_5088	135	Cor-7fba_104_hibernation-10_3959	104	31	garden snail	hibernation	3.125
adaptation	Gia-2984_47_cuttlefish-24	Gia-2984_15_semelparous-4	Gia-2984_47_cuttlefish-24_1609	47	Gia-2984_15_semelparous-4_3980	15	32	Giant cuttlefish	semelparous	3.03
adaptation	Gre-e890_93_sepia-15	Gre-e890_125_predators-29	Gre-e890_93_sepia-15_4465	93	Gre-e890_125_predators-29_3977	125	32	sepia	predator	3.03
taxongroup	Amm-5730_13_Cephalopoda-8	Amm-5730_13_Mollusca-5	Amm-5730_13_Cephalopoda-8_385	13	Amm-5730_13_Mollusca-5_2857	13	0	Cephalopoda	Mollusca	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-85	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-85_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-50	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-50_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-52	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-52_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-1	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-1_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-17	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-17_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-13	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-13_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-80	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-80_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-75	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-75_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-73	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-73_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-99	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-99_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-94	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-94_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-92	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-92_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-90	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-90_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-8	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-8_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-68	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-68_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-46	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-46_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-6	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-6_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-73	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-73_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-75	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-75_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-23	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-23_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-30	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-30_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-56	Sep-9969_11_Sepia-35	Sep-9969_11_cuttlefish-56_4803	11	Sep-9969_11_Sepia-35_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-46	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-46_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-94	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-94_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-50	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-50_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-13	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-13_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-10	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-10_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-103	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-103_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-101	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-101_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-48	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-48_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-46	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-46_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-44	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-44_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-37	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-37_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-48	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-48_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-23	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-23_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-1	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-1_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-17	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-17_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-14	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-14_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-13	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-13_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-10	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-10_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-103	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-103_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-101	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-101_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-101	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-101_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-103	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-103_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-10	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-10_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-13	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-13_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-39	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-39_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-17	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-17_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-44	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-44_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-99	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-99_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-90	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-90_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-57	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-57_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-62	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-62_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-23	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-23_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-94	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-94_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-92	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-92_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-8	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-8_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-85	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-85_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-80	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-80_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-35	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-35_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-44	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-44_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-30	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-30_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Oct-f4f7_302_Cephalopoda-2	Oct-f4f7_302_mollusc-6	Oct-f4f7_302_Cephalopoda-2_385	302	Oct-f4f7_302_mollusc-6_5235	302	0	Cephalopoda	molluscs	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-128	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-128_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-1	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-1_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-35	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-35_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-30	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-30_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-72	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-72_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-113_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-128	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-128_4803	11	Sep-9969_11_cuttlefish-22_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-22_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-61	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-61_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-72	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-72_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-98_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-56	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-56_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-43	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-43_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-29	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-29_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-119	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-119_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-8	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-8_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-119	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-119_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-22_4803	11	Sep-9969_11_cuttlefish-113_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-72	Sep-9969_11_cuttlefish-72	Sep-9969_11_cuttlefish-72_4803	11	Sep-9969_11_cuttlefish-72_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_cuttlefish-113_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-119	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_cuttlefish-119_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-128	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_cuttlefish-128_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_cuttlefish-22_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_cuttlefish-29	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_cuttlefish-29_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-128	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-128_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-22	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-22_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-29	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-29_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-43	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-43_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_cuttlefish-56	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_cuttlefish-56_1276	11	0	common cuttlefish	Sepia cuttlefish	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-85	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-85_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-80	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-80_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-75	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-75_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-73	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-73_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-90	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-90_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-92	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-92_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-48	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-48_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-98	Sep-9969_11_Sepia-14	Sep-9969_11_cuttlefish-98_4803	11	Sep-9969_11_Sepia-14_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-6	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-6_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-57	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-57_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-80	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-80_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-75	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-75_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-113	Sep-9969_11_Sepia-73	Sep-9969_11_cuttlefish-113_4803	11	Sep-9969_11_Sepia-73_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-43	Sep-9969_11_Sepia-37	Sep-9969_11_cuttlefish-43_4803	11	Sep-9969_11_Sepia-37_1275	11	0	common cuttlefish	Sepia	100.0
taxongroup	Sep-9969_11_cuttlefish-29	Sep-9969_11_Sepia-1	Sep-9969_11_cuttlefish-29_4803	11	Sep-9969_11_Sepia-1_1275	11	0	common cuttlefish	Sepia	100.0
