,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
8,Fro-2392_506_pool-16,pool,Vernal_pool#habitat,det>,a,DET,14,det> a,-0.6034184289168645,-0.009067510862369038,Amphibian__class,location_comment,3,12
5,Nor-d13e_175_swamp-13,swamp,Swamp#habitat,det>,a,DET,10,det> a,-0.6034184289168645,-0.009067510862369038,Amphibian__class,location_comment,3,12
4,Fro-2392_266_mountain-11,mountain,Mountain#habitat,compound<nmod>case>,in,ADP,13,compound<nmod>case> in,0.6639683002020972,0.031556502769308756,Amphibian__class,location_comment,3,12
7,Com-43a2_72_mountain-23,mountain,Mountain#habitat,compound<nmod>case>,of,ADP,25,compound<nmod>case> ...,0.6155610549520035,0.11818935465202063,Amphibian__class,location_comment,3,12
8,Com-43a2_25_mountain-18,mountain,Mountain#habitat,compound<nmod>case>,in,ADP,20,compound<nmod>case> in,0.6639683002020972,0.031556502769308756,Amphibian__class,location_comment,3,12
10,Fro-2392_399_pool-32,pool,Vernal_pool#habitat,det>,the,DET,31,det> the,-0.6105793370206304,-0.13432474451784637,Amphibian__class,location_comment,3,12
3,Fro-2392_376_rainforest-6,rainforest,Tropical_and_subtropical_moist_broadleaf_forests#habitat,det>,the,DET,4,det> the,-0.6105793370206304,-0.13432474451784637,Amphibian__class,location_comment,3,12
9,Pan-2813_22_mountain-22,mountain,Mountain#habitat,compound<nmod>case>,in,ADP,24,compound<nmod>case> in,0.6639683002020972,0.031556502769308756,Amphibian__class,location_comment,3,12
6,Pan-2813_96_mountain-10,mountain,Mountain#habitat,compound<nmod>case>,in,ADP,12,compound<nmod>case> in,0.6639683002020972,0.031556502769308756,Amphibian__class,location_comment,3,12
5,Tai-3286_115_taiga-9,taiga,Taiga#habitat,det>,the,DET,8,det> the,-0.6105793370206304,-0.13432474451784637,Amphibian__class,location_comment,3,12
2,Tai-3286_118_taiga-4,taiga,Taiga#habitat,det>,the,DET,3,det> the,-0.6105793370206304,-0.13432474451784637,Amphibian__class,location_comment,3,12
6,Amp-436a_68_swamps-19,swamps,Swamp#habitat,det>,the,DET,17,det> the,-0.6105793370206304,-0.13432474451784637,Amphibian__class,location_comment,3,12
10,Tri-5b33_152_Mountains-33,Mountains,Mountain#habitat,case>,in,ADP,30,case> in,-0.307038178729945,0.09186049866955866,Amphibian__class,location_comment,1,4
12,Tri-5b33_152_Mountains-33,Mountains,Mountain#habitat,compound>,Apennine,PROPN,32,compound> ...,0.308857964343302,0.20356423099965354,Amphibian__class,location_comment,1,4
16,Tri-5b33_152_Mountains-33,Mountains,Mountain#habitat,acl>advmod>,newt,ADV,38,acl>advmod> ...,-0.2952051574773282,-0.12682935009550114,Amphibian__class,location_comment,1,4
