feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod>case> ...,0.929,0.001,0.866,0.005,7,Amphibian__class,adaptation_topic
case> to,0.923,0.001,0.764,0.027,3,Amphibian__class,adaptation_topic
case> of,0.899,0.002,0.873,0.005,21,Amphibian__class,adaptation_topic
appos<appos> ...,0.897,0.003,0.577,0.134,4,Amphibian__class,adaptation_topic
case> such,0.888,0.003,0.577,0.134,4,Amphibian__class,adaptation_topic
cc> and,0.888,0.003,0.655,0.078,5,Amphibian__class,adaptation_topic
case> for,0.886,0.003,0.577,0.134,3,Amphibian__class,adaptation_topic
conj< salamander,0.884,0.004,0.764,0.027,3,Amphibian__class,adaptation_topic
conj<appos>appos> ...,0.876,0.004,0.577,0.134,6,Amphibian__class,adaptation_topic
cc> or,0.876,0.004,0.577,0.134,2,Amphibian__class,adaptation_topic
cc> ...,0.871,0.005,0.577,0.134,1,Amphibian__class,adaptation_topic
nmod<det> a,0.871,0.005,0.756,0.03,4,Amphibian__class,adaptation_topic
appos<appos> frog,0.869,0.005,0.577,0.134,2,Amphibian__class,adaptation_topic
conj< ...,0.854,0.007,0.764,0.027,6,Amphibian__class,adaptation_topic
nmod>case> in,0.851,0.007,0.845,0.008,3,Amphibian__class,adaptation_topic
conj> toad,0.848,0.008,0.327,0.429,5,Amphibian__class,adaptation_topic
conj> ...,0.847,0.008,0.192,0.648,7,Amphibian__class,adaptation_topic
appos>compound> Andrias,0.83,0.011,0.764,0.027,3,Amphibian__class,adaptation_topic
nmod<nmod>det> a,0.83,0.011,0.577,0.134,2,Amphibian__class,adaptation_topic
case> by,0.823,0.012,0.546,0.162,3,Amphibian__class,adaptation_topic
conj< frog,0.817,0.013,0.436,0.28,4,Amphibian__class,adaptation_topic
nmod< species,0.816,0.014,0.756,0.03,4,Amphibian__class,adaptation_topic
case> from,0.814,0.014,0.756,0.03,4,Amphibian__class,adaptation_topic
conj< toad,0.813,0.014,0.577,0.134,2,Amphibian__class,adaptation_topic
conj<case> ...,0.801,0.017,0.577,0.134,4,Amphibian__class,adaptation_topic
case> in,0.79,0.02,0.218,0.604,4,Amphibian__class,adaptation_topic
nsubj< live,0.778,0.023,0.577,0.134,2,Amphibian__class,adaptation_topic
