token	relrole	arcpath	lemma	upos	widx	token
Sal-5617_265_predator-14	adaptation_comment	amod>	top	ADJ	13	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>case>	since	ADP	15	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>det>	the	DET	16	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>	introduction	NOUN	17	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>nmod>	species	NOUN	21	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>case>	such	ADJ	22	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>amod>	Nile	ADJ	24	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>	tilapia	NOUN	25	Sal-5617_265_predator-14
Sal-5617_265_predator-14	adaptation_comment	obl<obl>conj>	carp	NOUN	27	Sal-5617_265_predator-14
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<advmod>	however	ADV	1	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<nsubj>	otter	NOUN	4	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<aux>	will	AUX	5	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<	pry	ADJ	6	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<obl>	trout	NOUN	8	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<conj<appos>	spp.	NOUN	22	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<cc>	and	CCONJ	25	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<amod>	other	ADJ	26	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<compound>	game	NOUN	27	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	nmod<	fish	NOUN	28	Nor-d13e_166_spawning-30
Nor-d13e_166_spawning-30	adaptation_comment	case>	during	ADP	29	Nor-d13e_166_spawning-30
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<nsubj>det>	the	DET	1	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<nsubj>amod>	brown	ADJ	2	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<nsubj>amod>	mottled	VERB	5	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<nsubj>	skin	NOUN	6	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<nsubj>nmod>	A.	PROPN	8	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<	provide	VERB	10	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<obl>case>	against	ADP	12	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<obl>det>	the	DET	13	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<obl>	bottom	NOUN	14	Jap-6cb7_13_camouflage-11
Jap-6cb7_13_camouflage-11	adaptation_comment	obj<obl>nmod>	stream	NOUN	16	Jap-6cb7_13_camouflage-11
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<nmod<	some	DET	1	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<case>	of	ADP	2	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<det>	the	DET	3	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<amod>	largest	ADJ	4	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<amod>	terrestrial	ADJ	5	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<acl:relcl<	salamander	NOUN	6	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<nsubj>	which	PRON	8	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	obl<	go	VERB	9	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	case>	through	ADP	10	Sal-5617_26_metamorphosis-12
Sal-5617_26_metamorphosis-12	adaptation_comment	amod>	full	ADJ	11	Sal-5617_26_metamorphosis-12
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<advcl<xcomp<	migrate	VERB	8	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<advcl<mark>	to	PART	9	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<advcl<	land	VERB	10	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<mark>	after	SCONJ	11	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<	lose	VERB	12	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<obj>nmod:poss>	they	PRON	13	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	obl<obj>	gill	NOUN	14	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-16	adaptation_comment	case>	through	ADP	15	Jap-6cb7_43_metamorphosis-16
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>case>	unlike	ADP	1	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>amod>	typical	ADJ	2	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>compound>	-breeding	NOUN	4	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>	salamander	NOUN	5	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>acl:relcl>	migrate	VERB	8	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<nsubj>	it	PRON	18	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<	stay	VERB	19	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>case>	in	ADP	20	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>det>	the	DET	21	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>amod>	aquatic	ADJ	22	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<obl>	habitat	NOUN	23	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	advmod>	even	ADV	24	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	case>	after	ADP	25	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	conj>cc>	and	CCONJ	27	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	conj>	breach	NOUN	28	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<ccomp>nsubj>	it	PRON	29	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<ccomp>cop>	be	AUX	30	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<ccomp>	head	NOUN	31	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<ccomp>obl>	surface	NOUN	34	Jap-6cb7_43_metamorphosis-26
Jap-6cb7_43_metamorphosis-26	adaptation_comment	obl<ccomp>advcl>	obtain	VERB	36	Jap-6cb7_43_metamorphosis-26
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advcl<acl:relcl<	Amphibians	NOUN	1	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advcl<nsubj>	that	PRON	2	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advcl<	lay	VERB	3	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advcl<obj>	egg	NOUN	4	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advcl<obl>	land	NOUN	6	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<advmod>	often	ADV	7	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	obl<	go	VERB	8	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	case>	through	ADP	9	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	det>	the	DET	10	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	amod>	whole	ADJ	11	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	nmod>case>	inside	ADP	13	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	nmod>det>	the	DET	14	Amp-436a_122_metamorphosis-12
Amp-436a_122_metamorphosis-12	adaptation_comment	nmod>	egg	NOUN	15	Amp-436a_122_metamorphosis-12
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<acl<conj<	paedomorphic	ADJ	8	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<acl<cc>	and	CCONJ	9	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<acl<det>	either	DET	10	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<acl<	fail	NOUN	11	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<mark>	to	PART	12	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<	complete	VERB	13	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	nmod:poss>	they	PRON	14	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<conj>cc>	or	CCONJ	16	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<conj>	retain	VERB	17	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<conj>obj>	characteristic	NOUN	20	Amp-436a_169_metamorphosis-15
Amp-436a_169_metamorphosis-15	adaptation_comment	obj<conj>obl>	adult	NOUN	22	Amp-436a_169_metamorphosis-15
Com-f597_39_hibernation-19	adaptation_comment	nmod<nmod<obj<	sustain	VERB	9	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<nmod<det>	the	DET	10	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<nmod<	need	NOUN	11	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<case>	of	ADP	12	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<det>	the	DET	13	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<amod>	cold	ADJ	14	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<amod>conj>	motionless	ADJ	16	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	nmod<	frog	NOUN	17	Com-f597_39_hibernation-19
Com-f597_39_hibernation-19	adaptation_comment	case>	during	ADP	18	Com-f597_39_hibernation-19
Com-43a2_112_hibernation-6	adaptation_comment	nmod<det>	the	DET	1	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<amod>	common	ADJ	2	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<compound>	toad	NOUN	3	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<	emerge	NOUN	4	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	case>	from	ADP	5	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod>case>	in	ADP	7	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod>	spring	NOUN	8	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<conj>cc>	and	CCONJ	9	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<conj>expl>	there	PRON	10	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<conj>	be	VERB	11	Com-43a2_112_hibernation-6
Com-43a2_112_hibernation-6	adaptation_comment	nmod<conj>nsubj>	migration	NOUN	14	Com-43a2_112_hibernation-6
Comb3de_4_Metamorphosis-20	adaptation_comment	conj<nmod<	a	DET	16	Comb3de_4_Metamorphosis-20
Comb3de_4_Metamorphosis-20	adaptation_comment	conj<case>	href=nature/	ADP	17	Comb3de_4_Metamorphosis-20
Comb3de_4_Metamorphosis-20	adaptation_comment	conj<	adaptation	NOUN	18	Comb3de_4_Metamorphosis-20
Comb3de_4_Metamorphosis-20	adaptation_comment	conj<nmod<det<	metamorphose	VERB	22	Comb3de_4_Metamorphosis-20
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nmod>case>	into	ADP	2	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nmod>amod>	terrestrial	ADJ	3	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nmod>	eft	NOUN	4	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nsubj<	take	VERB	5	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nsubj<amod<	place	NOUN	6	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nsubj<amod<nmod>	month	NOUN	10	Nor-4c81_109_Metamorphosis-1
Nor-4c81_109_Metamorphosis-1	adaptation_comment	nsubj<amod<advcl>	hatch	VERB	12	Nor-4c81_109_Metamorphosis-1
Com-f597_69_metamorphosis-2	adaptation_comment	case>	at	ADP	1	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<advcl>mark>	once	SCONJ	4	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<advcl>nsubj>	leg	NOUN	9	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<advcl>aux>	have	AUX	10	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<advcl>	develop	VERB	11	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<nsubj>det>	the	DET	13	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<nsubj>	frog	NOUN	14	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<aux>	do	AUX	15	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<advmod>	not	PART	16	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<	feed	VERB	17	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<obl>case>	for	ADP	18	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<obl>det>	a	DET	19	Com-f597_69_metamorphosis-2
Com-f597_69_metamorphosis-2	adaptation_comment	obl<obl>amod>	short	ADJ	20	Com-f597_69_metamorphosis-2
