	i	j	irad	group	g_N
0	adaptation_comment	adaptation_comment	0.0	Amphibian__class	1807
1	adaptation_comment	adaptation_topic	0.6004327423187936	Amphibian__class	1807
2	adaptation_comment	free_topic	0.4720637469631248	Amphibian__class	1807
3	adaptation_comment	location_comment	0.5581392901328242	Amphibian__class	1807
4	adaptation_comment	location_topic	0.6045949756533076	Amphibian__class	1807
5	adaptation_comment	taxongroup_comment	0.46550609793916614	Amphibian__class	1807
6	adaptation_comment	taxongroup_topic	0.5068422615666408	Amphibian__class	1807
7	adaptation_topic	adaptation_comment	0.6004327423187936	Amphibian__class	1807
8	adaptation_topic	adaptation_topic	0.0	Amphibian__class	1807
9	adaptation_topic	free_topic	0.35011247264354917	Amphibian__class	1807
10	adaptation_topic	location_comment	0.46616311595105847	Amphibian__class	1807
11	adaptation_topic	location_topic	0.2968602075880757	Amphibian__class	1807
12	adaptation_topic	taxongroup_comment	0.32945806753306933	Amphibian__class	1807
13	adaptation_topic	taxongroup_topic	0.28721113961472033	Amphibian__class	1807
14	free_topic	adaptation_comment	0.4720637469631248	Amphibian__class	1807
15	free_topic	adaptation_topic	0.35011247264354917	Amphibian__class	1807
16	free_topic	free_topic	0.0	Amphibian__class	1807
17	free_topic	location_comment	0.446083027022381	Amphibian__class	1807
18	free_topic	location_topic	0.4037989723043504	Amphibian__class	1807
19	free_topic	taxongroup_comment	0.2777443986372363	Amphibian__class	1807
20	free_topic	taxongroup_topic	0.2518890468354829	Amphibian__class	1807
21	location_comment	adaptation_comment	0.5581392901328242	Amphibian__class	1807
22	location_comment	adaptation_topic	0.46616311595105847	Amphibian__class	1807
23	location_comment	free_topic	0.446083027022381	Amphibian__class	1807
24	location_comment	location_comment	0.0	Amphibian__class	1807
25	location_comment	location_topic	0.5048209009498295	Amphibian__class	1807
26	location_comment	taxongroup_comment	0.5007853897338632	Amphibian__class	1807
27	location_comment	taxongroup_topic	0.5089392180013089	Amphibian__class	1807
28	location_topic	adaptation_comment	0.6045949756533076	Amphibian__class	1807
29	location_topic	adaptation_topic	0.2968602075880757	Amphibian__class	1807
30	location_topic	free_topic	0.4037989723043504	Amphibian__class	1807
31	location_topic	location_comment	0.5048209009498295	Amphibian__class	1807
32	location_topic	location_topic	0.0	Amphibian__class	1807
33	location_topic	taxongroup_comment	0.362507945215589	Amphibian__class	1807
34	location_topic	taxongroup_topic	0.3196651195844274	Amphibian__class	1807
35	taxongroup_comment	adaptation_comment	0.46550609793916614	Amphibian__class	1807
36	taxongroup_comment	adaptation_topic	0.32945806753306933	Amphibian__class	1807
37	taxongroup_comment	free_topic	0.2777443986372363	Amphibian__class	1807
38	taxongroup_comment	location_comment	0.5007853897338632	Amphibian__class	1807
39	taxongroup_comment	location_topic	0.362507945215589	Amphibian__class	1807
40	taxongroup_comment	taxongroup_comment	0.0	Amphibian__class	1807
41	taxongroup_comment	taxongroup_topic	0.20571238832338204	Amphibian__class	1807
42	taxongroup_topic	adaptation_comment	0.5068422615666408	Amphibian__class	1807
43	taxongroup_topic	adaptation_topic	0.28721113961472033	Amphibian__class	1807
44	taxongroup_topic	free_topic	0.2518890468354829	Amphibian__class	1807
45	taxongroup_topic	location_comment	0.5089392180013089	Amphibian__class	1807
46	taxongroup_topic	location_topic	0.3196651195844274	Amphibian__class	1807
47	taxongroup_topic	taxongroup_comment	0.20571238832338204	Amphibian__class	1807
48	taxongroup_topic	taxongroup_topic	0.0	Amphibian__class	1807
