feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>cc> and,0.883,0.004,0.764,0.027,4,Amphibian__class,location_comment
obl<conj< ...,-0.87,0.005,-0.577,0.134,3,Amphibian__class,location_comment
conj<conj> subtropical,0.87,0.005,0.577,0.134,6,Amphibian__class,location_comment
conj< ...,0.855,0.007,0.764,0.027,7,Amphibian__class,location_comment
conj> meadow,0.833,0.01,0.577,0.134,2,Amphibian__class,location_comment
conj<case> near,0.83,0.011,0.756,0.03,2,Amphibian__class,location_comment
conj> scrub,0.82,0.013,0.577,0.134,2,Amphibian__class,location_comment
conj<conj> forests,0.801,0.017,0.577,0.134,3,Amphibian__class,location_comment
nmod<amod> ...,0.798,0.017,0.764,0.027,4,Amphibian__class,location_comment
obl<nmod>conj> ...,0.798,0.018,0.577,0.134,12,Amphibian__class,location_comment
conj<conj> forest,0.787,0.02,0.577,0.134,3,Amphibian__class,location_comment
conj<case> ...,0.786,0.021,0.764,0.027,4,Amphibian__class,location_comment
nmod>case> in,0.774,0.024,0.577,0.134,2,Amphibian__class,location_comment
nmod>case> ...,0.764,0.027,0.577,0.134,2,Amphibian__class,location_comment
nmod>case> of,0.753,0.031,0.577,0.134,2,Amphibian__class,location_comment
conj<conj>cc> or,0.753,0.031,0.764,0.027,6,Amphibian__class,location_comment
conj> forest,0.712,0.047,0.63,0.094,2,Amphibian__class,location_comment
conj> quarry,0.705,0.051,0.577,0.134,2,Amphibian__class,location_comment
nmod> ...,0.697,0.055,0.577,0.134,6,Amphibian__class,location_comment
conj<conj> rivers,0.693,0.057,0.577,0.134,3,Amphibian__class,location_comment
conj<conj>compound> montane,0.686,0.06,0.577,0.134,3,Amphibian__class,location_comment
conj<conj>compound> freshwater,0.677,0.065,0.577,0.134,4,Amphibian__class,location_comment
acl:relcl>obl>conj> ...,0.676,0.066,0.327,0.429,3,Amphibian__class,location_comment
conj<conj>compound> broadleaf,0.667,0.071,0.577,0.134,3,Amphibian__class,location_comment
