feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obj>conj> species,0.987,0.0,0.764,0.027,3,Amphibian__class,taxongroup_comment
appos<conj> hellbender,0.974,0.0,0.756,0.03,4,Amphibian__class,taxongroup_comment
appos<conj>det> the,0.946,0.0,0.791,0.019,14,Amphibian__class,taxongroup_comment
nmod<conj<conj> newt,0.942,0.0,0.577,0.134,2,Amphibian__class,taxongroup_comment
nsubj<conj>amod> small,0.934,0.001,0.756,0.03,2,Amphibian__class,taxongroup_comment
appos<conj>appos> alleganiensis,0.927,0.001,0.756,0.03,4,Amphibian__class,taxongroup_comment
case> in,0.927,0.001,0.655,0.078,11,Amphibian__class,taxongroup_comment
nsubj<obj>conj> turtle,0.909,0.002,0.764,0.027,4,Amphibian__class,taxongroup_comment
nsubj<xcomp>cop> be,0.909,0.002,0.577,0.134,4,Amphibian__class,taxongroup_comment
conj<cc> but,0.908,0.002,0.577,0.134,3,Amphibian__class,taxongroup_comment
conj< caecilian,0.894,0.003,0.764,0.027,4,Amphibian__class,taxongroup_comment
conj<conj>appos> A.,0.894,0.003,0.577,0.134,2,Amphibian__class,taxongroup_comment
compound<case> of,-0.889,0.003,-0.682,0.062,7,Amphibian__class,taxongroup_comment
case> of,0.887,0.003,0.415,0.307,71,Amphibian__class,taxongroup_comment
nmod<nmod<conj> ...,0.886,0.003,0.764,0.027,6,Amphibian__class,taxongroup_comment
case> from,0.881,0.004,0.655,0.078,4,Amphibian__class,taxongroup_comment
conj<case> by,0.879,0.004,0.577,0.134,2,Amphibian__class,taxongroup_comment
case> to,0.877,0.004,0.577,0.134,6,Amphibian__class,taxongroup_comment
cc> and,0.875,0.004,0.421,0.298,27,Amphibian__class,taxongroup_comment
obl<nsubj> frog,0.875,0.004,0.577,0.134,4,Amphibian__class,taxongroup_comment
conj< salamander,0.874,0.005,0.873,0.005,8,Amphibian__class,taxongroup_comment
