,feat,cluster,pw_entr,feat_n,N,group,relrole
15,amod> ...,0,-0.005,1,417,Mammal__class,taxongroup_topic
17,amod> african,0,0.146,45,417,Mammal__class,taxongroup_topic
18,amod> european,0,-0.0,1,417,Mammal__class,taxongroup_topic
19,amod> extinct,0,0.003,1,417,Mammal__class,taxongroup_topic
27,appos< ...,0,0.002,2,417,Mammal__class,taxongroup_topic
33,appos<amod> african,0,0.003,1,417,Mammal__class,taxongroup_topic
48,appos<case> of,0,0.001,1,417,Mammal__class,taxongroup_topic
74,appos<det> the,0,0.001,1,417,Mammal__class,taxongroup_topic
75,appos<flat> ...,0,0.001,1,417,Mammal__class,taxongroup_topic
79,appos<nmod< ...,0,0.002,1,417,Mammal__class,taxongroup_topic
90,appos> ...,0,0.035,11,417,Mammal__class,taxongroup_topic
91,appos> Lepus,0,-0.001,1,417,Mammal__class,taxongroup_topic
92,appos> Taxonomy,0,0.023,4,417,Mammal__class,taxongroup_topic
94,appos> behavior,0,0.08,14,417,Mammal__class,taxongroup_topic
95,appos> conservation,0,0.015,3,417,Mammal__class,taxongroup_topic
96,appos> description,0,0.017,3,417,Mammal__class,taxongroup_topic
97,appos> distribution,0,0.017,3,417,Mammal__class,taxongroup_topic
100,appos> threats,0,0.017,3,417,Mammal__class,taxongroup_topic
101,appos>amod> ...,0,0.006,2,417,Mammal__class,taxongroup_topic
104,appos>appos> ...,0,0.053,10,417,Mammal__class,taxongroup_topic
105,appos>appos> Reproduction,0,0.011,2,417,Mammal__class,taxongroup_topic
106,appos>compound> ...,0,0.001,1,417,Mammal__class,taxongroup_topic
109,appos>conj> ...,0,0.015,3,417,Mammal__class,taxongroup_topic
110,appos>conj> ecology,0,0.086,15,417,Mammal__class,taxongroup_topic
111,appos>conj> habitat,0,0.017,3,417,Mammal__class,taxongroup_topic
112,appos>conj>cc> and,0,0.118,21,417,Mammal__class,taxongroup_topic
113,appos>flat> ...,0,0.005,2,417,Mammal__class,taxongroup_topic
125,case> ...,0,-0.002,2,417,Mammal__class,taxongroup_topic
143,compound< ...,0,0.032,7,417,Mammal__class,taxongroup_topic
147,compound< native,0,0.011,2,417,Mammal__class,taxongroup_topic
148,compound< notes,0,0.011,2,417,Mammal__class,taxongroup_topic
149,compound< population,0,0.017,3,417,Mammal__class,taxongroup_topic
150,compound< species,0,0.011,2,417,Mammal__class,taxongroup_topic
151,compound<amod> ...,0,0.026,5,417,Mammal__class,taxongroup_topic
153,compound<appos> ...,0,0.006,1,417,Mammal__class,taxongroup_topic
155,compound<case> ...,0,0.015,3,417,Mammal__class,taxongroup_topic
156,compound<case> of,0,0.032,6,417,Mammal__class,taxongroup_topic
166,compound<compound> ...,0,0.003,1,417,Mammal__class,taxongroup_topic
167,compound<det> the,0,0.01,2,417,Mammal__class,taxongroup_topic
183,compound<nmod< ...,0,0.021,4,417,Mammal__class,taxongroup_topic
184,compound<nmod< one,0,0.011,2,417,Mammal__class,taxongroup_topic
185,compound<nmod< species,0,0.011,2,417,Mammal__class,taxongroup_topic
186,compound<nmod<case> ...,0,0.006,1,417,Mammal__class,taxongroup_topic
187,compound<nmod<case> to,0,0.011,2,417,Mammal__class,taxongroup_topic
188,compound<nmod<cop> be,0,0.01,2,417,Mammal__class,taxongroup_topic
189,compound<nmod<det> ...,0,0.006,1,417,Mammal__class,taxongroup_topic
190,compound<nmod<det> a,0,0.011,2,417,Mammal__class,taxongroup_topic
191,compound<nmod<nsubj> ...,0,0.01,2,417,Mammal__class,taxongroup_topic
192,compound<nmod<obl< ...,0,0.017,3,417,Mammal__class,taxongroup_topic
193,compound<nmod> ...,0,0.015,3,417,Mammal__class,taxongroup_topic
194,compound<nmod>case> ...,0,0.004,1,417,Mammal__class,taxongroup_topic
195,compound<nmod>case> to,0,0.011,2,417,Mammal__class,taxongroup_topic
196,compound<nsubj< ...,0,0.003,1,417,Mammal__class,taxongroup_topic
198,compound<nummod> two,0,0.017,3,417,Mammal__class,taxongroup_topic
199,compound<obj< ...,0,0.029,5,417,Mammal__class,taxongroup_topic
200,compound> ...,0,0.0,3,417,Mammal__class,taxongroup_topic
204,compound> bush,0,0.084,22,417,Mammal__class,taxongroup_topic
206,compound> forest,0,-0.0,3,417,Mammal__class,taxongroup_topic
208,compound> mountain,0,0.012,3,417,Mammal__class,taxongroup_topic
212,compound>amod> african,0,0.053,10,417,Mammal__class,taxongroup_topic
232,conj< rabbit,0,-0.0,1,417,Mammal__class,taxongroup_topic
275,conj<conj> ...,0,-0.006,1,417,Mammal__class,taxongroup_topic
306,conj<conj>cc> and,0,-0.003,1,417,Mammal__class,taxongroup_topic
371,conj<nsubj:pass< ...,0,0.002,1,417,Mammal__class,taxongroup_topic
372,conj<nsubj:pass<advmod> ...,0,0.003,1,417,Mammal__class,taxongroup_topic
374,conj<nsubj:pass<aux:pass> be,0,0.002,1,417,Mammal__class,taxongroup_topic
375,conj<nsubj:pass<obl> ...,0,0.002,1,417,Mammal__class,taxongroup_topic
473,det> the,0,-0.002,9,417,Mammal__class,taxongroup_topic
474,flat< ...,0,0.003,1,417,Mammal__class,taxongroup_topic
476,flat< Korean,0,0.011,2,417,Mammal__class,taxongroup_topic
477,flat< Lepus,0,0.008,2,417,Mammal__class,taxongroup_topic
480,flat<compound< comus,0,0.011,2,417,Mammal__class,taxongroup_topic
481,flat<flat> ...,0,0.002,1,417,Mammal__class,taxongroup_topic
500,flat> ...,0,0.003,1,417,Mammal__class,taxongroup_topic
714,nsubj< ...,0,0.01,5,417,Mammal__class,taxongroup_topic
715,nsubj< animal,0,0.019,4,417,Mammal__class,taxongroup_topic
716,nsubj< have,0,0.01,3,417,Mammal__class,taxongroup_topic
717,nsubj< mammal,0,0.013,3,417,Mammal__class,taxongroup_topic
719,nsubj< species,0,0.003,1,417,Mammal__class,taxongroup_topic
726,nsubj<advmod> ...,0,0.008,3,417,Mammal__class,taxongroup_topic
727,nsubj<advmod> where,0,0.004,1,417,Mammal__class,taxongroup_topic
728,nsubj<amod> ...,0,0.03,7,417,Mammal__class,taxongroup_topic
729,nsubj<amod> largest,0,0.017,3,417,Mammal__class,taxongroup_topic
730,nsubj<amod> terrestrial,0,0.004,1,417,Mammal__class,taxongroup_topic
731,nsubj<appos> ...,0,0.002,1,417,Mammal__class,taxongroup_topic
732,nsubj<aux> ...,0,0.004,1,417,Mammal__class,taxongroup_topic
733,nsubj<aux> have,0,0.004,1,417,Mammal__class,taxongroup_topic
736,nsubj<compound> ...,0,0.011,2,417,Mammal__class,taxongroup_topic
738,nsubj<compound> land,0,0.017,3,417,Mammal__class,taxongroup_topic
741,nsubj<conj< ...,0,0.01,2,417,Mammal__class,taxongroup_topic
742,nsubj<conj> ...,0,0.003,2,417,Mammal__class,taxongroup_topic
744,nsubj<conj>amod> ...,0,0.008,2,417,Mammal__class,taxongroup_topic
