,feat,cluster,pw_entr,feat_n,N,group,relrole
37,amod> ...,0,-0.007,2,158,Mammal__class,taxongroup_comment
40,amod> indian,0,0.006,1,158,Mammal__class,taxongroup_comment
44,amod> simum,0,0.084,4,158,Mammal__class,taxongroup_comment
46,amod> white,0,0.058,3,158,Mammal__class,taxongroup_comment
303,compound> ...,0,0.004,1,158,Mammal__class,taxongroup_comment
304,compound> Ceratotherium,0,0.063,3,158,Mammal__class,taxongroup_comment
317,compound>flat> ...,0,0.025,2,158,Mammal__class,taxongroup_comment
414,conj> rhinocero,0,0.037,2,158,Mammal__class,taxongroup_comment
423,conj>compound> ...,0,0.031,2,158,Mammal__class,taxongroup_comment
469,flat> hare,0,0.033,2,158,Mammal__class,taxongroup_comment
475,flat>case> tibetanus,0,0.042,2,158,Mammal__class,taxongroup_comment
479,flat>compound> Tolai,0,0.042,2,158,Mammal__class,taxongroup_comment
485,list< hare,0,0.042,2,158,Mammal__class,taxongroup_comment
486,list< rhinocero,0,0.063,3,158,Mammal__class,taxongroup_comment
487,list<amod> white,0,0.063,3,158,Mammal__class,taxongroup_comment
489,list<appos> Lepus,0,0.084,4,158,Mammal__class,taxongroup_comment
490,list<appos> hare,0,0.042,2,158,Mammal__class,taxongroup_comment
491,list<compound> Rhinoceros,0,0.063,3,158,Mammal__class,taxongroup_comment
492,list<compound> desert,0,0.042,2,158,Mammal__class,taxongroup_comment
493,list<compound>flat> Javan,0,0.063,3,158,Mammal__class,taxongroup_comment
494,list<compound>flat> unicornis,0,0.063,3,158,Mammal__class,taxongroup_comment
495,list<conj> hare,0,0.169,8,158,Mammal__class,taxongroup_comment
496,list<conj> rhinocero,0,0.127,6,158,Mammal__class,taxongroup_comment
497,list<conj> savan,0,0.042,2,158,Mammal__class,taxongroup_comment
498,list<conj>amod> Ethiopian,0,0.042,2,158,Mammal__class,taxongroup_comment
499,list<conj>amod> Manchurian,0,0.042,2,158,Mammal__class,taxongroup_comment
500,list<conj>amod> african,0,0.042,2,158,Mammal__class,taxongroup_comment
501,list<conj>amod> coreanus,0,0.042,2,158,Mammal__class,taxongroup_comment
502,list<conj>amod> european,0,0.042,2,158,Mammal__class,taxongroup_comment
503,list<conj>amod> fagani,0,0.042,2,158,Mammal__class,taxongroup_comment
504,list<conj>amod> mandshuricus,0,0.042,2,158,Mammal__class,taxongroup_comment
505,list<conj>cc> Lepus,0,0.211,10,158,Mammal__class,taxongroup_comment
506,list<conj>compound> Indonesian,0,0.063,3,158,Mammal__class,taxongroup_comment
507,list<conj>compound> Rhinoceros,0,0.063,3,158,Mammal__class,taxongroup_comment
508,list<conj>compound> highland,0,0.042,2,158,Mammal__class,taxongroup_comment
510,list<list> hare,0,0.042,2,158,Mammal__class,taxongroup_comment
511,list<list> rhinocero,0,0.127,6,158,Mammal__class,taxongroup_comment
512,list<list> sondaicus,0,0.063,3,158,Mammal__class,taxongroup_comment
513,list<list>amod> Northern,0,0.042,2,158,Mammal__class,taxongroup_comment
514,list<list>amod> cottoni,0,0.042,2,158,Mammal__class,taxongroup_comment
515,list<list>amod> indian,0,0.042,2,158,Mammal__class,taxongroup_comment
516,list<list>amod> simum,0,0.169,8,158,Mammal__class,taxongroup_comment
517,list<list>amod> white,0,0.084,4,158,Mammal__class,taxongroup_comment
518,list<list>compound> Ceratotherium,0,0.127,6,158,Mammal__class,taxongroup_comment
519,list<list>compound> Rhinoceros,0,0.063,3,158,Mammal__class,taxongroup_comment
520,list<list>compound> sondaicus,0,0.063,3,158,Mammal__class,taxongroup_comment
521,list> ...,0,0.021,1,158,Mammal__class,taxongroup_comment
523,list> rhinocero,0,0.063,3,158,Mammal__class,taxongroup_comment
524,list>amod> ...,0,0.063,3,158,Mammal__class,taxongroup_comment
525,list>amod> simum,0,0.084,4,158,Mammal__class,taxongroup_comment
526,list>amod> white,0,0.042,2,158,Mammal__class,taxongroup_comment
527,list>compound> ...,0,0.042,2,158,Mammal__class,taxongroup_comment
528,list>compound> Ceratotherium,0,0.063,3,158,Mammal__class,taxongroup_comment
919,acl:relcl> ...,1,-0.001,1,372,Mammal__class,taxongroup_comment
921,acl:relcl>advmod> ...,1,0.004,1,372,Mammal__class,taxongroup_comment
932,acl:relcl>nsubj> which,1,0.001,1,372,Mammal__class,taxongroup_comment
939,acl:relcl>obl> ...,1,0.001,1,372,Mammal__class,taxongroup_comment
941,acl:relcl>obl>case> ...,1,0.001,1,372,Mammal__class,taxongroup_comment
943,acl> ...,1,0.003,2,372,Mammal__class,taxongroup_comment
945,acl>advmod> ...,1,0.002,1,372,Mammal__class,taxongroup_comment
946,acl>obj> %,1,0.005,1,372,Mammal__class,taxongroup_comment
947,acl>obj> ...,1,0.007,1,372,Mammal__class,taxongroup_comment
953,advmod> ...,1,0.002,1,372,Mammal__class,taxongroup_comment
956,amod> ...,1,-0.002,7,372,Mammal__class,taxongroup_comment
957,amod> african,1,-0.009,6,372,Mammal__class,taxongroup_comment
959,amod> indian,1,0.004,2,372,Mammal__class,taxongroup_comment
962,amod> other,1,-0.001,1,372,Mammal__class,taxongroup_comment
973,appos< ...,1,0.009,3,372,Mammal__class,taxongroup_comment
975,appos< hare,1,0.002,2,372,Mammal__class,taxongroup_comment
977,appos<amod> ...,1,-0.0,1,372,Mammal__class,taxongroup_comment
