feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod>case> in,0.938,0.001,0.845,0.008,3,Mammal__class,adaptation_comment
nmod>case> ...,0.921,0.001,0.873,0.005,6,Mammal__class,adaptation_comment
conj> eat,0.918,0.001,0.756,0.03,2,Mammal__class,adaptation_comment
conj> active,0.911,0.002,0.756,0.03,2,Mammal__class,adaptation_comment
nmod<det> the,0.91,0.002,0.764,0.027,3,Mammal__class,adaptation_comment
case> with,0.884,0.004,0.756,0.03,2,Mammal__class,adaptation_comment
conj> ...,0.878,0.004,0.472,0.237,21,Mammal__class,adaptation_comment
case> as,0.878,0.004,0.764,0.027,6,Mammal__class,adaptation_comment
nmod<obj< ...,0.873,0.005,0.764,0.027,3,Mammal__class,adaptation_comment
nsubj:pass<aux:pass> be,0.867,0.005,0.845,0.008,3,Mammal__class,adaptation_comment
conj>cc> but,0.862,0.006,0.756,0.03,6,Mammal__class,adaptation_comment
obl< ...,0.859,0.006,0.873,0.005,11,Mammal__class,adaptation_comment
advcl<obl>case> ...,0.859,0.006,0.784,0.021,5,Mammal__class,adaptation_comment
conj< ...,0.851,0.007,0.77,0.025,8,Mammal__class,adaptation_comment
case> in,0.849,0.008,0.756,0.03,2,Mammal__class,adaptation_comment
conj>cc> and,0.848,0.008,0.753,0.031,23,Mammal__class,adaptation_comment
nmod< ...,0.841,0.009,0.709,0.049,12,Mammal__class,adaptation_comment
nsubj:pass<obl>case> ...,0.835,0.01,0.577,0.134,2,Mammal__class,adaptation_comment
amod<nmod> ...,0.832,0.01,0.464,0.247,18,Mammal__class,adaptation_comment
nsubj<conj>amod> ...,0.829,0.011,0.577,0.134,4,Mammal__class,adaptation_comment
case> ...,0.825,0.012,0.77,0.025,5,Mammal__class,adaptation_comment
obl> ...,0.817,0.013,0.764,0.027,8,Mammal__class,adaptation_comment
nsubj:pass<obl>case> in,0.81,0.015,0.577,0.134,2,Mammal__class,adaptation_comment
amod<nmod>case> for,0.808,0.015,0.577,0.134,2,Mammal__class,adaptation_comment
nsubj>det> ...,0.805,0.016,0.845,0.008,5,Mammal__class,adaptation_comment
nsubj> species,0.8,0.017,0.756,0.03,2,Mammal__class,adaptation_comment
nmod>case> of,0.799,0.017,0.756,0.03,2,Mammal__class,adaptation_comment
advcl< ...,0.793,0.019,0.756,0.03,6,Mammal__class,adaptation_comment
amod<conj>cc> ...,0.79,0.02,0.577,0.134,1,Mammal__class,adaptation_comment
conj> crepuscular,0.787,0.021,0.764,0.027,5,Mammal__class,adaptation_comment
nsubj<obl>amod> ...,0.781,0.022,0.577,0.134,3,Mammal__class,adaptation_comment
case> of,0.773,0.025,0.733,0.039,3,Mammal__class,adaptation_comment
obl>det> all,-0.769,0.026,-0.756,0.03,2,Mammal__class,adaptation_comment
nmod> ...,0.763,0.028,0.846,0.008,11,Mammal__class,adaptation_comment
amod<conj<nmod> ...,0.752,0.032,0.764,0.027,3,Mammal__class,adaptation_comment
amod<det> the,0.742,0.035,0.756,0.03,8,Mammal__class,adaptation_comment
nsubj:pass< ...,0.738,0.036,0.732,0.039,3,Mammal__class,adaptation_comment
amod<nmod<nsubj> ...,-0.732,0.039,-0.655,0.078,4,Mammal__class,adaptation_comment
obj< have,0.716,0.046,0.577,0.134,2,Mammal__class,adaptation_comment
amod<nsubj<advmod> ...,-0.71,0.049,-0.436,0.28,3,Mammal__class,adaptation_comment
amod<conj>cc> and,0.708,0.049,0.436,0.28,3,Mammal__class,adaptation_comment
cc> ...,0.706,0.05,0.577,0.134,1,Mammal__class,adaptation_comment
nmod>amod> ...,0.703,0.052,0.655,0.078,3,Mammal__class,adaptation_comment
nsubj:pass<obl> ...,0.701,0.053,0.577,0.134,3,Mammal__class,adaptation_comment
amod<amod>conj> ...,-0.7,0.053,-0.577,0.134,1,Mammal__class,adaptation_comment
nmod<det> ...,0.698,0.054,0.577,0.134,1,Mammal__class,adaptation_comment
obl<obl> ...,0.693,0.057,0.733,0.039,5,Mammal__class,adaptation_comment
nmod>det> ...,0.676,0.066,0.62,0.101,3,Mammal__class,adaptation_comment
amod< behaviour,0.668,0.07,0.63,0.094,2,Mammal__class,adaptation_comment
amod<obj<conj< ...,-0.659,0.076,-0.546,0.162,3,Mammal__class,adaptation_comment
amod<nsubj> it,-0.658,0.076,-0.756,0.03,2,Mammal__class,adaptation_comment
conj> live,0.657,0.077,0.577,0.134,2,Mammal__class,adaptation_comment
obl<obl>case> ...,0.649,0.081,0.577,0.134,4,Mammal__class,adaptation_comment
amod< group,0.647,0.083,0.619,0.102,5,Mammal__class,adaptation_comment
amod< behavior,0.646,0.084,0.764,0.027,9,Mammal__class,adaptation_comment
conj> omnivorous,0.645,0.084,0.577,0.134,2,Mammal__class,adaptation_comment
cc> and,0.635,0.09,0.577,0.134,5,Mammal__class,adaptation_comment
amod<nmod>compound> ...,0.633,0.092,0.327,0.429,5,Mammal__class,adaptation_comment
amod<nmod>conj> ...,0.63,0.094,0.577,0.134,6,Mammal__class,adaptation_comment
amod<acl:relcl>obj> ...,-0.625,0.097,-0.62,0.101,3,Mammal__class,adaptation_comment
conj<cop> be,-0.617,0.103,-0.733,0.039,3,Mammal__class,adaptation_comment
nsubj> Hedgehog,0.616,0.104,0.756,0.03,2,Mammal__class,adaptation_comment
amod<cc> and,-0.615,0.105,-0.327,0.429,6,Mammal__class,adaptation_comment
nsubj<conj>det> the,0.613,0.106,0.577,0.134,4,Mammal__class,adaptation_comment
amod<nmod>case> with,0.613,0.106,0.577,0.134,2,Mammal__class,adaptation_comment
amod<nmod<det> a,-0.602,0.114,-0.655,0.078,5,Mammal__class,adaptation_comment
advmod> exclusively,0.583,0.129,0.63,0.094,2,Mammal__class,adaptation_comment
nsubj> ...,0.583,0.129,0.501,0.206,18,Mammal__class,adaptation_comment
amod<conj<case> ...,0.579,0.132,0.733,0.039,5,Mammal__class,adaptation_comment
amod> ...,0.578,0.134,-0.012,0.977,21,Mammal__class,adaptation_comment
det> ...,-0.578,0.134,-0.63,0.094,2,Mammal__class,adaptation_comment
obl> elephants,0.569,0.141,0.412,0.31,2,Mammal__class,adaptation_comment
advcl>obl> ...,0.568,0.142,0.733,0.039,4,Mammal__class,adaptation_comment
amod<nmod<appos< sirenian,-0.566,0.144,-0.577,0.134,2,Mammal__class,adaptation_comment
det> some,0.565,0.144,0.577,0.134,2,Mammal__class,adaptation_comment
nsubj> it,0.561,0.148,0.504,0.203,2,Mammal__class,adaptation_comment
obj<advcl> ...,0.558,0.151,0.577,0.134,3,Mammal__class,adaptation_comment
conj>amod> ...,0.556,0.153,0.756,0.03,4,Mammal__class,adaptation_comment
amod<nmod:poss> they,-0.555,0.154,-0.655,0.078,5,Mammal__class,adaptation_comment
conj>advmod> ...,0.549,0.159,0.504,0.203,6,Mammal__class,adaptation_comment
nsubj<conj> ...,0.542,0.165,0.577,0.134,4,Mammal__class,adaptation_comment
nsubj>compound> ...,0.539,0.168,0.514,0.192,3,Mammal__class,adaptation_comment
amod< species,0.538,0.169,0.63,0.094,2,Mammal__class,adaptation_comment
obl<advmod> ...,0.531,0.176,0.536,0.171,5,Mammal__class,adaptation_comment
