feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> rabbit,0.993,0.0,0.756,0.03,2,Mammal__class,adaptation_topic
conj<conj> rat,0.987,0.0,0.756,0.03,2,Mammal__class,adaptation_topic
conj< ...,0.971,0.0,0.932,0.001,27,Mammal__class,adaptation_topic
conj<conj> ...,0.968,0.0,0.546,0.162,42,Mammal__class,adaptation_topic
conj>amod> african,0.963,0.0,0.577,0.134,2,Mammal__class,adaptation_topic
nmod< ...,0.946,0.0,0.577,0.134,37,Mammal__class,adaptation_topic
nmod< relative,0.942,0.0,0.577,0.134,2,Mammal__class,adaptation_topic
obl<obl>case> ...,0.938,0.001,0.845,0.008,3,Mammal__class,adaptation_topic
nmod< behavior,0.934,0.001,0.577,0.134,2,Mammal__class,adaptation_topic
appos<conj> ...,0.934,0.001,0.764,0.027,4,Mammal__class,adaptation_topic
nsubj<advmod> also,0.922,0.001,0.577,0.134,4,Mammal__class,adaptation_topic
nmod<det> a,0.919,0.001,0.577,0.134,8,Mammal__class,adaptation_topic
nmod< those,0.918,0.001,0.577,0.134,2,Mammal__class,adaptation_topic
nsubj<advmod> ...,0.915,0.001,0.702,0.052,19,Mammal__class,adaptation_topic
nmod< placement,0.914,0.001,0.577,0.134,2,Mammal__class,adaptation_topic
obl<obl>case> in,0.911,0.002,0.756,0.03,2,Mammal__class,adaptation_topic
nsubj<advmod> probably,0.908,0.002,0.577,0.134,2,Mammal__class,adaptation_topic
conj<appos>compound> ...,0.904,0.002,0.856,0.007,7,Mammal__class,adaptation_topic
nsubj>det> the,0.899,0.002,0.756,0.03,4,Mammal__class,adaptation_topic
nsubj<advmod> however,0.898,0.002,0.577,0.134,2,Mammal__class,adaptation_topic
appos<conj>amod> african,0.897,0.003,0.577,0.134,4,Mammal__class,adaptation_topic
nmod<det> the,0.893,0.003,0.327,0.429,23,Mammal__class,adaptation_topic
nsubj<advmod> not,0.887,0.003,0.577,0.134,2,Mammal__class,adaptation_topic
cc> and,0.88,0.004,0.866,0.005,22,Mammal__class,adaptation_topic
nmod<det> ...,0.875,0.004,0.577,0.134,3,Mammal__class,adaptation_topic
case> for,0.874,0.005,0.577,0.134,6,Mammal__class,adaptation_topic
case> like,0.868,0.005,0.655,0.078,4,Mammal__class,adaptation_topic
nmod<nmod> ...,0.867,0.005,0.577,0.134,3,Mammal__class,adaptation_topic
conj< elephant,0.867,0.005,0.577,0.134,4,Mammal__class,adaptation_topic
appos<conj>amod> ...,0.867,0.005,0.577,0.134,7,Mammal__class,adaptation_topic
case> of,0.865,0.006,0.546,0.162,36,Mammal__class,adaptation_topic
conj<case> in,0.863,0.006,0.764,0.027,3,Mammal__class,adaptation_topic
case> to,0.863,0.006,0.655,0.078,3,Mammal__class,adaptation_topic
nsubj<advmod> generally,0.856,0.007,0.577,0.134,2,Mammal__class,adaptation_topic
conj<conj> sp.,0.855,0.007,0.577,0.134,2,Mammal__class,adaptation_topic
conj> quoll,0.855,0.007,0.577,0.134,2,Mammal__class,adaptation_topic
conj> ...,0.853,0.007,0.491,0.217,29,Mammal__class,adaptation_topic
appos<appos> ...,0.85,0.008,0.764,0.027,5,Mammal__class,adaptation_topic
nmod<nmod<nsubj< ...,0.846,0.008,0.577,0.134,3,Mammal__class,adaptation_topic
case> in,0.845,0.008,0.577,0.134,4,Mammal__class,adaptation_topic
nmod<case> with,0.84,0.009,0.577,0.134,2,Mammal__class,adaptation_topic
nmod<case> ...,0.839,0.009,0.577,0.134,6,Mammal__class,adaptation_topic
appos<conj>det> the,0.838,0.009,0.577,0.134,6,Mammal__class,adaptation_topic
nmod<case> as,0.833,0.01,0.577,0.134,2,Mammal__class,adaptation_topic
nmod<case> of,0.832,0.01,0.577,0.134,7,Mammal__class,adaptation_topic
appos<conj> glider,0.832,0.01,0.577,0.134,5,Mammal__class,adaptation_topic
conj<nmod< mammal,0.832,0.01,0.756,0.03,2,Mammal__class,adaptation_topic
cop> be,0.828,0.011,0.454,0.259,7,Mammal__class,adaptation_topic
conj< manatee,0.826,0.011,0.577,0.134,3,Mammal__class,adaptation_topic
conj<nmod< ...,0.823,0.012,0.733,0.039,7,Mammal__class,adaptation_topic
nmod<obj< show,0.82,0.013,0.577,0.134,3,Mammal__class,adaptation_topic
appos<conj> manatee,0.819,0.013,0.577,0.134,3,Mammal__class,adaptation_topic
conj< part,0.818,0.013,0.577,0.134,2,Mammal__class,adaptation_topic
nmod<obl< ...,0.815,0.014,0.655,0.078,7,Mammal__class,adaptation_topic
case> than,0.813,0.014,0.577,0.134,3,Mammal__class,adaptation_topic
appos<conj> hyrax,0.811,0.015,0.577,0.134,2,Mammal__class,adaptation_topic
nmod< species,0.806,0.016,0.327,0.429,3,Mammal__class,adaptation_topic
compound<conj< ...,0.805,0.016,0.546,0.162,3,Mammal__class,adaptation_topic
appos<conj>det> ...,0.805,0.016,0.577,0.134,2,Mammal__class,adaptation_topic
obl<conj> ...,0.805,0.016,0.756,0.03,4,Mammal__class,adaptation_topic
conj<mark> ...,0.803,0.016,0.577,0.134,1,Mammal__class,adaptation_topic
compound<nmod<det> ...,0.8,0.017,0.577,0.134,1,Mammal__class,adaptation_topic
conj> mammoth,0.8,0.017,0.756,0.03,2,Mammal__class,adaptation_topic
nsubj<conj> nocturnal,0.799,0.017,0.577,0.134,2,Mammal__class,adaptation_topic
appos>conj>cc> ...,0.797,0.018,0.577,0.134,1,Mammal__class,adaptation_topic
case> as,0.792,0.019,0.218,0.604,4,Mammal__class,adaptation_topic
obl<obl> ...,0.789,0.02,0.619,0.102,5,Mammal__class,adaptation_topic
nsubj<advmod> primarily,0.788,0.02,0.577,0.134,3,Mammal__class,adaptation_topic
nsubj<advmod> mostly,0.787,0.02,0.577,0.134,2,Mammal__class,adaptation_topic
