feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
acl:relcl>obj>amod> ...,0.776,0.024,0.436,0.28,5,Mammal__class,taxongroup_comment
case> to,0.773,0.024,0.577,0.134,6,Mammal__class,taxongroup_comment
appos<conj>cc> Lepus,0.771,0.025,0.764,0.027,22,Mammal__class,taxongroup_comment
appos< genera,0.77,0.026,0.577,0.134,3,Mammal__class,taxongroup_comment
case> of,0.764,0.027,0.518,0.188,65,Mammal__class,taxongroup_comment
appos> threats,0.762,0.028,0.577,0.134,3,Mammal__class,taxongroup_comment
obl<obl>det> the,-0.762,0.028,-0.577,0.134,3,Mammal__class,taxongroup_comment
list<conj>amod> mandshuricus,0.761,0.028,0.577,0.134,2,Mammal__class,taxongroup_comment
conj<nmod>case> ...,0.759,0.029,0.577,0.134,4,Mammal__class,taxongroup_comment
nsubj<conj<nsubj> castroviejoi,-0.759,0.029,-0.577,0.134,2,Mammal__class,taxongroup_comment
list<conj>amod> coreanus,0.756,0.03,0.577,0.134,2,Mammal__class,taxongroup_comment
appos<conj> hare,0.756,0.03,0.764,0.027,19,Mammal__class,taxongroup_comment
appos<conj<conj> vole,0.754,0.031,0.577,0.134,2,Mammal__class,taxongroup_comment
case> in,0.752,0.031,0.385,0.346,8,Mammal__class,taxongroup_comment
nsubj<obl>case> with,0.751,0.032,0.577,0.134,2,Mammal__class,taxongroup_comment
appos>compound> Loxodonta,-0.75,0.032,-0.577,0.134,2,Mammal__class,taxongroup_comment
conj<nmod<amod> ...,0.75,0.032,0.577,0.134,1,Mammal__class,taxongroup_comment
case> from,0.745,0.034,0.577,0.134,2,Mammal__class,taxongroup_comment
list<list> sondaicus,0.743,0.035,0.577,0.134,3,Mammal__class,taxongroup_comment
case> with,0.741,0.035,0.096,0.821,11,Mammal__class,taxongroup_comment
nsubj<obj>det> ...,-0.741,0.035,-0.577,0.134,1,Mammal__class,taxongroup_comment
case> as,0.741,0.035,0.327,0.429,6,Mammal__class,taxongroup_comment
compound< Tamaulipas,0.733,0.039,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod>case> with,0.731,0.039,0.577,0.134,3,Mammal__class,taxongroup_comment
amod> largest,0.728,0.041,0.756,0.03,6,Mammal__class,taxongroup_comment
conj>amod> ...,0.727,0.041,0.3,0.47,11,Mammal__class,taxongroup_comment
nmod>det> ...,0.726,0.042,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<case> as,0.725,0.042,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod< member,0.725,0.042,0.109,0.797,4,Mammal__class,taxongroup_comment
nsubj:pass<advmod> ...,0.725,0.042,0.577,0.134,5,Mammal__class,taxongroup_comment
compound<compound> ...,0.722,0.043,0.577,0.134,4,Mammal__class,taxongroup_comment
conj>amod> small,0.721,0.044,0.577,0.134,2,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> ...,0.721,0.044,0.577,0.134,8,Mammal__class,taxongroup_comment
appos<det> the,-0.717,0.045,-0.481,0.227,7,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> as,0.717,0.045,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<obl<nsubj> ...,0.715,0.046,0.577,0.134,6,Mammal__class,taxongroup_comment
acl:relcl>obj> ...,-0.714,0.047,-0.327,0.429,10,Mammal__class,taxongroup_comment
appos<appos>compound> ...,0.713,0.047,0.577,0.134,1,Mammal__class,taxongroup_comment
appos<conj>amod> mandshuricus,0.713,0.047,0.577,0.134,4,Mammal__class,taxongroup_comment
nmod<amod> mitochondrial,0.712,0.047,0.577,0.134,2,Mammal__class,taxongroup_comment
appos>conj>cc> ...,0.712,0.048,0.577,0.134,1,Mammal__class,taxongroup_comment
flat> yarkandensis,-0.712,0.048,-0.577,0.134,2,Mammal__class,taxongroup_comment
appos<det> Burmese,-0.711,0.048,-0.577,0.134,2,Mammal__class,taxongroup_comment
flat<flat>compound> Lepus,-0.71,0.048,-0.577,0.134,2,Mammal__class,taxongroup_comment
compound<flat<list> jackrabbit,-0.71,0.048,-0.577,0.134,2,Mammal__class,taxongroup_comment
conj<nmod<amod> nuclear,0.71,0.049,0.577,0.134,2,Mammal__class,taxongroup_comment
obj<nsubj>amod> ...,-0.71,0.049,-0.655,0.078,3,Mammal__class,taxongroup_comment
compound>flat> ...,0.709,0.049,0.729,0.04,8,Mammal__class,taxongroup_comment
nmod<case> like,0.709,0.049,0.577,0.134,2,Mammal__class,taxongroup_comment
list<conj>compound> Indonesian,0.709,0.049,0.577,0.134,3,Mammal__class,taxongroup_comment
case> ...,0.708,0.049,0.082,0.847,14,Mammal__class,taxongroup_comment
flat>case> timidus,-0.708,0.049,-0.63,0.094,2,Mammal__class,taxongroup_comment
nmod<case> follow,0.707,0.05,0.756,0.03,2,Mammal__class,taxongroup_comment
nmod>case> of,0.706,0.05,0.327,0.429,7,Mammal__class,taxongroup_comment
nsubj<obj>nmod> ...,0.705,0.051,0.245,0.558,10,Mammal__class,taxongroup_comment
conj<conj> rhinocero,0.703,0.052,0.756,0.03,4,Mammal__class,taxongroup_comment
nsubj> elephant,0.703,0.052,0.577,0.134,3,Mammal__class,taxongroup_comment
list<list> rhinocero,0.702,0.052,0.577,0.134,6,Mammal__class,taxongroup_comment
nsubj<obl>case> in,0.702,0.052,0.655,0.078,8,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> with,0.7,0.053,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<nmod<case> ...,0.699,0.053,0.63,0.094,4,Mammal__class,taxongroup_comment
list<conj>compound> highland,0.697,0.055,0.577,0.134,2,Mammal__class,taxongroup_comment
obl<mark> ...,0.697,0.055,0.504,0.203,2,Mammal__class,taxongroup_comment
nmod>det> this,0.696,0.055,0.577,0.134,2,Mammal__class,taxongroup_comment
conj<conj>amod> ...,-0.696,0.055,-0.63,0.094,2,Mammal__class,taxongroup_comment
nmod> elephant,0.695,0.056,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<conj<amod> ...,0.695,0.056,0.764,0.027,3,Mammal__class,taxongroup_comment
flat<flat>compound> ...,-0.695,0.056,-0.577,0.134,1,Mammal__class,taxongroup_comment
nsubj<compound>flat> ...,-0.694,0.056,-0.577,0.134,1,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> on,0.694,0.056,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<case> of,0.692,0.057,0.655,0.078,6,Mammal__class,taxongroup_comment
compound>compound> order,0.69,0.058,0.577,0.134,2,Mammal__class,taxongroup_comment
list>compound> ...,0.69,0.058,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<list> ...,0.689,0.059,0.577,0.134,1,Mammal__class,taxongroup_comment
nmod> ...,0.686,0.06,0.241,0.565,41,Mammal__class,taxongroup_comment
nsubj<cop> be,0.683,0.062,0.672,0.068,22,Mammal__class,taxongroup_comment
nsubj<mark> that,0.679,0.064,0.733,0.039,3,Mammal__class,taxongroup_comment
appos<appos<appos> ...,0.677,0.065,0.577,0.134,2,Mammal__class,taxongroup_comment
acl:relcl>obj>det> the,-0.676,0.066,-0.546,0.162,3,Mammal__class,taxongroup_comment
nmod>nmod> ...,0.675,0.066,0.577,0.134,5,Mammal__class,taxongroup_comment
list<conj>cc> Lepus,0.674,0.067,0.577,0.134,10,Mammal__class,taxongroup_comment
flat<flat> Genus,0.673,0.068,0.436,0.28,5,Mammal__class,taxongroup_comment
nmod>det> a,0.673,0.068,0.63,0.094,2,Mammal__class,taxongroup_comment
nmod<case> ...,0.671,0.068,0.577,0.134,3,Mammal__class,taxongroup_comment
nmod>appos> ...,-0.671,0.068,-0.327,0.429,3,Mammal__class,taxongroup_comment
nmod<nmod> mammal,0.67,0.069,0.577,0.134,2,Mammal__class,taxongroup_comment
list<list>amod> cottoni,0.669,0.07,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<conj< ...,0.665,0.072,0.764,0.027,7,Mammal__class,taxongroup_comment
nmod<case> on,0.665,0.072,0.577,0.134,3,Mammal__class,taxongroup_comment
list>compound> Ceratotherium,0.665,0.072,0.577,0.134,3,Mammal__class,taxongroup_comment
appos<conj> savan,0.662,0.074,0.577,0.134,4,Mammal__class,taxongroup_comment
conj<case> of,0.661,0.074,0.655,0.078,4,Mammal__class,taxongroup_comment
appos<det> a,-0.661,0.075,-0.577,0.134,4,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> in,0.66,0.075,0.63,0.094,4,Mammal__class,taxongroup_comment
nsubj:pass<obl>det> ...,0.657,0.076,0.577,0.134,1,Mammal__class,taxongroup_comment
acl>obl>compound> ...,-0.657,0.076,-0.546,0.162,3,Mammal__class,taxongroup_comment
appos<appos> Lepus,0.657,0.077,0.577,0.134,4,Mammal__class,taxongroup_comment
nmod>case> for,0.656,0.077,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod>conj>compound> ...,0.656,0.078,0.218,0.604,4,Mammal__class,taxongroup_comment
conj<case> ...,0.656,0.078,0.577,0.134,7,Mammal__class,taxongroup_comment
nmod<case> to,0.655,0.078,0.577,0.134,4,Mammal__class,taxongroup_comment
nmod<nmod> ...,0.652,0.08,0.682,0.062,17,Mammal__class,taxongroup_comment
nmod> rabbit,0.65,0.081,0.577,0.134,2,Mammal__class,taxongroup_comment
parataxis<conj> hare,-0.65,0.081,-0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<nmod<cop> be,-0.649,0.081,-0.577,0.134,3,Mammal__class,taxongroup_comment
nsubj<obl>case> by,0.649,0.082,0.577,0.134,2,Mammal__class,taxongroup_comment
nsubj:pass<obl>conj> sp.,0.645,0.084,0.577,0.134,2,Mammal__class,taxongroup_comment
conj<nmod< ...,0.645,0.084,0.577,0.134,3,Mammal__class,taxongroup_comment
conj<nmod< dna,0.644,0.085,0.577,0.134,2,Mammal__class,taxongroup_comment
nsubj< include,0.644,0.085,0.736,0.037,7,Mammal__class,taxongroup_comment
appos<appos<appos> rhinocero,0.644,0.085,0.577,0.134,3,Mammal__class,taxongroup_comment
compound>amod> african,-0.643,0.085,-0.655,0.078,13,Mammal__class,taxongroup_comment
nsubj<obl>case> to,0.643,0.085,0.63,0.094,2,Mammal__class,taxongroup_comment
obj<mark> ...,0.643,0.085,0.764,0.027,3,Mammal__class,taxongroup_comment
nsubj<conj>amod> ...,0.642,0.086,0.577,0.134,6,Mammal__class,taxongroup_comment
nsubj:pass<obl>det> a,0.642,0.086,0.577,0.134,2,Mammal__class,taxongroup_comment
list> ...,0.641,0.086,0.577,0.134,1,Mammal__class,taxongroup_comment
flat> sondaicus,-0.641,0.087,-0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<obl< ...,0.64,0.087,0.577,0.134,17,Mammal__class,taxongroup_comment
nsubj:pass< describe,0.639,0.088,0.756,0.03,2,Mammal__class,taxongroup_comment
nmod>case> include,0.638,0.089,0.481,0.227,7,Mammal__class,taxongroup_comment
obl<nsubj>det> ...,0.638,0.089,0.733,0.039,3,Mammal__class,taxongroup_comment
compound> Lagomorpha,-0.638,0.089,-0.577,0.134,2,Mammal__class,taxongroup_comment
flat<flat> ...,0.638,0.089,0.577,0.134,4,Mammal__class,taxongroup_comment
flat<flat> Tarimolagus,0.636,0.09,0.577,0.134,2,Mammal__class,taxongroup_comment
list>amod> white,0.636,0.09,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod>case> from,0.635,0.091,0.481,0.227,4,Mammal__class,taxongroup_comment
nsubj<compound>flat> hare,-0.634,0.091,-0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<nmod>det> the,0.634,0.091,0.546,0.162,4,Mammal__class,taxongroup_comment
appos<appos> hare,0.628,0.095,0.577,0.134,4,Mammal__class,taxongroup_comment
nmod<case> for,0.627,0.096,0.63,0.094,2,Mammal__class,taxongroup_comment
list<list>amod> indian,0.626,0.097,0.577,0.134,2,Mammal__class,taxongroup_comment
nsubj<det> the,-0.624,0.098,-0.577,0.134,3,Mammal__class,taxongroup_comment
case> by,0.622,0.1,0.327,0.429,5,Mammal__class,taxongroup_comment
compound> genus,-0.622,0.1,-0.327,0.429,3,Mammal__class,taxongroup_comment
nsubj:pass<obl>det> the,0.622,0.1,0.577,0.134,5,Mammal__class,taxongroup_comment
nmod> possum,0.622,0.1,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<case> in,0.62,0.101,0.577,0.134,3,Mammal__class,taxongroup_comment
parataxis<conj> ...,-0.62,0.101,-0.577,0.134,2,Mammal__class,taxongroup_comment
flat<flat> Yarkand,0.62,0.101,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<cc> ...,0.619,0.102,0.577,0.134,1,Mammal__class,taxongroup_comment
flat< Granada,-0.618,0.103,-0.577,0.134,2,Mammal__class,taxongroup_comment
compound<list> rhinocero,0.615,0.105,0.577,0.134,3,Mammal__class,taxongroup_comment
nsubj<obj>det> the,0.615,0.105,0.756,0.03,4,Mammal__class,taxongroup_comment
flat<flat> Tamaulipas,0.614,0.105,0.577,0.134,2,Mammal__class,taxongroup_comment
amod> ...,0.612,0.107,0.635,0.091,94,Mammal__class,taxongroup_comment
nsubj:pass<obl>case> by,0.611,0.107,0.577,0.134,3,Mammal__class,taxongroup_comment
nmod>case> on,0.61,0.108,0.504,0.203,2,Mammal__class,taxongroup_comment
