feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
cc> and,0.866,0.005,0.577,0.134,8,Mammal__class,location_comment
conj<case> include,0.847,0.008,0.577,0.134,2,Mammal__class,location_comment
compound<case> in,0.846,0.008,0.577,0.134,5,Mammal__class,location_comment
obl< ...,0.837,0.009,0.627,0.096,10,Mammal__class,location_comment
conj<case> ...,0.82,0.013,0.577,0.134,2,Mammal__class,location_comment
case> of,0.819,0.013,0.845,0.008,3,Mammal__class,location_comment
compound<conj<conj> ...,0.812,0.014,0.756,0.03,4,Mammal__class,location_comment
compound<conj<conj> rabbit,0.811,0.015,0.577,0.134,2,Mammal__class,location_comment
compound<conj<conj> european,0.81,0.015,0.577,0.134,2,Mammal__class,location_comment
conj<nmod< ...,0.801,0.017,0.577,0.134,3,Mammal__class,location_comment
conj<amod> ...,0.798,0.018,0.436,0.28,4,Mammal__class,location_comment
obl< find,0.792,0.019,0.674,0.067,4,Mammal__class,location_comment
conj< ...,0.791,0.019,0.327,0.429,9,Mammal__class,location_comment
conj>cc> and,0.783,0.021,0.866,0.005,9,Mammal__class,location_comment
compound<conj<conj> lead,0.781,0.022,0.577,0.134,4,Mammal__class,location_comment
conj>amod> ...,0.776,0.024,0.791,0.019,8,Mammal__class,location_comment
appos<appos> ...,0.771,0.025,0.577,0.134,6,Mammal__class,location_comment
compound<conj<case> as,-0.771,0.025,-0.756,0.03,2,Mammal__class,location_comment
compound<case> of,0.767,0.026,0.736,0.037,15,Mammal__class,location_comment
nmod>case> ...,0.766,0.027,0.655,0.078,3,Mammal__class,location_comment
compound<conj<compound> ...,-0.759,0.029,-0.62,0.101,3,Mammal__class,location_comment
compound<acl> take,-0.756,0.03,-0.756,0.03,2,Mammal__class,location_comment
compound<conj<conj> grouse,0.746,0.034,0.577,0.134,2,Mammal__class,location_comment
obl< live,0.744,0.034,0.536,0.171,4,Mammal__class,location_comment
compound<conj> steppe,0.736,0.037,0.577,0.134,2,Mammal__class,location_comment
compound<conj<conj> hare,0.732,0.039,0.192,0.648,10,Mammal__class,location_comment
case> in,0.73,0.04,0.772,0.025,16,Mammal__class,location_comment
amod> red,0.729,0.04,0.546,0.162,3,Mammal__class,location_comment
obl<nsubj:pass> ...,0.729,0.04,0.655,0.078,3,Mammal__class,location_comment
obj< inhabit,0.727,0.041,0.655,0.078,3,Mammal__class,location_comment
nmod>case> of,0.725,0.042,0.6,0.116,11,Mammal__class,location_comment
conj<conj> ...,-0.717,0.045,-0.756,0.03,8,Mammal__class,location_comment
