feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
case> with,0.781,0.022,0.655,0.078,10,Mammal__class,free_topic
nsubj< use,0.781,0.022,0.577,0.134,2,Mammal__class,free_topic
obl<ccomp<nsubj> ...,0.781,0.022,0.764,0.027,5,Mammal__class,free_topic
conj<obj< ...,-0.778,0.023,-0.655,0.078,9,Mammal__class,free_topic
nsubj< migrate,0.776,0.024,0.577,0.134,2,Mammal__class,free_topic
conj<case> on,0.774,0.024,0.764,0.027,10,Mammal__class,free_topic
conj<nmod<case> than,0.774,0.024,0.577,0.134,2,Mammal__class,free_topic
nmod<obj< provide,0.773,0.024,0.577,0.134,2,Mammal__class,free_topic
advmod>advmod> more,0.773,0.025,0.732,0.039,3,Mammal__class,free_topic
nmod<amod> many,0.773,0.025,0.577,0.134,5,Mammal__class,free_topic
nmod<amod> main,0.772,0.025,0.577,0.134,3,Mammal__class,free_topic
nmod>det> these,0.771,0.025,0.577,0.134,2,Mammal__class,free_topic
conj<conj> crustacean,0.77,0.025,0.733,0.039,7,Mammal__class,free_topic
conj<obj<conj< ...,0.768,0.026,0.797,0.018,6,Mammal__class,free_topic
conj<nmod< species,0.768,0.026,0.732,0.039,3,Mammal__class,free_topic
nmod<nmod<amod> common,-0.768,0.026,-0.577,0.134,2,Mammal__class,free_topic
nmod>conj>cc> ...,0.767,0.026,0.577,0.134,1,Mammal__class,free_topic
acl>advmod> ...,0.767,0.026,0.764,0.027,6,Mammal__class,free_topic
acl:relcl>obl>det> ...,0.766,0.027,0.577,0.134,1,Mammal__class,free_topic
amod> large,0.765,0.027,0.565,0.145,20,Mammal__class,free_topic
nummod> marine,0.764,0.027,0.825,0.012,5,Mammal__class,free_topic
nsubj:pass<obl> ...,0.761,0.028,0.577,0.134,19,Mammal__class,free_topic
nsubj<obj>amod> wide,0.76,0.029,0.577,0.134,2,Mammal__class,free_topic
conj< fish,0.76,0.029,0.764,0.027,6,Mammal__class,free_topic
compound<conj>amod> naked,-0.759,0.029,-0.756,0.03,2,Mammal__class,free_topic
nsubj:pass<aux> ...,0.758,0.029,0.577,0.134,2,Mammal__class,free_topic
obj< track,-0.758,0.029,-0.756,0.03,2,Mammal__class,free_topic
nmod>case> at,0.757,0.03,0.577,0.134,4,Mammal__class,free_topic
nsubj< ...,0.756,0.03,0.307,0.46,84,Mammal__class,free_topic
conj<obl<conj< have,0.755,0.03,0.756,0.03,2,Mammal__class,free_topic
compound<cop> be,-0.753,0.031,-0.764,0.027,3,Mammal__class,free_topic
obl<conj>cc> ...,-0.752,0.031,-0.577,0.134,1,Mammal__class,free_topic
nmod>det> ...,0.749,0.032,0.577,0.134,1,Mammal__class,free_topic
nsubj<obj>amod> ...,0.748,0.033,0.327,0.429,18,Mammal__class,free_topic
obl<nmod>det> the,0.748,0.033,0.733,0.039,3,Mammal__class,free_topic
conj<case> include,0.747,0.033,0.577,0.134,4,Mammal__class,free_topic
nsubj< host,0.747,0.033,0.756,0.03,2,Mammal__class,free_topic
amod>obl>case> to,0.746,0.034,0.866,0.005,6,Mammal__class,free_topic
conj< insect,0.745,0.034,0.736,0.037,6,Mammal__class,free_topic
amod> small,0.744,0.034,0.755,0.031,62,Mammal__class,free_topic
nsubj<nmod>nmod> ...,0.744,0.034,0.756,0.03,4,Mammal__class,free_topic
obj<mark> ...,0.742,0.035,0.819,0.013,8,Mammal__class,free_topic
acl> ...,0.742,0.035,0.805,0.016,25,Mammal__class,free_topic
compound>amod> african,-0.742,0.035,-0.577,0.134,2,Mammal__class,free_topic
conj<nmod<compound> animal,-0.742,0.035,-0.577,0.134,2,Mammal__class,free_topic
nmod<case> to,0.741,0.035,0.577,0.134,6,Mammal__class,free_topic
conj< amphibian,0.741,0.035,0.577,0.134,3,Mammal__class,free_topic
compound< damage,-0.74,0.036,-0.577,0.134,2,Mammal__class,free_topic
nmod<amod> ...,0.739,0.036,0.327,0.429,57,Mammal__class,free_topic
nmod<nmod> breeding,0.739,0.036,0.577,0.134,2,Mammal__class,free_topic
obj<nsubj>det> ...,0.738,0.037,0.733,0.039,3,Mammal__class,free_topic
nmod<det> the,0.738,0.037,0.655,0.078,62,Mammal__class,free_topic
nsubj<advcl>cop> be,-0.736,0.037,-0.655,0.078,4,Mammal__class,free_topic
nsubj<advmod> ...,0.736,0.037,0.089,0.833,18,Mammal__class,free_topic
compound<obl<advmod> ...,-0.735,0.038,-0.845,0.008,3,Mammal__class,free_topic
compound<nmod>det> the,0.735,0.038,0.655,0.078,3,Mammal__class,free_topic
nsubj< learn,0.734,0.038,0.577,0.134,2,Mammal__class,free_topic
compound<obl<mark> ...,-0.733,0.039,-0.577,0.134,1,Mammal__class,free_topic
compound<case> to,-0.732,0.039,-0.63,0.094,2,Mammal__class,free_topic
nmod>case> with,0.731,0.039,0.109,0.797,6,Mammal__class,free_topic
conj> fish,0.73,0.04,0.733,0.039,4,Mammal__class,free_topic
conj<obj>det> the,0.729,0.04,0.756,0.03,2,Mammal__class,free_topic
nmod<case> ...,0.728,0.04,0.327,0.429,6,Mammal__class,free_topic
nmod<amod> strongest,0.727,0.041,0.577,0.134,2,Mammal__class,free_topic
nmod<amod> large,0.727,0.041,0.577,0.134,2,Mammal__class,free_topic
nmod>det> the,0.725,0.042,0.6,0.116,22,Mammal__class,free_topic
obl<aux> have,0.725,0.042,0.77,0.025,5,Mammal__class,free_topic
nmod< list,0.725,0.042,0.546,0.162,6,Mammal__class,free_topic
nsubj:pass<aux> have,0.723,0.043,0.436,0.28,5,Mammal__class,free_topic
obl<obl>case> ...,0.723,0.043,0.66,0.075,11,Mammal__class,free_topic
compound<obl<mark> to,-0.721,0.044,-0.577,0.134,2,Mammal__class,free_topic
acl>obl>det> ...,0.72,0.044,0.577,0.134,2,Mammal__class,free_topic
nmod>det> a,0.719,0.044,0.577,0.134,2,Mammal__class,free_topic
nmod>case> from,0.717,0.045,0.436,0.28,3,Mammal__class,free_topic
nsubj> they,0.717,0.045,0.764,0.027,3,Mammal__class,free_topic
nsubj<advcl<obj> ...,0.717,0.046,0.577,0.134,3,Mammal__class,free_topic
obl<obj> that,0.716,0.046,0.756,0.03,2,Mammal__class,free_topic
nsubj> whale,0.716,0.046,0.577,0.134,2,Mammal__class,free_topic
conj<nmod>case> include,0.715,0.046,0.732,0.039,3,Mammal__class,free_topic
obl<obl>case> by,0.715,0.046,0.62,0.101,6,Mammal__class,free_topic
nmod<amod> more,0.713,0.047,0.577,0.134,2,Mammal__class,free_topic
nsubj<obj>det> a,0.713,0.047,0.577,0.134,8,Mammal__class,free_topic
nsubj:pass<advmod> ...,0.713,0.047,0.327,0.429,12,Mammal__class,free_topic
conj>amod> largest,0.712,0.048,0.577,0.134,2,Mammal__class,free_topic
appos<compound> ...,0.711,0.048,0.764,0.027,4,Mammal__class,free_topic
conj<acl:relcl> ...,-0.711,0.048,-0.577,0.134,4,Mammal__class,free_topic
obl<acl<obl< ...,0.711,0.048,0.756,0.03,4,Mammal__class,free_topic
obl<obl>case> in,0.711,0.048,0.591,0.123,7,Mammal__class,free_topic
conj< rodent,0.709,0.049,0.385,0.346,7,Mammal__class,free_topic
conj<nmod<conj< ...,0.709,0.049,0.756,0.03,2,Mammal__class,free_topic
case> as,0.707,0.05,0.736,0.038,17,Mammal__class,free_topic
nmod<obl<obl> ...,0.701,0.053,0.846,0.008,7,Mammal__class,free_topic
conj<nsubj> ...,0.7,0.053,0.664,0.073,13,Mammal__class,free_topic
obj<conj>cc> but,-0.7,0.053,-0.756,0.03,2,Mammal__class,free_topic
nmod<case> than,0.699,0.054,0.577,0.134,3,Mammal__class,free_topic
conj< mouse,0.698,0.054,0.632,0.093,6,Mammal__class,free_topic
appos<case> of,0.698,0.054,0.701,0.053,5,Mammal__class,free_topic
conj<conj<conj> ...,-0.698,0.054,-0.577,0.134,3,Mammal__class,free_topic
nsubj<aux> will,0.697,0.055,0.63,0.094,2,Mammal__class,free_topic
nsubj<parataxis>nsubj> ...,0.697,0.055,0.577,0.134,5,Mammal__class,free_topic
conj<conj> amphibian,0.697,0.055,0.733,0.039,12,Mammal__class,free_topic
obj<advcl>mark> to,0.695,0.056,0.756,0.03,2,Mammal__class,free_topic
obl<obj>conj> ...,0.693,0.057,0.577,0.134,3,Mammal__class,free_topic
conj<obj< lateralis,-0.692,0.057,-0.577,0.134,2,Mammal__class,free_topic
nmod>conj>cc> or,0.692,0.057,0.577,0.134,2,Mammal__class,free_topic
compound>conj> ...,0.692,0.057,0.546,0.162,6,Mammal__class,free_topic
compound<conj<nsubj< ...,-0.691,0.058,-0.577,0.134,1,Mammal__class,free_topic
obl<obl> ...,0.69,0.058,0.481,0.227,30,Mammal__class,free_topic
nmod< family,0.689,0.059,0.577,0.134,3,Mammal__class,free_topic
obl<obl>case> with,0.687,0.06,0.764,0.027,3,Mammal__class,free_topic
compound<conj< ...,0.687,0.06,0.436,0.28,8,Mammal__class,free_topic
appos<amod> ...,0.687,0.06,0.548,0.16,10,Mammal__class,free_topic
conj<nmod<amod> ...,0.687,0.06,0.627,0.096,16,Mammal__class,free_topic
conj<obl<obj> ...,0.684,0.062,0.733,0.039,5,Mammal__class,free_topic
nsubj< have,0.683,0.062,0.365,0.374,18,Mammal__class,free_topic
nsubj<obj>det> the,0.682,0.062,0.577,0.134,6,Mammal__class,free_topic
nmod<conj>obj> ...,0.681,0.063,0.764,0.027,4,Mammal__class,free_topic
conj<det> a,0.68,0.064,0.655,0.078,3,Mammal__class,free_topic
conj>nmod>case> of,0.68,0.064,0.701,0.053,5,Mammal__class,free_topic
nsubj<advcl<advmod> ...,-0.68,0.064,-0.577,0.134,3,Mammal__class,free_topic
conj<nmod<compound> ...,-0.678,0.065,-0.577,0.134,1,Mammal__class,free_topic
conj<conj> bird,0.675,0.066,0.307,0.46,35,Mammal__class,free_topic
nmod<nmod> ...,0.675,0.066,0.546,0.162,13,Mammal__class,free_topic
nmod>amod> native,0.674,0.067,0.504,0.203,2,Mammal__class,free_topic
acl:relcl>advmod> ...,0.673,0.067,0.6,0.116,6,Mammal__class,free_topic
nsubj<obl>det> ...,0.673,0.067,0.577,0.134,2,Mammal__class,free_topic
conj<appos< ...,-0.671,0.068,-0.63,0.094,6,Mammal__class,free_topic
conj<nsubj> they,0.671,0.069,0.655,0.078,3,Mammal__class,free_topic
nmod>case>fixed> as,0.67,0.069,0.894,0.003,24,Mammal__class,free_topic
conj> reptiles,0.669,0.07,0.577,0.134,4,Mammal__class,free_topic
obj< eat,0.669,0.07,0.756,0.03,6,Mammal__class,free_topic
acl> live,0.666,0.071,0.756,0.03,2,Mammal__class,free_topic
xcomp<nsubj> ...,-0.666,0.071,-0.674,0.067,4,Mammal__class,free_topic
appos>det> the,0.666,0.072,0.344,0.405,4,Mammal__class,free_topic
nsubj<obl>det> a,0.666,0.072,0.577,0.134,3,Mammal__class,free_topic
obl<acl:relcl<case> on,0.666,0.072,0.756,0.03,2,Mammal__class,free_topic
