,feat,cluster,pw_entr,feat_n,N,group,relrole
15,advcl> ...,0,0.029,2,105,Mammal__class,adaptation_comment
16,advcl>advmod> ...,0,0.038,2,105,Mammal__class,adaptation_comment
17,advcl>obl> ...,0,0.061,3,105,Mammal__class,adaptation_comment
18,advcl>obl>case> ...,0,0.061,3,105,Mammal__class,adaptation_comment
19,advcl>obl>conj> ...,0,0.061,3,105,Mammal__class,adaptation_comment
24,advmod> mainly,0,0.016,1,105,Mammal__class,adaptation_comment
27,advmod> primarily,0,0.008,1,105,Mammal__class,adaptation_comment
28,amod< ...,0,-0.012,1,105,Mammal__class,adaptation_comment
69,amod<conj> ...,0,0.008,1,105,Mammal__class,adaptation_comment
73,amod<det> a,0,0.001,1,105,Mammal__class,adaptation_comment
131,amod<parataxis> ...,0,0.013,1,105,Mammal__class,adaptation_comment
132,amod<parataxis>nsubj> ...,0,0.013,1,105,Mammal__class,adaptation_comment
136,case> ...,0,0.008,1,105,Mammal__class,adaptation_comment
153,conj> ...,0,0.088,7,105,Mammal__class,adaptation_comment
154,conj> active,0,0.016,1,105,Mammal__class,adaptation_comment
155,conj> crepuscular,0,0.008,1,105,Mammal__class,adaptation_comment
156,conj> eat,0,0.016,1,105,Mammal__class,adaptation_comment
159,conj>advmod> ...,0,0.049,3,105,Mammal__class,adaptation_comment
160,conj>advmod> mostly,0,0.046,2,105,Mammal__class,adaptation_comment
161,conj>amod> ...,0,0.033,2,105,Mammal__class,adaptation_comment
162,conj>aux> ...,0,0.023,1,105,Mammal__class,adaptation_comment
164,conj>aux> will,0,0.016,1,105,Mammal__class,adaptation_comment
165,conj>cc> and,0,0.104,8,105,Mammal__class,adaptation_comment
166,conj>cc> but,0,0.049,3,105,Mammal__class,adaptation_comment
169,conj>cop> be,0,0.077,4,105,Mammal__class,adaptation_comment
170,conj>nsubj> ...,0,0.061,3,105,Mammal__class,adaptation_comment
171,conj>obj> ...,0,0.006,1,105,Mammal__class,adaptation_comment
172,conj>obj>conj> ...,0,0.115,5,105,Mammal__class,adaptation_comment
174,conj>obl> ...,0,0.041,3,105,Mammal__class,adaptation_comment
175,conj>obl> day,0,0.01,1,105,Mammal__class,adaptation_comment
