token	relrole	arcpath	lemma	upos	widx	token
Afr-7494_249_social-2	adaptation_comment	amod<nmod>compound>	captivity	NOUN	7	Afr-7494_249_social-2
Afr-7494_249_social-2	adaptation_comment	amod<nmod>	mimics	NOUN	8	Afr-7494_249_social-2
Afr-7494_249_social-2	adaptation_comment	amod<nmod>nmod>	those	PRON	11	Afr-7494_249_social-2
Afr-7494_7_social-4	adaptation_comment	amod<nsubj>	it	PRON	1	Afr-7494_7_social-4
Afr-7494_7_social-4	adaptation_comment	amod<cop>	be	AUX	2	Afr-7494_7_social-4
Afr-7494_7_social-4	adaptation_comment	amod<det>	a	DET	3	Afr-7494_7_social-4
Afr-7494_7_social-4	adaptation_comment	amod<	mammal	NOUN	5	Afr-7494_7_social-4
Afr-7494_7_social-4	adaptation_comment	amod<advcl>	travel	VERB	7	Afr-7494_7_social-4
Afr-7494_7_social-4	adaptation_comment	amod<advcl>obl>	herd	NOUN	9	Afr-7494_7_social-4
Afr-0045_86_social-18	adaptation_comment	amod<conj<obj<	emphasizing	VERB	11	Afr-0045_86_social-18
Afr-0045_86_social-18	adaptation_comment	amod<conj<	significance	NOUN	12	Afr-0045_86_social-18
Afr-0045_86_social-18	adaptation_comment	amod<conj<nmod>	structure	NOUN	15	Afr-0045_86_social-18
Afr-0045_86_social-18	adaptation_comment	amod<cc>	and	CCONJ	16	Afr-0045_86_social-18
Afr-0045_86_social-18	adaptation_comment	amod<nmod:poss>	they	PRON	17	Afr-0045_86_social-18
Afr-0045_86_social-18	adaptation_comment	amod<	dynamics	NOUN	19	Afr-0045_86_social-18
Afr-655f_4_social-3	adaptation_comment	amod<nsubj>	both	DET	1	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<cop>	be	AUX	2	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<	herbivore	NOUN	4	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<nmod>case>	with	ADP	5	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<nmod>compound>	grey	NOUN	6	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<nmod>	skin	NOUN	7	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>cc>	but	CCONJ	9	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>	differ	VERB	10	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>obl>	size	NOUN	13	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>cc>	and	CCONJ	19	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>case>	in	ADP	20	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>det>	the	DET	21	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>	shape	NOUN	22	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>conj>	size	NOUN	24	Afr-655f_4_social-3
Afr-655f_4_social-3	adaptation_comment	amod<conj>nmod>	ear	NOUN	27	Afr-655f_4_social-3
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<appos<nsubj>	Sirenia	PROPN	2	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<appos<cop>	be	AUX	15	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<appos<det>	a	DET	16	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<appos<	order	NOUN	17	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<appos<nmod>	aquatic	ADJ	20	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<	mammal	NOUN	23	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<acl:relcl>nsubj>	that	PRON	24	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<acl:relcl>	inhabit	VERB	25	Sir-1b7d_2_herbivorous-22
Sir-1b7d_2_herbivorous-22	adaptation_comment	amod<acl:relcl>obj>	swamp	NOUN	26	Sir-1b7d_2_herbivorous-22
Man-5a67_2_herbivorous-17	adaptation_comment	amod<amod>nsubj>	Manatee	NOUN	1	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<amod>cop>	be	AUX	10	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<amod>	large	ADJ	11	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<amod>conj>	aquatic	ADJ	14	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	advmod>	mostly	ADV	16	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<nummod>	marine	NUM	18	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<	mammal	NOUN	19	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<acl>advmod>	sometimes	ADV	20	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<acl>	know	VERB	21	Man-5a67_2_herbivorous-17
Man-5a67_2_herbivorous-17	adaptation_comment	amod<acl>obl>	cow	NOUN	24	Man-5a67_2_herbivorous-17
Ama-5ad6_51_herbivorous-3	adaptation_comment	amod<obj<	maintain	VERB	1	Ama-5ad6_51_herbivorous-3
Ama-5ad6_51_herbivorous-3	adaptation_comment	amod<det>	a	DET	2	Ama-5ad6_51_herbivorous-3
Ama-5ad6_51_herbivorous-3	adaptation_comment	amod<	diet	NOUN	4	Ama-5ad6_51_herbivorous-3
Ama-5ad6_51_herbivorous-3	adaptation_comment	amod<obj<advcl<	have	VERB	8	Ama-5ad6_51_herbivorous-3
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<conj<acl<	grass	NOUN	12	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<conj<mark>	to	PART	13	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<conj<	maximize	VERB	14	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<conj<obj>	intake	NOUN	16	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<cc>	and	CCONJ	18	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	mark>	although	SCONJ	20	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advmod>	predominantly	ADV	21	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<nsubj>	dugong	NOUN	24	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<aux>	will	AUX	25	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<advmod>	occasionally	ADV	26	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<	eat	VERB	27	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<obj>	invertebrate	NOUN	28	Sir-1b7d_111_herbivorous-22
Sir-1b7d_111_herbivorous-22	adaptation_comment	advcl<obj>nmod>	jellyfish	NOUN	31	Sir-1b7d_111_herbivorous-22
Ama-5ad6_44_nocturnal-4	adaptation_comment	nsubj>	it	PRON	1	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	cop>	be	AUX	2	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	cc:preconj>	both	CCONJ	3	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>cc>	and	CCONJ	5	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>	diurnal	ADJ	6	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>cc>	and	CCONJ	7	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>	live	VERB	8	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>obj>nmod:poss>	its	PRON	9	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	conj>obj>	life	NOUN	10	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	advmod>advmod>advmod>	almost	ADV	11	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	advmod>advmod>	entirely	ADV	12	Ama-5ad6_44_nocturnal-4
Ama-5ad6_44_nocturnal-4	adaptation_comment	advmod>	underwater	ADV	13	Ama-5ad6_44_nocturnal-4
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<conj<	use	VERB	12	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<cc>	but	CCONJ	16	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<nsubj:pass>	they	PRON	17	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<aux:pass>	be	AUX	18	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<advmod>	now	ADV	19	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<obl<	use	VERB	20	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<case>	for	ADP	21	Sir-1b7d_70_social-22
Sir-1b7d_70_social-22	adaptation_comment	amod<	interaction	NOUN	23	Sir-1b7d_70_social-22
Mes-a52f_47_predators-25	adaptation_comment	nmod<obj<advcl<	evolve	VERB	19	Mes-a52f_47_predators-25
Mes-a52f_47_predators-25	adaptation_comment	nmod<obj<mark>	to	PART	20	Mes-a52f_47_predators-25
Mes-a52f_47_predators-25	adaptation_comment	nmod<obj<	meet	VERB	21	Mes-a52f_47_predators-25
Mes-a52f_47_predators-25	adaptation_comment	nmod<amod>	similar	ADJ	22	Mes-a52f_47_predators-25
Mes-a52f_47_predators-25	adaptation_comment	nmod<	need	NOUN	23	Mes-a52f_47_predators-25
Mes-a52f_47_predators-25	adaptation_comment	case>	as	ADP	24	Mes-a52f_47_predators-25
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<nsubj>amod>	giant	ADJ	1	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<nsubj>	anteater	NOUN	2	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<aux>	can	AUX	3	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<cop>	be	AUX	4	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<cc:preconj>	either	CCONJ	5	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	conj<	diurnal	ADJ	6	Gia-b75c_119_nocturnal-8
Gia-b75c_119_nocturnal-8	adaptation_comment	cc>	or	CCONJ	7	Gia-b75c_119_nocturnal-8
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<nsubj>det>	a	DET	1	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<nsubj>nummod>	2006	NUM	2	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<nsubj>	study	NOUN	3	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<nsubj>nmod>	Pantanal	PROPN	6	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<	find	VERB	7	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<obj>	they	PRON	8	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	mark>	to	PART	9	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	cop>	be	AUX	10	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	advmod>	mostly	ADV	11	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	advcl>mark>	when	ADV	13	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	advcl>nsubj>	it	PRON	14	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	advcl>cop>	be	AUX	15	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	advcl>	warm	ADJ	16	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<conj>cc>	but	CCONJ	18	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<conj>	become	VERB	19	Gia-b75c_120_nocturnal-12
Gia-b75c_120_nocturnal-12	adaptation_comment	xcomp<conj>xcomp>	active	ADJ	21	Gia-b75c_120_nocturnal-12
Asi-f65e_70_dimorphism-2	adaptation_comment	nmod>case>	in	ADP	3	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nmod>compound>	body	NOUN	4	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nmod>	size	NOUN	5	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<aux:pass>	be	AUX	6	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<advmod>advmod>	relatively	ADV	7	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<advmod>	less	ADV	8	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<	pronounce	VERB	9	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>case>	in	ADP	10	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>amod>	asian	ADJ	11	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>	elephants	NOUN	12	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>case>	than	ADP	13	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>case>	in	ADP	14	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>amod>	african	ADJ	15	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>compound>	bush	NOUN	16	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>	elephant	NOUN	17	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>case>	with	ADP	19	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>	bulls	NOUN	20	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>acl>	average	VERB	21	Asi-f65e_70_dimorphism-2
Asi-f65e_70_dimorphism-2	adaptation_comment	nsubj:pass<obl>advmod>	respectively	ADV	33	Asi-f65e_70_dimorphism-2
Ele-f6cf_233_herbivorous-3	adaptation_comment	nsubj>	elephants	NOUN	1	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	cop>	be	AUX	2	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>cc>	and	CCONJ	4	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>aux>	will	AUX	5	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>	eat	VERB	6	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>	leave	NOUN	7	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>conj>	twig	NOUN	9	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>conj>	fruit	NOUN	11	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>conj>	bark	NOUN	13	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>conj>	grass	NOUN	15	Ele-f6cf_233_herbivorous-3
Ele-f6cf_233_herbivorous-3	adaptation_comment	conj>obj>conj>	root	NOUN	18	Ele-f6cf_233_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	nsubj>	they	PRON	1	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	cop>	be	AUX	2	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>cc>	and	CCONJ	5	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>nsubj>	they	PRON	6	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>	stay	VERB	7	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>obl>case>	near	ADP	8	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>obl>	water	NOUN	9	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>advcl>mark>	when	ADV	10	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>advcl>nsubj>	it	PRON	11	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>advcl>cop>	be	AUX	12	Ele-f6cf_11_herbivorous-3
Ele-f6cf_11_herbivorous-3	adaptation_comment	conj>advcl>	accessible	ADJ	13	Ele-f6cf_11_herbivorous-3
Ele-f6cf_279_social-9	adaptation_comment	amod<obj<xcomp<	tend	VERB	4	Ele-f6cf_279_social-9
Ele-f6cf_279_social-9	adaptation_comment	amod<obj<mark>	to	PART	5	Ele-f6cf_279_social-9
Ele-f6cf_279_social-9	adaptation_comment	amod<obj<	have	VERB	6	Ele-f6cf_279_social-9
Ele-f6cf_279_social-9	adaptation_comment	amod<compound>amod>	more	ADJ	7	Ele-f6cf_279_social-9
Ele-f6cf_279_social-9	adaptation_comment	amod<compound>	fluid	NOUN	8	Ele-f6cf_279_social-9
Ele-f6cf_279_social-9	adaptation_comment	amod<	associations	NOUN	10	Ele-f6cf_279_social-9
Asi-f65e_101_social-12	adaptation_comment	amod<obj<ccomp<	recognize	VERB	4	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<obj<mark>	that	SCONJ	5	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<obj<nsubj>	cow	NOUN	6	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<obj<	form	VERB	7	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<amod>	extensive	ADJ	8	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<amod>conj>	fluid	ADJ	11	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<	network	NOUN	13	Asi-f65e_101_social-12
Asi-f65e_101_social-12	adaptation_comment	amod<obj<advcl>	varie	VERB	16	Asi-f65e_101_social-12
Asi-f65e_102_Social-1	adaptation_comment	amod<	tie	NOUN	2	Asi-f65e_102_Social-1
Asi-f65e_102_Social-1	adaptation_comment	amod<nsubj<advmod>	generally	ADV	3	Asi-f65e_102_Social-1
Asi-f65e_102_Social-1	adaptation_comment	amod<nsubj<	tend	VERB	4	Asi-f65e_102_Social-1
Asi-f65e_102_Social-1	adaptation_comment	amod<nsubj<xcomp>	weaker	ADJ	7	Asi-f65e_102_Social-1
Ona-2309_79_social-2	adaptation_comment	amod<det>	the	DET	1	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<	behavior	NOUN	3	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nmod>case>	of	ADP	4	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nmod>det>	the	DET	5	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nmod>amod>	asian	ADJ	6	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nmod>compound>	wild	NOUN	7	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nmod>	ass	NOUN	8	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nsubj<aux>	can	AUX	9	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nsubj<	vary	VERB	10	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nsubj<advmod>	widely	ADV	11	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nsubj<obl>	habitat	NOUN	16	Ona-2309_79_social-2
Ona-2309_79_social-2	adaptation_comment	amod<nsubj<conj>	threat	NOUN	22	Ona-2309_79_social-2
Ona-2309_80_social-46	adaptation_comment	amod<conj<obl>	Mongolia	PROPN	2	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<nsubj>	stallion	NOUN	19	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<aux>	can	AUX	20	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<	adopt	VERB	21	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<obj>	group	NOUN	26	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<obl>	mare	NOUN	30	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<nmod>	area	NOUN	36	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<conj<nmod>	southwest	PROPN	39	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<cc>	or	CCONJ	41	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<amod>obl:npmod>	territory	NOUN	43	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<amod>	base	VERB	45	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<	group	NOUN	47	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<nmod>case>	in	ADP	48	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<nmod>det>	the	DET	49	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<nmod>	south	NOUN	50	Ona-2309_80_social-46
Ona-2309_80_social-46	adaptation_comment	amod<nmod>conj>	southeast	NOUN	52	Ona-2309_80_social-46
Ona-2309_80_social-25	adaptation_comment	amod<obj<obl>	Mongolia	PROPN	2	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<nsubj>	stallion	NOUN	19	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<aux>	can	AUX	20	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<	adopt	VERB	21	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<compound>compound>	harem	NOUN	22	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<compound>	type	NOUN	24	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<	group	NOUN	26	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<obl>	mare	NOUN	30	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<nmod>	area	NOUN	36	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<nmod>	southwest	PROPN	39	Ona-2309_80_social-25
Ona-2309_80_social-25	adaptation_comment	amod<obj<conj>	group	NOUN	47	Ona-2309_80_social-25
Ona-2309_78_social-5	adaptation_comment	amod<conj<nmod<	difference	NOUN	1	Ona-2309_78_social-5
