feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj> chuckwalla,0.983,0.0,0.577,0.134,2,Lizard__suborder,taxongroup_topic
obj<obl>case> ...,0.976,0.0,0.577,0.134,4,Lizard__suborder,taxongroup_topic
conj< ...,0.973,0.0,0.466,0.244,31,Lizard__suborder,taxongroup_topic
conj> lizard,0.971,0.0,0.577,0.134,6,Lizard__suborder,taxongroup_topic
conj< snake,0.971,0.0,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj< bird,0.966,0.0,0.764,0.027,5,Lizard__suborder,taxongroup_topic
conj< lizard,0.964,0.0,0.764,0.027,4,Lizard__suborder,taxongroup_topic
conj<case> include,0.963,0.0,0.655,0.078,5,Lizard__suborder,taxongroup_topic
conj< monster,0.962,0.0,0.577,0.134,2,Lizard__suborder,taxongroup_topic
nmod>nmod> ...,0.961,0.0,0.764,0.027,3,Lizard__suborder,taxongroup_topic
appos<conj> ...,0.96,0.0,0.939,0.001,27,Lizard__suborder,taxongroup_topic
conj> reptile,0.953,0.0,0.577,0.134,4,Lizard__suborder,taxongroup_topic
conj> snake,0.943,0.0,0.764,0.027,9,Lizard__suborder,taxongroup_topic
conj< dragon,0.942,0.0,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj<case> among,0.942,0.0,0.577,0.134,2,Lizard__suborder,taxongroup_topic
cc> ...,0.941,0.0,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj< evolve,0.941,0.0,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj> species,0.94,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj< vertebrate,0.94,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj> ...,0.931,0.001,0.327,0.429,26,Lizard__suborder,taxongroup_topic
conj<conj> species,0.927,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj>amod> other,0.927,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<case> such,0.926,0.001,0.577,0.134,8,Lizard__suborder,taxongroup_topic
conj> fish,0.925,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<det> ...,0.924,0.001,0.764,0.027,3,Lizard__suborder,taxongroup_topic
conj> frog,0.923,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
cc> and,0.923,0.001,0.136,0.747,20,Lizard__suborder,taxongroup_topic
conj<case> ...,0.921,0.001,0.577,0.134,5,Lizard__suborder,taxongroup_topic
appos<appos> quail,0.919,0.001,0.577,0.134,2,Lizard__suborder,taxongroup_topic
nmod< species,0.913,0.002,0.655,0.078,10,Lizard__suborder,taxongroup_topic
conj<obl> ...,0.911,0.002,0.764,0.027,3,Lizard__suborder,taxongroup_topic
cc> or,0.91,0.002,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj> monitor,0.905,0.002,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj<obl<obl> pet,0.904,0.002,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<conj> agamid,0.902,0.002,0.577,0.134,2,Lizard__suborder,taxongroup_topic
appos<conj>compound> ...,0.901,0.002,0.764,0.027,5,Lizard__suborder,taxongroup_topic
nmod< group,0.895,0.003,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<obl>amod> ...,0.894,0.003,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<conj> monitor,0.888,0.003,0.577,0.134,6,Lizard__suborder,taxongroup_topic
conj<nsubj> snake,0.888,0.003,0.577,0.134,3,Lizard__suborder,taxongroup_topic
nmod<conj<conj> ...,0.888,0.003,0.549,0.159,9,Lizard__suborder,taxongroup_topic
conj> bird,0.886,0.003,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj<mark> that,0.882,0.004,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj<nmod<conj< ...,0.881,0.004,0.577,0.134,5,Lizard__suborder,taxongroup_topic
conj<det> the,0.877,0.004,0.109,0.797,6,Lizard__suborder,taxongroup_topic
nsubj<obl> ...,0.873,0.005,0.546,0.162,18,Lizard__suborder,taxongroup_topic
conj<conj> Iguania,0.873,0.005,0.577,0.134,2,Lizard__suborder,taxongroup_topic
nmod< ...,0.872,0.005,0.216,0.608,41,Lizard__suborder,taxongroup_topic
nsubj<nmod>acl> ...,0.872,0.005,0.577,0.134,4,Lizard__suborder,taxongroup_topic
conj<case> of,0.872,0.005,0.655,0.078,3,Lizard__suborder,taxongroup_topic
nmod< those,0.869,0.005,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<case> in,0.866,0.005,0.577,0.134,6,Lizard__suborder,taxongroup_topic
conj>amod> ...,0.858,0.006,0.436,0.28,11,Lizard__suborder,taxongroup_topic
conj<obl<conj> ...,0.856,0.007,0.577,0.134,4,Lizard__suborder,taxongroup_topic
nmod< type,0.85,0.008,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<nmod>det> the,0.842,0.009,0.764,0.027,4,Lizard__suborder,taxongroup_topic
conj<conj> ...,0.838,0.009,0.3,0.47,80,Lizard__suborder,taxongroup_topic
conj<obl<obl> ...,0.838,0.009,0.577,0.134,2,Lizard__suborder,taxongroup_topic
case> ...,0.838,0.009,0.709,0.049,7,Lizard__suborder,taxongroup_topic
obl<advcl>obj> ...,0.837,0.01,0.764,0.027,3,Lizard__suborder,taxongroup_topic
nmod< animal,0.836,0.01,0.577,0.134,2,Lizard__suborder,taxongroup_topic
case> such,0.835,0.01,0.396,0.332,12,Lizard__suborder,taxongroup_topic
case> as,0.834,0.01,0.436,0.28,5,Lizard__suborder,taxongroup_topic
obj<obl>case> for,0.834,0.01,0.756,0.03,2,Lizard__suborder,taxongroup_topic
case> of,0.83,0.011,0.472,0.237,44,Lizard__suborder,taxongroup_topic
nmod< family,0.828,0.011,0.577,0.134,3,Lizard__suborder,taxongroup_topic
conj<conj> bat,0.826,0.012,0.436,0.28,3,Lizard__suborder,taxongroup_topic
nsubj<obl>case> as,0.825,0.012,0.577,0.134,4,Lizard__suborder,taxongroup_topic
obl<nsubj> ...,0.822,0.012,0.355,0.389,10,Lizard__suborder,taxongroup_topic
conj<nmod< ...,0.821,0.012,0.764,0.027,7,Lizard__suborder,taxongroup_topic
conj<obl>amod> common,0.82,0.013,0.577,0.134,3,Lizard__suborder,taxongroup_topic
nsubj<conj>amod> ...,0.82,0.013,0.577,0.134,5,Lizard__suborder,taxongroup_topic
nmod<det> a,0.819,0.013,0.655,0.078,11,Lizard__suborder,taxongroup_topic
nsubj<obl>case> ...,0.819,0.013,0.577,0.134,4,Lizard__suborder,taxongroup_topic
nmod<obl<nsubj> ...,0.813,0.014,0.577,0.134,3,Lizard__suborder,taxongroup_topic
nsubj< have,0.807,0.016,0.577,0.134,8,Lizard__suborder,taxongroup_topic
nmod>det> the,0.805,0.016,0.766,0.027,8,Lizard__suborder,taxongroup_topic
nsubj<nmod>amod> ...,0.805,0.016,0.577,0.134,3,Lizard__suborder,taxongroup_topic
nsubj<obl>case> like,0.805,0.016,0.577,0.134,3,Lizard__suborder,taxongroup_topic
nmod<nmod> ...,0.8,0.017,0.655,0.078,5,Lizard__suborder,taxongroup_topic
appos<appos>compound> ...,0.793,0.019,0.577,0.134,5,Lizard__suborder,taxongroup_topic
nsubj< one,0.792,0.019,0.577,0.134,2,Lizard__suborder,taxongroup_topic
conj<nmod>det> ...,0.79,0.02,0.577,0.134,1,Lizard__suborder,taxongroup_topic
appos<conj>cc> ...,0.789,0.02,0.577,0.134,2,Lizard__suborder,taxongroup_topic
appos< perentie,-0.789,0.02,-0.756,0.03,2,Lizard__suborder,taxongroup_topic
nsubj< know,0.788,0.02,0.577,0.134,2,Lizard__suborder,taxongroup_topic
nmod<det> the,0.782,0.022,0.546,0.162,20,Lizard__suborder,taxongroup_topic
nsubj<conj> species,0.781,0.022,0.577,0.134,5,Lizard__suborder,taxongroup_topic
nmod<appos>det> ...,-0.78,0.022,-0.577,0.134,1,Lizard__suborder,taxongroup_topic
nsubj<obl>case> in,0.78,0.023,0.577,0.134,4,Lizard__suborder,taxongroup_topic
nmod>case> ...,0.777,0.023,0.732,0.039,3,Lizard__suborder,taxongroup_topic
