,feat,cluster,pw_entr,feat_n,N,group,relrole
0,advmod> ...,0,0.035,2,63,Lizard__suborder,adaptation_comment
1,amod< ...,0,0.074,5,63,Lizard__suborder,adaptation_comment
2,amod< lizard,0,0.188,9,63,Lizard__suborder,adaptation_comment
6,amod<case> ...,0,0.007,1,63,Lizard__suborder,adaptation_comment
7,amod<case> of,0,0.048,2,63,Lizard__suborder,adaptation_comment
8,amod<case> than,0,0.013,1,63,Lizard__suborder,adaptation_comment
9,amod<conj< ...,0,0.072,3,63,Lizard__suborder,adaptation_comment
10,amod<conj<conj> ...,0,0.096,4,63,Lizard__suborder,adaptation_comment
11,amod<det> ...,0,0.013,1,63,Lizard__suborder,adaptation_comment
12,amod<det> the,0,0.083,5,63,Lizard__suborder,adaptation_comment
13,amod<nmod< ...,0,0.059,3,63,Lizard__suborder,adaptation_comment
14,amod<nsubj< ...,0,0.059,3,63,Lizard__suborder,adaptation_comment
15,amod<nsubj<cop> be,0,0.035,2,63,Lizard__suborder,adaptation_comment
17,amod<obl< ...,0,0.007,1,63,Lizard__suborder,adaptation_comment
18,amod> ...,0,0.008,2,63,Lizard__suborder,adaptation_comment
19,amod> apex,0,0.007,1,63,Lizard__suborder,adaptation_comment
21,amod> sexual,0,0.013,1,63,Lizard__suborder,adaptation_comment
23,appos> principles,0,0.096,4,63,Lizard__suborder,adaptation_comment
24,appos>appos> ...,0,0.096,4,63,Lizard__suborder,adaptation_comment
34,compound> colour,0,0.002,1,63,Lizard__suborder,adaptation_comment
40,conj> ...,0,-0.011,1,63,Lizard__suborder,adaptation_comment
43,conj>cc> and,0,-0.009,1,63,Lizard__suborder,adaptation_comment
46,cop> be,0,-0.009,2,63,Lizard__suborder,adaptation_comment
57,nsubj:pass<advmod> ...,0,0.002,1,63,Lizard__suborder,adaptation_comment
61,nsubj> ...,0,-0.004,1,63,Lizard__suborder,adaptation_comment
62,nsubj> dragon,0,0.013,1,63,Lizard__suborder,adaptation_comment
65,obj< ...,0,0.007,1,63,Lizard__suborder,adaptation_comment
80,amod< ...,1,0.005,1,28,Lizard__suborder,adaptation_comment
97,amod> ...,1,0.077,2,28,Lizard__suborder,adaptation_comment
100,amod> sexual,1,0.058,1,28,Lizard__suborder,adaptation_comment
104,case> ...,1,0.058,1,28,Lizard__suborder,adaptation_comment
106,case> for,1,0.058,1,28,Lizard__suborder,adaptation_comment
107,case> from,1,0.044,1,28,Lizard__suborder,adaptation_comment
108,case> of,1,0.249,3,28,Lizard__suborder,adaptation_comment
112,compound> ...,1,0.044,1,28,Lizard__suborder,adaptation_comment
126,det> ...,1,0.058,1,28,Lizard__suborder,adaptation_comment
