,feat,cluster,pw_entr,feat_n,N,group,relrole
10,compound< ...,0,0.384,9,30,Lizard__suborder,location_comment
11,compound<case> ...,0,0.256,6,30,Lizard__suborder,location_comment
12,compound<det> ...,0,0.043,1,30,Lizard__suborder,location_comment
13,compound<det> the,0,0.085,2,30,Lizard__suborder,location_comment
14,compound> ...,0,0.039,2,30,Lizard__suborder,location_comment
15,conj< ...,0,0.012,2,30,Lizard__suborder,location_comment
16,conj<case> ...,0,0.02,1,30,Lizard__suborder,location_comment
18,conj<conj> ...,0,0.063,4,30,Lizard__suborder,location_comment
19,conj<conj>cc> and,0,0.058,2,30,Lizard__suborder,location_comment
25,obj< ...,0,0.006,1,30,Lizard__suborder,location_comment
27,amod> ...,1,0.044,1,17,Lizard__suborder,location_comment
28,amod> dry,1,0.068,1,17,Lizard__suborder,location_comment
34,case> ...,1,0.218,2,17,Lizard__suborder,location_comment
35,case> in,1,-0.006,1,17,Lizard__suborder,location_comment
41,compound> ...,1,0.136,2,17,Lizard__suborder,location_comment
47,conj> ...,1,0.003,1,17,Lizard__suborder,location_comment
49,conj>cc> and,1,0.044,1,17,Lizard__suborder,location_comment
50,det> the,1,0.303,4,17,Lizard__suborder,location_comment
51,nmod< ...,1,0.027,1,17,Lizard__suborder,location_comment
52,obj< ...,1,0.044,1,17,Lizard__suborder,location_comment
53,obl< ...,1,0.11,2,17,Lizard__suborder,location_comment
54,amod> ...,2,0.154,1,9,Lizard__suborder,location_comment
63,cc> and,2,0.828,3,9,Lizard__suborder,location_comment
69,conj< ...,2,0.597,3,9,Lizard__suborder,location_comment
71,conj<case> in,2,0.552,2,9,Lizard__suborder,location_comment
81,amod> ...,3,0.395,1,5,Lizard__suborder,location_comment
89,case> in,3,0.225,1,5,Lizard__suborder,location_comment
101,conj> ...,3,0.256,1,5,Lizard__suborder,location_comment
103,conj>cc> and,3,0.395,1,5,Lizard__suborder,location_comment
107,obl< ...,3,0.293,1,5,Lizard__suborder,location_comment
111,appos<appos> ...,4,0.716,6,16,Lizard__suborder,location_comment
112,appos<appos> agama,4,0.358,3,16,Lizard__suborder,location_comment
113,appos<appos>amod> ...,4,0.477,4,16,Lizard__suborder,location_comment
114,appos<appos>compound> ...,4,0.358,3,16,Lizard__suborder,location_comment
150,conj< ...,5,0.101,1,8,Lizard__suborder,location_comment
151,conj<case> ...,5,0.239,1,8,Lizard__suborder,location_comment
153,conj<conj> ...,5,1.259,5,8,Lizard__suborder,location_comment
154,conj<conj>cc> and,5,0.188,1,8,Lizard__suborder,location_comment
163,amod> dry,6,0.061,1,18,Lizard__suborder,location_comment
164,amod> open,6,0.199,2,18,Lizard__suborder,location_comment
170,case> in,6,0.404,5,18,Lizard__suborder,location_comment
182,conj> ...,6,-0.0,1,18,Lizard__suborder,location_comment
183,conj>cc> ...,6,0.1,1,18,Lizard__suborder,location_comment
185,det> the,6,0.157,3,18,Lizard__suborder,location_comment
186,nmod< ...,6,0.251,3,18,Lizard__suborder,location_comment
188,obl< ...,6,0.097,2,18,Lizard__suborder,location_comment
209,conj> ...,7,1.428,3,5,Lizard__suborder,location_comment
211,conj>cc> and,7,0.395,1,5,Lizard__suborder,location_comment
214,obj< ...,7,0.395,1,5,Lizard__suborder,location_comment
