,feat,cluster,pw_entr,feat_n,N,group,relrole
3,amod> Frilled,0,0.108,4,84,Lizard__suborder,adaptation_topic
4,amod> Viviparous,0,0.352,13,84,Lizard__suborder,adaptation_topic
5,amod> asian,0,0.142,6,84,Lizard__suborder,adaptation_topic
10,amod> taile,0,0.044,2,84,Lizard__suborder,adaptation_topic
12,amod> viviparous,0,0.016,2,84,Lizard__suborder,adaptation_topic
14,amod>obl:npmod> Knob,0,0.054,2,84,Lizard__suborder,adaptation_topic
15,appos< ...,0,0.011,1,84,Lizard__suborder,adaptation_topic
16,appos> ...,0,0.16,7,84,Lizard__suborder,adaptation_topic
17,appos> Reproduction,0,0.108,4,84,Lizard__suborder,adaptation_topic
18,appos> Taxonomy,0,0.054,2,84,Lizard__suborder,adaptation_topic
20,appos> description,0,0.081,3,84,Lizard__suborder,adaptation_topic
21,appos> reference,0,0.054,2,84,Lizard__suborder,adaptation_topic
31,compound< ...,0,0.089,4,84,Lizard__suborder,adaptation_topic
33,compound<amod> ...,0,0.014,1,84,Lizard__suborder,adaptation_topic
38,compound> Galapagos,0,0.081,3,84,Lizard__suborder,adaptation_topic
41,compound> Tiliqua,0,0.189,7,84,Lizard__suborder,adaptation_topic
42,compound> land,0,0.056,3,84,Lizard__suborder,adaptation_topic
44,compound> sand,0,0.042,3,84,Lizard__suborder,adaptation_topic
45,compound> slow,0,0.108,4,84,Lizard__suborder,adaptation_topic
46,compound> thorny,0,0.135,5,84,Lizard__suborder,adaptation_topic
47,compound> water,0,0.092,6,84,Lizard__suborder,adaptation_topic
241,compound> H.,1,0.045,1,48,Lizard__suborder,adaptation_topic
250,conj< ...,1,0.03,1,48,Lizard__suborder,adaptation_topic
254,conj<amod> ...,1,0.03,1,48,Lizard__suborder,adaptation_topic
257,conj<appos> gibbon,1,0.118,2,48,Lizard__suborder,adaptation_topic
258,conj<appos>amod> ...,1,0.059,1,48,Lizard__suborder,adaptation_topic
259,conj<appos>amod> crest,1,0.118,2,48,Lizard__suborder,adaptation_topic
260,conj<appos>conj> ...,1,0.059,1,48,Lizard__suborder,adaptation_topic
261,conj<appos>conj> gibbon,1,0.118,2,48,Lizard__suborder,adaptation_topic
262,conj<appos>flat> ...,1,0.059,1,48,Lizard__suborder,adaptation_topic
273,conj<conj> ...,1,0.169,4,48,Lizard__suborder,adaptation_topic
274,conj<conj> H.,1,0.236,4,48,Lizard__suborder,adaptation_topic
276,conj<conj> gibbon,1,0.354,6,48,Lizard__suborder,adaptation_topic
281,conj<conj>amod> ...,1,0.26,5,48,Lizard__suborder,adaptation_topic
287,conj<conj>cc> or,1,0.177,3,48,Lizard__suborder,adaptation_topic
288,conj<conj>compound> ...,1,0.159,3,48,Lizard__suborder,adaptation_topic
289,conj<conj>compound> grey,1,0.177,3,48,Lizard__suborder,adaptation_topic
296,conj<conj>flat> ...,1,0.354,6,48,Lizard__suborder,adaptation_topic
297,conj<conj>flat> gibbon,1,0.118,2,48,Lizard__suborder,adaptation_topic
406,amod> ...,2,-0.003,1,87,Lizard__suborder,adaptation_topic
411,amod> dwarf,2,0.026,2,87,Lizard__suborder,adaptation_topic
412,amod> female,2,0.013,1,87,Lizard__suborder,adaptation_topic
415,amod> thorny,2,0.003,1,87,Lizard__suborder,adaptation_topic
441,compound> ...,2,-0.002,1,87,Lizard__suborder,adaptation_topic
448,compound> sand,2,0.017,2,87,Lizard__suborder,adaptation_topic
451,compound> water,2,-0.006,1,87,Lizard__suborder,adaptation_topic
513,det> a,2,0.01,1,87,Lizard__suborder,adaptation_topic
514,det> the,2,0.001,4,87,Lizard__suborder,adaptation_topic
515,nmod:poss> Smith,2,0.013,1,87,Lizard__suborder,adaptation_topic
516,nmod:poss>case> 's,2,0.013,1,87,Lizard__suborder,adaptation_topic
544,nsubj< ...,2,-0.007,1,87,Lizard__suborder,adaptation_topic
545,nsubj< grow,2,0.051,2,87,Lizard__suborder,adaptation_topic
546,nsubj< have,2,0.013,1,87,Lizard__suborder,adaptation_topic
547,nsubj< lay,2,0.036,2,87,Lizard__suborder,adaptation_topic
548,nsubj< use,2,0.013,1,87,Lizard__suborder,adaptation_topic
549,nsubj<advcl> ...,2,0.01,1,87,Lizard__suborder,adaptation_topic
551,nsubj<advcl>obj> ...,2,0.01,1,87,Lizard__suborder,adaptation_topic
553,nsubj<advmod> ...,2,0.048,3,87,Lizard__suborder,adaptation_topic
557,nsubj<aux> do,2,0.018,1,87,Lizard__suborder,adaptation_topic
558,nsubj<aux> will,2,0.018,1,87,Lizard__suborder,adaptation_topic
