,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
6,Mar-bb56_102_iguanas-6,iguanas,Iguanidae#family,nmod<nsubj:pass<,explain,VERB,8,nmod<nsubj:pass< ...,-0.46223576151385026,0.12571354475960983,Lizard__suborder,taxongroup_topic,1,22
9,Gal-c07a_2_Iguanidae-19,Iguanidae,Iguanidae#family,det>,the,DET,17,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
8,Ani-57f1_298_lizard-34,lizard,Lizard#suborder,det>,the,DET,30,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
3,Din-756f_103_lizards-8,lizards,Lizard#suborder,det>,these,DET,4,det> these,-0.3342394511545574,0.019476665701873175,Lizard__suborder,taxongroup_topic,1,22
5,Liz-2f75_22_lizards-9,lizards,Lizard#suborder,nmod<nsubj:pass<,cover,VERB,11,nmod<nsubj:pass< ...,-0.2606774250237983,0.21750673356603933,Lizard__suborder,taxongroup_topic,1,22
7,Rep-aa64_151_lizards-43,lizards,Lizard#suborder,conj>cc>,and,CCONJ,44,conj>cc> and,-0.4944435878265032,0.28498073924641365,Lizard__suborder,taxongroup_topic,1,22
11,Bro-5361_2_basilisk-24,basilisk,Brown_basilisk#species,det>,the,DET,22,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
13,Pyt-d6ca_26_iguana-20,iguana,Iguanidae#family,det>,the,DET,18,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
15,Pyt-d6ca_26_iguana-20,iguana,Iguanidae#family,conj>cc>,and,CCONJ,21,conj>cc> and,-0.4944435878265032,0.28498073924641365,Lizard__suborder,taxongroup_topic,1,22
7,Igu-76d2_46_iguana-13,iguana,Iguanidae#family,det>,the,DET,12,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
5,Igu-7d5f_27_iguanas-8,iguanas,Iguanidae#family,det>,the,DET,7,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
9,Igu-7a3f_2_iguana-24,iguana,Iguanidae#family,det>,the,DET,21,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
8,Igu-7d5f_6_iguana-37,iguana,Iguanidae#family,det>,the,DET,35,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
4,Cam-4bd8_126_lizards-8,lizards,Lizard#suborder,det>,the,DET,6,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
11,Var-faa1_3_lizard-33,lizard,Lizard#suborder,det>,the,DET,30,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
9,Mon-a066_38_lizards-18,lizards,Lizard#suborder,det>,these,DET,17,det> these,-0.3342394511545574,0.019476665701873175,Lizard__suborder,taxongroup_topic,1,22
14,Mon-a066_77_lizards-21,lizards,Lizard#suborder,nmod<nsubj:pass<,use,VERB,24,nmod<nsubj:pass< ...,-0.3842591870586209,0.2121239596146069,Lizard__suborder,taxongroup_topic,1,22
5,Mon-a066_88_lizards-5,lizards,Lizard#suborder,nmod<nsubj:pass<,eat,VERB,7,nmod<nsubj:pass< ...,-0.4038871568534358,0.20635707209153506,Lizard__suborder,taxongroup_topic,1,22
10,Ven-071d_69_lizard-14,lizard,Lizard#suborder,det>,the,DET,11,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
6,Var-faa1_11_lizard-14,lizard,Lizard#suborder,det>,the,DET,11,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
6,Per52c4_2_lizards-10,lizards,Lizard#suborder,det>,the,DET,7,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
10,Aga7800_1_devil-21,devil,Thorny_Devil#species,det>,the,DET,19,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
4,Asi-7d4f_145_monitor-8,monitor,Water_monitor#species,det>,the,DET,6,det> the,-0.4671540879778784,0.08395739829856666,Lizard__suborder,taxongroup_topic,1,22
0,Fri-c770_117_lizard-3,lizard,Lizard#suborder,det>,the,DET,1,det> the,0.3520445013998632,-0.02450142297270539,Lizard__suborder,taxongroup_topic,7,9
6,Kom-6ea1_247_lizard-25,lizard,Lizard#suborder,det>,a,DET,23,det> a,0.3735879925463721,-0.04912479915355418,Lizard__suborder,taxongroup_topic,7,9
0,Ang-7414_14_lizards-2,lizards,Lizard#suborder,det>,these,DET,1,det> these,0.32320194905388877,-0.03516982731615614,Lizard__suborder,taxongroup_topic,7,9
4,Mon-a066_2_Varanus-8,Varanus,Monitor_lizard#genus,case>,in,ADP,5,case> in,0.36931715353739664,-0.29400643102392154,Lizard__suborder,taxongroup_topic,7,9
5,Mon-a066_2_Varanus-8,Varanus,Monitor_lizard#genus,det>,the,DET,6,det> the,0.3520445013998632,-0.02450142297270539,Lizard__suborder,taxongroup_topic,7,9
6,Asi-7d4f_15_Varanus-19,Varanus,Monitor_lizard#genus,case>,to,ADP,16,case> to,0.3627463992676645,-0.2456406863429422,Lizard__suborder,taxongroup_topic,7,9
7,Asi-7d4f_15_Varanus-19,Varanus,Monitor_lizard#genus,det>,the,DET,17,det> the,0.3520445013998632,-0.02450142297270539,Lizard__suborder,taxongroup_topic,7,9
5,Gal-c07a_56_iguanas-20,iguanas,Iguanidae#family,det>,the,DET,19,det> the,0.3520445013998632,-0.02450142297270539,Lizard__suborder,taxongroup_topic,7,9
3,Ase-acb4_7_lizards-6,lizards,Lizard#suborder,det>,some,DET,4,det> some,0.35433877787550283,-0.026584832985486112,Lizard__suborder,taxongroup_topic,7,9
4,Inl-4b16_98_lizard-11,lizard,Lizard#suborder,det>,a,DET,8,det> a,0.3735879925463721,-0.04912479915355418,Lizard__suborder,taxongroup_topic,7,9
3,Mon-a066_29_lizard-2,lizard,Lizard#suborder,appos>conj>,diet,NOUN,6,appos>conj> ...,0.3673251589609045,-0.04920973886608671,Lizard__suborder,taxongroup_topic,7,9
6,Asi-7d4f_3_lizards-9,lizards,Lizard#suborder,amod>,common,ADJ,7,amod> common,-0.3028012914747409,-0.4443873982887136,Lizard__suborder,taxongroup_topic,2,32
12,Mar-bb56_70_iguanas-30,iguanas,Gal_pagos_Land_Iguana#species,amod>,other,ADJ,29,amod> other,-0.3294558270865064,-0.4493650392620766,Lizard__suborder,taxongroup_topic,2,32
