feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> moloch,-0.464,0.247,-0.577,0.134,2,Lizard__suborder,adaptation_topic
compound> marine,0.461,0.25,0.33,0.425,5,Lizard__suborder,adaptation_topic
nmod<nsubj< ...,0.459,0.253,0.412,0.31,3,Lizard__suborder,adaptation_topic
appos> Zootoca,0.457,0.255,0.577,0.134,2,Lizard__suborder,adaptation_topic
nmod>det> ...,0.445,0.27,0.577,0.134,1,Lizard__suborder,adaptation_topic
nsubj<parataxis> ...,0.442,0.273,0.378,0.356,4,Lizard__suborder,adaptation_topic
conj<compound> water,0.44,0.275,0.577,0.134,3,Lizard__suborder,adaptation_topic
case> such,0.433,0.283,0.504,0.203,2,Lizard__suborder,adaptation_topic
obj<nsubj> ...,-0.431,0.287,-0.378,0.356,2,Lizard__suborder,adaptation_topic
compound> H.,-0.43,0.288,-0.504,0.203,2,Lizard__suborder,adaptation_topic
conj<conj>compound> ...,0.429,0.288,0.514,0.192,4,Lizard__suborder,adaptation_topic
conj<appos>conj> ...,0.428,0.29,0.577,0.134,1,Lizard__suborder,adaptation_topic
obj<obl>case> ...,0.425,0.294,0.577,0.134,1,Lizard__suborder,adaptation_topic
nsubj:pass<xcomp>obj> ...,0.424,0.295,0.577,0.134,3,Lizard__suborder,adaptation_topic
conj<appos>amod> crest,0.414,0.309,0.577,0.134,2,Lizard__suborder,adaptation_topic
conj<conj>compound> ring,0.413,0.309,0.577,0.134,3,Lizard__suborder,adaptation_topic
nsubj<obl>nummod> ...,0.411,0.312,0.412,0.31,4,Lizard__suborder,adaptation_topic
amod> thorny,0.402,0.323,0.66,0.075,7,Lizard__suborder,adaptation_topic
conj<appos>amod> ...,0.399,0.328,0.412,0.31,1,Lizard__suborder,adaptation_topic
appos> Reproduction,0.389,0.34,0.412,0.31,4,Lizard__suborder,adaptation_topic
appos>flat> vivipara,0.388,0.342,0.412,0.31,3,Lizard__suborder,adaptation_topic
conj<appos>conj> gibbon,0.386,0.345,0.412,0.31,2,Lizard__suborder,adaptation_topic
case> from,0.386,0.345,0.504,0.203,2,Lizard__suborder,adaptation_topic
nsubj<obj>det> a,0.384,0.348,0.509,0.198,4,Lizard__suborder,adaptation_topic
obj< ...,-0.38,0.354,-0.412,0.31,1,Lizard__suborder,adaptation_topic
nsubj<aux> will,0.374,0.362,0.252,0.547,2,Lizard__suborder,adaptation_topic
nmod<det> a,0.369,0.368,0.378,0.356,2,Lizard__suborder,adaptation_topic
conj<det> the,0.369,0.369,0.412,0.31,4,Lizard__suborder,adaptation_topic
det> the,0.365,0.373,0.469,0.241,37,Lizard__suborder,adaptation_topic
case> in,0.361,0.379,0.247,0.555,2,Lizard__suborder,adaptation_topic
case> to,0.361,0.38,0.378,0.356,2,Lizard__suborder,adaptation_topic
nsubj:pass< classify,0.359,0.382,0.577,0.134,2,Lizard__suborder,adaptation_topic
case> of,0.359,0.383,0.327,0.429,9,Lizard__suborder,adaptation_topic
nmod<det> the,0.356,0.386,0.405,0.319,6,Lizard__suborder,adaptation_topic
nmod:poss> Smith,0.351,0.394,0.282,0.499,3,Lizard__suborder,adaptation_topic
compound<amod> ...,0.345,0.402,0.327,0.429,3,Lizard__suborder,adaptation_topic
conj<conj>compound> grey,0.333,0.42,0.247,0.555,3,Lizard__suborder,adaptation_topic
conj<conj>compound> water,0.325,0.432,0.577,0.134,4,Lizard__suborder,adaptation_topic
amod> Viviparous,0.322,0.437,0.247,0.555,13,Lizard__suborder,adaptation_topic
appos> ...,-0.321,0.438,-0.443,0.271,10,Lizard__suborder,adaptation_topic
conj<conj<nmod> species,0.32,0.439,0.412,0.31,3,Lizard__suborder,adaptation_topic
conj<conj>compound> rice,0.314,0.449,0.577,0.134,3,Lizard__suborder,adaptation_topic
conj<conj<amod> common,0.314,0.449,0.247,0.555,3,Lizard__suborder,adaptation_topic
conj<conj>det> no,0.294,0.48,0.247,0.555,3,Lizard__suborder,adaptation_topic
obj< describe,0.284,0.495,0.312,0.452,3,Lizard__suborder,adaptation_topic
compound> Tiliqua,0.278,0.506,0.247,0.555,7,Lizard__suborder,adaptation_topic
appos< ...,0.267,0.523,0.096,0.821,4,Lizard__suborder,adaptation_topic
obl< ...,0.26,0.534,0.0,1.0,7,Lizard__suborder,adaptation_topic
amod> asian,0.258,0.538,0.151,0.721,8,Lizard__suborder,adaptation_topic
appos> description,-0.255,0.542,-0.412,0.31,3,Lizard__suborder,adaptation_topic
nsubj<parataxis>nsubj> ...,0.237,0.573,0.483,0.225,3,Lizard__suborder,adaptation_topic
nsubj<aux> do,0.235,0.575,0.252,0.547,2,Lizard__suborder,adaptation_topic
nsubj<aux> ...,0.231,0.582,0.247,0.555,1,Lizard__suborder,adaptation_topic
amod> taile,0.228,0.587,0.343,0.406,3,Lizard__suborder,adaptation_topic
nsubj:pass<obl>amod> ...,-0.227,0.589,-0.247,0.555,3,Lizard__suborder,adaptation_topic
nsubj<conj>cc> ...,0.223,0.595,0.252,0.547,2,Lizard__suborder,adaptation_topic
amod>obl:npmod> Knob,0.218,0.605,0.247,0.555,2,Lizard__suborder,adaptation_topic
nsubj<advcl>obl> ...,0.211,0.617,0.156,0.712,3,Lizard__suborder,adaptation_topic
amod> frilled,0.209,0.62,0.412,0.31,6,Lizard__suborder,adaptation_topic
obj<obl>amod> ...,0.206,0.624,0.343,0.406,4,Lizard__suborder,adaptation_topic
nsubj<conj> ...,-0.2,0.634,-0.109,0.797,6,Lizard__suborder,adaptation_topic
obj<obl> ...,0.197,0.64,0.191,0.651,7,Lizard__suborder,adaptation_topic
compound> water,-0.197,0.641,0.061,0.887,16,Lizard__suborder,adaptation_topic
compound< ...,0.193,0.647,0.047,0.912,6,Lizard__suborder,adaptation_topic
conj<cop> be,0.191,0.651,0.082,0.846,3,Lizard__suborder,adaptation_topic
conj<appos> ...,-0.186,0.659,-0.247,0.555,2,Lizard__suborder,adaptation_topic
nsubj<obj> ...,0.177,0.675,0.245,0.558,10,Lizard__suborder,adaptation_topic
compound< lizard,0.176,0.678,0.234,0.577,3,Lizard__suborder,adaptation_topic
appos> reference,-0.172,0.684,-0.412,0.31,2,Lizard__suborder,adaptation_topic
case> ...,0.166,0.694,0.289,0.488,5,Lizard__suborder,adaptation_topic
nsubj<conj>nsubj> ...,-0.164,0.698,-0.405,0.319,3,Lizard__suborder,adaptation_topic
