feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<mark> that,0.771,0.025,0.577,0.134,5,Lizard__suborder,free_topic
nsubj<cop> be,0.763,0.028,0.732,0.039,38,Lizard__suborder,free_topic
conj<nmod<conj< ...,0.761,0.028,0.577,0.134,4,Lizard__suborder,free_topic
nsubj<obl> day,0.758,0.029,0.577,0.134,2,Lizard__suborder,free_topic
conj<nsubj>nmod> ...,0.754,0.031,0.866,0.005,4,Lizard__suborder,free_topic
nsubj<obl>compound> ...,0.752,0.032,0.733,0.039,5,Lizard__suborder,free_topic
conj<conj>cc> or,0.75,0.032,0.866,0.005,5,Lizard__suborder,free_topic
nmod>case> from,0.749,0.033,0.577,0.134,5,Lizard__suborder,free_topic
nsubj<xcomp>mark> to,0.746,0.033,0.481,0.227,7,Lizard__suborder,free_topic
nsubj<obl> ...,0.746,0.034,0.587,0.126,36,Lizard__suborder,free_topic
appos<nsubj<nmod> dinosaur,-0.744,0.034,-0.756,0.03,2,Lizard__suborder,free_topic
compound<conj>amod> ...,0.744,0.034,0.577,0.134,3,Lizard__suborder,free_topic
nsubj<obl> water,0.743,0.035,0.63,0.094,2,Lizard__suborder,free_topic
amod>obl> ...,-0.742,0.035,-0.655,0.078,3,Lizard__suborder,free_topic
case> with,0.739,0.036,0.627,0.096,7,Lizard__suborder,free_topic
nsubj:pass<conj<conj> ...,0.738,0.037,0.733,0.039,3,Lizard__suborder,free_topic
appos<obj<nsubj> he,-0.737,0.037,-0.577,0.134,2,Lizard__suborder,free_topic
conj<ccomp> ...,0.736,0.037,0.62,0.101,3,Lizard__suborder,free_topic
case> to,0.735,0.038,0.627,0.096,17,Lizard__suborder,free_topic
conj<conj> fish,0.735,0.038,0.846,0.008,10,Lizard__suborder,free_topic
conj<case> on,0.734,0.038,0.655,0.078,11,Lizard__suborder,free_topic
conj<nmod< species,0.732,0.039,0.764,0.027,5,Lizard__suborder,free_topic
nmod<conj> ...,0.732,0.039,0.846,0.008,10,Lizard__suborder,free_topic
nmod<case> for,0.731,0.039,0.577,0.134,2,Lizard__suborder,free_topic
nsubj<nmod>amod> ...,0.73,0.04,0.454,0.259,9,Lizard__suborder,free_topic
parataxis< ...,0.73,0.04,0.784,0.021,5,Lizard__suborder,free_topic
conj<compound<flat> ...,0.728,0.04,0.577,0.134,3,Lizard__suborder,free_topic
appos< lizard,0.728,0.041,0.733,0.039,3,Lizard__suborder,free_topic
conj<conj> ...,0.727,0.041,0.805,0.016,207,Lizard__suborder,free_topic
conj<nmod<amod> many,0.726,0.041,0.756,0.03,2,Lizard__suborder,free_topic
compound< ...,0.724,0.042,0.22,0.601,37,Lizard__suborder,free_topic
cop> be,0.721,0.044,0.472,0.237,14,Lizard__suborder,free_topic
acl>xcomp>obl> water,-0.721,0.044,-0.577,0.134,3,Lizard__suborder,free_topic
compound<flat> ...,0.72,0.044,0.289,0.488,5,Lizard__suborder,free_topic
amod> common,0.717,0.045,0.511,0.196,7,Lizard__suborder,free_topic
conj>cc> ...,0.717,0.045,0.577,0.134,2,Lizard__suborder,free_topic
nmod:poss>conj> ...,0.714,0.047,0.577,0.134,3,Lizard__suborder,free_topic
case> of,0.713,0.047,0.791,0.019,69,Lizard__suborder,free_topic
amod> tooth,0.709,0.049,0.481,0.227,4,Lizard__suborder,free_topic
nmod>amod> several,0.709,0.049,0.577,0.134,2,Lizard__suborder,free_topic
appos> ...,0.707,0.05,0.589,0.124,45,Lizard__suborder,free_topic
appos<nsubj<cop> be,-0.702,0.052,-0.639,0.088,7,Lizard__suborder,free_topic
case> in,0.702,0.052,0.682,0.062,13,Lizard__suborder,free_topic
case> for,0.701,0.053,0.577,0.134,7,Lizard__suborder,free_topic
nsubj<advcl>obl> branch,-0.701,0.053,-0.577,0.134,2,Lizard__suborder,free_topic
nmod<appos> vertebrate,0.7,0.053,0.577,0.134,2,Lizard__suborder,free_topic
conj>cc> or,0.7,0.053,0.764,0.027,3,Lizard__suborder,free_topic
conj<conj> insect,0.698,0.054,0.846,0.008,14,Lizard__suborder,free_topic
compound< king,0.694,0.056,0.577,0.134,2,Lizard__suborder,free_topic
acl:relcl>obl>case> ...,0.693,0.057,0.577,0.134,2,Lizard__suborder,free_topic
conj>nmod>nmod> ...,0.692,0.057,0.577,0.134,4,Lizard__suborder,free_topic
nmod>compound> family,0.69,0.058,0.577,0.134,2,Lizard__suborder,free_topic
conj<obl> ...,0.69,0.058,0.62,0.101,3,Lizard__suborder,free_topic
nmod< reptiles,0.689,0.059,0.62,0.101,3,Lizard__suborder,free_topic
compound<appos> ...,0.687,0.06,0.46,0.252,8,Lizard__suborder,free_topic
compound<nmod<amod> ...,0.687,0.06,0.577,0.134,3,Lizard__suborder,free_topic
case> like,0.683,0.062,0.756,0.03,6,Lizard__suborder,free_topic
obl<advcl<nsubj> ...,0.682,0.062,0.436,0.28,3,Lizard__suborder,free_topic
obl:npmod<amod<case> with,-0.682,0.063,-0.577,0.134,2,Lizard__suborder,free_topic
case> ...,0.681,0.063,0.331,0.423,20,Lizard__suborder,free_topic
nmod:poss> Labord,0.681,0.063,0.617,0.103,6,Lizard__suborder,free_topic
nmod<case> in,0.681,0.063,0.436,0.28,6,Lizard__suborder,free_topic
compound<acl>obl> ...,-0.677,0.065,-0.62,0.101,3,Lizard__suborder,free_topic
compound> roof,-0.676,0.066,-0.577,0.134,4,Lizard__suborder,free_topic
obl<nsubj> ...,0.676,0.066,0.454,0.259,15,Lizard__suborder,free_topic
appos>flat> ...,0.675,0.066,0.655,0.078,6,Lizard__suborder,free_topic
nsubj<obj>compound> ...,0.675,0.066,0.327,0.429,5,Lizard__suborder,free_topic
appos< lemur,0.673,0.067,0.63,0.094,2,Lizard__suborder,free_topic
nmod>conj> ...,0.673,0.068,0.546,0.162,14,Lizard__suborder,free_topic
amod> modern,0.669,0.07,0.66,0.075,5,Lizard__suborder,free_topic
nmod< lizard,0.666,0.072,0.504,0.203,4,Lizard__suborder,free_topic
conj<case> to,0.665,0.072,0.327,0.429,5,Lizard__suborder,free_topic
appos<flat> ...,0.665,0.072,0.481,0.227,9,Lizard__suborder,free_topic
nmod<obj<aux> may,0.661,0.074,0.577,0.134,2,Lizard__suborder,free_topic
nmod<case> ...,0.661,0.074,0.327,0.429,6,Lizard__suborder,free_topic
obj<obl>det> the,0.66,0.075,0.733,0.039,3,Lizard__suborder,free_topic
obl<nsubj:pass>amod> Remarkable,0.659,0.075,0.577,0.134,3,Lizard__suborder,free_topic
compound< species,0.659,0.076,0.733,0.039,8,Lizard__suborder,free_topic
nmod<case> of,0.658,0.076,0.577,0.134,6,Lizard__suborder,free_topic
conj<obj<cc> and,0.654,0.078,0.756,0.03,2,Lizard__suborder,free_topic
nmod<obl<ccomp< show,0.654,0.078,0.577,0.134,2,Lizard__suborder,free_topic
nsubj<obl> year,0.654,0.079,0.577,0.134,2,Lizard__suborder,free_topic
obj<advmod> ...,0.653,0.079,0.327,0.429,5,Lizard__suborder,free_topic
nmod<nsubj:pass<aux> ...,-0.653,0.079,-0.577,0.134,1,Lizard__suborder,free_topic
nmod<obj< ...,0.653,0.079,0.655,0.078,8,Lizard__suborder,free_topic
nsubj<appos> -long,0.652,0.08,0.577,0.134,2,Lizard__suborder,free_topic
nmod<amod> largest,0.652,0.08,0.756,0.03,2,Lizard__suborder,free_topic
conj>obj>compound> ...,0.65,0.081,0.577,0.134,3,Lizard__suborder,free_topic
conj<nmod<amod> small,0.649,0.081,0.577,0.134,6,Lizard__suborder,free_topic
appos<nmod>case> ...,0.649,0.082,0.546,0.162,3,Lizard__suborder,free_topic
cc> or,0.647,0.083,0.409,0.314,8,Lizard__suborder,free_topic
nsubj<obl>nmod:poss> they,0.647,0.083,0.733,0.039,3,Lizard__suborder,free_topic
obl<conj> ...,0.644,0.085,0.546,0.162,7,Lizard__suborder,free_topic
nmod<case> from,0.643,0.085,0.436,0.28,3,Lizard__suborder,free_topic
conj<nmod< bat,0.641,0.087,0.577,0.134,2,Lizard__suborder,free_topic
nsubj<parataxis> ...,0.641,0.087,0.63,0.094,2,Lizard__suborder,free_topic
appos< species,0.64,0.087,0.327,0.429,3,Lizard__suborder,free_topic
conj<obl<obl> ...,0.64,0.088,0.577,0.134,7,Lizard__suborder,free_topic
appos> Podarcis,0.639,0.088,0.764,0.027,3,Lizard__suborder,free_topic
conj<compound<flat> Broadley,0.637,0.089,0.577,0.134,2,Lizard__suborder,free_topic
conj> egg,0.636,0.09,0.577,0.134,2,Lizard__suborder,free_topic
conj<nmod<case> for,0.634,0.091,0.63,0.094,2,Lizard__suborder,free_topic
nmod<det> some,0.634,0.092,0.732,0.039,3,Lizard__suborder,free_topic
appos<amod> mark,0.633,0.092,0.63,0.094,2,Lizard__suborder,free_topic
obl<obl>nmod:poss> they,0.632,0.093,0.764,0.027,3,Lizard__suborder,free_topic
nsubj>det> the,0.631,0.093,0.655,0.078,3,Lizard__suborder,free_topic
appos>conj>cc> ...,0.631,0.094,0.577,0.134,1,Lizard__suborder,free_topic
compound<nmod< ...,-0.63,0.094,-0.926,0.001,10,Lizard__suborder,free_topic
conj<obl<advcl< ...,0.629,0.095,0.577,0.134,6,Lizard__suborder,free_topic
appos<nsubj< ...,-0.629,0.095,-0.511,0.196,11,Lizard__suborder,free_topic
nsubj<advcl>obl> ...,-0.629,0.095,-0.674,0.067,7,Lizard__suborder,free_topic
compound> tyrant,-0.629,0.095,-0.756,0.03,4,Lizard__suborder,free_topic
compound<compound> ...,0.628,0.096,0.436,0.28,6,Lizard__suborder,free_topic
amod> large,0.626,0.097,0.436,0.28,5,Lizard__suborder,free_topic
conj>compound> ...,0.626,0.097,0.764,0.027,12,Lizard__suborder,free_topic
nsubj:pass<aux:pass> be,0.625,0.098,0.733,0.039,14,Lizard__suborder,free_topic
conj>compound> bird,0.625,0.098,0.577,0.134,2,Lizard__suborder,free_topic
conj<nmod<conj< leave,0.624,0.098,0.577,0.134,2,Lizard__suborder,free_topic
nmod<nsubj:pass<aux> have,-0.623,0.099,-0.577,0.134,2,Lizard__suborder,free_topic
nmod>case> in,0.623,0.099,0.409,0.314,8,Lizard__suborder,free_topic
obl<nsubj>appos> ...,0.622,0.1,0.577,0.134,3,Lizard__suborder,free_topic
conj<det> the,0.622,0.1,0.436,0.28,8,Lizard__suborder,free_topic
compound> ...,-0.621,0.1,-0.286,0.493,80,Lizard__suborder,free_topic
nmod<obl<nsubj> ...,0.621,0.1,0.736,0.037,13,Lizard__suborder,free_topic
obl:npmod<amod<amod> long,-0.619,0.102,-0.63,0.094,2,Lizard__suborder,free_topic
conj<conj>cc> and,0.617,0.103,0.634,0.091,95,Lizard__suborder,free_topic
obl<nsubj> they,0.614,0.105,0.454,0.259,5,Lizard__suborder,free_topic
compound<conj>cc> and,0.614,0.105,0.756,0.03,4,Lizard__suborder,free_topic
obl<cc> but,-0.614,0.106,-0.504,0.203,2,Lizard__suborder,free_topic
nmod>case> ...,0.614,0.106,0.619,0.102,7,Lizard__suborder,free_topic
nsubj<advmod> primarily,0.613,0.106,0.378,0.356,2,Lizard__suborder,free_topic
conj<obl<cc> but,0.613,0.106,0.577,0.134,2,Lizard__suborder,free_topic
nsubj:pass<mark> ...,-0.612,0.107,-0.218,0.604,4,Lizard__suborder,free_topic
conj<nmod< ...,0.612,0.107,0.192,0.648,20,Lizard__suborder,free_topic
conj<conj> turtle,0.61,0.108,0.784,0.021,11,Lizard__suborder,free_topic
conj<nmod<compound> ...,-0.608,0.109,-0.577,0.134,6,Lizard__suborder,free_topic
obj<acl< sauro,0.608,0.11,0.63,0.094,2,Lizard__suborder,free_topic
nsubj<advcl>obj> ...,0.608,0.11,0.655,0.078,6,Lizard__suborder,free_topic
nmod> ...,0.607,0.11,0.304,0.464,38,Lizard__suborder,free_topic
appos<nmod> ...,0.606,0.111,0.436,0.28,5,Lizard__suborder,free_topic
nsubj:pass<obl> ...,0.604,0.113,0.733,0.039,7,Lizard__suborder,free_topic
nmod>nmod>case> of,0.604,0.113,0.577,0.134,3,Lizard__suborder,free_topic
nmod<nmod> ...,0.604,0.113,0.63,0.094,10,Lizard__suborder,free_topic
conj<obj<mark> to,-0.603,0.113,-0.504,0.203,2,Lizard__suborder,free_topic
