feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj< have,0.97,0.0,0.577,0.134,2,Lizard__suborder,adaptation_comment
conj> ...,0.936,0.001,0.619,0.102,9,Lizard__suborder,adaptation_comment
obj<advmod> ...,0.89,0.003,0.577,0.134,1,Lizard__suborder,adaptation_comment
obl<advmod> ...,0.882,0.004,0.756,0.03,4,Lizard__suborder,adaptation_comment
nmod<case> ...,0.87,0.005,0.577,0.134,3,Lizard__suborder,adaptation_comment
obj<advmod> why,0.866,0.005,0.577,0.134,2,Lizard__suborder,adaptation_comment
nsubj> they,0.831,0.011,0.756,0.03,2,Lizard__suborder,adaptation_comment
case> ...,0.83,0.011,0.756,0.03,2,Lizard__suborder,adaptation_comment
obj<nsubj> ...,0.821,0.012,0.577,0.134,4,Lizard__suborder,adaptation_comment
nmod<det> ...,0.803,0.016,0.577,0.134,1,Lizard__suborder,adaptation_comment
case> from,0.795,0.018,0.845,0.008,3,Lizard__suborder,adaptation_comment
cc> and,0.784,0.021,0.784,0.021,4,Lizard__suborder,adaptation_comment
conj>nsubj> ...,0.777,0.023,0.655,0.078,3,Lizard__suborder,adaptation_comment
nsubj> ...,0.774,0.024,0.463,0.248,6,Lizard__suborder,adaptation_comment
nmod<det> the,0.772,0.025,0.577,0.134,2,Lizard__suborder,adaptation_comment
nmod>case> ...,0.768,0.026,0.546,0.162,4,Lizard__suborder,adaptation_comment
case> of,0.755,0.03,0.577,0.134,3,Lizard__suborder,adaptation_comment
amod> ...,0.745,0.034,0.848,0.008,7,Lizard__suborder,adaptation_comment
amod> natural,0.742,0.035,0.577,0.134,2,Lizard__suborder,adaptation_comment
cc> or,0.741,0.035,0.63,0.094,2,Lizard__suborder,adaptation_comment
obl<nsubj> ...,0.737,0.037,0.655,0.078,6,Lizard__suborder,adaptation_comment
conj<mark> ...,0.736,0.037,0.733,0.039,4,Lizard__suborder,adaptation_comment
conj>cc> and,0.721,0.044,0.702,0.052,8,Lizard__suborder,adaptation_comment
conj< predator,0.716,0.046,0.655,0.078,3,Lizard__suborder,adaptation_comment
amod<case> of,-0.716,0.046,-0.577,0.134,2,Lizard__suborder,adaptation_comment
case> for,0.705,0.051,0.63,0.094,2,Lizard__suborder,adaptation_comment
nmod< ...,0.702,0.052,0.577,0.134,6,Lizard__suborder,adaptation_comment
amod<case> than,-0.691,0.058,-0.756,0.03,2,Lizard__suborder,adaptation_comment
nmod> ...,0.69,0.058,0.655,0.078,4,Lizard__suborder,adaptation_comment
amod<conj<conj> ...,-0.687,0.06,-0.577,0.134,4,Lizard__suborder,adaptation_comment
nsubj<advmod> more,0.676,0.066,0.577,0.134,2,Lizard__suborder,adaptation_comment
nmod>amod> ...,0.665,0.072,0.504,0.203,4,Lizard__suborder,adaptation_comment
obl< ...,0.663,0.073,0.655,0.078,5,Lizard__suborder,adaptation_comment
amod> apex,0.656,0.077,0.327,0.429,3,Lizard__suborder,adaptation_comment
advmod> ...,-0.654,0.079,-0.655,0.078,3,Lizard__suborder,adaptation_comment
compound> ...,-0.622,0.099,-0.62,0.101,3,Lizard__suborder,adaptation_comment
conj<nsubj<conj> ...,0.6,0.116,0.577,0.134,13,Lizard__suborder,adaptation_comment
conj>cc> ...,0.583,0.129,0.577,0.134,1,Lizard__suborder,adaptation_comment
obl<conj> ...,0.537,0.17,0.764,0.027,4,Lizard__suborder,adaptation_comment
amod<case> ...,-0.52,0.187,-0.394,0.334,3,Lizard__suborder,adaptation_comment
nsubj< ...,0.481,0.228,0.483,0.225,5,Lizard__suborder,adaptation_comment
det> ...,-0.424,0.295,-0.504,0.203,2,Lizard__suborder,adaptation_comment
amod<obl< ...,-0.413,0.309,-0.546,0.162,3,Lizard__suborder,adaptation_comment
amod<obj<obl> ...,0.41,0.313,0.412,0.31,3,Lizard__suborder,adaptation_comment
appos> principles,0.377,0.357,0.412,0.31,4,Lizard__suborder,adaptation_comment
conj< ...,0.366,0.373,0.483,0.225,4,Lizard__suborder,adaptation_comment
nsubj> dragon,0.356,0.387,0.252,0.547,2,Lizard__suborder,adaptation_comment
amod<appos>flat> vivipara,-0.349,0.397,-0.247,0.555,3,Lizard__suborder,adaptation_comment
det> a,0.348,0.398,0.412,0.31,2,Lizard__suborder,adaptation_comment
obl< act,0.332,0.421,0.247,0.555,3,Lizard__suborder,adaptation_comment
amod<det> ...,0.329,0.426,0.252,0.547,2,Lizard__suborder,adaptation_comment
conj> oviparous,0.324,0.433,0.126,0.766,2,Lizard__suborder,adaptation_comment
nsubj<advmod> ...,0.318,0.442,0.412,0.31,1,Lizard__suborder,adaptation_comment
cc> ...,0.31,0.455,0.247,0.555,1,Lizard__suborder,adaptation_comment
appos>appos> ...,-0.302,0.467,-0.247,0.555,4,Lizard__suborder,adaptation_comment
amod> sexual,0.298,0.474,0.504,0.203,2,Lizard__suborder,adaptation_comment
obl<acl:relcl< ...,0.292,0.483,0.234,0.577,3,Lizard__suborder,adaptation_comment
amod< lizard,-0.284,0.495,-0.405,0.319,11,Lizard__suborder,adaptation_comment
conj>obj> ...,0.28,0.502,0.247,0.555,3,Lizard__suborder,adaptation_comment
appos> ...,-0.266,0.524,-0.082,0.846,1,Lizard__suborder,adaptation_comment
obj< ...,0.261,0.532,-0.282,0.499,3,Lizard__suborder,adaptation_comment
nsubj:pass<advmod> ...,-0.216,0.608,-0.483,0.225,4,Lizard__suborder,adaptation_comment
case> as,0.21,0.618,0.483,0.225,4,Lizard__suborder,adaptation_comment
amod<det> the,0.193,0.647,0.171,0.685,8,Lizard__suborder,adaptation_comment
amod<nsubj<cop> be,-0.186,0.66,0.062,0.883,3,Lizard__suborder,adaptation_comment
conj<cop> be,-0.181,0.668,-0.078,0.854,3,Lizard__suborder,adaptation_comment
nsubj> it,0.179,0.671,0.0,1.0,2,Lizard__suborder,adaptation_comment
amod<appos> ...,0.144,0.733,0.082,0.846,1,Lizard__suborder,adaptation_comment
amod<appos> Zootoca,0.098,0.817,0.082,0.846,2,Lizard__suborder,adaptation_comment
amod<nmod< ...,-0.094,0.825,-0.016,0.971,4,Lizard__suborder,adaptation_comment
obj<nsubj>compound> ...,-0.087,0.838,-0.082,0.846,3,Lizard__suborder,adaptation_comment
obl<acl:relcl<amod> ...,-0.086,0.84,0.0,1.0,4,Lizard__suborder,adaptation_comment
compound> colour,0.079,0.853,0.165,0.696,4,Lizard__suborder,adaptation_comment
obl<aux> ...,0.068,0.872,0.094,0.826,3,Lizard__suborder,adaptation_comment
amod< ...,0.039,0.927,0.179,0.672,9,Lizard__suborder,adaptation_comment
cop> be,-0.008,0.984,0.0,1.0,12,Lizard__suborder,adaptation_comment
amod<nsubj< ...,0.004,0.992,0.062,0.883,4,Lizard__suborder,adaptation_comment
amod<conj< ...,-0.001,0.999,-0.082,0.846,3,Lizard__suborder,adaptation_comment
det> the,-0.001,0.999,0.126,0.766,2,Lizard__suborder,adaptation_comment
