,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
6,Wes-9ef7_6_harrier-4,harrier,Hen_Harrier#species,nsubj:pass<obl>case>,into,ADP,8,nsubj:pass<obl>case> ...,0.5231242850998906,0.0036701845166987046,Accipitridae__family,taxongroup_comment,3,21
6,Wes-9ef7_13_harrier-4,harrier,Hen_Harrier#species,nsubj:pass<obl>case>,in,ADP,8,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
5,Wes-9ef7_14_Circus-4,Circus,Harrier_bird#genus,nsubj:pass<obl>case>,from,ADP,7,nsubj:pass<obl>case> from,0.49816847583880214,-0.021900289817305213,Accipitridae__family,taxongroup_comment,3,21
5,Har-a313_16_harriers-4,harriers,Hen_Harrier#species,nsubj<obj>conj>,female,NOUN,9,nsubj<obj>conj> ...,-0.42078163274821323,0.0353663945206706,Accipitridae__family,taxongroup_comment,3,21
9,Har-a313_16_harriers-4,harriers,Hen_Harrier#species,nsubj<obj>conj>,harrier,NOUN,28,nsubj<obj>conj> ...,-0.8594204385200843,0.12676485768151868,Accipitridae__family,taxongroup_comment,3,21
3,Har-a313_10_harriers-2,harriers,Hen_Harrier#species,nsubj:pass<obl>case>,in,ADP,5,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
5,Hen-610d_16_harrier-3,harrier,Hen_Harrier#species,nsubj:pass<obl>case>,in,ADP,7,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
11,Wes-9ef7_14_bird-16,bird,Falconiformes#order,acl>obl>nmod:poss>,its,PRON,21,acl>obl>nmod:poss> its,0.6363506234446807,-0.13862568411896017,Accipitridae__family,taxongroup_comment,3,21
11,Har-a313_11_bird-15,bird,Falconiformes#order,acl>obl>nmod:poss>,its,PRON,20,acl>obl>nmod:poss> its,0.6363506234446807,-0.13862568411896017,Accipitridae__family,taxongroup_comment,3,21
11,Nor-d815_14_bird-16,bird,Falconiformes#order,acl>obl>nmod:poss>,its,PRON,21,acl>obl>nmod:poss> its,0.6363506234446807,-0.13862568411896017,Accipitridae__family,taxongroup_comment,3,21
12,Com-f222_180_birds-20,birds,Bird#class,nsubj:pass<obl>case>,in,ADP,25,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
16,Com-f222_180_birds-20,birds,Bird#class,nsubj:pass<obl>case>,due,ADP,29,nsubj:pass<obl>case> ...,0.5999440107974956,-0.10795459820790523,Accipitridae__family,taxongroup_comment,3,21
4,But-d525_63_Buteo-3,Buteo,Buteo#genus,nsubj:pass<obl>case>,by,ADP,6,nsubj:pass<obl>case> by,0.5288145489298451,-0.13333020150889585,Accipitridae__family,taxongroup_comment,3,21
9,But-d525_63_Buteo-3,Buteo,Buteo#genus,nsubj:pass<obl>case>,in,ADP,14,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
11,But-d525_63_Buteo-3,Buteo,Buteo#genus,nsubj:pass<obl>case>,by,ADP,16,nsubj:pass<obl>case> by,0.5288145489298451,-0.13333020150889585,Accipitridae__family,taxongroup_comment,3,21
13,But-d525_63_Buteo-3,Buteo,Buteo#genus,nsubj:pass<obl>case>,with,ADP,18,nsubj:pass<obl>case> with,0.6366632444263547,-0.062461675398734165,Accipitridae__family,taxongroup_comment,3,21
14,Acc-0f45_7_birds-5,birds,Bird#class,nsubj:pass<obl>case>,in,ADP,21,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
26,Cir-aed8_63_animals-42,animals,Animal#kingdom,nsubj:pass<obl>case>,with,ADP,73,nsubj:pass<obl>case> with,0.6366632444263547,-0.062461675398734165,Accipitridae__family,taxongroup_comment,3,21
5,Gol-1dbf_321_birds-4,birds,Bird#class,nsubj:pass<obl>case>,by,ADP,8,nsubj:pass<obl>case> by,0.5288145489298451,-0.13333020150889585,Accipitridae__family,taxongroup_comment,3,21
15,Acc-0d4b_39_Accipiter-13,Accipiter,Accipiter#genus,nsubj<obj>conj>,hawk,NOUN,41,nsubj<obj>conj> hawk,-0.7946217487244521,0.12327877479078718,Accipitridae__family,taxongroup_comment,3,21
16,Acc-0d4b_39_Accipiter-13,Accipiter,Accipiter#genus,nsubj<obj>conj>,hawk,NOUN,50,nsubj<obj>conj> hawk,-0.7946217487244521,0.12327877479078718,Accipitridae__family,taxongroup_comment,3,21
18,Acc-0d4b_39_Accipiter-13,Accipiter,Accipiter#genus,nsubj<obj>conj>,hawk,NOUN,59,nsubj<obj>conj> hawk,-0.7946217487244521,0.12327877479078718,Accipitridae__family,taxongroup_comment,3,21
20,Acc-0d4b_39_Accipiter-13,Accipiter,Accipiter#genus,nsubj<obj>conj>,hawk,NOUN,68,nsubj<obj>conj> hawk,-0.7946217487244521,0.12327877479078718,Accipitridae__family,taxongroup_comment,3,21
8,Eur-9431_94_birds-14,birds,Bird#class,nsubj:pass<obl>case>,in,ADP,18,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
4,Son-520b_85_birds-2,birds,Bird#class,nsubj:pass<obl>case>,by,ADP,6,nsubj:pass<obl>case> by,0.5288145489298451,-0.13333020150889585,Accipitridae__family,taxongroup_comment,3,21
12,Eur-9431_100_birds-12,birds,Bird#class,nsubj:pass<obl>case>,in,ADP,25,nsubj:pass<obl>case> in,0.4634300648552778,-0.03728489742581345,Accipitridae__family,taxongroup_comment,3,21
3,Eur-9431_126_birds-2,birds,Bird#class,nsubj:pass<obl>case>,on,ADP,5,nsubj:pass<obl>case> ...,0.5110002850699138,-0.04750728505486088,Accipitridae__family,taxongroup_comment,3,21
8,Eur-9431_187_birds-45,birds,Bird#class,nsubj:pass<obl>case>,by,ADP,48,nsubj:pass<obl>case> by,0.5288145489298451,-0.13333020150889585,Accipitridae__family,taxongroup_comment,3,21
5,Acc24bb_5_Goshawks-1,Goshawks,Accipiter#genus,nsubj:pass<obl>case>,from,ADP,7,nsubj:pass<obl>case> from,0.49816847583880214,-0.021900289817305213,Accipitridae__family,taxongroup_comment,3,21
3,Har-a313_21_Circus-14,Circus,Harrier_bird#genus,compound<appos<conj>,Circus,PROPN,5,compound<appos<conj> ...,-0.05394569159865291,-0.2680686706566591,Accipitridae__family,taxongroup_comment,1,27
