,feat,cluster,pw_entr,feat_n,N,group,relrole
26,advmod> he,0,0.003,1,421,Accipitridae__family,taxongroup_topic
28,amod> ...,0,-0.001,7,421,Accipitridae__family,taxongroup_topic
29,amod> Eurasian,0,-0.003,1,421,Accipitridae__family,taxongroup_topic
30,amod> common,0,-0.002,2,421,Accipitridae__family,taxongroup_topic
35,amod> northern,0,0.001,1,421,Accipitridae__family,taxongroup_topic
37,amod> red,0,0.001,1,421,Accipitridae__family,taxongroup_topic
38,amod> western,0,-0.001,1,421,Accipitridae__family,taxongroup_topic
39,amod>advmod> ...,0,0.001,1,421,Accipitridae__family,taxongroup_topic
41,amod>obl:npmod> ...,0,0.004,1,421,Accipitridae__family,taxongroup_topic
154,appos> ...,0,-0.002,4,421,Accipitridae__family,taxongroup_topic
156,appos> Circus,0,0.001,1,421,Accipitridae__family,taxongroup_topic
161,appos> gentilis,0,0.004,1,421,Accipitridae__family,taxongroup_topic
169,appos>compound> Accipiter,0,-0.001,1,421,Accipitridae__family,taxongroup_topic
171,appos>compound> Buteo,0,0.004,1,421,Accipitridae__family,taxongroup_topic
173,appos>compound> Milvus,0,0.003,1,421,Accipitridae__family,taxongroup_topic
175,appos>compound> c.,0,0.002,1,421,Accipitridae__family,taxongroup_topic
180,appos>flat> aeruginosus,0,0.004,1,421,Accipitridae__family,taxongroup_topic
183,appos>flat> milvus,0,0.004,1,421,Accipitridae__family,taxongroup_topic
199,cc> and,0,0.0,3,421,Accipitridae__family,taxongroup_topic
206,compound< hawk,0,0.0,1,421,Accipitridae__family,taxongroup_topic
218,compound<appos< species,0,0.004,1,421,Accipitridae__family,taxongroup_topic
232,compound<appos> ...,0,0.012,3,421,Accipitridae__family,taxongroup_topic
233,compound<appos> radiatus,0,0.003,1,421,Accipitridae__family,taxongroup_topic
234,compound<appos>amod> ...,0,0.002,1,421,Accipitridae__family,taxongroup_topic
235,compound<appos>compound> ...,0,0.009,2,421,Accipitridae__family,taxongroup_topic
236,compound<appos>compound> Polyboroide,0,0.007,2,421,Accipitridae__family,taxongroup_topic
247,compound<compound> Madagascar,0,0.003,1,421,Accipitridae__family,taxongroup_topic
249,compound<conj> ...,0,0.001,1,421,Accipitridae__family,taxongroup_topic
251,compound<conj>cc> and,0,0.002,1,421,Accipitridae__family,taxongroup_topic
254,compound<det> the,0,-0.0,1,421,Accipitridae__family,taxongroup_topic
275,compound> ...,0,-0.004,1,421,Accipitridae__family,taxongroup_topic
278,compound> g,0,0.002,1,421,Accipitridae__family,taxongroup_topic
283,compound> marsh,0,-0.002,2,421,Accipitridae__family,taxongroup_topic
286,compound>amod> ...,0,0.003,1,421,Accipitridae__family,taxongroup_topic
289,compound>appos> ...,0,0.009,2,421,Accipitridae__family,taxongroup_topic
