feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound> honey,-0.758,0.029,-0.365,0.374,7,Accipitridae__family,free_topic
appos<obl<parataxis> ...,-0.758,0.029,-0.655,0.078,3,Accipitridae__family,free_topic
conj>cc> and,0.756,0.03,0.109,0.797,26,Accipitridae__family,free_topic
nsubj< kill,0.754,0.031,0.655,0.078,3,Accipitridae__family,free_topic
list<list> vulture,0.752,0.032,0.756,0.03,2,Accipitridae__family,free_topic
nsubj:pass<obl>amod> ...,0.751,0.032,0.577,0.134,7,Accipitridae__family,free_topic
nmod<nsubj<advmod> ...,0.751,0.032,0.577,0.134,3,Accipitridae__family,free_topic
case> to,0.747,0.033,0.736,0.037,11,Accipitridae__family,free_topic
appos<conj<appos> aureus,0.745,0.034,0.577,0.134,2,Accipitridae__family,free_topic
conj<appos>compound> Aquila,0.745,0.034,0.577,0.134,3,Accipitridae__family,free_topic
appos>flat> goshawk,-0.745,0.034,-0.577,0.134,2,Accipitridae__family,free_topic
conj<conj>amod> great,0.744,0.034,0.577,0.134,3,Accipitridae__family,free_topic
conj<obl<obl> ...,0.742,0.035,0.764,0.027,3,Accipitridae__family,free_topic
conj<appos> chrysaeto,0.741,0.035,0.577,0.134,3,Accipitridae__family,free_topic
conj<nmod>appos> ...,-0.74,0.036,-0.577,0.134,3,Accipitridae__family,free_topic
case> as,0.738,0.037,0.764,0.027,7,Accipitridae__family,free_topic
conj<conj>amod> big,0.736,0.037,0.577,0.134,2,Accipitridae__family,free_topic
conj<appos>compound> ...,0.736,0.037,0.546,0.162,4,Accipitridae__family,free_topic
compound<det> the,0.735,0.038,0.627,0.096,8,Accipitridae__family,free_topic
case> of,0.733,0.039,0.846,0.008,28,Accipitridae__family,free_topic
nmod<nmod> eagle,0.729,0.04,0.577,0.134,2,Accipitridae__family,free_topic
conj<nmod< ...,0.729,0.04,0.0,1.0,11,Accipitridae__family,free_topic
appos<amod> ...,0.729,0.04,0.74,0.036,14,Accipitridae__family,free_topic
nmod<nmod> ...,0.727,0.041,0.587,0.126,8,Accipitridae__family,free_topic
compound<obl<advmod> sometimes,0.726,0.041,0.577,0.134,2,Accipitridae__family,free_topic
compound>conj> sea,-0.723,0.043,-0.63,0.094,2,Accipitridae__family,free_topic
case> by,0.723,0.043,0.627,0.096,13,Accipitridae__family,free_topic
conj<appos> leucocephalus,0.723,0.043,0.577,0.134,2,Accipitridae__family,free_topic
obl<conj> ...,0.723,0.043,0.764,0.027,7,Accipitridae__family,free_topic
conj>amod> bald,0.722,0.043,0.577,0.134,2,Accipitridae__family,free_topic
conj> eagle,0.72,0.044,0.218,0.604,5,Accipitridae__family,free_topic
appos> gentilis,0.719,0.044,0.732,0.039,3,Accipitridae__family,free_topic
conj>amod> ...,0.714,0.047,0.109,0.797,8,Accipitridae__family,free_topic
nmod:poss> Henst,0.711,0.048,0.756,0.03,2,Accipitridae__family,free_topic
conj<nmod>conj> ...,-0.709,0.049,-0.577,0.134,3,Accipitridae__family,free_topic
appos<conj> ...,0.705,0.051,0.546,0.162,9,Accipitridae__family,free_topic
conj<conj>amod> red,0.704,0.051,0.577,0.134,6,Accipitridae__family,free_topic
nmod< species,0.699,0.054,0.729,0.04,5,Accipitridae__family,free_topic
obl<acl< ...,0.698,0.054,0.756,0.03,4,Accipitridae__family,free_topic
conj<conj>amod> white,0.698,0.054,0.577,0.134,2,Accipitridae__family,free_topic
nmod>amod> ...,0.698,0.054,0.733,0.039,3,Accipitridae__family,free_topic
conj<nmod>amod> ...,0.697,0.055,0.109,0.797,5,Accipitridae__family,free_topic
nmod<nsubj:pass<obl> ...,0.696,0.055,0.733,0.039,5,Accipitridae__family,free_topic
compound<appos<appos> eagle,0.695,0.056,0.756,0.03,2,Accipitridae__family,free_topic
nsubj<obj>nmod:poss> ...,0.693,0.057,0.764,0.027,5,Accipitridae__family,free_topic
obl<obj> prey,0.692,0.057,0.756,0.03,2,Accipitridae__family,free_topic
appos<conj<parataxis> ...,0.69,0.058,0.577,0.134,2,Accipitridae__family,free_topic
compound> sea,-0.689,0.059,-0.4,0.326,16,Accipitridae__family,free_topic
nmod<conj> ...,0.685,0.061,0.655,0.078,4,Accipitridae__family,free_topic
list<list>nmod:poss> ...,0.679,0.064,0.577,0.134,1,Accipitridae__family,free_topic
compound> hawk,-0.678,0.064,-0.577,0.134,4,Accipitridae__family,free_topic
nsubj<obj>det> ...,-0.677,0.065,-0.577,0.134,1,Accipitridae__family,free_topic
case> with,0.677,0.065,0.655,0.078,9,Accipitridae__family,free_topic
obl<obl>case> from,0.677,0.065,0.546,0.162,3,Accipitridae__family,free_topic
nmod<nsubj:pass< report,-0.672,0.068,-0.504,0.203,2,Accipitridae__family,free_topic
compound<parataxis<conj> rattlesnake,0.672,0.068,0.577,0.134,2,Accipitridae__family,free_topic
conj<conj>amod> ...,0.671,0.068,0.577,0.134,14,Accipitridae__family,free_topic
compound<parataxis<appos> taxus,-0.666,0.071,-0.577,0.134,2,Accipitridae__family,free_topic
nsubj<amod> ...,0.662,0.074,0.764,0.027,6,Accipitridae__family,free_topic
appos> chrysaeto,0.661,0.074,0.507,0.2,3,Accipitridae__family,free_topic
compound< owl,0.661,0.075,0.701,0.053,5,Accipitridae__family,free_topic
appos<conj<parataxis> vulpe,0.66,0.075,0.577,0.134,2,Accipitridae__family,free_topic
appos<nsubj:pass< ...,-0.657,0.076,-0.577,0.134,1,Accipitridae__family,free_topic
nsubj<obl>amod> first,-0.654,0.078,-0.577,0.134,2,Accipitridae__family,free_topic
nmod<appos<amod> ...,0.653,0.079,0.577,0.134,4,Accipitridae__family,free_topic
conj<nmod>conj> owl,-0.652,0.08,-0.577,0.134,2,Accipitridae__family,free_topic
appos< buzzard,-0.645,0.084,-0.63,0.094,2,Accipitridae__family,free_topic
compound<obl<advmod> also,0.645,0.084,0.577,0.134,2,Accipitridae__family,free_topic
conj<conj>amod> bald,0.643,0.086,0.577,0.134,2,Accipitridae__family,free_topic
compound<appos<nsubj< predator,-0.641,0.087,-0.577,0.134,2,Accipitridae__family,free_topic
nmod:poss> ...,0.64,0.087,0.682,0.062,6,Accipitridae__family,free_topic
obl<nsubj> ...,0.637,0.089,0.327,0.429,10,Accipitridae__family,free_topic
nmod>conj>cc> and,0.635,0.091,0.62,0.101,3,Accipitridae__family,free_topic
nsubj<obj> ...,0.634,0.091,0.655,0.078,13,Accipitridae__family,free_topic
conj<conj>amod> american,0.633,0.092,0.577,0.134,2,Accipitridae__family,free_topic
appos>flat> ...,-0.633,0.092,-0.577,0.134,1,Accipitridae__family,free_topic
nsubj<obj> bird,0.633,0.092,0.577,0.134,2,Accipitridae__family,free_topic
obl< hunt,0.632,0.093,0.577,0.134,4,Accipitridae__family,free_topic
compound<parataxis< coyote,0.63,0.094,0.577,0.134,2,Accipitridae__family,free_topic
