relation	btoken	rtoken	btag	bloc	rtag	rloc	rdist	bterm	rterm	tagscore
location	Wes-8d71_10_bee-26	Wes-8d71_20_desert-33	Wes-8d71_10_bee-26_2209	10	Wes-8d71_20_desert-33_3805	20	10	Western honey bee	desert	7.545
location	Wes-8d71_27_bee-3	Wes-8d71_20_desert-33	Wes-8d71_27_bee-3_4941	27	Wes-8d71_20_desert-33_3805	20	7	western honey bee	desert	6.75
location	Wes-8d71_8_bee-8	Wes-8d71_20_desert-33	Wes-8d71_8_bee-8_4941	8	Wes-8d71_20_desert-33_3805	20	12	western honey bee	desert	6.385
location	Wes-8d71_7_bee-4	Wes-8d71_20_desert-33	Wes-8d71_7_bee-4_2209	7	Wes-8d71_20_desert-33_34	20	13	Western honey bee	Desert	5.929
location	Van-b9b9_80_bee-14	Van-b9b9_91_hedgerows-9	Van-b9b9_80_bee-14_2207	80	Van-b9b9_91_hedgerows-9_4519	91	11	European honey bee	hedgerows	5.5
location	Bom-c423_278_Bombus-12	Bom-c423_306_farmland-5	Bom-c423_278_Bombus-12_943	278	Bom-c423_306_farmland-5_4509	306	28	Bombus	farmland	3.448
location	Bom-c423_278_Bombus-12	Bom-c423_307_farmland-14	Bom-c423_278_Bombus-12_943	278	Bom-c423_307_farmland-14_4509	307	29	Bombus	farmland	3.333
location	Bom-c423_277_Bombus-10	Bom-c423_306_farmland-5	Bom-c423_277_Bombus-10_943	277	Bom-c423_306_farmland-5_4509	306	29	Bombus	farmland	3.333
location	Bom-c423_277_Bombus-10	Bom-c423_307_farmland-14	Bom-c423_277_Bombus-10_943	277	Bom-c423_307_farmland-14_4509	307	30	Bombus	farmland	3.226
location	Eur39b4_5_bee-7	Eur39b4_25_farmlands-5	Eur39b4_5_bee-7_2207	5	Eur39b4_25_farmlands-5_4509	25	20	European honey bee	farmland	3.143
location	Eur39b4_5_bee-7	Eur39b4_26_farmlands-10	Eur39b4_5_bee-7_2207	5	Eur39b4_26_farmlands-10_4509	26	21	European honey bee	farmland	3.0
location	Ant-938d_222_Atta-18	Ant-938d_251_rainforest-43	Ant-938d_222_Atta-18_1595	222	Ant-938d_251_rainforest-43_3811	251	29	Atta	rainforest	2.9
location	Eur-a59b_85_ants-2	Eur-a59b_48_forest-32	Eur-a59b_85_ants-2_1036	85	Eur-a59b_48_forest-32_4536	48	37	Wood ants	coniferous forest	2.632
location	Bum-e9d6_249_bumblebees-9	Bum-e9d6_290_Marsh-10	Bum-e9d6_249_bumblebees-9_3823	249	Bum-e9d6_290_Marsh-10_36	290	41	buff-tailed bumblebee	Marsh	2.381
location	Arm-33e3_186_ants-21	Arm-33e3_135_rainforests-7	Arm-33e3_186_ants-21_2094	186	Arm-33e3_135_rainforests-7_3811	135	51	Army ant	rainforest	1.923
location	Bum-e9d6_242_bumblebees-9	Bum-e9d6_290_Marsh-10	Bum-e9d6_242_bumblebees-9_68	242	Bum-e9d6_290_Marsh-10_36	290	48	Buff-tailed bumblebee	Marsh	1.531
location	Bom-c423_254_bee-11	Bom-c423_306_farmland-5	Bom-c423_254_bee-11_2207	254	Bom-c423_306_farmland-5_4509	306	52	European honey bee	farmland	1.245
location	Bom-c423_254_bee-11	Bom-c423_307_farmland-14	Bom-c423_254_bee-11_2207	254	Bom-c423_307_farmland-14_4509	307	53	European honey bee	farmland	1.222
location	Ant-938d_327_ants-14	Ant-938d_251_rainforest-43	Ant-938d_327_ants-14_4640	327	Ant-938d_251_rainforest-43_3811	251	76	leafcutter ants	rainforest	1.078
location	Ant-938d_327_ants-4	Ant-938d_251_rainforest-43	Ant-938d_327_ants-4_4640	327	Ant-938d_251_rainforest-43_3811	251	76	leafcutter ants	rainforest	1.078
adaptation	Was-5a21_5_hornets-11	Was-5a21_5_eusocial-20	Was-5a21_5_hornets-11_4942	5	Was-5a21_5_eusocial-20_3954	5	0	hornet	eusocial	100.0
adaptation	Eur-0e68_13_hornet-3	Eur-0e68_13_eusocial-17	Eur-0e68_13_hornet-3_4942	13	Eur-0e68_13_eusocial-17_3954	13	0	hornet	eusocial	100.0
adaptation	Spi-7da6_54_wasp-5	Spi-7da6_54_predators-24	Spi-7da6_54_wasp-5_5506	54	Spi-7da6_54_predators-24_3977	54	0	spider wasps	predator	100.0
adaptation	Pol-516e_41_bees-45	Pol-516e_41_pollinators-11	Pol-516e_41_bees-45_5225	41	Pol-516e_41_pollinators-11_3974	41	0	mason bees	pollinator	100.0
adaptation	Pol-516e_41_bees-50	Pol-516e_41_pollinators-11	Pol-516e_41_bees-50_5225	41	Pol-516e_41_pollinators-11_3974	41	0	mason bees	pollinator	100.0
adaptation	Pol-516e_41_bees-45	Pol-516e_41_pollinators-33	Pol-516e_41_bees-45_5225	41	Pol-516e_41_pollinators-33_3974	41	0	mason bees	pollinator	100.0
adaptation	Arm-33e3_154_ants-28	Arm-33e3_154_nocturnal-7	Arm-33e3_154_ants-28_4891	154	Arm-33e3_154_nocturnal-7_3967	154	0	army ant	nocturnal	100.0
adaptation	Pol-516e_41_bees-6	Pol-516e_41_pollinators-11	Pol-516e_41_bees-6_5225	41	Pol-516e_41_pollinators-11_3974	41	0	mason bees	pollinator	100.0
adaptation	Arm-33e3_19_ants-6	Arm-33e3_19_polymorphism-31	Arm-33e3_19_ants-6_4891	19	Arm-33e3_19_polymorphism-31_3976	19	0	army ant	polymorphism	100.0
adaptation	Arm-33e3_19_ants-6	Arm-33e3_19_polymorphism-13	Arm-33e3_19_ants-6_4891	19	Arm-33e3_19_polymorphism-13_3976	19	0	army ant	polymorphism	100.0
adaptation	Arm-33e3_42_ant-5	Arm-33e3_42_social-34	Arm-33e3_42_ant-5_4891	42	Arm-33e3_42_social-34_3788	42	0	army ant	social	100.0
adaptation	Swa-27b4_175_ants-2	Swa-27b4_175_swarming-35	Swa-27b4_175_ants-2_4891	175	Swa-27b4_175_swarming-35_3983	175	0	army ant	swarming	100.0
adaptation	Swa-27b4_175_ant-17	Swa-27b4_175_swarming-35	Swa-27b4_175_ant-17_4891	175	Swa-27b4_175_swarming-35_3983	175	0	army ant	swarming	100.0
adaptation	Pol-516e_41_bees-6	Pol-516e_41_pollinators-33	Pol-516e_41_bees-6_5225	41	Pol-516e_41_pollinators-33_3974	41	0	mason bees	pollinator	100.0
adaptation	Pol-516e_41_bees-50	Pol-516e_41_pollinators-33	Pol-516e_41_bees-50_5225	41	Pol-516e_41_pollinators-33_3974	41	0	mason bees	pollinator	100.0
adaptation	Pol-516e_41_bees-17	Pol-516e_41_pollinators-11	Pol-516e_41_bees-17_5225	41	Pol-516e_41_pollinators-11_3974	41	0	mason bees	pollinator	100.0
adaptation	Pol-516e_41_bees-17	Pol-516e_41_pollinators-33	Pol-516e_41_bees-17_5225	41	Pol-516e_41_pollinators-33_3974	41	0	mason bees	pollinator	100.0
adaptation	Asi-8957_275_hornet-27	Asi-8957_275_predators-9	Asi-8957_275_hornet-27_4942	275	Asi-8957_275_predators-9_3977	275	0	hornet	predator	100.0
adaptation	Sah654d_1_ant-4	Sah654d_1_tolerant-20	Sah654d_1_ant-4_3258	1	Sah654d_1_tolerant-20_3792	1	0	Saharan silver ant	heat tolerant	100.0
adaptation	Asi-8957_266_hornets-18	Asi-8957_266_predators-28	Asi-8957_266_hornets-18_2210	266	Asi-8957_266_predators-28_3977	266	0	Hornet	predator	100.0
adaptation	Was-5a21_151_hornet-26	Was-5a21_151_predator-20	Was-5a21_151_hornet-26_2210	151	Was-5a21_151_predator-20_359	151	0	Hornet	Predator	100.0
adaptation	Asi-8957_274_hornet-3	Asi-8957_274_Predators-5	Asi-8957_274_hornet-3_2210	274	Asi-8957_274_Predators-5_3977	274	0	Hornet	predator	100.0
adaptation	Asi-8957_267_hornets-8	Asi-8957_267_predator-24	Asi-8957_267_hornets-8_2210	267	Asi-8957_267_predator-24_359	267	0	Hornet	Predator	100.0
adaptation	Wes-8d71_347_hornet-11	Wes-8d71_347_predators-2	Wes-8d71_347_hornet-11_2210	347	Wes-8d71_347_predators-2_359	347	0	Hornet	Predator	100.0
adaptation	Eur-5425_62_hornet-10	Eur-5425_62_predator-6	Eur-5425_62_hornet-10_2210	62	Eur-5425_62_predator-6_359	62	0	Hornet	Predator	100.0
adaptation	Eur-0e68_13_hornet-7	Eur-0e68_13_eusocial-17	Eur-0e68_13_hornet-7_2210	13	Eur-0e68_13_eusocial-17_3954	13	0	Hornet	eusocial	100.0
adaptation	Eur-0e68_2_hornet-3	Eur-0e68_2_eusocial-11	Eur-0e68_2_hornet-3_2210	2	Eur-0e68_2_eusocial-11_3954	2	0	Hornet	eusocial	100.0
adaptation	Bee-ace3_110_hornets-13	Bee-ace3_110_eusocial-4	Bee-ace3_110_hornets-13_2210	110	Bee-ace3_110_eusocial-4_3954	110	0	Hornet	eusocial	100.0
adaptation	Bee-ace3_110_hornets-13	Bee-ace3_110_eusocial-9	Bee-ace3_110_hornets-13_2210	110	Bee-ace3_110_eusocial-9_3954	110	0	Hornet	eusocial	100.0
adaptation	Was-5a21_26_hornets-33	Was-5a21_26_eusocial-18	Was-5a21_26_hornets-33_2210	26	Was-5a21_26_eusocial-18_3954	26	0	Hornet	eusocial	100.0
adaptation	Pas-a544_21_bumblebees-5	Pas-a544_21_Pollinators-1	Pas-a544_21_bumblebees-5_4265	21	Pas-a544_21_Pollinators-1_356	21	0	bumblebees	Pollinator	100.0
adaptation	Bum-e9d6_245_bumblebee-4	Bum-e9d6_245_pollinators-13	Bum-e9d6_245_bumblebee-4_4265	245	Bum-e9d6_245_pollinators-13_3974	245	0	bumblebees	pollinator	100.0
adaptation	Bum-e9d6_251_bumblebees-8	Bum-e9d6_251_pollinators-21	Bum-e9d6_251_bumblebees-8_4265	251	Bum-e9d6_251_pollinators-21_3974	251	0	bumblebees	pollinator	100.0
adaptation	Dom-6f87_171_Bombus-19	Dom-6f87_171_eusocial-2	Dom-6f87_171_Bombus-19_943	171	Dom-6f87_171_eusocial-2_3954	171	0	Bombus	eusocial	100.0
adaptation	Bum-e9d6_252_Bombus-9	Bum-e9d6_252_pollinators-5	Bum-e9d6_252_Bombus-9_943	252	Bum-e9d6_252_pollinators-5_3974	252	0	Bombus	pollinator	100.0
adaptation	Bom-c423_302_Bombus-9	Bom-c423_302_pollinator-16	Bom-c423_302_Bombus-9_943	302	Bom-c423_302_pollinator-16_3974	302	0	Bombus	pollinator	100.0
adaptation	Bom-c423_321_bumblebee-3	Bom-c423_321_pollinator-11	Bom-c423_321_bumblebee-3_4265	321	Bom-c423_321_pollinator-11_3974	321	0	bumblebees	pollinator	100.0
adaptation	Bom-c423_302_bumblebee-32	Bom-c423_302_pollinator-16	Bom-c423_302_bumblebee-32_4265	302	Bom-c423_302_pollinator-16_3974	302	0	bumblebees	pollinator	100.0
adaptation	Par-e8bc_141_bumblebee-25	Par-e8bc_141_eusocial-51	Par-e8bc_141_bumblebee-25_4265	141	Par-e8bc_141_eusocial-51_3954	141	0	bumblebees	eusocial	100.0
adaptation	Par-e8bc_140_bumblebees-20	Par-e8bc_140_eusocial-11	Par-e8bc_140_bumblebees-20_4265	140	Par-e8bc_140_eusocial-11_3954	140	0	bumblebees	eusocial	100.0
adaptation	Dom-6f87_171_bumblebee-18	Dom-6f87_171_eusocial-2	Dom-6f87_171_bumblebee-18_4265	171	Dom-6f87_171_eusocial-2_3954	171	0	bumblebees	eusocial	100.0
adaptation	Bee-ace3_122_bumblebees-36	Bee-ace3_122_eusocial-9	Bee-ace3_122_bumblebees-36_4265	122	Bee-ace3_122_eusocial-9_3954	122	0	bumblebees	eusocial	100.0
adaptation	Bom-c423_328_bumblebee-7	Bom-c423_328_eusocial-11	Bom-c423_328_bumblebee-7_4265	328	Bom-c423_328_eusocial-11_3954	328	0	bumblebees	eusocial	100.0
adaptation	Bee-ace3_110_bumblebees-2	Bee-ace3_110_eusocial-9	Bee-ace3_110_bumblebees-2_4265	110	Bee-ace3_110_eusocial-9_3954	110	0	bumblebees	eusocial	100.0
adaptation	Api-6647_14_bumblebees-10	Api-6647_14_eusocial-12	Api-6647_14_bumblebees-10_4265	14	Api-6647_14_eusocial-12_3954	14	0	bumblebees	eusocial	100.0
adaptation	Bee-ace3_110_bumblebees-2	Bee-ace3_110_eusocial-4	Bee-ace3_110_bumblebees-2_4265	110	Bee-ace3_110_eusocial-4_3954	110	0	bumblebees	eusocial	100.0
adaptation	Bum-e9d6_170_bumblebees-12	Bum-e9d6_170_eusocial-17	Bum-e9d6_170_bumblebees-12_4265	170	Bum-e9d6_170_eusocial-17_3954	170	0	bumblebees	eusocial	100.0
adaptation	Pol-516e_41_bumblebees-41	Pol-516e_41_pollinators-11	Pol-516e_41_bumblebees-41_4265	41	Pol-516e_41_pollinators-11_3974	41	0	bumblebees	pollinator	100.0
adaptation	Wes-8d71_327_bumblebee-21	Wes-8d71_327_pollinator-14	Wes-8d71_327_bumblebee-21_4265	327	Wes-8d71_327_pollinator-14_3974	327	0	bumblebees	pollinator	100.0
adaptation	Pol-516e_41_bumblebees-41	Pol-516e_41_pollinators-33	Pol-516e_41_bumblebees-41_4265	41	Pol-516e_41_pollinators-33_3974	41	0	bumblebees	pollinator	100.0
adaptation	Pol-516e_102_bumblebees-13	Pol-516e_102_pollinators-21	Pol-516e_102_bumblebees-13_4265	102	Pol-516e_102_pollinators-21_3974	102	0	bumblebees	pollinator	100.0
adaptation	Pol-516e_75_bumblebee-18	Pol-516e_75_pollinators-10	Pol-516e_75_bumblebee-18_4265	75	Pol-516e_75_pollinators-10_3974	75	0	bumblebees	pollinator	100.0
adaptation	Pol-516e_75_bumblebee-18	Pol-516e_75_pollinators-25	Pol-516e_75_bumblebee-18_4265	75	Pol-516e_75_pollinators-25_3974	75	0	bumblebees	pollinator	100.0
adaptation	Pol-516e_102_bumblebees-13	Pol-516e_102_pollinators-6	Pol-516e_102_bumblebees-13_4265	102	Pol-516e_102_pollinators-6_3974	102	0	bumblebees	pollinator	100.0
adaptation	Att-e7de_12_Atta-1	Att-e7de_12_polymorphism-8	Att-e7de_12_Atta-1_1595	12	Att-e7de_12_polymorphism-8_3976	12	0	Atta	polymorphism	87.0
adaptation	Mas-1837_47_Osmia-5	Mas-1837_47_pollinators-9	Mas-1837_47_Osmia-5_2828	47	Mas-1837_47_pollinators-9_3974	47	0	Osmia	pollinator	87.0
adaptation	Eci-644a_59_burchellii-10	Eci-644a_59_nomadic-14	Eci-644a_59_burchellii-10_2095	59	Eci-644a_59_nomadic-14_3786	59	0	Eciton burchellii	nomadic	87.0
adaptation	Lea-7e84_28_Atta-3	Lea-7e84_28_polymorphism-10	Lea-7e84_28_Atta-3_1595	28	Lea-7e84_28_polymorphism-10_3976	28	0	Atta	polymorphism	87.0
adaptation	Wes-8d71_50_bee-12	Wes-8d71_50_metamorphosis-7	Wes-8d71_50_bee-12_2209	50	Wes-8d71_50_metamorphosis-7_3962	50	0	Western honey bee	metamorphosis	83.0
adaptation	Wes-8d71_256_bee-4	Wes-8d71_256_pollinator-8	Wes-8d71_256_bee-4_2209	256	Wes-8d71_256_pollinator-8_3974	256	0	Western honey bee	pollinator	83.0
adaptation	Wes-8d71_4_bee-10	Wes-8d71_4_eusocial-12	Wes-8d71_4_bee-10_4941	4	Wes-8d71_4_eusocial-12_3954	4	0	western honey bee	eusocial	83.0
adaptation	Wes-8d71_4_bee-4	Wes-8d71_4_eusocial-12	Wes-8d71_4_bee-4_2209	4	Wes-8d71_4_eusocial-12_3954	4	0	Western honey bee	eusocial	83.0
adaptation	Asi-8957_8_bee-21	Asi-8957_8_eusocial-11	Asi-8957_8_bee-21_2207	8	Asi-8957_8_eusocial-11_3954	8	0	European honey bee	eusocial	66.0
adaptation	Bee-ace3_362_bee-11	Bee-ace3_362_pollinators-12	Bee-ace3_362_bee-11_2207	362	Bee-ace3_362_pollinators-12_3974	362	0	European honey bee	pollinator	66.0
adaptation	Bee-ace3_362_bee-26	Bee-ace3_362_pollinators-12	Bee-ace3_362_bee-26_2207	362	Bee-ace3_362_pollinators-12_3974	362	0	European honey bee	pollinator	66.0
adaptation	Wes-8d71_31_bee-3	Wes-8d71_31_swarming-11	Wes-8d71_31_bee-3_2207	31	Wes-8d71_31_swarming-11_3983	31	0	European honey bee	swarming	66.0
adaptation	Wes-8d71_215_bee-41	Wes-8d71_215_pollinator-27	Wes-8d71_215_bee-41_2207	215	Wes-8d71_215_pollinator-27_3974	215	0	European honey bee	pollinator	66.0
adaptation	Wes-8d71_327_bee-3	Wes-8d71_327_pollinator-14	Wes-8d71_327_bee-3_2207	327	Wes-8d71_327_pollinator-14_3974	327	0	European honey bee	pollinator	66.0
adaptation	Wes-8d71_215_bee-31	Wes-8d71_215_pollinator-27	Wes-8d71_215_bee-31_2207	215	Wes-8d71_215_pollinator-27_3974	215	0	European honey bee	pollinator	66.0
adaptation	Arm-33e3_124_ants-4	Arm-33e3_123_social-24	Arm-33e3_124_ants-4_4891	124	Arm-33e3_123_social-24_3788	123	1	army ant	social	50.0
adaptation	Vesb6c9_10_wasp-9	Vesb6c9_11_predators-23	Vesb6c9_10_wasp-9_3607	10	Vesb6c9_11_predators-23_3977	11	1	Common wasp	predator	50.0
adaptation	Bla-af14_60_ant-3	Bla-af14_61_eusocial-37	Bla-af14_60_ant-3_4689	60	Bla-af14_61_eusocial-37_3954	61	1	black garden ant	eusocial	50.0
adaptation	Bum-e9d6_252_Bombus-9	Bum-e9d6_251_pollinators-21	Bum-e9d6_252_Bombus-9_943	252	Bum-e9d6_251_pollinators-21_3974	251	1	Bombus	pollinator	50.0
adaptation	Dom-6f87_171_Bombus-19	Dom-6f87_170_eusocial-2	Dom-6f87_171_Bombus-19_943	171	Dom-6f87_170_eusocial-2_3954	170	1	Bombus	eusocial	50.0
adaptation	Spi-7da6_103_wasps-3	Spi-7da6_102_predators-15	Spi-7da6_103_wasps-3_3398	103	Spi-7da6_102_predators-15_359	102	1	Spider wasps	Predator	50.0
adaptation	Pac-29db_8_ants-6	Pac-29db_7_social-2	Pac-29db_8_ants-6_4891	8	Pac-29db_7_social-2_3788	7	1	army ant	social	50.0
adaptation	Ani-66e9_322_ant-6	Ani-66e9_323_social-12	Ani-66e9_322_ant-6_4891	322	Ani-66e9_323_social-12_3788	323	1	army ant	social	50.0
adaptation	Pol-516e_102_bumblebees-13	Pol-516e_103_Pollinator-1	Pol-516e_102_bumblebees-13_4265	102	Pol-516e_103_Pollinator-1_356	103	1	bumblebees	Pollinator	50.0
adaptation	For-fc8f_41_Formica-7	For-fc8f_40_eusocial-3	For-fc8f_41_Formica-7_1035	41	For-fc8f_40_eusocial-3_3954	40	1	Formica	eusocial	50.0
adaptation	Eci-644a_3_ant-18	Eci-644a_4_polymorphism-9	Eci-644a_3_ant-18_4891	3	Eci-644a_4_polymorphism-9_3976	4	1	army ant	polymorphism	50.0
adaptation	Arm-33e3_18_ants-5	Arm-33e3_19_polymorphism-31	Arm-33e3_18_ants-5_4891	18	Arm-33e3_19_polymorphism-31_3976	19	1	army ant	polymorphism	50.0
adaptation	Arm-33e3_43_ants-25	Arm-33e3_42_social-34	Arm-33e3_43_ants-25_4891	43	Arm-33e3_42_social-34_3788	42	1	army ant	social	50.0
adaptation	Arm-33e3_18_ants-5	Arm-33e3_19_polymorphism-13	Arm-33e3_18_ants-5_4891	18	Arm-33e3_19_polymorphism-13_3976	19	1	army ant	polymorphism	50.0
adaptation	For-53a6_60_lugubris-2	For-53a6_61_predators-8	For-53a6_60_lugubris-2_2290	60	For-53a6_61_predators-8_3977	61	1	Formica lugubris	predator	43.5
adaptation	Arg-ab8e_28_crabro-14	Arg-ab8e_27_predators-5	Arg-ab8e_28_crabro-14_2211	28	Arg-ab8e_27_predators-5_359	27	1	Vespa crabro	Predator	43.5
adaptation	Mas-1837_47_Osmia-5	Mas-1837_48_pollinators-22	Mas-1837_47_Osmia-5_2828	47	Mas-1837_48_pollinators-22_3974	48	1	Osmia	pollinator	43.5
adaptation	Mas-1837_52_Osmia-18	Mas-1837_53_pollinators-2	Mas-1837_52_Osmia-18_2828	52	Mas-1837_53_pollinators-2_3974	53	1	Osmia	pollinator	43.5
adaptation	Mas-1837_52_Osmia-6	Mas-1837_53_pollinators-2	Mas-1837_52_Osmia-6_2828	52	Mas-1837_53_pollinators-2_3974	53	1	Osmia	pollinator	43.5
adaptation	Mas-1837_46_Osmia-7	Mas-1837_47_pollinators-9	Mas-1837_46_Osmia-7_2828	46	Mas-1837_47_pollinators-9_3974	47	1	Osmia	pollinator	43.5
adaptation	Att-e7de_15_Atta-17	Att-e7de_14_polymorphism-5	Att-e7de_15_Atta-17_1595	15	Att-e7de_14_polymorphism-5_3976	14	1	Atta	polymorphism	43.5
adaptation	Wes-8d71_192_bee-3	Wes-8d71_193_communication-7	Wes-8d71_192_bee-3_4941	192	Wes-8d71_193_communication-7_3790	193	1	western honey bee	chemical communication	41.5
adaptation	Eur-0e68_12_hornet-2	Eur-0e68_13_eusocial-17	Eur-0e68_12_hornet-2_2212	12	Eur-0e68_13_eusocial-17_3954	13	1	European hornet	eusocial	41.5
adaptation	Wes-8d71_51_bee-8	Wes-8d71_50_metamorphosis-7	Wes-8d71_51_bee-8_4941	51	Wes-8d71_50_metamorphosis-7_3962	50	1	western honey bee	metamorphosis	41.5
adaptation	Eur-0e68_1_hornet-2	Eur-0e68_2_eusocial-11	Eur-0e68_1_hornet-2_2212	1	Eur-0e68_2_eusocial-11_3954	2	1	European hornet	eusocial	41.5
adaptation	Ani-66e9_322_ant-6	Ani-66e9_320_social-12	Ani-66e9_322_ant-6_4891	322	Ani-66e9_320_social-12_3788	320	2	army ant	social	33.333
adaptation	Ves-d414_200_wasp-12	Ves-d414_202_Predators-1	Ves-d414_200_wasp-12_3607	200	Ves-d414_202_Predators-1_3977	202	2	Common wasp	predator	33.333
adaptation	Ves-d414_200_wasps-30	Ves-d414_202_Predators-1	Ves-d414_200_wasps-30_3607	200	Ves-d414_202_Predators-1_3977	202	2	Common wasp	predator	33.333
adaptation	Bum-e9d6_249_bumblebees-9	Bum-e9d6_251_pollinators-21	Bum-e9d6_249_bumblebees-9_3823	249	Bum-e9d6_251_pollinators-21_3974	251	2	buff-tailed bumblebee	pollinator	33.333
