feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> lizard,0.943,0.0,0.577,0.134,3,Snake__suborder,taxongroup_topic
nmod< snake,0.922,0.001,0.764,0.027,7,Snake__suborder,taxongroup_topic
nmod< color,0.92,0.001,0.577,0.134,2,Snake__suborder,taxongroup_topic
conj< python,0.909,0.002,0.577,0.134,2,Snake__suborder,taxongroup_topic
cc> and,0.895,0.003,0.951,0.0,22,Snake__suborder,taxongroup_topic
conj< boa,0.891,0.003,0.577,0.134,8,Snake__suborder,taxongroup_topic
nsubj> ...,0.89,0.003,0.546,0.162,5,Snake__suborder,taxongroup_topic
nsubj>det> the,0.889,0.003,0.764,0.027,3,Snake__suborder,taxongroup_topic
conj>amod> ...,0.885,0.003,0.764,0.027,10,Snake__suborder,taxongroup_topic
conj<case> such,0.879,0.004,0.577,0.134,2,Snake__suborder,taxongroup_topic
conj<case> by,0.876,0.004,0.577,0.134,2,Snake__suborder,taxongroup_topic
conj< snake,0.875,0.004,0.846,0.008,15,Snake__suborder,taxongroup_topic
conj<conj> snake,0.874,0.005,0.577,0.134,5,Snake__suborder,taxongroup_topic
conj<case> as,0.872,0.005,0.577,0.134,3,Snake__suborder,taxongroup_topic
nmod< ...,0.86,0.006,0.577,0.134,10,Snake__suborder,taxongroup_topic
nsubj<obl>det> all,0.857,0.007,0.577,0.134,2,Snake__suborder,taxongroup_topic
nmod<conj> python,0.856,0.007,0.577,0.134,5,Snake__suborder,taxongroup_topic
conj<det> some,0.855,0.007,0.577,0.134,2,Snake__suborder,taxongroup_topic
compound<det> some,0.848,0.008,0.756,0.03,2,Snake__suborder,taxongroup_topic
conj< species,0.843,0.009,0.756,0.03,2,Snake__suborder,taxongroup_topic
amod> lip,0.842,0.009,0.577,0.134,2,Snake__suborder,taxongroup_topic
nsubj< species,0.841,0.009,0.577,0.134,2,Snake__suborder,taxongroup_topic
det> a,0.841,0.009,0.894,0.003,13,Snake__suborder,taxongroup_topic
cc> ...,0.839,0.009,0.577,0.134,1,Snake__suborder,taxongroup_topic
