,feat,cluster,pw_entr,feat_n,N,group,relrole
8,advcl> ...,0,0.184,1,14,Snake__suborder,adaptation_comment
9,advcl>mark> ...,0,0.468,2,14,Snake__suborder,adaptation_comment
10,advmod> ...,0,0.184,1,14,Snake__suborder,adaptation_comment
26,cc> ...,0,0.263,1,14,Snake__suborder,adaptation_comment
27,cc> and,0,0.213,1,14,Snake__suborder,adaptation_comment
30,conj< ...,0,0.426,2,14,Snake__suborder,adaptation_comment
31,conj<amod> ...,0,0.468,2,14,Snake__suborder,adaptation_comment
32,conj<cop> be,0,0.468,2,14,Snake__suborder,adaptation_comment
33,conj<nsubj> ...,0,0.468,2,14,Snake__suborder,adaptation_comment
141,acl:relcl> ...,1,0.027,1,43,Snake__suborder,adaptation_comment
142,acl:relcl>nsubj> that,1,0.027,1,43,Snake__suborder,adaptation_comment
143,acl:relcl>obj> ...,1,0.059,1,43,Snake__suborder,adaptation_comment
151,advmod> ...,1,0.034,1,43,Snake__suborder,adaptation_comment
152,advmod> mostly,1,0.043,1,43,Snake__suborder,adaptation_comment
153,amod> ...,1,-0.0,1,43,Snake__suborder,adaptation_comment
160,amod> sexual,1,0.043,1,43,Snake__suborder,adaptation_comment
163,case> from,1,0.008,1,43,Snake__suborder,adaptation_comment
166,case> to,1,0.043,1,43,Snake__suborder,adaptation_comment
169,compound< ...,1,0.238,4,43,Snake__suborder,adaptation_comment
170,compound> ...,1,0.027,1,43,Snake__suborder,adaptation_comment
175,conj> ...,1,0.128,4,43,Snake__suborder,adaptation_comment
178,conj>cc> and,1,0.061,2,43,Snake__suborder,adaptation_comment
179,conj>cc> or,1,0.034,1,43,Snake__suborder,adaptation_comment
181,cop> be,1,-0.002,1,43,Snake__suborder,adaptation_comment
183,det> a,1,0.022,1,43,Snake__suborder,adaptation_comment
229,nsubj> ...,1,0.002,1,43,Snake__suborder,adaptation_comment
237,nsubj>det> ...,1,0.027,1,43,Snake__suborder,adaptation_comment
239,obj< ...,1,0.217,5,43,Snake__suborder,adaptation_comment
243,obj<advcl< ...,1,0.087,2,43,Snake__suborder,adaptation_comment
244,obj<advcl<nsubj> ...,1,0.1,2,43,Snake__suborder,adaptation_comment
245,obj<advcl<obj> ...,1,0.1,2,43,Snake__suborder,adaptation_comment
253,obj<mark> ...,1,0.059,1,43,Snake__suborder,adaptation_comment
254,obj<mark> to,1,0.076,2,43,Snake__suborder,adaptation_comment
264,obj<xcomp< ...,1,0.1,2,43,Snake__suborder,adaptation_comment
