feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod>case> in,0.592,0.122,0.655,0.078,5,Snake__suborder,location_topic
case> ...,0.589,0.125,0.509,0.198,7,Snake__suborder,location_topic
nsubj:pass<conj> ...,0.584,0.129,0.591,0.123,4,Snake__suborder,location_topic
nmod< venom,0.584,0.129,0.577,0.134,2,Snake__suborder,location_topic
cc> and,0.583,0.129,0.756,0.03,2,Snake__suborder,location_topic
nmod<obj< ...,0.583,0.129,0.577,0.134,3,Snake__suborder,location_topic
compound< ...,0.583,0.13,0.218,0.604,8,Snake__suborder,location_topic
det> ...,0.58,0.132,0.504,0.203,2,Snake__suborder,location_topic
compound>amod> Central,0.579,0.133,0.577,0.134,2,Snake__suborder,location_topic
nsubj:pass< find,0.578,0.133,0.385,0.346,7,Snake__suborder,location_topic
conj>cc> and,0.578,0.133,0.674,0.067,5,Snake__suborder,location_topic
nmod<compound> ...,0.577,0.134,0.655,0.078,3,Snake__suborder,location_topic
compound<nmod>case> ...,-0.577,0.134,-0.577,0.134,2,Snake__suborder,location_topic
compound<amod> ...,0.575,0.136,0.577,0.134,1,Snake__suborder,location_topic
conj<conj>compound> Nile,-0.574,0.137,-0.577,0.134,2,Snake__suborder,location_topic
nmod>det> the,0.572,0.139,0.577,0.134,5,Snake__suborder,location_topic
nsubj<xcomp> ...,0.559,0.15,0.784,0.021,4,Snake__suborder,location_topic
conj< snake,0.552,0.156,0.514,0.192,3,Snake__suborder,location_topic
nsubj<advmod> ...,0.552,0.156,0.655,0.078,8,Snake__suborder,location_topic
compound<amod> Burmese,0.549,0.159,0.577,0.134,2,Snake__suborder,location_topic
nsubj:pass<obl>case> in,0.546,0.162,0.518,0.188,7,Snake__suborder,location_topic
nmod<nmod< ...,0.535,0.172,0.412,0.31,3,Snake__suborder,location_topic
case>fixed> as,0.511,0.196,0.733,0.039,4,Snake__suborder,location_topic
conj<conj>appos> niloticus,0.51,0.197,0.577,0.134,2,Snake__suborder,location_topic
conj<obl<obl> ...,0.509,0.197,0.577,0.134,3,Snake__suborder,location_topic
acl> ...,0.509,0.198,0.289,0.488,4,Snake__suborder,location_topic
conj<conj>appos> ...,0.508,0.199,0.577,0.134,1,Snake__suborder,location_topic
compound>amod> african,0.504,0.203,0.436,0.28,6,Snake__suborder,location_topic
nmod>case> on,0.502,0.205,0.412,0.31,2,Snake__suborder,location_topic
nmod>case> ...,0.5,0.207,0.378,0.356,2,Snake__suborder,location_topic
nsubj<nmod>compound> ...,0.495,0.213,0.577,0.134,3,Snake__suborder,location_topic
nsubj<obl>case> like,0.489,0.219,0.412,0.31,2,Snake__suborder,location_topic
nsubj<obl>det> ...,0.488,0.22,0.577,0.134,1,Snake__suborder,location_topic
obj<obl>case> as,0.474,0.235,0.504,0.203,2,Snake__suborder,location_topic
nsubj<obj> ...,0.467,0.243,0.825,0.012,11,Snake__suborder,location_topic
obl< ...,0.467,0.243,0.535,0.172,6,Snake__suborder,location_topic
nsubj<obl>nmod> ...,0.466,0.245,0.577,0.134,4,Snake__suborder,location_topic
compound<det> the,0.465,0.246,0.577,0.134,8,Snake__suborder,location_topic
compound> rock,0.462,0.249,0.479,0.23,11,Snake__suborder,location_topic
nsubj:pass< ...,0.457,0.255,0.206,0.624,5,Snake__suborder,location_topic
conj<det> the,0.449,0.265,0.436,0.28,3,Snake__suborder,location_topic
conj<conj>compound> ...,-0.442,0.273,-0.577,0.134,1,Snake__suborder,location_topic
obl<obl>case> ...,0.435,0.282,0.394,0.334,3,Snake__suborder,location_topic
conj<obj< ...,-0.434,0.282,-0.412,0.31,1,Snake__suborder,location_topic
appos> ...,0.431,0.287,0.733,0.039,13,Snake__suborder,location_topic
conj<det> ...,0.421,0.298,0.378,0.356,2,Snake__suborder,location_topic
nsubj<obl> snake,0.42,0.3,0.412,0.31,2,Snake__suborder,location_topic
obl<nsubj>compound> ...,0.42,0.3,0.405,0.319,3,Snake__suborder,location_topic
compound> Boa,0.419,0.302,0.344,0.405,4,Snake__suborder,location_topic
nmod<nsubj<obl> ...,-0.412,0.31,-0.436,0.28,4,Snake__suborder,location_topic
nsubj<obj>det> the,0.411,0.312,0.378,0.356,2,Snake__suborder,location_topic
nmod< introduction,0.409,0.314,0.412,0.31,2,Snake__suborder,location_topic
obj<obl>case> ...,0.409,0.315,0.412,0.31,1,Snake__suborder,location_topic
det> Burmese,0.404,0.321,0.385,0.346,4,Snake__suborder,location_topic
nummod> ...,-0.401,0.324,-0.265,0.526,3,Snake__suborder,location_topic
nmod>det> ...,0.398,0.328,0.412,0.31,1,Snake__suborder,location_topic
nsubj<cop> be,0.398,0.329,0.109,0.797,10,Snake__suborder,location_topic
conj>cc> ...,0.394,0.334,0.412,0.31,1,Snake__suborder,location_topic
nsubj:pass<aux> ...,0.394,0.334,0.577,0.134,1,Snake__suborder,location_topic
nsubj<obl>det> the,0.391,0.338,0.412,0.31,4,Snake__suborder,location_topic
compound<det> ...,0.386,0.345,0.412,0.31,1,Snake__suborder,location_topic
compound> mangrove,0.384,0.347,0.109,0.797,4,Snake__suborder,location_topic
conj<conj> ...,0.381,0.352,0.164,0.699,10,Snake__suborder,location_topic
nsubj<obl> ...,0.379,0.354,0.187,0.657,13,Snake__suborder,location_topic
nsubj<advcl>mark> ...,0.366,0.372,0.436,0.28,4,Snake__suborder,location_topic
compound< Boiga,-0.359,0.382,-0.247,0.555,3,Snake__suborder,location_topic
compound<nmod< ...,-0.357,0.385,-0.412,0.31,3,Snake__suborder,location_topic
nsubj<nmod> ...,0.357,0.386,0.412,0.31,4,Snake__suborder,location_topic
nsubj:pass<advmod> ...,0.348,0.398,0.296,0.476,4,Snake__suborder,location_topic
amod> large,0.345,0.403,0.378,0.356,2,Snake__suborder,location_topic
compound> amethystine,-0.341,0.408,-0.436,0.28,4,Snake__suborder,location_topic
compound<obj< ...,0.338,0.412,0.234,0.577,4,Snake__suborder,location_topic
nsubj<obl> python,0.327,0.429,0.247,0.555,2,Snake__suborder,location_topic
acl>obl>compound> ...,0.324,0.433,0.592,0.122,3,Snake__suborder,location_topic
compound<conj> ...,0.321,0.437,0.412,0.31,3,Snake__suborder,location_topic
amod>amod> ...,-0.316,0.446,-0.247,0.555,1,Snake__suborder,location_topic
compound< snake,0.312,0.452,0.218,0.604,3,Snake__suborder,location_topic
amod> mangrove,-0.311,0.454,0.016,0.971,3,Snake__suborder,location_topic
conj<compound> ...,0.3,0.471,0.385,0.346,4,Snake__suborder,location_topic
compound> ...,0.299,0.472,0.255,0.542,21,Snake__suborder,location_topic
compound> grass,-0.294,0.48,-0.179,0.672,8,Snake__suborder,location_topic
nsubj<obj>det> a,0.291,0.484,0.452,0.261,3,Snake__suborder,location_topic
amod> Burmese,0.279,0.503,0.233,0.578,16,Snake__suborder,location_topic
appos> behavior,0.277,0.507,0.247,0.555,4,Snake__suborder,location_topic
case> as,0.273,0.513,0.592,0.122,4,Snake__suborder,location_topic
nsubj<obl>conj> ...,-0.272,0.515,-0.265,0.526,4,Snake__suborder,location_topic
compound> Central,0.271,0.517,0.265,0.526,5,Snake__suborder,location_topic
conj<obj<nsubj> ...,0.268,0.52,0.343,0.406,3,Snake__suborder,location_topic
nsubj:pass<obl> Florida,0.267,0.523,0.412,0.31,2,Snake__suborder,location_topic
nsubj:pass<obl>det> the,0.264,0.528,0.394,0.334,3,Snake__suborder,location_topic
nmod<nsubj:pass<obl> ...,0.26,0.533,0.156,0.712,4,Snake__suborder,location_topic
nsubj<conj>aux> ...,-0.26,0.535,-0.247,0.555,3,Snake__suborder,location_topic
nsubj<aux> may,0.258,0.537,0.247,0.555,2,Snake__suborder,location_topic
conj<nmod> ...,-0.253,0.545,-0.327,0.429,4,Snake__suborder,location_topic
nsubj<conj> ...,0.251,0.549,0.412,0.31,5,Snake__suborder,location_topic
compound<nmod>case> in,-0.24,0.566,-0.247,0.555,2,Snake__suborder,location_topic
amod> bande,0.237,0.572,0.252,0.547,2,Snake__suborder,location_topic
conj<conj>cc> and,-0.227,0.589,-0.289,0.488,7,Snake__suborder,location_topic
appos> distribution,0.224,0.594,0.082,0.846,2,Snake__suborder,location_topic
cc> ...,0.221,0.599,0.082,0.846,1,Snake__suborder,location_topic
amod> yellow,-0.218,0.604,-0.383,0.349,7,Snake__suborder,location_topic
nmod<nsubj< ...,0.217,0.605,0.343,0.406,6,Snake__suborder,location_topic
nsubj<aux> have,0.214,0.61,0.082,0.846,2,Snake__suborder,location_topic
nsubj<conj>cc> and,0.211,0.616,0.247,0.555,4,Snake__suborder,location_topic
nmod<nsubj:pass<aux:pass> be,0.211,0.617,0.265,0.526,3,Snake__suborder,location_topic
conj<conj>amod> ...,0.202,0.632,0.171,0.685,5,Snake__suborder,location_topic
obj<mark> ...,-0.196,0.643,-0.247,0.555,1,Snake__suborder,location_topic
det> a,0.194,0.646,0.126,0.766,8,Snake__suborder,location_topic
conj<obl<advmod> ...,0.193,0.648,0.187,0.657,3,Snake__suborder,location_topic
amod> indian,-0.189,0.655,-0.165,0.696,5,Snake__suborder,location_topic
amod> ...,0.188,0.655,0.244,0.56,17,Snake__suborder,location_topic
acl>obl>case> in,-0.188,0.656,-0.082,0.846,2,Snake__suborder,location_topic
nsubj<amod> ...,0.179,0.671,0.171,0.685,3,Snake__suborder,location_topic
case> to,0.178,0.674,0.247,0.555,2,Snake__suborder,location_topic
nsubj:pass<conj>cc> and,0.172,0.684,0.394,0.334,3,Snake__suborder,location_topic
nsubj<aux> ...,0.165,0.696,0.0,1.0,2,Snake__suborder,location_topic
obj<obl> ...,-0.161,0.703,-0.047,0.912,3,Snake__suborder,location_topic
obl< refer,0.16,0.704,0.094,0.826,3,Snake__suborder,location_topic
nmod>compound> ...,0.159,0.707,0.247,0.555,3,Snake__suborder,location_topic
compound> Fer,0.159,0.707,0.171,0.685,3,Snake__suborder,location_topic
compound> cat,0.149,0.725,0.013,0.976,8,Snake__suborder,location_topic
conj<amod> ...,0.148,0.726,-0.016,0.971,3,Snake__suborder,location_topic
nsubj<mark> ...,0.147,0.729,0.062,0.883,3,Snake__suborder,location_topic
nsubj:pass<aux> have,0.145,0.732,0.082,0.846,2,Snake__suborder,location_topic
compound> Boiga,-0.132,0.756,-0.247,0.555,9,Snake__suborder,location_topic
compound> boa,-0.13,0.759,0.115,0.786,9,Snake__suborder,location_topic
obj<obj> ...,0.125,0.768,0.296,0.476,3,Snake__suborder,location_topic
case> than,0.122,0.774,0.0,1.0,2,Snake__suborder,location_topic
compound<case> ...,0.12,0.777,0.082,0.846,1,Snake__suborder,location_topic
nmod<nsubj:pass< ...,-0.117,0.783,-0.203,0.63,3,Snake__suborder,location_topic
amod> common,-0.111,0.793,0.082,0.846,2,Snake__suborder,location_topic
compound<compound> ...,-0.106,0.803,-0.265,0.526,3,Snake__suborder,location_topic
obj<mark> to,0.101,0.812,-0.082,0.846,2,Snake__suborder,location_topic
amod> african,0.098,0.818,0.265,0.526,3,Snake__suborder,location_topic
acl>obl> ...,0.097,0.82,0.137,0.745,4,Snake__suborder,location_topic
case> 's,0.096,0.82,0.312,0.452,5,Snake__suborder,location_topic
nsubj<advcl>obl> ...,-0.091,0.831,-0.169,0.689,3,Snake__suborder,location_topic
compound<case> of,0.07,0.869,-0.247,0.555,2,Snake__suborder,location_topic
conj<obj< include,-0.064,0.88,-0.082,0.846,2,Snake__suborder,location_topic
appos<det> the,-0.062,0.884,-0.094,0.826,3,Snake__suborder,location_topic
compound<obj<obl> ...,0.057,0.893,0.109,0.797,3,Snake__suborder,location_topic
nmod<obl< ...,0.057,0.894,0.082,0.846,4,Snake__suborder,location_topic
amod> young,-0.051,0.904,0.247,0.555,2,Snake__suborder,location_topic
compound<nmod> ...,-0.049,0.908,-0.247,0.555,4,Snake__suborder,location_topic
conj<nmod>case> ...,-0.045,0.915,-0.109,0.797,4,Snake__suborder,location_topic
nsubj:pass<obl>det> ...,-0.034,0.935,-0.247,0.555,1,Snake__suborder,location_topic
conj< ...,0.032,0.939,-0.275,0.51,8,Snake__suborder,location_topic
nsubj<obl>amod> ...,0.032,0.94,0.082,0.846,7,Snake__suborder,location_topic
obl<nsubj> ...,-0.032,0.94,-0.082,0.846,1,Snake__suborder,location_topic
obj< ...,-0.028,0.948,0.234,0.577,6,Snake__suborder,location_topic
conj<obl<nsubj:pass> ...,0.027,0.949,0.247,0.555,3,Snake__suborder,location_topic
amod>amod> black,0.004,0.993,0.252,0.547,2,Snake__suborder,location_topic
