feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod< species,0.947,0.0,0.549,0.159,16,Snake__suborder,free_topic
obl<nsubj:pass>det> ...,0.941,0.0,0.577,0.134,2,Snake__suborder,free_topic
conj<appos> viper,0.926,0.001,0.577,0.134,6,Snake__suborder,free_topic
nmod> ...,0.926,0.001,0.245,0.558,38,Snake__suborder,free_topic
nmod<case> for,0.925,0.001,0.764,0.027,3,Snake__suborder,free_topic
obl<nsubj:pass>det> a,0.917,0.001,0.577,0.134,2,Snake__suborder,free_topic
nmod> Singapore,0.915,0.001,0.577,0.134,2,Snake__suborder,free_topic
nmod> world,0.914,0.001,0.577,0.134,3,Snake__suborder,free_topic
conj<conj> ...,0.912,0.002,0.83,0.011,306,Snake__suborder,free_topic
conj> mammal,0.91,0.002,0.764,0.027,3,Snake__suborder,free_topic
conj> lizard,0.907,0.002,0.764,0.027,14,Snake__suborder,free_topic
conj<conj> fish,0.904,0.002,0.764,0.027,11,Snake__suborder,free_topic
nsubj:pass<aux:pass> be,0.901,0.002,0.674,0.067,13,Snake__suborder,free_topic
nmod>amod> ...,0.9,0.002,0.764,0.027,11,Snake__suborder,free_topic
amod> coral,0.898,0.002,0.869,0.005,9,Snake__suborder,free_topic
nmod<case> to,0.896,0.003,0.674,0.067,8,Snake__suborder,free_topic
nmod< systematic,0.895,0.003,0.577,0.134,2,Snake__suborder,free_topic
conj> ...,0.895,0.003,0.627,0.096,73,Snake__suborder,free_topic
conj<conj> insect,0.893,0.003,0.764,0.027,8,Snake__suborder,free_topic
conj> rodent,0.892,0.003,0.764,0.027,5,Snake__suborder,free_topic
conj>nmod>conj> ...,0.891,0.003,0.577,0.134,3,Snake__suborder,free_topic
conj>advmod> ...,0.889,0.003,0.577,0.134,5,Snake__suborder,free_topic
amod> inland,0.888,0.003,0.791,0.019,7,Snake__suborder,free_topic
nmod< source,0.887,0.003,0.756,0.03,2,Snake__suborder,free_topic
conj< species,0.887,0.003,0.764,0.027,6,Snake__suborder,free_topic
nmod> guinea,0.885,0.003,0.577,0.134,2,Snake__suborder,free_topic
conj<conj> fox,0.884,0.004,0.736,0.037,9,Snake__suborder,free_topic
appos<compound> snake,0.882,0.004,0.756,0.03,2,Snake__suborder,free_topic
