,feat,cluster,pw_entr,feat_n,N,group,relrole
17,conj<conj> ...,1,0.056,9.0,36.0,Life__life,location_topic
18,conj<conj> bear,1,0.071,5.0,36.0,Life__life,location_topic
19,conj<conj> fox,1,0.006,2.0,36.0,Life__life,location_topic
20,conj<conj> weasel,1,0.028,2.0,36.0,Life__life,location_topic
21,conj<conj> wolf,1,0.028,2.0,36.0,Life__life,location_topic
22,conj<conj>amod> ...,1,0.073,7.0,36.0,Life__life,location_topic
23,conj<conj>amod> american,1,0.043,3.0,36.0,Life__life,location_topic
24,conj<conj>amod> black,1,0.028,2.0,36.0,Life__life,location_topic
25,conj<conj>amod> european,1,-0.016,1.0,36.0,Life__life,location_topic
26,conj<conj>amod> red,1,-0.005,1.0,36.0,Life__life,location_topic
27,conj<conj>compound> ...,1,0.006,2.0,36.0,Life__life,location_topic
49,conj<conj> ...,3,0.17,3.0,9.0,Life__life,location_topic
51,conj<conj> fox,3,0.089,1.0,9.0,Life__life,location_topic
54,conj<conj>amod> ...,3,-0.02,1.0,9.0,Life__life,location_topic
57,conj<conj>amod> european,3,0.331,2.0,9.0,Life__life,location_topic
58,conj<conj>amod> red,3,0.134,1.0,9.0,Life__life,location_topic
59,conj<conj>compound> ...,3,0.089,1.0,9.0,Life__life,location_topic
64,case> ...,4,1.007,1.0,2.0,Life__life,location_topic
79,nmod< ...,4,1.007,1.0,2.0,Life__life,location_topic
80,case> ...,5,0.22,1.0,5.0,Life__life,location_topic
92,conj> ...,5,0.717,2.0,5.0,Life__life,location_topic
94,conj>cc> and,5,0.358,1.0,5.0,Life__life,location_topic
95,nmod< ...,5,0.22,1.0,5.0,Life__life,location_topic
96,case> ...,6,0.33,2.0,8.0,Life__life,location_topic
108,conj> ...,6,0.33,2.0,8.0,Life__life,location_topic
109,conj>cc> ...,6,0.252,1.0,8.0,Life__life,location_topic
110,conj>cc> and,6,0.165,1.0,8.0,Life__life,location_topic
111,nmod< ...,6,0.33,2.0,8.0,Life__life,location_topic
