feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<det> a,0.92,0.001,0.577,0.134,2,Life__life,taxongroup_topic
nmod<det> the,0.915,0.001,0.764,0.027,6,Life__life,taxongroup_topic
case> of,0.897,0.003,0.655,0.078,9,Life__life,taxongroup_topic
cc> and,0.871,0.005,0.756,0.03,2,Life__life,taxongroup_topic
conj< ...,0.864,0.006,0.845,0.008,6,Life__life,taxongroup_topic
conj<conj> mink,0.852,0.007,0.577,0.134,2,Life__life,taxongroup_topic
nsubj< ...,0.848,0.008,0.846,0.008,10,Life__life,taxongroup_topic
appos<appos> ...,0.837,0.01,0.764,0.027,13,Life__life,taxongroup_topic
cc> or,0.828,0.011,0.756,0.03,2,Life__life,taxongroup_topic
nmod<case> ...,0.817,0.013,0.577,0.134,6,Life__life,taxongroup_topic
nmod< ...,0.786,0.021,0.327,0.429,9,Life__life,taxongroup_topic
conj<nsubj<obj> ...,0.782,0.022,0.577,0.134,3,Life__life,taxongroup_topic
conj<nsubj< ...,0.757,0.03,0.546,0.162,3,Life__life,taxongroup_topic
nsubj<amod> ...,0.72,0.044,0.577,0.134,6,Life__life,taxongroup_topic
obj< produce,0.716,0.046,0.655,0.078,3,Life__life,taxongroup_topic
nsubj<nmod>det> the,0.711,0.048,0.764,0.027,3,Life__life,taxongroup_topic
amod> ...,0.701,0.053,0.655,0.078,11,Life__life,taxongroup_topic
conj<conj> ...,0.698,0.054,0.577,0.134,6,Life__life,taxongroup_topic
appos<appos>conj> ...,0.697,0.054,0.577,0.134,5,Life__life,taxongroup_topic
conj< weasel,0.686,0.06,0.577,0.134,2,Life__life,taxongroup_topic
nsubj<cop> be,0.673,0.067,0.655,0.078,7,Life__life,taxongroup_topic
nmod<nmod< ...,0.672,0.068,0.577,0.134,4,Life__life,taxongroup_topic
nsubj:pass<obl> ...,0.649,0.082,0.577,0.134,2,Life__life,taxongroup_topic
nmod<amod> ...,0.647,0.083,0.577,0.134,5,Life__life,taxongroup_topic
nsubj:pass<obl> cell,0.644,0.085,0.577,0.134,2,Life__life,taxongroup_topic
nsubj<conj> ...,0.642,0.086,0.733,0.039,4,Life__life,taxongroup_topic
compound<nmod<amod> natural,-0.639,0.088,-0.577,0.134,2,Life__life,taxongroup_topic
compound< Group,0.622,0.1,0.577,0.134,2,Life__life,taxongroup_topic
nsubj<nmod> ...,0.613,0.106,0.764,0.027,6,Life__life,taxongroup_topic
compound<nmod<amod> ...,-0.569,0.141,-0.577,0.134,1,Life__life,taxongroup_topic
case> ...,0.564,0.145,0.378,0.356,2,Life__life,taxongroup_topic
nsubj:pass<aux:pass> be,0.564,0.146,0.577,0.134,4,Life__life,taxongroup_topic
nsubj:pass< find,0.559,0.15,0.577,0.134,2,Life__life,taxongroup_topic
nsubj< reach,0.527,0.18,0.577,0.134,2,Life__life,taxongroup_topic
obj< ...,0.492,0.216,0.327,0.429,3,Life__life,taxongroup_topic
compound< ...,0.488,0.219,0.218,0.604,7,Life__life,taxongroup_topic
appos<conj> ...,0.475,0.234,0.592,0.122,6,Life__life,taxongroup_topic
nsubj:pass< ...,0.47,0.24,0.412,0.31,2,Life__life,taxongroup_topic
conj<conj>cc> and,0.469,0.241,0.577,0.134,4,Life__life,taxongroup_topic
nsubj<conj>cc> and,0.467,0.243,0.504,0.203,2,Life__life,taxongroup_topic
nsubj<det> the,0.459,0.252,0.412,0.31,3,Life__life,taxongroup_topic
nsubj<det> ...,0.446,0.268,0.412,0.31,1,Life__life,taxongroup_topic
acl:relcl> ...,0.445,0.269,0.394,0.334,3,Life__life,taxongroup_topic
nsubj:pass<obl>amod> ...,0.372,0.365,0.412,0.31,4,Life__life,taxongroup_topic
obj<nsubj> ...,0.361,0.38,0.302,0.467,4,Life__life,taxongroup_topic
obj<advmod> ...,0.348,0.399,0.289,0.488,4,Life__life,taxongroup_topic
nmod<nmod<det> the,-0.315,0.447,-0.412,0.31,3,Life__life,taxongroup_topic
compound<compound<conj> ...,-0.298,0.474,-0.412,0.31,3,Life__life,taxongroup_topic
compound<det> the,-0.29,0.486,-0.452,0.261,4,Life__life,taxongroup_topic
det> the,-0.289,0.487,-0.546,0.162,7,Life__life,taxongroup_topic
nsubj<conj>obl> ...,-0.262,0.531,-0.187,0.657,4,Life__life,taxongroup_topic
nsubj<appos>amod> ...,0.259,0.536,0.082,0.846,3,Life__life,taxongroup_topic
nsubj<nmod>case> of,0.242,0.563,0.452,0.261,5,Life__life,taxongroup_topic
conj<conj>flat> ...,0.237,0.572,0.412,0.31,1,Life__life,taxongroup_topic
nsubj<nmod>case> ...,0.207,0.624,0.247,0.555,1,Life__life,taxongroup_topic
appos< ...,-0.194,0.645,-0.394,0.334,3,Life__life,taxongroup_topic
nsubj:pass<obl>case> ...,0.194,0.645,0.247,0.555,4,Life__life,taxongroup_topic
conj<conj>flat> Gray,0.191,0.65,0.247,0.555,2,Life__life,taxongroup_topic
compound<nmod< history,0.174,0.68,0.247,0.555,2,Life__life,taxongroup_topic
appos> ...,-0.168,0.691,0.082,0.846,6,Life__life,taxongroup_topic
conj<conj>flat> E.,0.163,0.7,0.247,0.555,2,Life__life,taxongroup_topic
obj<conj> ...,-0.161,0.703,0.031,0.942,3,Life__life,taxongroup_topic
nsubj<appos> ...,-0.137,0.746,-0.452,0.261,3,Life__life,taxongroup_topic
nsubj< mele,0.129,0.761,0.247,0.555,2,Life__life,taxongroup_topic
nsubj<obj> ...,-0.128,0.762,-0.126,0.766,6,Life__life,taxongroup_topic
nmod<nmod<amod> overall,0.124,0.77,0.082,0.846,2,Life__life,taxongroup_topic
nmod<nmod<amod> ...,-0.105,0.804,-0.247,0.555,2,Life__life,taxongroup_topic
compound<compound> Badger,0.104,0.806,-0.082,0.846,2,Life__life,taxongroup_topic
nsubj<conj>advmod> ...,0.104,0.807,0.203,0.63,3,Life__life,taxongroup_topic
compound<compound> european,-0.087,0.838,-0.247,0.555,2,Life__life,taxongroup_topic
nsubj<conj>cc> ...,-0.08,0.851,-0.082,0.846,1,Life__life,taxongroup_topic
conj<conj> J.,-0.064,0.881,-0.082,0.846,2,Life__life,taxongroup_topic
compound<case> of,0.055,0.896,0.082,0.846,3,Life__life,taxongroup_topic
compound<nmod< ...,0.044,0.918,0.082,0.846,1,Life__life,taxongroup_topic
compound<compound> Lancashire,-0.041,0.922,-0.082,0.846,2,Life__life,taxongroup_topic
