feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod> ...,0.918,0.001,0.655,0.078,4,Life__life,adaptation_comment
conj> ...,0.84,0.009,0.861,0.006,5,Life__life,adaptation_comment
nsubj< ...,0.722,0.043,0.764,0.027,3,Life__life,adaptation_comment
nsubj<obj> ...,0.697,0.055,0.327,0.429,3,Life__life,adaptation_comment
det> the,0.627,0.096,0.504,0.203,2,Life__life,adaptation_comment
nsubj> ...,0.592,0.122,0.701,0.053,5,Life__life,adaptation_comment
advcl> ...,0.547,0.161,0.514,0.192,3,Life__life,adaptation_comment
conj>cc> and,0.528,0.178,0.63,0.094,2,Life__life,adaptation_comment
obl> ...,0.503,0.204,0.577,0.134,3,Life__life,adaptation_comment
amod< system,0.485,0.223,0.577,0.134,2,Life__life,adaptation_comment
det> ...,0.479,0.23,0.412,0.31,1,Life__life,adaptation_comment
obl>case> ...,0.46,0.252,0.412,0.31,3,Life__life,adaptation_comment
amod< ...,0.439,0.276,0.518,0.188,10,Life__life,adaptation_comment
cc> and,0.432,0.286,0.343,0.406,3,Life__life,adaptation_comment
conj< ...,0.43,0.288,0.483,0.226,5,Life__life,adaptation_comment
amod<case> ...,0.368,0.369,0.412,0.31,5,Life__life,adaptation_comment
nsubj> mammal,0.329,0.427,0.252,0.547,2,Life__life,adaptation_comment
amod<det> a,0.322,0.436,0.055,0.897,5,Life__life,adaptation_comment
cc> ...,0.321,0.439,0.412,0.31,1,Life__life,adaptation_comment
amod< animal,0.32,0.44,0.247,0.555,2,Life__life,adaptation_comment
amod<nsubj:pass< think,-0.28,0.502,-0.412,0.31,2,Life__life,adaptation_comment
amod<nmod<amod> ...,0.256,0.54,0.247,0.555,3,Life__life,adaptation_comment
amod<case> in,0.227,0.589,0.252,0.547,2,Life__life,adaptation_comment
cop> be,-0.226,0.59,-0.217,0.606,8,Life__life,adaptation_comment
advmod> ...,0.171,0.686,0.156,0.712,3,Life__life,adaptation_comment
amod<amod> ...,-0.139,0.742,-0.082,0.846,3,Life__life,adaptation_comment
nsubj>amod> most,0.138,0.745,0.126,0.766,2,Life__life,adaptation_comment
amod<nmod< ...,-0.111,0.794,-0.082,0.846,5,Life__life,adaptation_comment
amod<nsubj:pass< ...,-0.07,0.869,-0.082,0.846,1,Life__life,adaptation_comment
nsubj>amod> ...,-0.062,0.884,-0.126,0.766,2,Life__life,adaptation_comment
conj>cc> ...,-0.031,0.942,-0.082,0.846,1,Life__life,adaptation_comment
amod<nsubj:pass<aux:pass> be,0.028,0.948,0.078,0.854,3,Life__life,adaptation_comment
