feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> fox,0.964,0.0,0.764,0.027,9,Life__life,free_topic
conj<nmod> ...,0.961,0.0,0.756,0.03,4,Life__life,free_topic
conj<conj> ...,0.959,0.0,0.873,0.005,55,Life__life,free_topic
conj<conj> bird,0.944,0.0,0.764,0.027,3,Life__life,free_topic
conj<conj> skunk,0.926,0.001,0.764,0.027,4,Life__life,free_topic
conj<conj> pig,0.913,0.002,0.577,0.134,3,Life__life,free_topic
obj<nsubj> predator,0.909,0.002,0.756,0.03,2,Life__life,free_topic
nmod< ...,0.901,0.002,0.764,0.027,13,Life__life,free_topic
nmod<obj< ...,0.898,0.002,0.756,0.03,4,Life__life,free_topic
conj<conj> hedgehog,0.897,0.003,0.655,0.078,6,Life__life,free_topic
conj<conj> marten,0.895,0.003,0.577,0.134,3,Life__life,free_topic
case> by,0.885,0.003,0.764,0.027,4,Life__life,free_topic
conj<nmod< ...,0.872,0.005,0.709,0.049,7,Life__life,free_topic
conj<case> such,0.868,0.005,0.764,0.027,10,Life__life,free_topic
conj<conj> crow,0.867,0.005,0.577,0.134,4,Life__life,free_topic
conj<conj>amod> domestic,-0.863,0.006,-0.577,0.134,2,Life__life,free_topic
case> of,0.85,0.008,0.764,0.027,5,Life__life,free_topic
conj<nmod<amod> ...,0.837,0.009,0.764,0.027,8,Life__life,free_topic
conj<case> ...,0.832,0.01,0.577,0.134,3,Life__life,free_topic
nmod< member,0.828,0.011,0.577,0.134,2,Life__life,free_topic
obl<amod<nmod> ...,0.825,0.012,0.577,0.134,3,Life__life,free_topic
conj<nmod<amod> many,0.823,0.012,0.764,0.027,3,Life__life,free_topic
conj<conj> coyote,0.821,0.012,0.784,0.021,5,Life__life,free_topic
conj<case> by,0.813,0.014,0.577,0.134,2,Life__life,free_topic
nmod<obl< ...,0.811,0.015,0.577,0.134,3,Life__life,free_topic
nsubj<cop> be,0.809,0.015,0.577,0.134,8,Life__life,free_topic
conj> ...,0.807,0.015,0.846,0.008,19,Life__life,free_topic
conj< otter,0.806,0.016,0.577,0.134,2,Life__life,free_topic
nmod<case> ...,0.795,0.018,0.577,0.134,4,Life__life,free_topic
conj< fox,0.793,0.019,0.577,0.134,6,Life__life,free_topic
nmod<amod> ...,0.792,0.019,0.733,0.039,6,Life__life,free_topic
nmod<nmod> ...,0.792,0.019,0.577,0.134,3,Life__life,free_topic
nsubj< ...,0.79,0.02,0.327,0.429,15,Life__life,free_topic
conj< shrews,0.789,0.02,0.577,0.134,2,Life__life,free_topic
obj< ...,0.774,0.024,0.536,0.171,9,Life__life,free_topic
conj< ...,0.771,0.025,0.617,0.103,22,Life__life,free_topic
case> with,0.771,0.025,0.577,0.134,2,Life__life,free_topic
nsubj<advmod> why,0.769,0.026,0.756,0.03,2,Life__life,free_topic
conj<nmod< snake,0.769,0.026,0.756,0.03,2,Life__life,free_topic
conj<nmod>conj> ...,0.766,0.027,0.756,0.03,4,Life__life,free_topic
conj<obl<obl> ...,0.764,0.027,0.655,0.078,3,Life__life,free_topic
nsubj< become,0.757,0.03,0.577,0.134,2,Life__life,free_topic
nsubj<xcomp>advmod> ...,0.754,0.031,0.577,0.134,3,Life__life,free_topic
nsubj< have,0.75,0.032,0.577,0.134,2,Life__life,free_topic
case> such,0.75,0.032,0.577,0.134,2,Life__life,free_topic
nmod<det> the,0.744,0.034,0.733,0.039,3,Life__life,free_topic
list<nmod>amod> ...,0.744,0.034,0.577,0.134,4,Life__life,free_topic
conj<det> ...,0.739,0.036,0.577,0.134,1,Life__life,free_topic
conj<conj> eagle,0.737,0.037,0.732,0.039,3,Life__life,free_topic
nmod<nsubj<amod> ...,0.737,0.037,0.577,0.134,3,Life__life,free_topic
conj<nmod< animal,0.736,0.038,0.577,0.134,3,Life__life,free_topic
nsubj< one,0.734,0.038,0.577,0.134,2,Life__life,free_topic
conj<case> of,0.719,0.045,0.63,0.094,2,Life__life,free_topic
nsubj<aux> may,0.716,0.046,0.577,0.134,2,Life__life,free_topic
obj< include,0.708,0.049,0.63,0.094,2,Life__life,free_topic
amod> ...,0.697,0.055,0.434,0.282,15,Life__life,free_topic
appos>compound> Taxidea,0.696,0.055,0.756,0.03,2,Life__life,free_topic
conj<case>fixed> as,0.695,0.056,0.655,0.078,10,Life__life,free_topic
conj<det> the,0.695,0.056,0.327,0.429,6,Life__life,free_topic
conj<nmod<nsubj> ...,-0.686,0.06,-0.764,0.027,3,Life__life,free_topic
conj<case> include,0.686,0.061,0.733,0.039,5,Life__life,free_topic
appos>compound> Mele,0.678,0.065,0.845,0.008,3,Life__life,free_topic
nsubj<aux> can,0.676,0.066,0.577,0.134,2,Life__life,free_topic
obj<nsubj>amod> ...,0.656,0.078,0.764,0.027,6,Life__life,free_topic
nsubj<xcomp>obl> ...,0.651,0.08,0.577,0.134,3,Life__life,free_topic
