,feat,cluster,pw_entr,feat_n,N,group,relrole
0,amod> ...,0,0.091,3,24,Life__life,adaptation_topic
1,amod> european,0,-0.006,1,24,Life__life,adaptation_topic
2,case> ...,0,0.027,2,24,Life__life,adaptation_topic
3,case> among,0,0.023,1,24,Life__life,adaptation_topic
4,case> of,0,0.103,2,24,Life__life,adaptation_topic
5,case> to,0,0.023,1,24,Life__life,adaptation_topic
16,det> ...,0,0.052,1,24,Life__life,adaptation_topic
17,det> the,0,0.023,1,24,Life__life,adaptation_topic
18,nmod< ...,0,0.114,4,24,Life__life,adaptation_topic
19,nmod<amod> ...,0,0.091,3,24,Life__life,adaptation_topic
23,obl< ...,0,0.046,2,24,Life__life,adaptation_topic
24,obl<conj> ...,0,0.155,3,24,Life__life,adaptation_topic
25,amod> ...,1,-0.011,1,21,Life__life,adaptation_topic
27,case> ...,1,-0.011,1,21,Life__life,adaptation_topic
28,case> among,1,0.032,1,21,Life__life,adaptation_topic
33,conj> ...,1,0.087,4,21,Life__life,adaptation_topic
34,conj> rats,1,0.032,1,21,Life__life,adaptation_topic
35,conj>amod> ...,1,0.155,3,21,Life__life,adaptation_topic
36,conj>amod> naked,1,0.032,1,21,Life__life,adaptation_topic
37,conj>cc> ...,1,0.131,2,21,Life__life,adaptation_topic
38,conj>cc> and,1,0.123,3,21,Life__life,adaptation_topic
39,conj>compound> ...,1,0.065,1,21,Life__life,adaptation_topic
40,conj>compound> mole,1,0.032,1,21,Life__life,adaptation_topic
43,nmod< ...,1,-0.027,1,21,Life__life,adaptation_topic
48,obl< ...,1,-0.001,1,21,Life__life,adaptation_topic
70,nsubj<obl> ...,2,1.314,2,4,Life__life,adaptation_topic
71,nsubj<obl>case> ...,2,0.758,1,4,Life__life,adaptation_topic
72,nsubj<obl>case> of,2,0.585,1,4,Life__life,adaptation_topic
76,amod> european,3,0.241,2,11,Life__life,adaptation_topic
80,case> to,3,0.121,1,11,Life__life,adaptation_topic
81,compound< ...,3,0.735,4,11,Life__life,adaptation_topic
82,compound<nsubj<obl> ...,3,0.551,3,11,Life__life,adaptation_topic
93,nmod< ...,3,0.007,1,11,Life__life,adaptation_topic
101,amod> european,4,0.285,1,5,Life__life,adaptation_topic
102,case> ...,4,0.24,1,5,Life__life,adaptation_topic
120,nsubj<obl> ...,4,0.342,1,5,Life__life,adaptation_topic
122,nsubj<obl>case> of,4,0.423,1,5,Life__life,adaptation_topic
123,obl< ...,4,0.285,1,5,Life__life,adaptation_topic
133,conj> ...,5,0.58,4,9,Life__life,adaptation_topic
134,conj> rats,5,0.17,1,9,Life__life,adaptation_topic
135,conj>amod> ...,5,0.093,1,9,Life__life,adaptation_topic
136,conj>amod> naked,5,0.17,1,9,Life__life,adaptation_topic
138,conj>cc> and,5,0.068,1,9,Life__life,adaptation_topic
140,conj>compound> mole,5,0.17,1,9,Life__life,adaptation_topic
152,case> ...,6,0.123,1,7,Life__life,adaptation_topic
158,conj> ...,6,0.247,2,7,Life__life,adaptation_topic
163,conj>cc> and,6,0.123,1,7,Life__life,adaptation_topic
168,nmod< ...,6,0.075,1,7,Life__life,adaptation_topic
169,nmod<amod> ...,6,0.445,2,7,Life__life,adaptation_topic
175,amod> ...,7,1.058,1,2,Life__life,adaptation_topic
192,det> the,7,1.516,1,2,Life__life,adaptation_topic
