,token,token_form,concept_uri,arcpath,lemma,upos,widx,feat,elongation_x,elongation_y,group,relrole,comp_id,N_tokens
0,Hap-98f9_11_Haptophyte-1,Haptophyte,Haptophyte#phylum,appos>,Significance,PROPN,3,appos> ...,-0.26531050233122566,-0.011551158487555897,Life__life,taxongroup_comment,2,6
0,Hap-98f9_18_Haptophyte-1,Haptophyte,Haptophyte#phylum,appos>,Classification,NOUN,3,appos> ...,-0.17697986880055178,0.25445572132199606,Life__life,taxongroup_comment,2,6
0,Hap-98f9_6_Haptophyte-1,Haptophyte,Haptophyte#phylum,appos>,Characteristics,NOUN,3,appos> ...,-0.17892798023360376,0.2002657386564266,Life__life,taxongroup_comment,2,6
0,Hap-98f9_60_Haptophyte-1,Haptophyte,Haptophyte#phylum,appos>,reference,NOUN,3,appos> ...,-0.21137000196661265,0.06407306933434881,Life__life,taxongroup_comment,2,6
2,Car-fccf_58_Mustelidae-25,Mustelidae,Mustelidae#family,conj<,Ailuridae,PROPN,21,conj< ...,0.0970265129506639,0.14209460613101038,Life__life,taxongroup_comment,2,6
4,Car-fccf_58_Mustelidae-25,Mustelidae,Mustelidae#family,cc>,and,CCONJ,24,cc> and,0.2445305141399004,0.21398600099559634,Life__life,taxongroup_comment,2,6
0,Wea-8e57_5_family-2,family,Mustelidae#family,compound<det>,the,DET,1,compound<det> the,0.10664385570615642,-0.025249058205108157,Life__life,taxongroup_comment,2,6
5,Bad-5841_2_Mustelidae-10,Mustelidae,Mustelidae#family,case>,in,ADP,7,case> ...,0.174814368731868,0.31172616896028826,Life__life,taxongroup_comment,0,5
6,Bad-5841_2_Mustelidae-10,Mustelidae,Mustelidae#family,det>,the,DET,8,det> the,0.1260706362887015,-0.08821119599870793,Life__life,taxongroup_comment,0,5
0,Hap-98f9_12_haptophytes-5,haptophytes,Haptophyte#phylum,det>,the,DET,1,det> the,0.1260706362887015,-0.08821119599870793,Life__life,taxongroup_comment,0,5
0,Hap-98f9_19_haptophytes-2,haptophytes,Haptophyte#phylum,det>,the,DET,1,det> the,0.1260706362887015,-0.08821119599870793,Life__life,taxongroup_comment,0,5
6,Sea-fb32_17_Mustelidae-22,Mustelidae,Mustelidae#family,nmod<amod>,longer,ADJ,12,nmod<amod> ...,0.10313837532350272,0.0793011488231892,Life__life,taxongroup_comment,0,5
9,Sea-fb32_17_Mustelidae-22,Mustelidae,Mustelidae#family,case>,of,ADP,19,case> of,0.17163500406593032,0.31581467149064707,Life__life,taxongroup_comment,0,5
10,Sea-fb32_17_Mustelidae-22,Mustelidae,Mustelidae#family,det>,the,DET,20,det> the,0.1260706362887015,-0.08821119599870793,Life__life,taxongroup_comment,0,5
4,Wol-7b5f_38_mustelids-7,mustelids,Mustelidae#family,case>,of,ADP,5,case> of,0.17163500406593032,0.31581467149064707,Life__life,taxongroup_comment,0,5
7,Coc-c9dc_132_Prymnesiophyceae-17,Prymnesiophyceae,Prymnesiophyceae#class,case>,to,ADP,14,case> to,0.34026319864134125,-0.09398254413194124,Life__life,taxongroup_comment,3,6
3,Wea-8e57_5_mustelids-6,mustelids,Mustelidae#family,cc>,or,CCONJ,5,cc> ...,-0.2897194905135128,0.19675799035141234,Life__life,taxongroup_comment,3,6
4,Car-fccf_45_mustelids-43,mustelids,Mustelidae#family,case>,of,ADP,42,case> of,0.34938381376636635,-0.09157695255075267,Life__life,taxongroup_comment,3,6
8,Eur-3123_71_mustelid-16,mustelid,Mustelidae#family,case>,as,ADP,11,case> as,0.3591015913093624,-0.09064205554619462,Life__life,taxongroup_comment,3,6
9,Wea-8e57_5_family-27,family,Mustelidae#family,case>,as,ADP,23,case> as,0.3591015913093624,-0.09064205554619462,Life__life,taxongroup_comment,3,6
8,Sea-fb32_3_family-26,family,Mustelidae#family,case>,of,ADP,23,case> of,0.34938381376636635,-0.09157695255075267,Life__life,taxongroup_comment,3,6
5,Eur-3123_355_Mustelidae-9,Mustelidae,Mustelidae#family,conj>cc>,and,CCONJ,10,conj>cc> and,0.12232664001779811,0.13436280397745448,Life__life,taxongroup_comment,6,3
6,Eur-3123_355_Mustelidae-9,Mustelidae,Mustelidae#family,conj>,Procyonidae,PROPN,11,conj> ...,-0.24517489907511172,0.15264513768454918,Life__life,taxongroup_comment,6,3
7,Bad-5841_30_Mustelidae-19,Mustelidae,Mustelidae#family,conj>cc>,and,CCONJ,20,conj>cc> and,0.12232664001779811,0.13436280397745448,Life__life,taxongroup_comment,6,3
8,Bad-5841_30_Mustelidae-19,Mustelidae,Mustelidae#family,conj>,Mephitidae,PROPN,21,conj> ...,-0.21607806791663978,0.13976747484784732,Life__life,taxongroup_comment,6,3
5,Bad-5841_7_Mustelidae-20,Mustelidae,Mustelidae#family,conj<,Melinae,PROPN,16,conj< ...,0.2507738154778218,0.2752638265340782,Life__life,taxongroup_comment,6,3
6,Bad-5841_7_Mustelidae-20,Mustelidae,Mustelidae#family,cc>,and,CCONJ,18,cc> and,0.3748463349241654,0.1377211759617054,Life__life,taxongroup_comment,6,3
5,Coc-c9dc_45_haptophytes-8,haptophytes,Haptophyte#phylum,case>,to,ADP,7,case> to,0.5286247984447257,0.15129090579097307,Life__life,taxongroup_comment,4,3
0,Wea-8e57_5_Mustelidae-3,Mustelidae,Mustelidae#family,det>,the,DET,1,det> the,0.2626931194897715,0.07161079630314304,Life__life,taxongroup_comment,4,3
5,San-a712_92_mustelids-12,mustelids,Mustelidae#family,nmod<,predator,NOUN,10,nmod< ...,0.4122261175628287,0.08157384587614566,Life__life,taxongroup_comment,4,3
6,San-a712_92_mustelids-12,mustelids,Mustelidae#family,case>,include,VERB,11,case> ...,0.5143083865039277,0.27482877453199284,Life__life,taxongroup_comment,4,3
