,feat,cluster,pw_entr,feat_n,N,group,relrole
0,acl:relcl> ...,0,0.008,6,718,Carnivora__order,taxongroup_comment
1,acl:relcl> include,0,0.001,1,718,Carnivora__order,taxongroup_comment
4,acl:relcl>advmod> ...,0,0.004,2,718,Carnivora__order,taxongroup_comment
5,acl:relcl>advmod> also,0,0.001,1,718,Carnivora__order,taxongroup_comment
6,acl:relcl>aux:pass> be,0,0.004,2,718,Carnivora__order,taxongroup_comment
7,acl:relcl>aux> ...,0,0.002,1,718,Carnivora__order,taxongroup_comment
8,acl:relcl>aux> have,0,0.001,1,718,Carnivora__order,taxongroup_comment
11,acl:relcl>nsubj:pass> which,0,0.005,2,718,Carnivora__order,taxongroup_comment
12,acl:relcl>nsubj> that,0,0.003,3,718,Carnivora__order,taxongroup_comment
13,acl:relcl>nsubj> which,0,0.002,2,718,Carnivora__order,taxongroup_comment
14,acl:relcl>obj> ...,0,0.004,3,718,Carnivora__order,taxongroup_comment
15,acl:relcl>obj>conj> ...,0,0.003,3,718,Carnivora__order,taxongroup_comment
16,acl:relcl>obj>nmod> ...,0,0.004,2,718,Carnivora__order,taxongroup_comment
17,acl:relcl>obl> ...,0,0.01,5,718,Carnivora__order,taxongroup_comment
18,acl:relcl>obl>case> ...,0,0.012,6,718,Carnivora__order,taxongroup_comment
19,acl:relcl>obl>conj> ...,0,0.01,4,718,Carnivora__order,taxongroup_comment
21,acl> know,0,0.001,1,718,Carnivora__order,taxongroup_comment
31,advmod> ...,0,0.003,3,718,Carnivora__order,taxongroup_comment
32,advmod> arguably,0,0.001,1,718,Carnivora__order,taxongroup_comment
34,amod> ...,0,-0.002,17,718,Carnivora__order,taxongroup_comment
35,amod> african,0,0.001,2,718,Carnivora__order,taxongroup_comment
37,amod> big,0,0.005,5,718,Carnivora__order,taxongroup_comment
38,amod> brown,0,0.001,2,718,Carnivora__order,taxongroup_comment
39,amod> domestic,0,0.001,3,718,Carnivora__order,taxongroup_comment
41,amod> large,0,-0.0,1,718,Carnivora__order,taxongroup_comment
42,amod> other,0,0.003,6,718,Carnivora__order,taxongroup_comment
43,amod> small,0,-0.0,1,718,Carnivora__order,taxongroup_comment
44,amod> wild,0,-0.001,1,718,Carnivora__order,taxongroup_comment
45,amod>advmod> ...,0,0.002,3,718,Carnivora__order,taxongroup_comment
47,amod>compound> ...,0,0.001,1,718,Carnivora__order,taxongroup_comment
48,amod>conj> ...,0,0.0,1,718,Carnivora__order,taxongroup_comment
49,amod>conj>cc> and,0,0.001,1,718,Carnivora__order,taxongroup_comment
56,appos< ...,0,-0.0,2,718,Carnivora__order,taxongroup_comment
132,appos<nsubj> ...,0,0.004,2,718,Carnivora__order,taxongroup_comment
136,appos> ...,0,0.004,7,718,Carnivora__order,taxongroup_comment
143,appos>amod> ...,0,0.003,2,718,Carnivora__order,taxongroup_comment
146,appos>compound> ...,0,0.002,2,718,Carnivora__order,taxongroup_comment
148,appos>compound> Mustela,0,0.0,1,718,Carnivora__order,taxongroup_comment
149,appos>conj> ...,0,0.006,3,718,Carnivora__order,taxongroup_comment
151,appos>conj>cc> and,0,0.0,1,718,Carnivora__order,taxongroup_comment
153,appos>det> a,0,0.0,1,718,Carnivora__order,taxongroup_comment
158,case> ...,0,0.02,15,718,Carnivora__order,taxongroup_comment
159,case> as,0,0.003,2,718,Carnivora__order,taxongroup_comment
160,case> by,0,0.002,2,718,Carnivora__order,taxongroup_comment
161,case> for,0,0.002,2,718,Carnivora__order,taxongroup_comment
162,case> from,0,0.006,4,718,Carnivora__order,taxongroup_comment
163,case> in,0,0.01,7,718,Carnivora__order,taxongroup_comment
164,case> of,0,-0.004,2,718,Carnivora__order,taxongroup_comment
165,case> than,0,0.008,4,718,Carnivora__order,taxongroup_comment
166,case> to,0,0.005,4,718,Carnivora__order,taxongroup_comment
167,case> with,0,-0.0,1,718,Carnivora__order,taxongroup_comment
169,cc> and,0,-0.001,4,718,Carnivora__order,taxongroup_comment
170,cc> but,0,0.005,2,718,Carnivora__order,taxongroup_comment
171,compound< ...,0,-0.002,1,718,Carnivora__order,taxongroup_comment
178,compound<acl:relcl> ...,0,0.0,1,718,Carnivora__order,taxongroup_comment
179,compound<acl:relcl>advmod> ...,0,0.0,1,718,Carnivora__order,taxongroup_comment
180,compound<acl:relcl>nsubj> ...,0,0.002,1,718,Carnivora__order,taxongroup_comment
183,compound<amod> ...,0,-0.001,1,718,Carnivora__order,taxongroup_comment
189,compound<appos< ...,0,-0.001,1,718,Carnivora__order,taxongroup_comment
198,compound<appos<det> the,0,0.0,1,718,Carnivora__order,taxongroup_comment
205,compound<cc> ...,0,0.002,1,718,Carnivora__order,taxongroup_comment
216,compound<det> the,0,-0.002,1,718,Carnivora__order,taxongroup_comment
242,compound> ...,0,0.005,6,718,Carnivora__order,taxongroup_comment
245,compound> bay,0,0.001,1,718,Carnivora__order,taxongroup_comment
248,compound> family,0,0.001,2,718,Carnivora__order,taxongroup_comment
250,compound> marine,0,0.001,1,718,Carnivora__order,taxongroup_comment
251,compound> weasel,0,0.005,3,718,Carnivora__order,taxongroup_comment
252,compound>amod> ...,0,0.001,1,718,Carnivora__order,taxongroup_comment
253,compound>amod> small,0,0.005,2,718,Carnivora__order,taxongroup_comment
256,conj< ...,0,-0.002,4,718,Carnivora__order,taxongroup_comment
257,conj< cat,0,0.002,2,718,Carnivora__order,taxongroup_comment
261,conj<amod> ...,0,0.001,2,718,Carnivora__order,taxongroup_comment
262,conj<amod> asian,0,0.005,2,718,Carnivora__order,taxongroup_comment
263,conj<appos> ...,0,-0.0,1,718,Carnivora__order,taxongroup_comment
264,conj<appos>compound> ...,0,0.001,1,718,Carnivora__order,taxongroup_comment
265,conj<case> ...,0,0.0,2,718,Carnivora__order,taxongroup_comment
268,conj<case> of,0,0.0,1,718,Carnivora__order,taxongroup_comment
271,conj<compound> ...,0,0.003,2,718,Carnivora__order,taxongroup_comment
292,conj<cop> be,0,-0.0,1,718,Carnivora__order,taxongroup_comment
294,conj<det> the,0,0.002,3,718,Carnivora__order,taxongroup_comment
295,conj<nmod< ...,0,-0.001,1,718,Carnivora__order,taxongroup_comment
