,feat,cluster,pw_entr,feat_n,N,group,relrole
6,acl> ...,0,0.003,2,526,Carnivora__order,location_topic
8,acl>mark> ...,0,0.002,1,526,Carnivora__order,location_topic
9,acl>obj> ...,0,0.002,1,526,Carnivora__order,location_topic
16,advcl> ...,0,0.007,2,526,Carnivora__order,location_topic
18,amod> ...,0,0.01,11,526,Carnivora__order,location_topic
20,amod> arctic,0,0.001,1,526,Carnivora__order,location_topic
21,amod> black,0,0.002,2,526,Carnivora__order,location_topic
22,amod> brown,0,0.002,4,526,Carnivora__order,location_topic
26,amod> polar,0,-0.021,15,526,Carnivora__order,location_topic
29,amod>advmod> ...,0,0.004,2,526,Carnivora__order,location_topic
32,amod>obl:npmod> ...,0,0.001,1,526,Carnivora__order,location_topic
34,appos< ...,0,0.001,1,526,Carnivora__order,location_topic
38,appos<conj> bear,0,0.003,1,526,Carnivora__order,location_topic
39,appos<conj>amod> ...,0,0.002,1,526,Carnivora__order,location_topic
40,appos<conj>cc> and,0,0.002,1,526,Carnivora__order,location_topic
41,appos<conj>det> the,0,0.002,1,526,Carnivora__order,location_topic
43,appos> ...,0,0.02,7,526,Carnivora__order,location_topic
45,appos>amod> ...,0,0.011,3,526,Carnivora__order,location_topic
47,appos>compound> ...,0,0.005,2,526,Carnivora__order,location_topic
49,case> ...,0,0.002,3,526,Carnivora__order,location_topic
51,case> by,0,-0.0,1,526,Carnivora__order,location_topic
52,case> for,0,0.002,2,526,Carnivora__order,location_topic
54,case> of,0,-0.003,2,526,Carnivora__order,location_topic
55,case> such,0,0.001,1,526,Carnivora__order,location_topic
57,case> to,0,0.003,2,526,Carnivora__order,location_topic
59,case>fixed> as,0,0.001,1,526,Carnivora__order,location_topic
61,cc> and,0,-0.002,1,526,Carnivora__order,location_topic
113,compound> ...,0,0.006,4,526,Carnivora__order,location_topic
115,compound> href=/nature/life/polar_bear>,0,0.003,1,526,Carnivora__order,location_topic
116,compound> snow,0,0.006,2,526,Carnivora__order,location_topic
117,compound> sun,0,0.007,2,526,Carnivora__order,location_topic
119,conj< ...,0,-0.001,1,526,Carnivora__order,location_topic
124,conj< include,0,0.007,2,526,Carnivora__order,location_topic
130,conj<advcl> ...,0,0.004,1,526,Carnivora__order,location_topic
132,conj<advcl>mark> ...,0,0.009,2,526,Carnivora__order,location_topic
134,conj<advcl>obj> ...,0,0.004,1,526,Carnivora__order,location_topic
136,conj<advmod> ...,0,0.004,1,526,Carnivora__order,location_topic
167,conj<conj> ...,0,-0.006,2,526,Carnivora__order,location_topic
178,conj<conj>advmod> ...,0,0.002,1,526,Carnivora__order,location_topic
184,conj<conj>amod> ...,0,-0.003,2,526,Carnivora__order,location_topic
196,conj<conj>cc> and,0,-0.002,1,526,Carnivora__order,location_topic
239,conj<nsubj> ...,0,0.001,1,526,Carnivora__order,location_topic
241,conj<nsubj> predator,0,0.001,1,526,Carnivora__order,location_topic
243,conj<nsubj>amod> ...,0,0.007,2,526,Carnivora__order,location_topic
251,conj<nsubj>nmod> ...,0,0.004,1,526,Carnivora__order,location_topic
260,conj<obj> ...,0,0.006,2,526,Carnivora__order,location_topic
261,conj<obj>conj> ...,0,0.052,12,526,Carnivora__order,location_topic
262,conj<obj>conj> bear,0,0.022,5,526,Carnivora__order,location_topic
263,conj<obj>conj> fox,0,0.013,3,526,Carnivora__order,location_topic
264,conj<obj>conj> weasel,0,0.009,2,526,Carnivora__order,location_topic
265,conj<obj>conj> wolf,0,0.009,2,526,Carnivora__order,location_topic
283,conj> ...,0,-0.001,1,526,Carnivora__order,location_topic
284,conj> bear,0,0.006,3,526,Carnivora__order,location_topic
288,conj>amod> ...,0,0.005,2,526,Carnivora__order,location_topic
290,conj>amod> polar,0,0.004,2,526,Carnivora__order,location_topic
291,conj>cc> and,0,0.001,3,526,Carnivora__order,location_topic
300,conj>det> the,0,0.006,2,526,Carnivora__order,location_topic
304,cop> be,0,0.011,4,526,Carnivora__order,location_topic
306,det> a,0,-0.002,3,526,Carnivora__order,location_topic
307,det> the,0,0.014,18,526,Carnivora__order,location_topic
317,nmod< ...,0,-0.003,1,526,Carnivora__order,location_topic
320,nmod< bear,0,0.004,2,526,Carnivora__order,location_topic
327,nmod< weight,0,0.002,1,526,Carnivora__order,location_topic
329,nmod<advmod> ...,0,0.001,1,526,Carnivora__order,location_topic
330,nmod<amod> ...,0,-0.002,1,526,Carnivora__order,location_topic
336,nmod<appos< ...,0,0.002,1,526,Carnivora__order,location_topic
337,nmod<appos> ...,0,0.002,1,526,Carnivora__order,location_topic
338,nmod<case> ...,0,0.001,1,526,Carnivora__order,location_topic
345,nmod<compound> ...,0,0.0,1,526,Carnivora__order,location_topic
347,nmod<conj< bear,0,0.003,1,526,Carnivora__order,location_topic
349,nmod<conj<amod> brown,0,0.003,1,526,Carnivora__order,location_topic
351,nmod<conj<appos> bears,0,0.003,1,526,Carnivora__order,location_topic
352,nmod<conj<case> for,0,0.003,1,526,Carnivora__order,location_topic
356,nmod<conj<conj> bear,0,0.003,1,526,Carnivora__order,location_topic
358,nmod<conj<det> the,0,0.003,1,526,Carnivora__order,location_topic
360,nmod<conj<nmod> International,0,0.003,1,526,Carnivora__order,location_topic
361,nmod<conj<nmod> base,0,0.003,1,526,Carnivora__order,location_topic
362,nmod<conj<nmod> bear,0,0.006,2,526,Carnivora__order,location_topic
363,nmod<conj<nmod> panda,0,0.003,1,526,Carnivora__order,location_topic
364,nmod<conj> ...,0,0.001,1,526,Carnivora__order,location_topic
365,nmod<conj> bear,0,0.006,2,526,Carnivora__order,location_topic
367,nmod<conj>cc> ...,0,0.004,1,526,Carnivora__order,location_topic
369,nmod<conj>flat> ...,0,0.009,2,526,Carnivora__order,location_topic
370,nmod<conj>flat> conservation,0,0.009,2,526,Carnivora__order,location_topic
371,nmod<cop> be,0,0.0,1,526,Carnivora__order,location_topic
374,nmod<det> the,0,-0.002,2,526,Carnivora__order,location_topic
375,nmod<flat> ...,0,0.002,1,526,Carnivora__order,location_topic
376,nmod<flat> conservation,0,0.003,1,526,Carnivora__order,location_topic
377,nmod<nmod< ...,0,0.002,1,526,Carnivora__order,location_topic
378,nmod<nmod> ...,0,0.007,3,526,Carnivora__order,location_topic
379,nmod<nmod> panda,0,0.003,1,526,Carnivora__order,location_topic
381,nmod<nmod>case> for,0,0.017,4,526,Carnivora__order,location_topic
383,nmod<nmod>compound> ...,0,0.023,6,526,Carnivora__order,location_topic
384,nmod<nmod>compound> bear,0,0.013,3,526,Carnivora__order,location_topic
386,nmod<nmod>det> the,0,0.016,4,526,Carnivora__order,location_topic
404,nmod<nsubj> ...,0,0.001,1,526,Carnivora__order,location_topic
426,nmod> ...,0,0.051,15,526,Carnivora__order,location_topic
427,nmod> bear,0,0.002,1,526,Carnivora__order,location_topic
429,nmod> zoo,0,0.003,1,526,Carnivora__order,location_topic
430,nmod>amod> ...,0,0.024,7,526,Carnivora__order,location_topic
431,nmod>case> ...,0,0.016,4,526,Carnivora__order,location_topic
432,nmod>case> <ith,0,0.003,1,526,Carnivora__order,location_topic
434,nmod>case> from,0,0.003,1,526,Carnivora__order,location_topic
435,nmod>case> in,0,0.018,6,526,Carnivora__order,location_topic
436,nmod>case> of,0,0.003,1,526,Carnivora__order,location_topic
437,nmod>case> on,0,0.009,2,526,Carnivora__order,location_topic
438,nmod>case> with,0,0.009,2,526,Carnivora__order,location_topic
439,nmod>compound> ...,0,0.004,3,526,Carnivora__order,location_topic
441,nmod>compound> sun,0,0.003,1,526,Carnivora__order,location_topic
442,nmod>det> a,0,0.005,2,526,Carnivora__order,location_topic
443,nmod>det> the,0,0.008,4,526,Carnivora__order,location_topic
444,nmod>nmod> ...,0,0.005,2,526,Carnivora__order,location_topic
445,nmod>nmod>case> ...,0,0.007,2,526,Carnivora__order,location_topic
447,nmod>nmod>compound> ...,0,0.007,2,526,Carnivora__order,location_topic
448,nsubj:pass< ...,0,0.01,6,526,Carnivora__order,location_topic
449,nsubj:pass< consider,0,0.002,1,526,Carnivora__order,location_topic
450,nsubj:pass< find,0,0.009,2,526,Carnivora__order,location_topic
451,nsubj:pass< hunt,0,0.003,1,526,Carnivora__order,location_topic
452,nsubj:pass< kill,0,0.003,1,526,Carnivora__order,location_topic
453,nsubj:pass< restrict,0,0.003,1,526,Carnivora__order,location_topic
455,nsubj:pass< use,0,0.003,1,526,Carnivora__order,location_topic
459,nsubj:pass<advmod> ...,0,0.018,7,526,Carnivora__order,location_topic
460,nsubj:pass<aux:pass> be,0,0.029,13,526,Carnivora__order,location_topic
461,nsubj:pass<aux> ...,0,0.007,2,526,Carnivora__order,location_topic
463,nsubj:pass<aux> have,0,-0.0,1,526,Carnivora__order,location_topic
464,nsubj:pass<cc> and,0,0.002,1,526,Carnivora__order,location_topic
465,nsubj:pass<conj< ...,0,0.002,1,526,Carnivora__order,location_topic
467,nsubj:pass<conj<aux:pass> be,0,0.002,1,526,Carnivora__order,location_topic
469,nsubj:pass<conj<nsubj:pass> bear,0,0.003,1,526,Carnivora__order,location_topic
470,nsubj:pass<conj> ...,0,0.018,5,526,Carnivora__order,location_topic
471,nsubj:pass<conj>cc> ...,0,0.004,1,526,Carnivora__order,location_topic
472,nsubj:pass<conj>cc> and,0,0.01,3,526,Carnivora__order,location_topic
473,nsubj:pass<obl> ...,0,0.066,20,526,Carnivora__order,location_topic
475,nsubj:pass<obl> bear,0,0.003,1,526,Carnivora__order,location_topic
476,nsubj:pass<obl>amod> ...,0,0.023,6,526,Carnivora__order,location_topic
477,nsubj:pass<obl>appos> ...,0,0.008,3,526,Carnivora__order,location_topic
479,nsubj:pass<obl>case> ...,0,0.014,4,526,Carnivora__order,location_topic
480,nsubj:pass<obl>case> as,0,0.005,2,526,Carnivora__order,location_topic
481,nsubj:pass<obl>case> by,0,0.007,2,526,Carnivora__order,location_topic
482,nsubj:pass<obl>case> for,0,0.007,2,526,Carnivora__order,location_topic
483,nsubj:pass<obl>case> from,0,0.007,2,526,Carnivora__order,location_topic
484,nsubj:pass<obl>case> in,0,0.014,5,526,Carnivora__order,location_topic
485,nsubj:pass<obl>case> to,0,0.01,3,526,Carnivora__order,location_topic
486,nsubj:pass<obl>case> with,0,0.007,2,526,Carnivora__order,location_topic
487,nsubj:pass<obl>compound> ...,0,0.013,4,526,Carnivora__order,location_topic
488,nsubj:pass<obl>compound> North,0,0.003,1,526,Carnivora__order,location_topic
489,nsubj:pass<obl>conj> ...,0,0.056,17,526,Carnivora__order,location_topic
