feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj<nsubj> predator,0.926,0.001,0.702,0.052,15,Carnivora__order,adaptation_topic
list<conj> ...,0.913,0.002,0.577,0.134,3,Carnivora__order,adaptation_topic
obl<nsubj>compound> predator,0.91,0.002,0.577,0.134,2,Carnivora__order,adaptation_topic
appos<conj>cc> and,0.906,0.002,0.577,0.134,4,Carnivora__order,adaptation_topic
conj< fox,0.892,0.003,0.577,0.134,6,Carnivora__order,adaptation_topic
conj> bear,0.884,0.004,0.873,0.005,6,Carnivora__order,adaptation_topic
conj< raccoon,0.877,0.004,0.577,0.134,3,Carnivora__order,adaptation_topic
conj< pig,0.876,0.004,0.577,0.134,3,Carnivora__order,adaptation_topic
nmod<nsubj<mark> ...,-0.867,0.005,-0.577,0.134,1,Carnivora__order,adaptation_topic
conj< include,0.865,0.006,0.764,0.027,3,Carnivora__order,adaptation_topic
nmod>conj>cc> and,0.863,0.006,0.764,0.027,6,Carnivora__order,adaptation_topic
obl<obl>case> ...,0.858,0.006,0.577,0.134,6,Carnivora__order,adaptation_topic
nsubj:pass<conj> ...,0.852,0.007,0.655,0.078,3,Carnivora__order,adaptation_topic
nsubj:pass<obl> ...,0.852,0.007,0.577,0.134,4,Carnivora__order,adaptation_topic
nsubj<advmod> likely,0.85,0.007,0.764,0.027,3,Carnivora__order,adaptation_topic
appos> 136,0.834,0.01,0.577,0.134,3,Carnivora__order,adaptation_topic
conj> marten,0.831,0.011,0.845,0.008,3,Carnivora__order,adaptation_topic
nsubj<obl>det> the,0.825,0.012,0.764,0.027,9,Carnivora__order,adaptation_topic
conj>advmod> ...,0.824,0.012,0.674,0.067,4,Carnivora__order,adaptation_topic
nmod>case> ...,0.821,0.012,0.764,0.027,5,Carnivora__order,adaptation_topic
conj< bird,0.819,0.013,0.436,0.28,3,Carnivora__order,adaptation_topic
conj<case> include,0.816,0.014,0.577,0.134,6,Carnivora__order,adaptation_topic
conj<nmod<conj> hyena,0.814,0.014,0.577,0.134,2,Carnivora__order,adaptation_topic
conj< wolf,0.813,0.014,0.577,0.134,12,Carnivora__order,adaptation_topic
conj< ...,0.807,0.015,0.127,0.765,50,Carnivora__order,adaptation_topic
obl<amod< ...,-0.803,0.017,-0.577,0.134,3,Carnivora__order,adaptation_topic
appos> predator,0.799,0.017,0.756,0.03,2,Carnivora__order,adaptation_topic
nsubj<conj>xcomp> ...,0.798,0.018,0.577,0.134,3,Carnivora__order,adaptation_topic
nsubj<conj<conj> ...,0.797,0.018,0.577,0.134,5,Carnivora__order,adaptation_topic
nsubj<obl>case> from,0.793,0.019,0.756,0.03,2,Carnivora__order,adaptation_topic
compound<nmod< ...,-0.793,0.019,-0.577,0.134,8,Carnivora__order,adaptation_topic
obl<aux> have,0.79,0.02,0.218,0.604,4,Carnivora__order,adaptation_topic
conj<obj<conj> leopard,0.787,0.02,0.577,0.134,10,Carnivora__order,adaptation_topic
obl<aux> may,0.785,0.021,0.577,0.134,2,Carnivora__order,adaptation_topic
nsubj<obl>case> for,0.784,0.021,0.756,0.03,2,Carnivora__order,adaptation_topic
nsubj<advmod> away,0.783,0.022,0.756,0.03,2,Carnivora__order,adaptation_topic
nmod:poss<compound> ...,0.781,0.022,0.733,0.039,3,Carnivora__order,adaptation_topic
conj<parataxis> ...,-0.781,0.022,-0.577,0.134,1,Carnivora__order,adaptation_topic
conj<nsubj>amod> main,-0.779,0.023,-0.756,0.03,2,Carnivora__order,adaptation_topic
nsubj<conj>amod> ...,0.778,0.023,0.764,0.027,10,Carnivora__order,adaptation_topic
nsubj<nsubj>amod> ...,0.778,0.023,0.577,0.134,4,Carnivora__order,adaptation_topic
compound<amod> ...,0.775,0.024,0.577,0.134,5,Carnivora__order,adaptation_topic
nsubj<advmod> ...,0.767,0.026,0.873,0.005,23,Carnivora__order,adaptation_topic
nsubj:pass<obl>case> in,0.764,0.027,0.577,0.134,2,Carnivora__order,adaptation_topic
nmod>det> the,0.761,0.028,0.764,0.027,4,Carnivora__order,adaptation_topic
obl< know,0.76,0.029,0.756,0.03,4,Carnivora__order,adaptation_topic
obl<conj> ...,0.756,0.03,0.736,0.037,6,Carnivora__order,adaptation_topic
nmod:poss<nsubj<aux> ...,-0.755,0.03,-0.577,0.134,3,Carnivora__order,adaptation_topic
conj<conj> dog,0.745,0.034,0.764,0.027,12,Carnivora__order,adaptation_topic
appos<obl>amod> larger,0.745,0.034,0.577,0.134,3,Carnivora__order,adaptation_topic
conj> wolf,0.743,0.035,0.764,0.027,4,Carnivora__order,adaptation_topic
appos<obl>case> on,0.741,0.036,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<nmod< predator,0.739,0.036,0.577,0.134,18,Carnivora__order,adaptation_topic
nsubj<obl>case> with,0.738,0.036,0.764,0.027,6,Carnivora__order,adaptation_topic
nsubj<conj<obj> ...,-0.735,0.038,-0.577,0.134,3,Carnivora__order,adaptation_topic
nsubj<mark> ...,0.735,0.038,0.756,0.03,2,Carnivora__order,adaptation_topic
obl<obl>case> to,0.731,0.039,0.327,0.429,3,Carnivora__order,adaptation_topic
conj<conj> ...,0.731,0.039,0.868,0.005,185,Carnivora__order,adaptation_topic
nsubj:pass<obl>det> ...,0.731,0.04,0.577,0.134,3,Carnivora__order,adaptation_topic
nmod:poss<nmod< ...,0.726,0.041,0.577,0.134,5,Carnivora__order,adaptation_topic
conj< predator,0.724,0.042,0.546,0.162,5,Carnivora__order,adaptation_topic
appos<acl:relcl<det> the,-0.723,0.043,-0.577,0.134,3,Carnivora__order,adaptation_topic
nsubj<acl:relcl>nsubj> that,-0.722,0.043,-0.577,0.134,4,Carnivora__order,adaptation_topic
nsubj<conj>cop> be,0.722,0.043,0.756,0.03,4,Carnivora__order,adaptation_topic
conj> rat,0.721,0.044,0.764,0.027,5,Carnivora__order,adaptation_topic
obl<advcl>advmod> ...,-0.721,0.044,-0.577,0.134,3,Carnivora__order,adaptation_topic
nsubj<advmod> not,0.72,0.044,0.63,0.094,2,Carnivora__order,adaptation_topic
conj<obl>case> ...,-0.719,0.044,-0.655,0.078,3,Carnivora__order,adaptation_topic
nsubj<obl>case> like,0.717,0.045,0.733,0.039,3,Carnivora__order,adaptation_topic
obl<ccomp<nsubj> study,0.715,0.046,0.733,0.039,4,Carnivora__order,adaptation_topic
nsubj<obl>det> ...,0.714,0.047,0.577,0.134,1,Carnivora__order,adaptation_topic
nsubj:pass<conj>obj> ...,0.713,0.047,0.546,0.162,3,Carnivora__order,adaptation_topic
conj<appos> lotor,0.71,0.048,0.577,0.134,2,Carnivora__order,adaptation_topic
nsubj<acl> ...,-0.709,0.049,-0.577,0.134,5,Carnivora__order,adaptation_topic
nmod>case> such,0.708,0.049,0.385,0.346,4,Carnivora__order,adaptation_topic
nsubj>det> the,0.707,0.05,0.764,0.027,6,Carnivora__order,adaptation_topic
nsubj<conj>advmod> ...,0.706,0.05,0.546,0.162,7,Carnivora__order,adaptation_topic
conj<case> such,0.705,0.051,0.764,0.027,24,Carnivora__order,adaptation_topic
conj<case> ...,0.705,0.051,0.577,0.134,7,Carnivora__order,adaptation_topic
nsubj<conj>aux> have,-0.705,0.051,-0.481,0.227,5,Carnivora__order,adaptation_topic
nmod:poss<nmod> beat,0.705,0.051,0.577,0.134,2,Carnivora__order,adaptation_topic
nsubj< territorial,0.701,0.053,0.577,0.134,3,Carnivora__order,adaptation_topic
nsubj<acl< debate,-0.7,0.053,-0.577,0.134,2,Carnivora__order,adaptation_topic
nmod<obl<cop> be,0.7,0.053,0.655,0.078,3,Carnivora__order,adaptation_topic
conj<nmod<nsubj> ...,-0.7,0.053,-0.577,0.134,1,Carnivora__order,adaptation_topic
nsubj<obl>case> ...,0.699,0.054,0.764,0.027,8,Carnivora__order,adaptation_topic
nmod>case> of,0.699,0.054,0.732,0.039,3,Carnivora__order,adaptation_topic
nmod>det> ...,0.697,0.055,0.577,0.134,1,Carnivora__order,adaptation_topic
obl<mark> that,0.696,0.055,0.655,0.078,5,Carnivora__order,adaptation_topic
nsubj:pass<obl>case> as,0.693,0.057,0.577,0.134,2,Carnivora__order,adaptation_topic
conj<nmod<cc> and,0.693,0.057,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<nmod<conj> ...,0.69,0.058,0.577,0.134,8,Carnivora__order,adaptation_topic
obl<mark> ...,0.686,0.06,0.63,0.094,2,Carnivora__order,adaptation_topic
conj> ...,0.683,0.062,0.685,0.061,61,Carnivora__order,adaptation_topic
nsubj<advmod> also,0.68,0.063,0.577,0.134,3,Carnivora__order,adaptation_topic
obl<obj> ...,0.679,0.064,0.626,0.097,9,Carnivora__order,adaptation_topic
cc> and,0.679,0.064,0.3,0.47,40,Carnivora__order,adaptation_topic
nsubj<acl:relcl>nsubj> ...,-0.677,0.065,-0.577,0.134,1,Carnivora__order,adaptation_topic
nsubj<advmod> highly,0.673,0.067,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<nmod<amod> many,0.673,0.067,0.577,0.134,2,Carnivora__order,adaptation_topic
obj<nsubj>amod> ...,0.671,0.068,0.546,0.162,8,Carnivora__order,adaptation_topic
nmod>case> in,0.668,0.07,0.577,0.134,2,Carnivora__order,adaptation_topic
nsubj<acl< ...,-0.667,0.071,-0.577,0.134,1,Carnivora__order,adaptation_topic
amod> spot,-0.667,0.071,-0.6,0.116,15,Carnivora__order,adaptation_topic
obl<nsubj>amod> ...,0.666,0.072,0.518,0.188,6,Carnivora__order,adaptation_topic
conj> dog,0.665,0.072,0.577,0.134,6,Carnivora__order,adaptation_topic
nsubj<advmod> where,0.664,0.072,0.577,0.134,2,Carnivora__order,adaptation_topic
conj<obj<conj> tiger,0.66,0.075,0.577,0.134,10,Carnivora__order,adaptation_topic
conj<case> like,0.658,0.076,0.577,0.134,2,Carnivora__order,adaptation_topic
acl:relcl>obl>case> in,-0.656,0.077,-0.577,0.134,2,Carnivora__order,adaptation_topic
conj<nmod< ...,0.648,0.082,0.109,0.797,14,Carnivora__order,adaptation_topic
nsubj>amod>advmod> most,-0.648,0.082,-0.756,0.03,2,Carnivora__order,adaptation_topic
appos<appos> dhole,0.646,0.083,0.577,0.134,3,Carnivora__order,adaptation_topic
compound<conj> ...,-0.644,0.085,-0.577,0.134,3,Carnivora__order,adaptation_topic
conj>amod> black,0.643,0.085,0.63,0.094,2,Carnivora__order,adaptation_topic
obl<obl> ...,0.642,0.086,0.846,0.008,9,Carnivora__order,adaptation_topic
obl<obj>nmod> ...,0.64,0.087,0.577,0.134,2,Carnivora__order,adaptation_topic
nmod<nsubj< ...,0.64,0.088,0.655,0.078,12,Carnivora__order,adaptation_topic
nsubj<acl> live,-0.636,0.09,-0.577,0.134,2,Carnivora__order,adaptation_topic
conj>amod> ...,0.635,0.091,0.846,0.008,18,Carnivora__order,adaptation_topic
conj<nmod>conj> hyena,0.634,0.091,0.577,0.134,2,Carnivora__order,adaptation_topic
conj<conj>amod> asian,0.634,0.092,0.577,0.134,10,Carnivora__order,adaptation_topic
conj>amod> white,0.632,0.093,0.63,0.094,2,Carnivora__order,adaptation_topic
nsubj<nsubj> predator,0.629,0.095,0.577,0.134,3,Carnivora__order,adaptation_topic
amod> polar,-0.629,0.095,-0.692,0.057,15,Carnivora__order,adaptation_topic
conj<appos> ...,0.628,0.096,0.577,0.134,4,Carnivora__order,adaptation_topic
obl<nsubj>amod> bite,0.624,0.099,0.577,0.134,3,Carnivora__order,adaptation_topic
obl<nsubj> force,0.623,0.099,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<conj>amod> Eurasian,0.623,0.099,0.577,0.134,10,Carnivora__order,adaptation_topic
conj<det> a,0.621,0.101,0.577,0.134,2,Carnivora__order,adaptation_topic
obl<nsubj>compound> ...,0.62,0.101,0.504,0.203,6,Carnivora__order,adaptation_topic
nsubj<obl> ...,0.617,0.103,0.546,0.162,25,Carnivora__order,adaptation_topic
nsubj<amod> ...,0.616,0.104,0.655,0.078,30,Carnivora__order,adaptation_topic
nsubj<conj>compound> ...,0.616,0.104,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<nmod<case> to,0.615,0.105,0.577,0.134,2,Carnivora__order,adaptation_topic
conj<conj>amod> mongolian,0.615,0.105,0.577,0.134,10,Carnivora__order,adaptation_topic
conj< eagle,0.614,0.105,0.252,0.547,2,Carnivora__order,adaptation_topic
nsubj< use,0.612,0.107,0.756,0.03,2,Carnivora__order,adaptation_topic
obl<obj>det> the,0.609,0.109,0.577,0.134,2,Carnivora__order,adaptation_topic
amod> brown,-0.608,0.109,-0.776,0.024,9,Carnivora__order,adaptation_topic
conj<conj>det> ...,-0.606,0.111,-0.577,0.134,1,Carnivora__order,adaptation_topic
conj<obl> ...,0.605,0.112,0.289,0.488,5,Carnivora__order,adaptation_topic
conj<nmod>case> among,0.604,0.113,0.577,0.134,2,Carnivora__order,adaptation_topic
obl<cc> and,-0.602,0.114,-0.577,0.134,3,Carnivora__order,adaptation_topic
conj> mongoose,0.601,0.115,0.577,0.134,3,Carnivora__order,adaptation_topic
conj<det> ...,0.599,0.116,0.577,0.134,1,Carnivora__order,adaptation_topic
conj<nmod>case> in,0.599,0.117,0.63,0.094,2,Carnivora__order,adaptation_topic
obl<obl>case> due,0.598,0.117,0.504,0.203,2,Carnivora__order,adaptation_topic
conj<nmod>conj> cheetah,0.597,0.118,0.577,0.134,2,Carnivora__order,adaptation_topic
