feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<appos> bear,0.967,0.0,0.577,0.134,2,Carnivora__order,location_topic
conj<compound> ground,0.934,0.001,0.577,0.134,3,Carnivora__order,location_topic
nmod< species,0.931,0.001,0.577,0.134,5,Carnivora__order,location_topic
conj<appos> animal,0.927,0.001,0.577,0.134,2,Carnivora__order,location_topic
conj<appos> ...,0.926,0.001,0.577,0.134,6,Carnivora__order,location_topic
nmod< ancestor,0.924,0.001,0.577,0.134,2,Carnivora__order,location_topic
nsubj< hunt,0.918,0.001,0.764,0.027,5,Carnivora__order,location_topic
nsubj<obl>case> during,0.903,0.002,0.577,0.134,2,Carnivora__order,location_topic
nsubj<obl>case> by,0.9,0.002,0.577,0.134,5,Carnivora__order,location_topic
nmod<det> a,0.897,0.003,0.577,0.134,13,Carnivora__order,location_topic
nmod<case> to,0.892,0.003,0.577,0.134,3,Carnivora__order,location_topic
nmod< predator,0.889,0.003,0.577,0.134,3,Carnivora__order,location_topic
nmod<case> in,0.889,0.003,0.764,0.027,4,Carnivora__order,location_topic
nsubj<obl>case> accord,0.886,0.003,0.577,0.134,2,Carnivora__order,location_topic
nmod<obl< ...,0.872,0.005,0.577,0.134,16,Carnivora__order,location_topic
nmod<case> from,0.868,0.005,0.577,0.134,4,Carnivora__order,location_topic
nmod< attack,0.867,0.005,0.577,0.134,2,Carnivora__order,location_topic
nmod< ...,0.865,0.006,0.183,0.665,48,Carnivora__order,location_topic
nsubj<obl>case> in,0.863,0.006,0.764,0.027,12,Carnivora__order,location_topic
nsubj<obl>case> ...,0.862,0.006,0.764,0.027,15,Carnivora__order,location_topic
nmod<case> ...,0.854,0.007,0.546,0.162,5,Carnivora__order,location_topic
nsubj<obl>case> with,0.853,0.007,0.764,0.027,6,Carnivora__order,location_topic
nmod<case> with,0.849,0.008,0.577,0.134,2,Carnivora__order,location_topic
obl<obl>det> ...,-0.842,0.009,-0.577,0.134,1,Carnivora__order,location_topic
nmod< prey,0.84,0.009,0.577,0.134,2,Carnivora__order,location_topic
case> for,0.837,0.01,0.655,0.078,13,Carnivora__order,location_topic
nsubj<obl>case> from,0.835,0.01,0.577,0.134,5,Carnivora__order,location_topic
nsubj<obl>case> to,0.83,0.011,0.577,0.134,7,Carnivora__order,location_topic
nsubj<obl>case> on,0.827,0.011,0.577,0.134,7,Carnivora__order,location_topic
nsubj<obl>nummod> two,0.826,0.011,0.577,0.134,2,Carnivora__order,location_topic
obj<advcl< ...,0.82,0.013,0.577,0.134,5,Carnivora__order,location_topic
nmod<case> as,0.82,0.013,0.577,0.134,5,Carnivora__order,location_topic
nsubj:pass<advcl>mark> to,-0.817,0.013,-0.577,0.134,2,Carnivora__order,location_topic
nmod<nmod> ...,0.817,0.013,0.655,0.078,9,Carnivora__order,location_topic
case> by,0.816,0.014,0.546,0.162,10,Carnivora__order,location_topic
conj<conj>cc> and,0.811,0.015,0.674,0.067,28,Carnivora__order,location_topic
obl<conj>obj> ...,0.808,0.015,0.577,0.134,4,Carnivora__order,location_topic
acl>obl>det> a,0.805,0.016,0.577,0.134,2,Carnivora__order,location_topic
case> such,0.805,0.016,0.546,0.162,6,Carnivora__order,location_topic
nmod<det> the,0.803,0.016,0.327,0.429,34,Carnivora__order,location_topic
conj< eagle,0.802,0.017,0.577,0.134,3,Carnivora__order,location_topic
nsubj<advcl>cop> be,0.798,0.018,0.825,0.012,4,Carnivora__order,location_topic
conj<compound> squirrel,0.796,0.018,0.577,0.134,3,Carnivora__order,location_topic
obl<obl> ...,0.794,0.019,0.109,0.797,17,Carnivora__order,location_topic
nsubj<obl>case> at,0.794,0.019,0.577,0.134,4,Carnivora__order,location_topic
nmod>det> a,0.794,0.019,0.764,0.027,5,Carnivora__order,location_topic
nsubj:pass<obl>appos> ...,0.792,0.019,0.701,0.053,7,Carnivora__order,location_topic
conj<conj> ...,0.792,0.019,0.626,0.097,87,Carnivora__order,location_topic
nmod<obj< ...,0.791,0.019,0.577,0.134,9,Carnivora__order,location_topic
conj<obl> bear,0.79,0.02,0.577,0.134,2,Carnivora__order,location_topic
nsubj:pass<advcl>mark> ...,-0.788,0.02,-0.577,0.134,1,Carnivora__order,location_topic
nmod<obl< descende,0.787,0.021,0.577,0.134,2,Carnivora__order,location_topic
nsubj<obl>advmod> ...,0.786,0.021,0.577,0.134,3,Carnivora__order,location_topic
nmod<conj> ...,0.785,0.021,0.655,0.078,5,Carnivora__order,location_topic
nsubj<obj>amod> ...,0.783,0.021,0.577,0.134,14,Carnivora__order,location_topic
nmod<obl<obl> ...,0.783,0.021,0.577,0.134,7,Carnivora__order,location_topic
obj<advmod> unsuccessfully,0.781,0.022,0.577,0.134,2,Carnivora__order,location_topic
case> as,0.779,0.023,0.577,0.134,5,Carnivora__order,location_topic
nsubj< solitary,0.778,0.023,0.577,0.134,2,Carnivora__order,location_topic
nmod< weight,0.778,0.023,0.546,0.162,3,Carnivora__order,location_topic
conj<nmod>case> per,0.776,0.024,0.577,0.134,2,Carnivora__order,location_topic
obl<nsubj>det> the,0.776,0.024,0.577,0.134,4,Carnivora__order,location_topic
compound> Kodiak,-0.773,0.024,-0.63,0.094,2,Carnivora__order,location_topic
nsubj<advmod> most,0.772,0.025,0.756,0.03,2,Carnivora__order,location_topic
nsubj<det> a,0.772,0.025,0.577,0.134,8,Carnivora__order,location_topic
nmod<amod> ...,0.771,0.025,0.218,0.604,27,Carnivora__order,location_topic
acl:relcl>nsubj> which,0.77,0.025,0.756,0.03,2,Carnivora__order,location_topic
nsubj<advmod> ...,0.77,0.026,0.764,0.027,23,Carnivora__order,location_topic
nmod< population,0.769,0.026,0.577,0.134,4,Carnivora__order,location_topic
nsubj<obj>amod> high,0.767,0.026,0.577,0.134,2,Carnivora__order,location_topic
compound< population,0.767,0.026,0.577,0.134,3,Carnivora__order,location_topic
conj< fox,0.766,0.027,0.577,0.134,3,Carnivora__order,location_topic
nmod<amod> main,0.766,0.027,0.577,0.134,2,Carnivora__order,location_topic
nsubj<nmod>amod> arctic,0.763,0.028,0.577,0.134,2,Carnivora__order,location_topic
obj<advcl>mark> ...,0.761,0.028,0.577,0.134,6,Carnivora__order,location_topic
case> to,0.761,0.028,0.655,0.078,9,Carnivora__order,location_topic
nsubj<xcomp>obl> ...,0.76,0.029,0.577,0.134,5,Carnivora__order,location_topic
conj<conj>compound> Canada,0.759,0.029,0.577,0.134,3,Carnivora__order,location_topic
nsubj<xcomp>obj> ...,0.758,0.029,0.577,0.134,3,Carnivora__order,location_topic
obj<nsubj> ...,0.757,0.03,0.546,0.162,21,Carnivora__order,location_topic
nsubj<advmod> typically,0.757,0.03,0.577,0.134,2,Carnivora__order,location_topic
nsubj<advmod> also,0.757,0.03,0.577,0.134,4,Carnivora__order,location_topic
cc> ...,0.757,0.03,0.577,0.134,1,Carnivora__order,location_topic
case> with,0.755,0.03,0.577,0.134,6,Carnivora__order,location_topic
appos<conj>det> the,0.754,0.031,0.845,0.008,3,Carnivora__order,location_topic
nmod<nmod< ...,0.753,0.031,0.436,0.28,4,Carnivora__order,location_topic
nsubj<obl>nummod> ...,0.752,0.031,0.577,0.134,4,Carnivora__order,location_topic
obj<nsubj>det> ...,0.751,0.032,0.577,0.134,1,Carnivora__order,location_topic
nmod<amod> largest,0.75,0.032,0.577,0.134,2,Carnivora__order,location_topic
nmod<obl<nsubj> ...,0.749,0.032,0.577,0.134,10,Carnivora__order,location_topic
nsubj<obj>nmod:poss> ...,-0.748,0.033,-0.577,0.134,1,Carnivora__order,location_topic
conj<conj> lynx,0.746,0.034,0.733,0.039,19,Carnivora__order,location_topic
nsubj< spend,0.745,0.034,0.577,0.134,2,Carnivora__order,location_topic
nsubj<advmod> generally,0.743,0.035,0.577,0.134,2,Carnivora__order,location_topic
nmod>case> <ith,0.74,0.036,0.756,0.03,2,Carnivora__order,location_topic
nsubj:pass<obl>det> the,0.739,0.036,0.733,0.039,12,Carnivora__order,location_topic
nmod<amod> oldest,0.739,0.036,0.577,0.134,2,Carnivora__order,location_topic
nsubj:pass<obl>det> a,0.739,0.036,0.756,0.03,4,Carnivora__order,location_topic
obl<nsubj>det> ...,0.735,0.038,0.577,0.134,2,Carnivora__order,location_topic
nmod>nmod>case> ...,0.733,0.038,0.655,0.078,3,Carnivora__order,location_topic
nsubj:pass<xcomp>mark> to,0.731,0.039,0.546,0.162,9,Carnivora__order,location_topic
nsubj<advmod> however,0.729,0.04,0.577,0.134,2,Carnivora__order,location_topic
nsubj<conj>det> ...,0.724,0.042,0.577,0.134,3,Carnivora__order,location_topic
nsubj<obl>case> than,0.724,0.042,0.577,0.134,2,Carnivora__order,location_topic
nmod<nsubj< ...,0.723,0.043,0.577,0.134,16,Carnivora__order,location_topic
acl>obl>det> the,0.722,0.043,0.577,0.134,2,Carnivora__order,location_topic
conj<conj>cc> ...,0.722,0.043,0.577,0.134,1,Carnivora__order,location_topic
obj<nsubj>amod> ...,0.72,0.044,0.733,0.039,12,Carnivora__order,location_topic
case> of,0.719,0.044,0.421,0.298,48,Carnivora__order,location_topic
nsubj<advcl>advmod> ...,0.719,0.045,0.546,0.162,7,Carnivora__order,location_topic
nmod<amod> maternal,0.716,0.046,0.577,0.134,2,Carnivora__order,location_topic
nsubj:pass<conj<aux:pass> be,-0.715,0.046,-0.764,0.027,3,Carnivora__order,location_topic
nsubj<obl>nmod:poss> ...,0.714,0.047,0.577,0.134,1,Carnivora__order,location_topic
conj<det> ...,0.712,0.047,0.577,0.134,1,Carnivora__order,location_topic
obj<parataxis< ...,0.71,0.048,0.733,0.039,3,Carnivora__order,location_topic
obl<obl>det> the,-0.709,0.049,-0.218,0.604,4,Carnivora__order,location_topic
nsubj<obl>nmod:poss> they,0.709,0.049,0.546,0.162,5,Carnivora__order,location_topic
nmod>det> the,0.708,0.05,0.482,0.226,13,Carnivora__order,location_topic
nsubj<det> the,0.707,0.05,0.577,0.134,4,Carnivora__order,location_topic
nmod<conj<compound> ...,-0.706,0.05,-0.764,0.027,4,Carnivora__order,location_topic
conj<conj> wolverine,0.703,0.052,0.733,0.039,18,Carnivora__order,location_topic
conj<conj>advmod> not,-0.7,0.053,-0.577,0.134,3,Carnivora__order,location_topic
compound<amod> ancient,0.699,0.054,0.577,0.134,2,Carnivora__order,location_topic
nmod<nsubj<advmod> ...,0.698,0.054,0.577,0.134,4,Carnivora__order,location_topic
nsubj<nmod>compound> ...,0.697,0.055,0.577,0.134,7,Carnivora__order,location_topic
obj<nsubj>det> a,0.693,0.057,0.218,0.604,5,Carnivora__order,location_topic
nsubj<obl>det> a,0.69,0.058,0.577,0.134,3,Carnivora__order,location_topic
obj<acl<det> a,-0.69,0.058,-0.63,0.094,2,Carnivora__order,location_topic
obj<obl>nmod:poss> its,-0.689,0.059,-0.577,0.134,3,Carnivora__order,location_topic
obl<conj>amod> ...,0.687,0.06,0.577,0.134,4,Carnivora__order,location_topic
conj<nsubj>flat> de,0.687,0.06,0.577,0.134,3,Carnivora__order,location_topic
nsubj< ...,0.685,0.061,0.319,0.441,77,Carnivora__order,location_topic
nmod:poss< ...,0.685,0.061,0.385,0.346,7,Carnivora__order,location_topic
compound<nsubj<obl> ...,-0.684,0.061,-0.764,0.027,3,Carnivora__order,location_topic
conj<conj>advmod> likely,-0.684,0.062,-0.577,0.134,3,Carnivora__order,location_topic
obl<advcl<obl> ...,0.683,0.062,0.577,0.134,3,Carnivora__order,location_topic
conj<nsubj>compound> elephant,-0.68,0.064,-0.577,0.134,2,Carnivora__order,location_topic
det> the,0.679,0.064,0.491,0.217,115,Carnivora__order,location_topic
conj<conj>compound> land,0.677,0.065,0.577,0.134,2,Carnivora__order,location_topic
obj<nsubj>det> the,0.674,0.067,0.577,0.134,5,Carnivora__order,location_topic
conj< live,0.674,0.067,0.577,0.134,3,Carnivora__order,location_topic
nmod> bear,0.673,0.067,0.655,0.078,4,Carnivora__order,location_topic
obj<nsubj>flat> ...,0.67,0.069,0.577,0.134,4,Carnivora__order,location_topic
nsubj:pass<obl>case> ...,0.67,0.069,0.674,0.067,6,Carnivora__order,location_topic
conj<advcl>obj> cub,-0.669,0.069,-0.577,0.134,2,Carnivora__order,location_topic
nsubj<obl>det> the,0.669,0.07,0.764,0.027,16,Carnivora__order,location_topic
obj<obl> size,0.668,0.07,0.756,0.03,2,Carnivora__order,location_topic
obl<conj<obl> ...,-0.668,0.07,-0.577,0.134,1,Carnivora__order,location_topic
obj<mark> to,-0.665,0.072,-0.733,0.039,5,Carnivora__order,location_topic
nmod<conj> bear,0.662,0.074,0.756,0.03,4,Carnivora__order,location_topic
nmod<nmod>case> ...,-0.662,0.074,-0.733,0.039,4,Carnivora__order,location_topic
conj<conj>advmod> clearly,-0.661,0.074,-0.577,0.134,2,Carnivora__order,location_topic
nsubj<conj>amod> ...,0.661,0.074,0.577,0.134,4,Carnivora__order,location_topic
conj<obl> seal,0.659,0.075,0.577,0.134,2,Carnivora__order,location_topic
conj<obl>case> in,-0.658,0.076,-0.577,0.134,5,Carnivora__order,location_topic
nsubj:pass<obl>conj> Bay,0.657,0.077,0.577,0.134,2,Carnivora__order,location_topic
obl<conj>obl> bear,-0.655,0.078,-0.577,0.134,2,Carnivora__order,location_topic
obj<xcomp< ...,0.655,0.078,0.764,0.027,3,Carnivora__order,location_topic
case> ...,0.654,0.079,0.245,0.558,22,Carnivora__order,location_topic
conj<nsubj>flat> Buffon,0.653,0.079,0.577,0.134,3,Carnivora__order,location_topic
conj<nsubj> Comte,0.653,0.079,0.577,0.134,3,Carnivora__order,location_topic
obl<nsubj>amod> ...,0.648,0.082,0.218,0.604,8,Carnivora__order,location_topic
nmod<nmod>det> a,0.646,0.084,0.764,0.027,3,Carnivora__order,location_topic
nsubj:pass<xcomp>obl> ...,0.644,0.085,0.577,0.134,3,Carnivora__order,location_topic
nmod<flat> ...,-0.643,0.085,-0.507,0.2,3,Carnivora__order,location_topic
nmod<conj<nmod> base,0.641,0.087,0.756,0.03,2,Carnivora__order,location_topic
obl< ...,0.64,0.087,0.164,0.699,42,Carnivora__order,location_topic
conj<nsubj<advmod> ...,0.638,0.088,0.577,0.134,1,Carnivora__order,location_topic
amod> red,-0.638,0.089,-0.548,0.16,5,Carnivora__order,location_topic
nsubj<obl> skin,0.633,0.092,0.63,0.094,2,Carnivora__order,location_topic
appos>compound> ...,0.633,0.092,0.678,0.065,5,Carnivora__order,location_topic
obj<advcl> follow,0.632,0.093,0.577,0.134,2,Carnivora__order,location_topic
conj<conj>amod> mongolian,0.631,0.093,0.577,0.134,14,Carnivora__order,location_topic
conj<nmod>amod> ...,0.631,0.094,0.577,0.134,1,Carnivora__order,location_topic
conj<conj>cc> but,0.629,0.095,0.655,0.078,3,Carnivora__order,location_topic
obj<advmod> where,-0.627,0.096,-0.577,0.134,2,Carnivora__order,location_topic
nsubj< active,0.627,0.096,0.577,0.134,3,Carnivora__order,location_topic
nmod>amod> ...,0.627,0.096,0.764,0.027,11,Carnivora__order,location_topic
conj<nsubj<advmod> also,0.627,0.096,0.577,0.134,2,Carnivora__order,location_topic
nsubj:pass<conj> ...,0.624,0.098,0.546,0.162,7,Carnivora__order,location_topic
conj<nmod>case> ...,0.624,0.098,0.577,0.134,4,Carnivora__order,location_topic
nsubj<obj> ancestor,-0.624,0.099,-0.577,0.134,2,Carnivora__order,location_topic
conj<conj> fox,0.622,0.1,0.733,0.039,32,Carnivora__order,location_topic
conj<nmod>case> on,0.622,0.1,0.577,0.134,3,Carnivora__order,location_topic
appos> maritimus,0.62,0.101,0.733,0.039,3,Carnivora__order,location_topic
conj<conj>compound> ...,0.62,0.101,0.577,0.134,4,Carnivora__order,location_topic
conj<conj>amod> asian,0.619,0.102,0.577,0.134,14,Carnivora__order,location_topic
conj<conj>amod> Asiatic,0.618,0.102,0.577,0.134,13,Carnivora__order,location_topic
conj<nsubj< competitor,0.618,0.102,0.577,0.134,2,Carnivora__order,location_topic
nsubj:pass<obl>conj> Sea,0.617,0.103,0.577,0.134,5,Carnivora__order,location_topic
conj<case> such,0.616,0.104,0.504,0.203,2,Carnivora__order,location_topic
obl<acl< ...,0.616,0.104,0.546,0.162,5,Carnivora__order,location_topic
nsubj<amod> ...,0.614,0.106,0.577,0.134,14,Carnivora__order,location_topic
conj>compound> mountain,-0.608,0.11,-0.63,0.094,2,Carnivora__order,location_topic
conj<nmod> arcto,-0.607,0.111,-0.577,0.134,2,Carnivora__order,location_topic
compound< bone,-0.606,0.111,-0.577,0.134,2,Carnivora__order,location_topic
nmod:poss> ...,0.602,0.114,0.733,0.039,3,Carnivora__order,location_topic
obj<obl>compound> ...,0.601,0.115,0.327,0.429,4,Carnivora__order,location_topic
obl<conj<conj> lynx,-0.599,0.117,-0.577,0.134,2,Carnivora__order,location_topic
case> in,0.597,0.119,0.218,0.604,9,Carnivora__order,location_topic
nsubj<advcl> ...,0.592,0.122,0.6,0.116,12,Carnivora__order,location_topic
conj<amod> ...,0.592,0.122,0.514,0.192,10,Carnivora__order,location_topic
nsubj< species,0.591,0.123,0.577,0.134,2,Carnivora__order,location_topic
nmod:poss>compound> ...,0.591,0.123,0.436,0.28,3,Carnivora__order,location_topic
nmod>case> for,0.59,0.124,0.577,0.134,5,Carnivora__order,location_topic
nmod<compound> ...,0.589,0.124,0.436,0.28,9,Carnivora__order,location_topic
nmod>nmod>compound> ...,0.585,0.127,0.764,0.027,3,Carnivora__order,location_topic
conj<conj>amod> american,0.584,0.128,0.109,0.797,41,Carnivora__order,location_topic
case> than,0.583,0.13,0.218,0.604,5,Carnivora__order,location_topic
obj<advmod> ...,0.581,0.131,0.218,0.604,10,Carnivora__order,location_topic
nsubj:pass<obl>conj> ...,0.581,0.131,0.464,0.247,29,Carnivora__order,location_topic
nsubj:pass<conj<nsubj:pass> ...,-0.579,0.132,-0.577,0.134,1,Carnivora__order,location_topic
nmod<nsubj<conj> ...,0.579,0.133,0.412,0.31,4,Carnivora__order,location_topic
nsubj:pass<conj< ...,0.578,0.133,0.514,0.192,3,Carnivora__order,location_topic
compound<obj< ...,0.578,0.133,0.63,0.094,4,Carnivora__order,location_topic
obl<obl>conj> ...,0.578,0.134,0.577,0.134,3,Carnivora__order,location_topic
conj< ...,0.577,0.135,0.295,0.479,20,Carnivora__order,location_topic
nsubj<conj>advmod> not,0.575,0.136,0.577,0.134,3,Carnivora__order,location_topic
nsubj<conj>aux> have,-0.574,0.137,-0.577,0.134,2,Carnivora__order,location_topic
nsubj<advcl>nsubj> it,0.573,0.138,0.756,0.03,2,Carnivora__order,location_topic
nmod<acl> ...,0.571,0.139,0.577,0.134,3,Carnivora__order,location_topic
nsubj<obl>acl> ...,0.571,0.139,0.546,0.162,4,Carnivora__order,location_topic
conj<amod> diurnal,0.569,0.141,0.412,0.31,3,Carnivora__order,location_topic
nsubj:pass<obl>case> from,0.568,0.142,0.436,0.28,3,Carnivora__order,location_topic
obl<conj<conj> ...,-0.566,0.144,-0.577,0.134,3,Carnivora__order,location_topic
compound< species,0.566,0.144,0.412,0.31,3,Carnivora__order,location_topic
obj<nsubj> bear,0.565,0.144,0.577,0.134,3,Carnivora__order,location_topic
cc> and,0.565,0.145,0.405,0.319,27,Carnivora__order,location_topic
nsubj<conj>cop> be,0.564,0.145,0.577,0.134,4,Carnivora__order,location_topic
appos<conj>cc> and,0.564,0.145,0.536,0.171,4,Carnivora__order,location_topic
nsubj<amod> largest,0.562,0.147,0.577,0.134,3,Carnivora__order,location_topic
nsubj<conj< ...,-0.561,0.148,-0.577,0.134,3,Carnivora__order,location_topic
conj<conj> bear,0.561,0.148,0.518,0.188,85,Carnivora__order,location_topic
nsubj<amod>obl> ...,-0.556,0.152,-0.577,0.134,3,Carnivora__order,location_topic
nmod<nsubj< remain,0.556,0.153,0.577,0.134,2,Carnivora__order,location_topic
obj<nsubj>nmod> ...,0.556,0.153,0.577,0.134,5,Carnivora__order,location_topic
conj<nmod>amod> square,0.554,0.154,0.577,0.134,2,Carnivora__order,location_topic
nmod<nsubj>det> a,0.553,0.155,0.577,0.134,2,Carnivora__order,location_topic
nmod>nmod> ...,0.552,0.156,0.412,0.31,5,Carnivora__order,location_topic
nmod<obl<cop> be,0.551,0.157,0.577,0.134,4,Carnivora__order,location_topic
conj<obl>amod> male,0.551,0.157,0.577,0.134,2,Carnivora__order,location_topic
obl<advcl>obj> ...,0.551,0.157,0.536,0.171,4,Carnivora__order,location_topic
nmod> panda,0.55,0.158,0.577,0.134,2,Carnivora__order,location_topic
compound<det> a,0.549,0.158,0.764,0.027,5,Carnivora__order,location_topic
obl<conj> ...,0.547,0.161,0.436,0.28,8,Carnivora__order,location_topic
conj<nmod< mammal,0.545,0.162,0.577,0.134,3,Carnivora__order,location_topic
conj<amod> gray,0.545,0.162,0.412,0.31,2,Carnivora__order,location_topic
nsubj<conj>advmod> ...,0.544,0.164,0.577,0.134,2,Carnivora__order,location_topic
compound< cub,-0.543,0.164,-0.412,0.31,2,Carnivora__order,location_topic
nsubj:pass<xcomp> help,0.543,0.165,0.504,0.203,2,Carnivora__order,location_topic
conj<conj>amod> Arctic,0.542,0.165,0.577,0.134,13,Carnivora__order,location_topic
conj< record,0.541,0.166,0.577,0.134,2,Carnivora__order,location_topic
obj<advcl>obl> ...,0.541,0.166,0.577,0.134,4,Carnivora__order,location_topic
conj<conj> wolf,0.54,0.167,0.733,0.039,32,Carnivora__order,location_topic
acl>obl> ...,0.538,0.169,0.436,0.28,10,Carnivora__order,location_topic
compound<det> some,0.538,0.169,0.63,0.094,2,Carnivora__order,location_topic
obj<acl:relcl<case> in,-0.536,0.171,-0.577,0.134,2,Carnivora__order,location_topic
nsubj<ccomp<nsubj> ...,-0.535,0.172,-0.764,0.027,9,Carnivora__order,location_topic
nmod:poss>case> 's,-0.534,0.172,-0.385,0.346,4,Carnivora__order,location_topic
nmod<nsubj<advcl> ...,-0.534,0.173,-0.412,0.31,3,Carnivora__order,location_topic
conj<nsubj< ...,0.534,0.173,0.109,0.797,4,Carnivora__order,location_topic
obl<aux:pass> be,-0.533,0.173,0.096,0.821,11,Carnivora__order,location_topic
conj<nmod>case> in,0.533,0.174,0.436,0.28,3,Carnivora__order,location_topic
appos>amod> ...,0.532,0.174,0.436,0.28,4,Carnivora__order,location_topic
conj<obj<nsubj> ...,-0.53,0.176,-0.412,0.31,2,Carnivora__order,location_topic
nmod< bear,0.53,0.177,0.136,0.747,6,Carnivora__order,location_topic
nmod>case> ...,0.529,0.178,0.733,0.039,5,Carnivora__order,location_topic
obl<aux> ...,0.527,0.18,0.577,0.134,3,Carnivora__order,location_topic
obj<acl:relcl<case> ...,0.527,0.18,0.412,0.31,1,Carnivora__order,location_topic
nmod< depiction,0.525,0.182,0.577,0.134,2,Carnivora__order,location_topic
nsubj<conj>aux> do,-0.524,0.182,-0.577,0.134,2,Carnivora__order,location_topic
