feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<cc> ...,0.942,0.0,0.577,0.134,1,Carnivora__order,taxongroup_topic
conj<conj> animal,0.941,0.0,0.764,0.027,4,Carnivora__order,taxongroup_topic
conj<conj> dog,0.939,0.001,0.577,0.134,4,Carnivora__order,taxongroup_topic
conj<conj> fox,0.939,0.001,0.577,0.134,4,Carnivora__order,taxongroup_topic
conj<conj> ...,0.932,0.001,0.503,0.204,106,Carnivora__order,taxongroup_topic
conj<conj> wolf,0.931,0.001,0.577,0.134,6,Carnivora__order,taxongroup_topic
obj<nsubj> ...,0.929,0.001,0.546,0.162,9,Carnivora__order,taxongroup_topic
conj<conj> polecat,0.929,0.001,0.577,0.134,4,Carnivora__order,taxongroup_topic
conj<conj> leopard,0.927,0.001,0.577,0.134,6,Carnivora__order,taxongroup_topic
conj<conj> cat,0.92,0.001,0.577,0.134,6,Carnivora__order,taxongroup_topic
conj<conj> mink,0.919,0.001,0.436,0.28,8,Carnivora__order,taxongroup_topic
nsubj<advmod> previously,0.909,0.002,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod< those,0.909,0.002,0.577,0.134,3,Carnivora__order,taxongroup_topic
nsubj<obl>case> ...,0.908,0.002,0.655,0.078,5,Carnivora__order,taxongroup_topic
appos<appos> ...,0.907,0.002,0.577,0.134,5,Carnivora__order,taxongroup_topic
nsubj:pass<obl> ...,0.904,0.002,0.791,0.019,25,Carnivora__order,taxongroup_topic
nmod< ...,0.902,0.002,0.472,0.237,32,Carnivora__order,taxongroup_topic
nsubj<obl>case> to,0.9,0.002,0.577,0.134,3,Carnivora__order,taxongroup_topic
conj> bear,0.897,0.003,0.577,0.134,3,Carnivora__order,taxongroup_topic
conj> badger,0.894,0.003,0.577,0.134,3,Carnivora__order,taxongroup_topic
nmod<obl<nsubj> ...,0.891,0.003,0.655,0.078,5,Carnivora__order,taxongroup_topic
conj<conj> weasel,0.886,0.003,0.577,0.134,4,Carnivora__order,taxongroup_topic
conj> otter,0.885,0.003,0.764,0.027,3,Carnivora__order,taxongroup_topic
nmod<conj> ...,0.884,0.004,0.764,0.027,8,Carnivora__order,taxongroup_topic
nsubj:pass<obl>case> ...,0.882,0.004,0.481,0.227,11,Carnivora__order,taxongroup_topic
nsubj<advmod> also,0.879,0.004,0.577,0.134,2,Carnivora__order,taxongroup_topic
conj> stoat,0.879,0.004,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod<det> the,0.878,0.004,0.791,0.019,20,Carnivora__order,taxongroup_topic
nsubj:pass<conj> ...,0.878,0.004,0.577,0.134,4,Carnivora__order,taxongroup_topic
nmod<det> ...,0.877,0.004,0.577,0.134,1,Carnivora__order,taxongroup_topic
conj>amod> small,0.872,0.005,0.577,0.134,2,Carnivora__order,taxongroup_topic
nsubj<advmod> ...,0.87,0.005,0.546,0.162,15,Carnivora__order,taxongroup_topic
amod> asian,0.868,0.005,0.281,0.5,42,Carnivora__order,taxongroup_topic
conj<appos> ...,0.866,0.005,0.546,0.162,17,Carnivora__order,taxongroup_topic
nsubj:pass<cc> but,0.859,0.006,0.756,0.03,2,Carnivora__order,taxongroup_topic
conj> mink,0.858,0.006,0.577,0.134,2,Carnivora__order,taxongroup_topic
nsubj<obl>case> for,0.856,0.007,0.577,0.134,2,Carnivora__order,taxongroup_topic
nsubj<advmod> occasionally,0.855,0.007,0.577,0.134,2,Carnivora__order,taxongroup_topic
obl<aux> ...,0.855,0.007,0.756,0.03,2,Carnivora__order,taxongroup_topic
amod> golden,0.854,0.007,0.358,0.385,42,Carnivora__order,taxongroup_topic
acl>obl>case> ...,0.854,0.007,0.861,0.006,5,Carnivora__order,taxongroup_topic
nsubj<obl>case> in,0.853,0.007,0.655,0.078,6,Carnivora__order,taxongroup_topic
conj> wolverine,0.853,0.007,0.577,0.134,2,Carnivora__order,taxongroup_topic
nsubj<acl:relcl>cop> be,-0.852,0.007,-0.764,0.027,3,Carnivora__order,taxongroup_topic
obj<advcl< ...,0.851,0.007,0.577,0.134,3,Carnivora__order,taxongroup_topic
case> by,0.849,0.008,0.709,0.049,6,Carnivora__order,taxongroup_topic
conj< tiger,0.846,0.008,0.764,0.027,3,Carnivora__order,taxongroup_topic
case> to,0.845,0.008,0.481,0.227,8,Carnivora__order,taxongroup_topic
conj<appos> animal,0.845,0.008,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod<nsubj< ...,0.845,0.008,0.764,0.027,8,Carnivora__order,taxongroup_topic
conj<appos> nivalis,0.838,0.009,0.577,0.134,2,Carnivora__order,taxongroup_topic
conj>amod> common,0.837,0.01,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod:poss< diet,0.836,0.01,0.577,0.134,2,Carnivora__order,taxongroup_topic
conj<conj> bear,0.834,0.01,0.577,0.134,8,Carnivora__order,taxongroup_topic
obl<nsubj>compound> ...,0.831,0.011,0.756,0.03,4,Carnivora__order,taxongroup_topic
conj> ...,0.831,0.011,0.282,0.498,47,Carnivora__order,taxongroup_topic
nmod< species,0.831,0.011,0.546,0.162,3,Carnivora__order,taxongroup_topic
nsubj:pass<obl>case> in,0.83,0.011,0.436,0.28,13,Carnivora__order,taxongroup_topic
conj< marten,0.828,0.011,0.756,0.03,2,Carnivora__order,taxongroup_topic
nmod<conj< ...,0.827,0.011,0.845,0.008,3,Carnivora__order,taxongroup_topic
conj<conj>amod> ...,-0.821,0.012,-0.764,0.027,15,Carnivora__order,taxongroup_topic
obl<conj> ...,0.821,0.012,0.764,0.027,4,Carnivora__order,taxongroup_topic
case> ...,0.821,0.013,0.482,0.226,18,Carnivora__order,taxongroup_topic
nmod> ...,0.819,0.013,0.737,0.037,20,Carnivora__order,taxongroup_topic
nsubj<amod> ...,0.816,0.014,0.546,0.162,17,Carnivora__order,taxongroup_topic
nsubj<amod> large,0.807,0.016,0.577,0.134,3,Carnivora__order,taxongroup_topic
appos<conj>cc> as,0.807,0.016,0.577,0.134,3,Carnivora__order,taxongroup_topic
case> of,0.804,0.016,0.3,0.47,29,Carnivora__order,taxongroup_topic
conj>amod> big,0.8,0.017,0.577,0.134,2,Carnivora__order,taxongroup_topic
conj>amod> other,0.799,0.017,0.655,0.078,3,Carnivora__order,taxongroup_topic
nsubj<conj>amod> ...,0.798,0.018,0.733,0.039,7,Carnivora__order,taxongroup_topic
nmod<nmod> ...,0.798,0.018,0.627,0.096,11,Carnivora__order,taxongroup_topic
nsubj<amod> only,0.798,0.018,0.577,0.134,4,Carnivora__order,taxongroup_topic
conj> leopard,0.797,0.018,0.655,0.078,5,Carnivora__order,taxongroup_topic
nsubj:pass<advmod> also,0.795,0.018,0.756,0.03,2,Carnivora__order,taxongroup_topic
nmod:poss<nmod<amod> ...,0.792,0.019,0.655,0.078,3,Carnivora__order,taxongroup_topic
conj<nmod>case> to,0.792,0.019,0.756,0.03,2,Carnivora__order,taxongroup_topic
obl<acl< ...,0.79,0.02,0.764,0.027,6,Carnivora__order,taxongroup_topic
nsubj<obl>det> a,0.788,0.02,0.577,0.134,2,Carnivora__order,taxongroup_topic
conj>amod> ...,0.788,0.02,0.327,0.429,20,Carnivora__order,taxongroup_topic
nmod:poss< ...,0.785,0.021,0.245,0.558,12,Carnivora__order,taxongroup_topic
nsubj< cat,0.784,0.021,0.764,0.027,5,Carnivora__order,taxongroup_topic
conj<conj>amod> domestic,-0.783,0.022,-0.577,0.134,4,Carnivora__order,taxongroup_topic
nsubj<parataxis>obj> ...,0.78,0.022,0.577,0.134,1,Carnivora__order,taxongroup_topic
conj<conj>amod> big,-0.78,0.022,-0.577,0.134,2,Carnivora__order,taxongroup_topic
obl<acl<nmod> ...,0.78,0.022,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod:poss< jellyfish,0.779,0.023,0.756,0.03,2,Carnivora__order,taxongroup_topic
conj<appos> leo,0.778,0.023,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod:poss<nmod< ...,0.777,0.023,0.577,0.134,3,Carnivora__order,taxongroup_topic
nmod<det> a,0.774,0.024,0.355,0.389,7,Carnivora__order,taxongroup_topic
nsubj:pass<xcomp>mark> to,0.77,0.025,0.655,0.078,6,Carnivora__order,taxongroup_topic
obl<obl>det> ...,-0.768,0.026,-0.577,0.134,1,Carnivora__order,taxongroup_topic
conj<nmod>case> with,0.767,0.026,0.756,0.03,2,Carnivora__order,taxongroup_topic
conj<appos> tigris,0.764,0.027,0.577,0.134,2,Carnivora__order,taxongroup_topic
nmod<acl:relcl> ...,0.763,0.028,0.436,0.28,3,Carnivora__order,taxongroup_topic
nmod<amod> ...,0.756,0.03,0.655,0.078,25,Carnivora__order,taxongroup_topic
conj< ...,0.756,0.03,0.565,0.145,38,Carnivora__order,taxongroup_topic
case> from,0.754,0.031,0.218,0.604,6,Carnivora__order,taxongroup_topic
nsubj<obl>case> between,0.754,0.031,0.63,0.094,2,Carnivora__order,taxongroup_topic
conj<nmod>case> among,0.753,0.031,0.756,0.03,2,Carnivora__order,taxongroup_topic
conj<conj>amod> smallest,-0.752,0.031,-0.577,0.134,2,Carnivora__order,taxongroup_topic
obl<obl> ...,0.752,0.031,0.655,0.078,11,Carnivora__order,taxongroup_topic
nsubj<det> a,0.751,0.032,0.549,0.159,20,Carnivora__order,taxongroup_topic
cc> and,0.751,0.032,0.647,0.083,36,Carnivora__order,taxongroup_topic
case> such,0.75,0.032,0.736,0.037,8,Carnivora__order,taxongroup_topic
nmod<nsubj>det> the,0.748,0.033,0.764,0.027,3,Carnivora__order,taxongroup_topic
appos>compound> Panthera,0.747,0.033,0.756,0.03,2,Carnivora__order,taxongroup_topic
nsubj<acl:relcl>nsubj> that,-0.746,0.034,-0.577,0.134,2,Carnivora__order,taxongroup_topic
obl<obl>case> to,0.745,0.034,0.756,0.03,2,Carnivora__order,taxongroup_topic
case> in,0.744,0.034,0.701,0.053,7,Carnivora__order,taxongroup_topic
compound<nmod>det> a,0.744,0.034,0.655,0.078,3,Carnivora__order,taxongroup_topic
nmod<obl< ...,0.743,0.035,0.436,0.28,13,Carnivora__order,taxongroup_topic
nsubj:pass<xcomp>det> the,0.742,0.035,0.756,0.03,2,Carnivora__order,taxongroup_topic
compound<nmod<case> of,-0.741,0.035,-0.577,0.134,2,Carnivora__order,taxongroup_topic
conj<obl> ...,0.739,0.036,0.732,0.039,3,Carnivora__order,taxongroup_topic
conj>cc> and,0.736,0.037,0.509,0.197,34,Carnivora__order,taxongroup_topic
nmod<case> than,0.734,0.038,0.577,0.134,3,Carnivora__order,taxongroup_topic
conj<case> by,0.734,0.038,0.756,0.03,2,Carnivora__order,taxongroup_topic
nmod<nmod< ...,0.732,0.039,0.577,0.134,6,Carnivora__order,taxongroup_topic
obl<obl>case> ...,0.731,0.039,0.764,0.027,8,Carnivora__order,taxongroup_topic
conj<conj>obj> Carnivora,-0.731,0.039,-0.577,0.134,2,Carnivora__order,taxongroup_topic
