feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<det> the,0.927,0.001,0.756,0.03,6,Carnivora__order,location_comment
conj> ...,0.893,0.003,0.709,0.049,11,Carnivora__order,location_comment
conj< Mountains,0.878,0.004,0.764,0.027,4,Carnivora__order,location_comment
conj>cc> or,0.873,0.005,0.577,0.134,2,Carnivora__order,location_comment
amod<conj<conj> fox,0.865,0.005,0.764,0.027,3,Carnivora__order,location_comment
amod<conj<conj> weasel,0.848,0.008,0.577,0.134,2,Carnivora__order,location_comment
amod<conj<conj> wolf,0.843,0.009,0.764,0.027,3,Carnivora__order,location_comment
conj<conj>cc> and,0.841,0.009,0.764,0.027,8,Carnivora__order,location_comment
nmod<conj> lynx,0.84,0.009,0.577,0.134,2,Carnivora__order,location_comment
conj<case> in,0.837,0.01,0.619,0.102,5,Carnivora__order,location_comment
amod<nsubj<advmod> ...,-0.836,0.01,-0.846,0.008,14,Carnivora__order,location_comment
compound> ...,-0.836,0.01,-0.727,0.041,15,Carnivora__order,location_comment
amod<conj<conj> bear,0.834,0.01,0.456,0.256,9,Carnivora__order,location_comment
amod<obj<aux> have,-0.833,0.01,-0.845,0.008,3,Carnivora__order,location_comment
compound> Rocky,-0.825,0.012,-0.577,0.134,2,Carnivora__order,location_comment
amod<obj<advmod> ...,-0.808,0.015,-0.764,0.027,7,Carnivora__order,location_comment
conj> Mountains,0.801,0.017,0.733,0.039,3,Carnivora__order,location_comment
amod<conj<conj> ...,0.8,0.017,0.723,0.043,20,Carnivora__order,location_comment
conj>cc> and,0.799,0.017,0.481,0.227,8,Carnivora__order,location_comment
conj>amod> ...,0.798,0.018,0.577,0.134,4,Carnivora__order,location_comment
nmod>case> in,0.792,0.019,0.577,0.134,4,Carnivora__order,location_comment
nmod<amod> ...,0.791,0.019,0.766,0.027,8,Carnivora__order,location_comment
amod<nmod>det> the,-0.791,0.019,-0.784,0.021,4,Carnivora__order,location_comment
amod<cc> and,-0.79,0.02,-0.791,0.019,14,Carnivora__order,location_comment
conj<conj>compound> ...,0.789,0.02,0.733,0.039,5,Carnivora__order,location_comment
amod<nsubj<advmod> also,-0.789,0.02,-0.764,0.027,3,Carnivora__order,location_comment
obl<nsubj> ...,0.788,0.02,0.577,0.134,3,Carnivora__order,location_comment
nmod>case> ...,0.781,0.022,0.577,0.134,1,Carnivora__order,location_comment
case> ...,0.778,0.023,0.577,0.134,3,Carnivora__order,location_comment
case> to,0.776,0.023,0.577,0.134,2,Carnivora__order,location_comment
nmod<compound> ...,0.766,0.027,0.546,0.162,4,Carnivora__order,location_comment
amod<conj<conj> wolverine,0.75,0.032,0.756,0.03,2,Carnivora__order,location_comment
nmod>case> to,0.743,0.035,0.756,0.03,2,Carnivora__order,location_comment
nmod<conj> ...,0.736,0.037,0.577,0.134,9,Carnivora__order,location_comment
nmod>conj>cc> and,0.725,0.042,0.732,0.039,3,Carnivora__order,location_comment
amod<conj> whale,0.724,0.042,0.756,0.03,2,Carnivora__order,location_comment
conj<nmod>case> in,0.723,0.043,0.764,0.027,9,Carnivora__order,location_comment
conj>compound> ...,0.713,0.047,0.756,0.03,6,Carnivora__order,location_comment
nmod< ...,0.709,0.049,0.609,0.109,10,Carnivora__order,location_comment
amod<nsubj<amod> ...,-0.7,0.053,-0.736,0.037,13,Carnivora__order,location_comment
conj<nmod> Tian,0.696,0.055,0.577,0.134,2,Carnivora__order,location_comment
amod<nsubj<nmod> ...,-0.694,0.056,-0.655,0.078,10,Carnivora__order,location_comment
amod<conj<det> the,-0.691,0.058,-0.784,0.021,5,Carnivora__order,location_comment
amod<compound<det> the,-0.691,0.058,-0.577,0.134,2,Carnivora__order,location_comment
amod<nsubj<obj> ...,-0.686,0.061,-0.846,0.008,28,Carnivora__order,location_comment
amod<nsubj<xcomp> ...,-0.676,0.065,-0.764,0.027,7,Carnivora__order,location_comment
compound<nmod>case> ...,-0.676,0.066,-0.577,0.134,2,Carnivora__order,location_comment
amod<obl<aux:pass> be,-0.672,0.068,-0.546,0.162,8,Carnivora__order,location_comment
amod<obj<advmod> where,-0.67,0.069,-0.577,0.134,2,Carnivora__order,location_comment
nmod>det> the,0.669,0.07,0.577,0.134,3,Carnivora__order,location_comment
amod<obj<advcl> ...,-0.666,0.071,-0.866,0.005,6,Carnivora__order,location_comment
amod<obj<aux> ...,-0.663,0.073,-0.733,0.039,3,Carnivora__order,location_comment
conj<conj> Mountains,0.66,0.075,0.577,0.134,2,Carnivora__order,location_comment
conj<nmod> Kush,0.657,0.077,0.577,0.134,2,Carnivora__order,location_comment
conj<case> ...,0.656,0.077,0.62,0.101,3,Carnivora__order,location_comment
cc> and,0.654,0.079,0.44,0.275,8,Carnivora__order,location_comment
conj<conj> Nepal,0.654,0.079,0.577,0.134,2,Carnivora__order,location_comment
amod<nsubj<obl> ...,-0.653,0.079,-0.873,0.005,40,Carnivora__order,location_comment
conj<conj> Bhutan,0.653,0.079,0.577,0.134,2,Carnivora__order,location_comment
conj<nmod> Tajikistan,0.653,0.079,0.577,0.134,2,Carnivora__order,location_comment
amod< bear,0.646,0.084,0.773,0.024,304,Carnivora__order,location_comment
conj<nmod> Mountains,0.643,0.086,0.577,0.134,2,Carnivora__order,location_comment
nmod<conj> Mountains,0.64,0.087,0.577,0.134,2,Carnivora__order,location_comment
conj<conj> Sayan,0.638,0.089,0.577,0.134,2,Carnivora__order,location_comment
conj<nmod> Afghanistan,0.638,0.089,0.577,0.134,2,Carnivora__order,location_comment
conj<conj> Karakoram,0.637,0.089,0.577,0.134,2,Carnivora__order,location_comment
amod<conj<det> ...,-0.633,0.092,-0.577,0.134,1,Carnivora__order,location_comment
amod<nummod> ...,-0.631,0.094,-0.732,0.039,3,Carnivora__order,location_comment
conj<nmod>case> to,0.63,0.094,0.577,0.134,2,Carnivora__order,location_comment
conj<conj> ...,0.623,0.099,0.733,0.039,9,Carnivora__order,location_comment
amod<obj<mark> to,0.623,0.099,0.481,0.227,4,Carnivora__order,location_comment
amod<nsubj<aux> have,-0.623,0.099,-0.764,0.027,3,Carnivora__order,location_comment
amod<compound<det> a,-0.622,0.1,-0.577,0.134,4,Carnivora__order,location_comment
