feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj> whale,0.969,0.0,0.577,0.134,16,Cetacea__order,taxongroup_topic
conj< ...,0.96,0.0,0.77,0.025,11,Cetacea__order,taxongroup_topic
conj<conj> Pygmy,0.955,0.0,0.577,0.134,4,Cetacea__order,taxongroup_topic
conj<appos>compound> Grampus,0.955,0.0,0.577,0.134,2,Cetacea__order,taxongroup_topic
conj<conj> Balaenoptera,0.942,0.0,0.218,0.604,13,Cetacea__order,taxongroup_topic
conj< whale,0.932,0.001,0.655,0.078,13,Cetacea__order,taxongroup_topic
nmod>amod> ...,0.905,0.002,0.436,0.28,5,Cetacea__order,taxongroup_topic
nmod< population,0.9,0.002,0.577,0.134,11,Cetacea__order,taxongroup_topic
nmod< ...,0.899,0.002,0.355,0.389,28,Cetacea__order,taxongroup_topic
nmod> whale,0.891,0.003,0.577,0.134,3,Cetacea__order,taxongroup_topic
nsubj<obl>case> on,0.884,0.004,0.756,0.03,2,Cetacea__order,taxongroup_topic
nmod< those,0.874,0.005,0.577,0.134,2,Cetacea__order,taxongroup_topic
conj<conj>appos> whale,0.873,0.005,0.577,0.134,4,Cetacea__order,taxongroup_topic
conj<case> such,0.87,0.005,0.577,0.134,3,Cetacea__order,taxongroup_topic
nmod>amod> right,0.867,0.005,0.577,0.134,2,Cetacea__order,taxongroup_topic
nsubj<obl>case> with,0.863,0.006,0.756,0.03,2,Cetacea__order,taxongroup_topic
nmod< species,0.862,0.006,0.546,0.162,4,Cetacea__order,taxongroup_topic
conj< dolphin,0.854,0.007,0.577,0.134,2,Cetacea__order,taxongroup_topic
det> ...,0.853,0.007,0.577,0.134,2,Cetacea__order,taxongroup_topic
cc> and,0.849,0.008,0.546,0.162,12,Cetacea__order,taxongroup_topic
cc> or,0.849,0.008,0.577,0.134,2,Cetacea__order,taxongroup_topic
nmod>case> ...,0.842,0.009,0.764,0.027,6,Cetacea__order,taxongroup_topic
conj<case> ...,0.841,0.009,0.577,0.134,2,Cetacea__order,taxongroup_topic
nsubj:pass<obl>det> the,0.836,0.01,0.577,0.134,4,Cetacea__order,taxongroup_topic
nsubj:pass<obl>det> ...,0.833,0.01,0.577,0.134,1,Cetacea__order,taxongroup_topic
conj<compound> ...,0.826,0.011,0.577,0.134,6,Cetacea__order,taxongroup_topic
conj<advcl>case> in,0.82,0.013,0.577,0.134,4,Cetacea__order,taxongroup_topic
conj>compound> minke,0.818,0.013,0.756,0.03,4,Cetacea__order,taxongroup_topic
