feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<det> a,0.906,0.002,0.577,0.134,2,Cetacea__order,adaptation_comment
nsubj> ...,0.9,0.002,0.866,0.005,5,Cetacea__order,adaptation_comment
case> ...,0.899,0.002,0.764,0.027,6,Cetacea__order,adaptation_comment
conj> ...,0.897,0.003,0.764,0.027,9,Cetacea__order,adaptation_comment
nmod<obj< ...,0.893,0.003,0.577,0.134,7,Cetacea__order,adaptation_comment
nmod<det> the,0.893,0.003,0.577,0.134,3,Cetacea__order,adaptation_comment
conj< ...,0.886,0.003,0.784,0.021,5,Cetacea__order,adaptation_comment
nmod< ...,0.865,0.006,0.327,0.429,15,Cetacea__order,adaptation_comment
nmod<nmod> ...,0.86,0.006,0.577,0.134,3,Cetacea__order,adaptation_comment
nmod< obstacle,0.854,0.007,0.577,0.134,2,Cetacea__order,adaptation_comment
cc> and,0.844,0.008,0.756,0.03,2,Cetacea__order,adaptation_comment
nmod>amod> ...,0.833,0.01,0.764,0.027,8,Cetacea__order,adaptation_comment
nmod<obj<aux> ...,0.816,0.014,0.577,0.134,1,Cetacea__order,adaptation_comment
obl<obl> coast,0.812,0.014,0.577,0.134,2,Cetacea__order,adaptation_comment
case> to,0.809,0.015,0.577,0.134,2,Cetacea__order,adaptation_comment
obj<aux> have,0.808,0.015,0.577,0.134,3,Cetacea__order,adaptation_comment
obl<mark> ...,0.807,0.016,0.732,0.039,3,Cetacea__order,adaptation_comment
nmod<obj<aux> be,0.805,0.016,0.577,0.134,2,Cetacea__order,adaptation_comment
nsubj:pass<obl> ...,0.795,0.018,0.577,0.134,3,Cetacea__order,adaptation_comment
case> of,0.794,0.019,0.327,0.429,8,Cetacea__order,adaptation_comment
nmod>case> ...,0.793,0.019,0.733,0.039,3,Cetacea__order,adaptation_comment
nmod>case> of,0.79,0.02,0.709,0.049,10,Cetacea__order,adaptation_comment
nmod<amod> ...,0.779,0.023,0.577,0.134,5,Cetacea__order,adaptation_comment
conj>cc> and,0.767,0.026,0.109,0.797,8,Cetacea__order,adaptation_comment
case> on,0.764,0.027,0.218,0.604,5,Cetacea__order,adaptation_comment
nmod<amod> feed,0.763,0.028,0.577,0.134,2,Cetacea__order,adaptation_comment
nmod:poss> they,0.761,0.028,0.791,0.019,6,Cetacea__order,adaptation_comment
nmod<case> as,0.76,0.029,0.577,0.134,2,Cetacea__order,adaptation_comment
case> during,0.754,0.031,0.436,0.28,7,Cetacea__order,adaptation_comment
nsubj<conj> ...,0.735,0.038,0.756,0.03,4,Cetacea__order,adaptation_comment
nmod> ...,0.718,0.045,0.546,0.162,8,Cetacea__order,adaptation_comment
obl< ...,0.714,0.047,0.545,0.162,10,Cetacea__order,adaptation_comment
obj<xcomp>iobj> they,0.712,0.048,0.577,0.134,3,Cetacea__order,adaptation_comment
obj<aux> squid,0.705,0.051,0.577,0.134,3,Cetacea__order,adaptation_comment
obl<obl> ...,0.702,0.052,0.436,0.28,3,Cetacea__order,adaptation_comment
obj<obl>amod> ...,0.698,0.054,0.577,0.134,3,Cetacea__order,adaptation_comment
